Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.036506973,0.049474463,0.03657021,0.003219562,-0.033713326,-0.035310756,0.03602143,0.046576887,0.03622823,0.0037609367,-0.033583745,-0.033461336,0.035546593,0.043268144,0.03574884,0.005274384,-0.03420023,-0.033203453,0.034906916,0.040040392,0.035026364,0.005810116,-0.03510558,-0.03343191,0.033921987,0.03825638,0.033895463,0.005790402,-0.036487076,-0.03399563,0.03227018,0.039586604,0.032070763,0.005302337,-0.03958675,-0.03527483
2,0.04186751,0.08759138,0.0412081,0.03136163,-0.027272688,-0.03943729,0.03787965,0.07157286,0.038211912,0.037953228,-0.026651252,-0.028778762,0.034529705,0.056320418,0.034830987,0.041314147,-0.029411742,-0.02664626,0.030479174,0.044602167,0.030338708,0.042606086,-0.033565424,-0.02654782,0.02508649,0.040309563,0.024290578,0.043423157,-0.040596023,-0.027864423,0.017586846,0.048438687,0.016261984,0.04378633,-0.060663678,-0.0330163
3,0.06705404,0.11647158,0.063413896,0.039287377,-0.037541613,-0.054870743,0.059265926,0.09502277,0.057694364,0.05565364,-0.035602313,-0.037057307,0.05246354,0.07587644,0.051310845,0.06127839,-0.038829964,-0.032114692,0.04490172,0.061371066,0.043445535,0.06360805,-0.044048466,-0.030189127,0.03563534,0.05660051,0.033351146,0.06558502,-0.05337541,-0.03043277,0.023378676,0.06833447,0.020358473,0.06762475,-0.08167237,-0.037140347
4,0.08780485,0.14112024,0.077230036,0.04214703,-0.030475449,-0.04352007,0.075420395,0.1174127,0.069419935,0.06775751,-0.026886482,-0.022047581,0.06459147,0.097864255,0.060634874,0.075150974,-0.029467052,-0.016194463,0.05386979,0.081903666,0.050586805,0.07859594,-0.03405195,-0.013475553,0.04210923,0.07591083,0.03842819,0.082237214,-0.042943843,-0.013012669,0.027753044,0.08792961,0.023594031,0.08660077,-0.0737387,-0.020458382
5,0.10280648,0.1461931,0.08343699,0.02918308,-0.040659588,-0.030576209,0.08854722,0.1319713,0.07627145,0.05987188,-0.03358285,-0.007830528,0.075993605,0.11986517,0.06839168,0.06758447,-0.032881614,-0.00088736415,0.06503855,0.10672923,0.060073163,0.071493104,-0.034096967,0.0028230941,0.054451857,0.1016455,0.05024856,0.07554051,-0.039326545,0.0040224623,0.042519428,0.11446992,0.038761396,0.080671966,-0.066765115,-0.003289285
6,0.11073947,0.13134986,0.08194592,0.016617663,-0.045771256,-0.012853866,0.094590545,0.12903328,0.07554823,0.05184243,-0.034809474,0.008923922,0.08039334,0.12630124,0.06927282,0.05985592,-0.03003434,0.016130043,0.06996312,0.11778353,0.06372515,0.06412672,-0.027524421,0.019982336,0.06165746,0.11514806,0.05719775,0.068434864,-0.029151797,0.020681582,0.053035464,0.13041227,0.049604572,0.073865555,-0.052941553,0.0123517485
7,0.110936284,0.109792374,0.071934655,0.0076385587,-0.03978327,0.009772547,0.0909913,0.11826861,0.0648111,0.049209166,-0.025604175,0.02892048,0.073933095,0.121995345,0.059652954,0.058818907,-0.016994135,0.03548138,0.063914746,0.11597327,0.057092644,0.063872725,-0.011218237,0.03909859,0.058444485,0.11501289,0.05409097,0.068729885,-0.010426368,0.038517162,0.053483382,0.13327117,0.049893335,0.074485205,-0.0328925,0.02778617
8,0.108781666,0.0910389,0.060019407,-0.003416891,-0.0483448,0.023301208,0.08473978,0.11515153,0.050935782,0.040661886,-0.030561373,0.041447327,0.06452696,0.12512459,0.046593092,0.051319096,-0.016934855,0.05014472,0.05469961,0.11913885,0.047508735,0.05695701,-0.0066120448,0.0561627,0.052550998,0.1178042,0.049059715,0.06174533,-0.0020161944,0.05626031,0.05237332,0.13780943,0.04959651,0.067061275,-0.019785115,0.044339094
9,0.11705879,0.08107715,0.06135491,-0.007661149,-0.06308906,0.027966687,0.089196905,0.12079118,0.048859105,0.034539044,-0.04348657,0.04441148,0.065199494,0.13657285,0.043244354,0.044721644,-0.02610769,0.055541713,0.053623285,0.12946388,0.045355752,0.050172415,-0.012087393,0.065136656,0.05249649,0.12604174,0.049500987,0.054361902,-0.004287239,0.0676965,0.055101216,0.14504817,0.053400096,0.058801424,-0.017650498,0.056682084
10,0.12658328,0.077910915,0.06650113,0.0024500235,-0.057390407,0.042812943,0.09511464,0.12184704,0.050571106,0.044379555,-0.038372003,0.054190103,0.06716563,0.1398547,0.0421743,0.05383724,-0.02011031,0.06321537,0.052836437,0.1320592,0.04301494,0.058612987,-0.005230965,0.07273654,0.05072041,0.12698677,0.047077637,0.06259619,0.0026482788,0.07570416,0.05362859,0.14347537,0.051699843,0.06691508,-0.0133576095,0.064934336
