input_point,x,p
-3.141592653589793,2.8681270728569928,-2.34855449198184
-3.141592653589793,2.7747041699749833,-2.8477610483081772
-3.141592653589793,0.34441558548856666,-1.3596278217563436
-3.141592653589793,-4.442507656478293,1.1599020785194636
-3.141592653589793,4.042928257057207,-1.413950418871507
-3.141592653589793,-3.7558220666952904,-2.892454325128992
-3.141592653589793,-3.0642320498691946,3.186139333480929
-3.141592653589793,-1.769072382476467,-2.501752106552418
-3.141592653589793,0.3649480839590957,2.7364025786842188
-3.141592653589793,2.814612743495106,-0.3541748099526991
-3.141592653589793,0.8063848350352156,-1.8408231301262017
-3.141592653589793,-0.9851365941468444,0.5660424403453295
-3.141592653589793,-0.02879903275121709,0.467885819563147
-3.141592653589793,-2.268489106329337,-1.6597451196723139
-3.141592653589793,-3.980396845870215,1.0495272751061009
-3.141592653589793,2.7797813222178736,-2.3503763498188466
-3.141592653589793,-1.8990504943145137,-2.258881472212332
-3.141592653589793,1.6724926752365548,-3.49386663088424
-3.141592653589793,2.1049505184284634,-3.2251884606428827
-3.141592653589793,0.2071939179824378,-2.193299677760039
-3.141592653589793,2.5142942250263633,0.8061322645486477
-3.141592653589793,2.4197428341134817,-2.9006975999823927
-3.141592653589793,3.3507352269425716,1.7894735886570867
-3.141592653589793,2.073156959496778,-3.146739919090143
-3.141592653589793,-3.9464398844748083,-0.6314241876294124
-3.141592653589793,4.157070983150987,2.261486051886454
-3.141592653589793,-2.613716076132439,-1.6628411617948196
-3.141592653589793,1.9966355438596626,-1.6265810837471406
-3.141592653589793,4.01873221997157,-1.2177677113470944
-3.141592653589793,2.5199876565370847,0.3580723025522152
-3.141592653589793,1.7024473361022334,0.568976644021717
-3.141592653589793,2.575212496888698,-0.8191585624615367
-3.141592653589793,2.162305953542189,3.063508232611678
-3.141592653589793,-0.25801414878831963,-1.0928879022784672
-3.141592653589793,-4.362163294733113,-1.911931191436068
-3.141592653589793,-1.832824259702405,0.8924196394562705
-3.141592653589793,-0.7404406325632618,-0.908261331322767
-3.141592653589793,2.9128058276935533,-2.555561036514823
-3.141592653589793,3.7084846517320926,-1.864293803995607
-3.141592653589793,1.3379790786303758,-3.747552937662098
-3.141592653589793,4.167668590785855,0.008986652377998006
-3.141592653589793,-1.1687862836047946,1.466255185843755
-3.141592653589793,1.7831852792949636,-3.5191690128333306
-3.141592653589793,-0.20098288752742643,1.8848370618472021
-3.141592653589793,1.2562930715662723,1.3195351479497486
-3.141592653589793,-3.2947964747274927,2.47797196403509
-3.141592653589793,0.04154884559842387,0.5132533915889663
-3.141592653589793,2.050119594080032,1.4737607127516164
-3.141592653589793,2.897369194836397,-0.5821962346863563
-3.141592653589793,3.3992763944956685,-1.612654727898943
-3.141592653589793,1.9566050097014998,3.3215730161781902
-3.141592653589793,3.3460260167467677,-2.256186977446096
-3.141592653589793,4.242365801713541,-1.689234770283548
-3.141592653589793,-1.5183840742760788,-2.390823470770064
-3.141592653589793,1.981236931056154,2.9345248196479847
-3.141592653589793,3.918559473827802,1.2961649431612763
-3.141592653589793,-1.6110622115273143,-4.330635230583384
-3.141592653589793,3.7454488356735958,2.0703219909884147
-3.141592653589793,3.1366042112267216,2.0625486150898933
-3.141592653589793,-0.0426723221619012,4.159131024969726
-3.141592653589793,2.1995088319468064,-3.318165927112573
-3.141592653589793,0.14644325733055474,-0.49027878285729454
-3.141592653589793,2.2698006280358527,1.8358043390917853
-3.141592653589793,0.9664982796921047,3.8133803384109655
-3.141592653589793,2.0096811070980554,-1.7338270766839337
-3.141592653589793,-2.254899454615221,0.13437749333002635
-3.141592653589793,2.8364689815043516,-2.8054176617580833
-3.141592653589793,3.536874949367327,0.8582066134277424
-3.141592653589793,1.7788477535057474,1.941857538043827
-3.141592653589793,2.698785095004421,-0.41756561253350366
-3.141592653589793,3.5052771844305024,2.4357323249575202
-3.141592653589793,-3.59944634067955,-0.4375116395631915
-3.141592653589793,-4.06555151340895,0.09581280905105682
-3.141592653589793,-0.5539916130559712,-4.230519575475622
-3.141592653589793,-3.9373208054892306,-0.11132973172252925
-3.141592653589793,-4.217676561906884,0.8738901390714249
-3.141592653589793,3.6623519216658718,-1.1461523270669405
-3.141592653589793,4.027442609485355,0.5994297436373879
-3.141592653589793,3.0075204049823476,2.0563165109006576
-3.141592653589793,0.2452373784166415,0.4668457016260401
-3.141592653589793,2.7041286933325406,-3.691747782063141
-3.141592653589793,3.640184155214614,-1.1411938184025683
-3.141592653589793,2.768429426020111,-0.09164736932318984
-3.141592653589793,3.7740752893102822,1.5737716470157146
-3.141592653589793,3.384660068240919,-1.395835198458152
-3.141592653589793,4.229897695022881,0.6520101162366805
-3.141592653589793,3.2459609477541775,-2.361206689906732
-3.141592653589793,-0.32715798380454775,-2.911480457987331
-3.141592653589793,3.6583398196925963,-1.864095510248375
-3.141592653589793,-3.635295567842143,0.5685127368137532
