Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.054795142,0.071791336,0.054596756,0.06860603,-0.054645225,0.05972148,0.054469008,0.06977013,0.05436735,0.06955068,-0.05338834,0.05972148,0.05449846,0.058514863,0.055186383,0.068409875,-0.052435175,0.059772156,0.05528133,0.058164082,0.055366024,0.06625893,-0.051244624,0.059813906,0.0554048,0.05826845,0.05489673,0.063969135,-0.050464988,0.05972148,0.054870803,0.067784,0.05420243,0.06245633,-0.04998502,0.05972148
2,0.025752746,0.13796058,0.024992984,0.123979986,-0.03702456,0.035164006,0.024761496,0.10301937,0.025657816,0.11650827,-0.032004546,0.034024213,0.025890267,0.03412618,0.027803645,0.097092725,-0.028426288,0.033859458,0.028298799,0.03165081,0.028540732,0.074835464,-0.023168951,0.033987686,0.028819695,0.033343796,0.026930535,0.05815345,-0.020018402,0.03384266,0.026944108,0.092135705,0.024940383,0.048917405,-0.01829581,0.034533344
3,0.045882527,0.18023784,0.041504644,0.15404004,-0.05654557,0.056026492,0.03917407,0.14887983,0.035716414,0.15267235,-0.045111537,0.05169066,0.03402783,0.04924317,0.036304645,0.13122107,-0.037887264,0.050221454,0.03582093,0.043817904,0.036398713,0.10192763,-0.029280333,0.050198697,0.036218714,0.041311584,0.03401201,0.07903888,-0.024677493,0.05048429,0.03388357,0.12049243,0.034803625,0.06744405,-0.022744676,0.05336843
4,0.030559361,0.21021794,0.032599207,0.17221747,-0.05990676,0.037629288,0.029761994,0.15882087,0.029436545,0.17094569,-0.046102,0.03656821,0.027419675,0.041370377,0.030578677,0.1459292,-0.037241645,0.03889778,0.030081209,0.03414788,0.030550146,0.11154872,-0.027053297,0.038334623,0.030429425,0.034171082,0.02729773,0.08483272,-0.021519328,0.03521692,0.027228147,0.13147783,0.026055818,0.07129108,-0.019275492,0.033648774
5,0.03273621,0.23156354,0.034501206,0.18344098,-0.06325037,0.04471868,0.03146001,0.17252484,0.031680968,0.18284042,-0.04764876,0.04261592,0.029542465,0.043692574,0.03319633,0.15595703,-0.037625216,0.047454588,0.032766894,0.03498857,0.03319656,0.11857921,-0.02633282,0.04707909,0.03316591,0.03594387,0.029524889,0.0895206,-0.020021709,0.04261223,0.029510677,0.14348859,0.02825275,0.0748916,-0.017300924,0.042170666
6,0.02692233,0.24491979,0.031091694,0.18999569,-0.062325895,0.039241742,0.02820463,0.17663299,0.030343419,0.18867332,-0.04618887,0.04309773,0.028445398,0.04111554,0.0325403,0.1599604,-0.03562443,0.050488397,0.03238563,0.031590793,0.032719318,0.120447956,-0.023787363,0.050325204,0.032880396,0.034651477,0.028756302,0.08989546,-0.01702817,0.044498064,0.028837034,0.15022385,0.02640999,0.074381046,-0.01400811,0.0408125
7,0.024018884,0.2525741,0.029338524,0.19338655,-0.064387195,0.03517368,0.026166836,0.17836352,0.029442746,0.19241957,-0.047573812,0.041724727,0.027333653,0.039149035,0.03169312,0.16351104,-0.036642898,0.049723383,0.031419758,0.028925808,0.031687602,0.12337432,-0.024425115,0.04919006,0.03180117,0.033048674,0.027386587,0.09224026,-0.017325655,0.042412825,0.02746097,0.1528109,0.024144929,0.07653315,-0.013979527,0.03646701
8,0.02745057,0.25708693,0.031730242,0.19517624,-0.067528665,0.039872658,0.028239883,0.1819317,0.031315144,0.19513686,-0.050010316,0.04546743,0.028910076,0.040654346,0.033345073,0.16670287,-0.03877258,0.053282626,0.032872643,0.030044232,0.033109207,0.12653579,-0.026251178,0.05240704,0.033120837,0.034322906,0.028587243,0.09518727,-0.018897036,0.04525885,0.028625716,0.15589865,0.02533706,0.07955308,-0.015282583,0.039678954
9,0.024194164,0.25858104,0.0297452,0.19571257,-0.06808159,0.035532564,0.026112135,0.18032183,0.029950965,0.19569609,-0.050471574,0.04285938,0.027433734,0.038334373,0.031945452,0.16733107,-0.039244182,0.05059869,0.031382147,0.027757617,0.031551275,0.12721674,-0.02672574,0.04928938,0.031508073,0.032990783,0.026821263,0.09588738,-0.019363536,0.041534398,0.026838474,0.15668899,0.022784945,0.080314696,-0.01572084,0.033964567
10,0.023850815,0.25978556,0.029741585,0.19631664,-0.06679554,0.036580827,0.026316216,0.18026851,0.030426072,0.1958349,-0.04933836,0.045741424,0.028113496,0.037806965,0.032656293,0.16694431,-0.03810326,0.054211345,0.032260597,0.02761818,0.032360673,0.12641601,-0.02558245,0.05291972,0.032413717,0.033975154,0.027590783,0.094871365,-0.018229624,0.044711914,0.02764297,0.15994449,0.023392977,0.07910039,-0.014639305,0.03620176
