Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.054126818,0.07155579,0.053934,0.0670911,-0.057903517,0.05972148,0.053798627,0.069466,0.054645285,0.06859525,-0.056897867,0.05972148,0.054667003,0.0590749,0.055266283,0.06859185,-0.05637194,0.05972148,0.055276856,0.057676736,0.055368625,0.06776212,-0.055577755,0.05972148,0.055364456,0.058570184,0.054946087,0.06654707,-0.055060968,0.05972148,0.054925468,0.06699621,0.054247677,0.065717965,-0.05467384,0.05972148
2,0.02410858,0.13656537,0.02396166,0.11789948,-0.0479817,0.035865992,0.02349212,0.102480754,0.025739195,0.11206448,-0.043010972,0.03443244,0.025582531,0.035588987,0.027511371,0.09780826,-0.04015212,0.033888552,0.028073668,0.03125754,0.028425796,0.081474826,-0.037548073,0.033899028,0.0287944,0.033619512,0.02644865,0.068221144,-0.034568984,0.03431884,0.026460877,0.08919446,0.0242904,0.06047292,-0.032793727,0.035303246
3,0.042189926,0.17721763,0.0381293,0.14574769,-0.07243501,0.057998322,0.03514472,0.14623247,0.03352306,0.14653231,-0.06073098,0.052120816,0.03130311,0.04947373,0.03368642,0.13192973,-0.05432587,0.049940586,0.033527736,0.041606933,0.034318347,0.11099211,-0.049410287,0.04989063,0.03449452,0.039382506,0.031402644,0.09324331,-0.04519233,0.051407713,0.03147336,0.11306574,0.031930286,0.08377706,-0.043462362,0.055541854
4,0.024951171,0.20690677,0.026035195,0.163944,-0.07450758,0.042370055,0.022703068,0.15298526,0.024666244,0.16351768,-0.060711663,0.037632506,0.022392232,0.038887005,0.025727592,0.14513482,-0.052821912,0.038679536,0.025852153,0.02925465,0.02655991,0.119591996,-0.046763826,0.038392037,0.027014473,0.029854437,0.022881733,0.098334834,-0.04142021,0.03710272,0.023125008,0.121846646,0.021312589,0.086807236,-0.03891385,0.037991866
5,0.027770365,0.22702889,0.027546369,0.1748994,-0.07771316,0.05231748,0.024074046,0.16591243,0.026501635,0.17470568,-0.06220589,0.044976998,0.024204673,0.041062105,0.028019939,0.15448435,-0.053246807,0.04788188,0.02836975,0.030087389,0.029034922,0.12635058,-0.046341345,0.04780371,0.029703794,0.031680834,0.024937566,0.10304132,-0.040212646,0.045503505,0.025297482,0.13371335,0.023370724,0.09044933,-0.037140846,0.047072064
6,0.022945942,0.23908296,0.024350736,0.18140009,-0.07662173,0.049209017,0.021084668,0.16919896,0.025128512,0.1801283,-0.060611043,0.046114217,0.023127586,0.038440716,0.027321793,0.15809517,-0.05114506,0.051077183,0.028014636,0.02689165,0.028592382,0.12802993,-0.043785114,0.051271517,0.029507346,0.03043739,0.024268609,0.10332453,-0.0371412,0.047939513,0.024743238,0.14001366,0.021821536,0.08982075,-0.033613235,0.04641977
7,0.019945212,0.2448694,0.022426197,0.1844334,-0.07666139,0.04650872,0.019162528,0.16983706,0.024195375,0.18280013,-0.060321752,0.045999315,0.022256639,0.036273297,0.026650393,0.1600599,-0.050599974,0.051831447,0.027442385,0.024519589,0.027953448,0.12918797,-0.043008145,0.051959872,0.028949402,0.029327277,0.023446914,0.10387719,-0.03610473,0.04792621,0.02396535,0.14304096,0.020358996,0.090006195,-0.032335207,0.04425163
8,0.021622328,0.24726519,0.023552094,0.18550037,-0.0793371,0.0484377,0.019985856,0.17144413,0.024914008,0.18467264,-0.062461812,0.046751827,0.02270331,0.03675272,0.027132506,0.16237988,-0.052574247,0.052116483,0.027738852,0.024863176,0.028221857,0.13166614,-0.04486681,0.051868007,0.029122353,0.029749617,0.02353074,0.10637526,-0.037889842,0.047601808,0.024025457,0.1446563,0.020344377,0.09267982,-0.034049027,0.043914177
9,0.018710166,0.24850896,0.021736583,0.18646891,-0.07896211,0.04510336,0.018186482,0.16971089,0.023762789,0.18532394,-0.06207525,0.0452322,0.021596715,0.03452886,0.026081419,0.16273636,-0.052151024,0.050872765,0.02672631,0.022845592,0.027145637,0.13176136,-0.04439688,0.050475493,0.0280745,0.02873467,0.022353353,0.10629605,-0.037338793,0.045768972,0.02286494,0.14576979,0.01858483,0.09248234,-0.033387598,0.04033572
10,0.020676937,0.24884023,0.023121152,0.18657811,-0.081591286,0.047100853,0.019259378,0.17038925,0.02459637,0.18635462,-0.06427671,0.045895968,0.022135973,0.03503315,0.026605707,0.16444555,-0.054251667,0.05084674,0.027031632,0.023352265,0.027429659,0.13386665,-0.046421323,0.05004925,0.02824021,0.029212805,0.022489788,0.108583584,-0.039321642,0.04522788,0.022969276,0.14650662,0.018698812,0.09503556,-0.03530816,0.04004419
