Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.05450889,0.07186384,0.054393575,0.06876204,-0.054884043,0.05972148,0.054496307,0.06991226,0.055356417,0.06997635,-0.05421458,0.05972148,0.05545346,0.05950209,0.056055304,0.068786085,-0.053499218,0.059986524,0.056125753,0.058038842,0.056201182,0.066335954,-0.051645968,0.06003187,0.056230098,0.05924587,0.055792674,0.063824035,-0.050665792,0.05972148,0.05577255,0.06815017,0.055103187,0.062727556,-0.05021491,0.05972148
2,0.025149897,0.13902004,0.025165875,0.12580554,-0.036001224,0.03372746,0.02497608,0.10402678,0.026296942,0.118980795,-0.03196567,0.03273607,0.026379868,0.03495531,0.028052982,0.09845624,-0.029190958,0.033518836,0.028406534,0.031503476,0.028633675,0.07414401,-0.023191541,0.03359987,0.029012103,0.033811606,0.027279079,0.056128904,-0.019679751,0.032452125,0.027276706,0.093849875,0.025566196,0.047676034,-0.018048959,0.03288971
3,0.045461673,0.18332225,0.042187694,0.15760578,-0.05626139,0.053459335,0.039959088,0.15120256,0.03672147,0.15768777,-0.04585927,0.047765616,0.0345828,0.050328463,0.036451925,0.1348919,-0.03926045,0.04743991,0.035621863,0.04428232,0.036215004,0.10264368,-0.029156512,0.047215816,0.03622717,0.041498136,0.034311764,0.07766181,-0.023779795,0.045998298,0.03416518,0.12299751,0.035833154,0.06701341,-0.021701042,0.04871258
4,0.033605497,0.2107504,0.035871305,0.17512819,-0.06213367,0.03743514,0.033065338,0.16149051,0.032168515,0.1764833,-0.049299814,0.032930322,0.029338052,0.04428043,0.031837065,0.15098543,-0.041094977,0.03512395,0.030715784,0.037163254,0.03117771,0.11402346,-0.029230854,0.0337606,0.031147836,0.035960898,0.02846836,0.08536878,-0.022936141,0.029218066,0.028325187,0.13412382,0.028522791,0.07322503,-0.020664547,0.02813388
5,0.03442835,0.22882803,0.03686824,0.18522021,-0.061950035,0.04355827,0.034357015,0.17255495,0.03390401,0.18594834,-0.04817501,0.03862885,0.03127322,0.04594894,0.034074157,0.15788068,-0.03926708,0.04351072,0.033227313,0.038448874,0.0335834,0.11777777,-0.02663801,0.0422421,0.033776853,0.038528323,0.030641556,0.08693182,-0.01982791,0.036252815,0.03057522,0.14733362,0.030774456,0.07371775,-0.017345168,0.0361421
6,0.027570395,0.2373655,0.032757677,0.19047987,-0.057775173,0.037115075,0.030877946,0.17327315,0.031919822,0.18917803,-0.044186566,0.03754013,0.029843524,0.04262448,0.032862574,0.15866126,-0.03519454,0.044885404,0.032485094,0.03559887,0.03266149,0.1164207,-0.022463363,0.043614794,0.033139624,0.037993133,0.029570485,0.08433859,-0.015515105,0.036172345,0.029610913,0.1542663,0.02881725,0.07026266,-0.0130060315,0.032445036
7,0.029982992,0.24304979,0.034551848,0.19334894,-0.058975503,0.041404616,0.03260948,0.17706004,0.033591103,0.19224633,-0.044910826,0.041630615,0.03145136,0.043849714,0.034545716,0.16137603,-0.035635307,0.049439635,0.03415884,0.036712598,0.034277204,0.11846965,-0.022574473,0.04797829,0.03477418,0.03954153,0.031052742,0.08583606,-0.015354869,0.04003773,0.031096682,0.15889329,0.030387288,0.07158069,-0.012588565,0.03654791
8,0.027350934,0.24627483,0.03303056,0.19472866,-0.061108265,0.037121546,0.030748684,0.17656437,0.03256493,0.19419871,-0.046607003,0.038670026,0.030129692,0.041767072,0.033352908,0.16362594,-0.037140757,0.04629313,0.032759804,0.034335304,0.03281531,0.12070893,-0.023832923,0.04430182,0.033205528,0.03788347,0.029302476,0.087927274,-0.016414024,0.03567705,0.029311532,0.1593567,0.027813086,0.073750116,-0.013435044,0.030153833
9,0.03131984,0.24889518,0.03575623,0.19569662,-0.06225576,0.043199517,0.033411678,0.17960271,0.034763075,0.1955627,-0.047468435,0.043890044,0.03226846,0.043791447,0.035484873,0.16508913,-0.037844796,0.05157896,0.03486367,0.036360964,0.034882784,0.1220364,-0.024365788,0.04945922,0.035269827,0.040084396,0.031305347,0.08908538,-0.016817283,0.040659927,0.031309128,0.16297415,0.03011485,0.074910805,-0.013703826,0.036121856
10,0.026893927,0.25013766,0.033038348,0.19643192,-0.0608267,0.038382854,0.03085122,0.1770784,0.03317041,0.19562885,-0.046226714,0.042108767,0.030839466,0.040867493,0.03412696,0.16459838,-0.036660273,0.050378453,0.033632755,0.033838782,0.03352663,0.12117296,-0.023240233,0.047987744,0.0339821,0.039102305,0.029785369,0.08805264,-0.01570469,0.038430054,0.029818904,0.16467142,0.027717799,0.073702134,-0.012615876,0.03144015
