Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,0.0027184817,0.033958893,0.003402853,-0.012646685,-0.0027382667,-0.0011278901,0.004855898,0.030971058,0.005174985,-0.007706276,-0.0062011424,-0.0023862147,0.0058748797,0.02493821,0.006091407,-0.0042709084,-0.0070348703,-0.0026597048,0.0065423856,0.020249216,0.006734495,-0.0018939765,-0.0072069475,-0.0025575417,0.007148505,0.018881526,0.007369882,3.9424514e-05,-0.006814196,-0.0022574838,0.008020913,0.022545155,0.008295464,0.0017617741,-0.0047531715,-0.0019999086
2,0.009981662,0.04010682,0.008483555,-0.029808156,0.0020400286,-0.0061979527,0.00985185,0.041868508,0.008775453,-0.007794046,0.0008557495,-0.0050498554,0.009636866,0.03244006,0.009042292,0.005889614,0.0013723448,-0.0034615272,0.009629032,0.02457821,0.009318811,0.014632258,0.0022779019,-0.0019460074,0.009867908,0.022890093,0.009716233,0.021120347,0.0035454342,-0.00048673665,0.010813943,0.032834236,0.010697224,0.026492754,0.006078589,8.6134765e-05
3,0.029721806,0.052770384,0.025244575,-0.05662279,0.006210856,-0.014760834,0.026721792,0.0608575,0.023284791,-0.020334948,0.008986132,-0.01221737,0.024528172,0.05050295,0.022261554,0.0024254299,0.012654983,-0.009981225,0.023169395,0.04091516,0.021638477,0.01746881,0.016465586,-0.007705268,0.022542786,0.038626056,0.021272378,0.02897271,0.020063084,-0.0061372537,0.023151984,0.05141463,0.021540238,0.038753923,0.023543026,-0.0044261236
4,0.038634144,0.0726863,0.030701067,-0.07632754,0.025196819,-0.0026386569,0.034803726,0.07389914,0.028900424,-0.026688611,0.02923295,-0.0043205847,0.03237878,0.05826449,0.02824607,0.0029267976,0.033955064,-0.0055417293,0.031034512,0.04643177,0.027811935,0.022364102,0.039087094,-0.0050769257,0.030608732,0.044422865,0.027459895,0.03722699,0.044145558,-0.0050561377,0.03182896,0.060248427,0.027566988,0.04990366,0.04912956,-0.0020866487
5,0.053992767,0.08780763,0.042622767,-0.10070657,0.012786195,0.0017769625,0.048890103,0.087719806,0.039773352,-0.044710435,0.020014253,-0.0024275135,0.04507574,0.06923633,0.038433373,-0.012042329,0.027374795,-0.0057683,0.042352125,0.056396436,0.03694395,0.009503534,0.035349242,-0.006471691,0.039775424,0.055518474,0.034218743,0.026229726,0.044169042,-0.007012848,0.036346704,0.074778445,0.028597116,0.040679764,0.056839,-0.0018148961
6,0.06388396,0.08509008,0.049918544,-0.109516986,0.024035828,0.011568509,0.05968467,0.08561485,0.047950856,-0.046602707,0.032390125,0.0024954583,0.056031637,0.06654123,0.047045697,-0.011813837,0.041066885,-0.004622889,0.053403337,0.05427463,0.04551669,0.01087783,0.050050903,-0.0074208053,0.05083377,0.055969942,0.042205267,0.028486757,0.059996143,-0.0088968305,0.047195572,0.0789068,0.035331924,0.04380727,0.075109184,-0.0020548226
7,0.07227786,0.078135565,0.05682157,-0.110120416,0.027084095,0.016139269,0.06989425,0.08244929,0.05554809,-0.04500557,0.034079216,0.0020441227,0.06624549,0.06377901,0.054556403,-0.010595733,0.04305772,-0.008253972,0.06320568,0.05259877,0.05241249,0.011490796,0.05222741,-0.012866144,0.059633855,0.057117037,0.047283888,0.028730435,0.06251963,-0.01469656,0.053078998,0.0833225,0.035906665,0.04403609,0.07881801,-0.0052836817
8,0.071576476,0.07942111,0.054784186,-0.10774387,0.020406125,0.026237015,0.07104004,0.08572674,0.05366535,-0.044563696,0.024965528,0.0066998084,0.06696076,0.06594989,0.05220533,-0.012281063,0.033590574,-0.007276782,0.06300367,0.054506797,0.04911563,0.008314841,0.042601723,-0.014432975,0.057446163,0.0604827,0.041117724,0.024710363,0.053022854,-0.017253183,0.04532738,0.08853186,0.022093836,0.039733645,0.06994305,-0.004678605
9,0.07511073,0.075226024,0.057153806,-0.09928153,0.02844008,0.028813085,0.07718329,0.08357089,0.05637876,-0.037425164,0.027918285,0.005807156,0.07223637,0.065231435,0.053654287,-0.006744976,0.03543509,-0.00924696,0.06685542,0.057009332,0.049113214,0.01262858,0.043758903,-0.016525764,0.059829373,0.06636962,0.039153934,0.028352335,0.05339144,-0.018694956,0.045631986,0.09414392,0.017575653,0.043254524,0.068949535,-0.004570676
10,0.07983024,0.072468124,0.06073463,-0.09291433,0.033118006,0.028769033,0.08451315,0.082027465,0.05972399,-0.032849014,0.026775744,0.0034910566,0.07827779,0.065625116,0.055125106,-0.0038891302,0.033092216,-0.0112238815,0.07086442,0.062471174,0.04855184,0.014205211,0.041184947,-0.017323177,0.061591968,0.075924635,0.03611782,0.029324893,0.051000364,-0.017943092,0.044527262,0.10212776,0.011925828,0.044216625,0.0665318,-0.0021494846
