Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.04125041,0.044466272,-0.041086823,0.03813972,-0.041719154,0.043721285,-0.040893294,0.04662242,-0.040642217,0.04005203,-0.04411286,0.040304333,-0.040315222,0.04817482,-0.040142104,0.04294413,-0.045183737,0.036235444,-0.03976154,0.04839711,-0.039889842,0.045965172,-0.0451051,0.034674704,-0.03960562,0.04726041,-0.039971687,0.048001885,-0.044804048,0.035776418,-0.039895054,0.045306135,-0.040196657,0.048974734,-0.044695985,0.03785672
2,-0.06174375,0.0725119,-0.06022439,0.027225288,-0.05594377,0.05702905,-0.057831448,0.078251064,-0.05763201,0.031678922,-0.08798358,0.035414197,-0.053075552,0.07816558,-0.053985827,0.049993973,-0.09477628,0.017203044,-0.049266964,0.07366442,-0.051464956,0.07322269,-0.09441623,0.0130434595,-0.048185315,0.06508819,-0.05041688,0.08736492,-0.09354889,0.016633326,-0.049497247,0.05910223,-0.049921818,0.093070015,-0.093133904,0.022659907
3,-0.07684764,0.09376593,-0.07355605,0.006214184,-0.0627047,0.059951708,-0.06825133,0.09704532,-0.070069835,0.017314037,-0.12365571,0.030104913,-0.060939237,0.089541115,-0.063558705,0.05176599,-0.13159999,0.0052251862,-0.055025794,0.081164576,-0.058107197,0.09119116,-0.1292858,0.0010111644,-0.052412827,0.070618056,-0.053918727,0.11228368,-0.12722981,0.0047620833,-0.052078523,0.06766109,-0.05050185,0.12098436,-0.12704441,0.009003782
4,-0.09008477,0.11296454,-0.08541269,-0.011870906,-0.06880436,0.05708969,-0.07772365,0.10328356,-0.08417805,0.009170485,-0.14683777,0.038765714,-0.072354935,0.08496054,-0.07623375,0.055424742,-0.15130562,0.016421938,-0.06608789,0.07682594,-0.06709519,0.10134778,-0.14597242,0.012103587,-0.060385946,0.072803326,-0.056783583,0.12195604,-0.14270298,0.0074754367,-0.053748697,0.07997375,-0.047226675,0.13173327,-0.14366516,-0.0017309817
5,-0.09333334,0.12698373,-0.08662653,-0.02737697,-0.07376962,0.0372905,-0.07697563,0.10511551,-0.08737851,0.0030321148,-0.16113791,0.03334113,-0.0737599,0.07803804,-0.078453906,0.05896886,-0.16215225,0.020199139,-0.067982204,0.06793116,-0.06638708,0.1078056,-0.15395278,0.02004599,-0.059697416,0.07114603,-0.05031032,0.12574446,-0.1494817,0.0071934075,-0.046494704,0.08775543,-0.034887817,0.13553047,-0.151431,-0.012872962
6,-0.10044351,0.13295512,-0.093927555,-0.039991442,-0.07385495,0.038917154,-0.08252938,0.10123018,-0.09355229,-0.0060231863,-0.16400214,0.03726068,-0.07713339,0.081654936,-0.080486886,0.055339165,-0.16638401,0.023644984,-0.068380766,0.0690613,-0.065833375,0.107601844,-0.15772325,0.028658967,-0.05822226,0.07546458,-0.046186466,0.123727396,-0.15285496,0.013769828,-0.04068855,0.09566296,-0.027691718,0.13543178,-0.15653287,-0.002622746
7,-0.1004912,0.1338608,-0.09565738,-0.05078556,-0.07128778,0.03803478,-0.08271609,0.09361315,-0.09391789,-0.0153583605,-0.16212732,0.03928312,-0.07468899,0.085451506,-0.075353295,0.04840614,-0.16733187,0.019163271,-0.061240826,0.0716856,-0.057461847,0.103908114,-0.16028461,0.025859654,-0.048471496,0.07816597,-0.03457133,0.12060748,-0.15580928,0.011585072,-0.027440887,0.098626815,-0.013364214,0.13370262,-0.15983629,0.002703749
8,-0.098220654,0.12970445,-0.09562771,-0.06106389,-0.06896766,0.03528432,-0.08124356,0.08308793,-0.09215363,-0.024502747,-0.15887424,0.039774135,-0.070188984,0.08850027,-0.06759726,0.04124368,-0.16655062,0.012473618,-0.051658906,0.074134015,-0.04610014,0.09928372,-0.16107571,0.020174125,-0.0358887,0.08155503,-0.019901846,0.116491504,-0.15710664,0.0064586545,-0.011250796,0.10045482,0.004041909,0.13071379,-0.16167988,0.0061001447
9,-0.099604495,0.12343455,-0.09906556,-0.07106275,-0.06879003,0.03246074,-0.08339018,0.07095356,-0.09391562,-0.032626808,-0.15711276,0.041040108,-0.06950042,0.09041784,-0.063932806,0.03704668,-0.16539346,0.010660711,-0.04694425,0.07447732,-0.039714128,0.09691427,-0.16039592,0.0250375,-0.029058635,0.08590777,-0.009697683,0.11134871,-0.15566736,0.00997777,0.0003575529,0.105064414,0.018176643,0.1259778,-0.16142514,0.012898587
10,-0.10084832,0.11855416,-0.10239425,-0.08051875,-0.06930595,0.025473544,-0.08554538,0.05807455,-0.0966853,-0.03975687,-0.15663007,0.042402975,-0.070144616,0.088429436,-0.061308734,0.033345856,-0.16361779,0.008706014,-0.043432508,0.07174053,-0.033845544,0.094862096,-0.15913825,0.030006574,-0.022927228,0.08824331,0.0013360006,0.10554664,-0.15277363,0.010629648,0.012723986,0.10945229,0.034879938,0.119685,-0.15948856,0.009762234
