Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.04066484,0.045195412,-0.040504903,0.039568696,-0.04029745,0.04241846,-0.040299587,0.04644327,-0.040071867,0.04077941,-0.04282445,0.04011845,-0.039720763,0.04801882,-0.039540634,0.043587178,-0.043764472,0.038041618,-0.039122473,0.048554525,-0.039209664,0.047065258,-0.043654393,0.03667031,-0.038889453,0.047541503,-0.03924262,0.049058765,-0.04344258,0.037109755,-0.03914834,0.04545414,-0.039472,0.049716383,-0.043307517,0.038477264
2,-0.059466623,0.07837366,-0.057479955,0.018178552,-0.052566417,0.05287437,-0.054752517,0.080947265,-0.05555207,0.022164878,-0.08581329,0.036950026,-0.050521027,0.07801308,-0.052524637,0.040421106,-0.09174898,0.02316238,-0.047206648,0.07111862,-0.04963332,0.07390767,-0.091038756,0.01757812,-0.045777466,0.061917216,-0.047806144,0.09222224,-0.09015047,0.019162074,-0.046548847,0.05674555,-0.046625484,0.09666185,-0.08976195,0.023967035
3,-0.070770994,0.10401406,-0.06700336,-0.009506623,-0.0576142,0.050829936,-0.061224986,0.10283653,-0.06463525,0.0005689075,-0.12146334,0.029987251,-0.054739743,0.08963732,-0.05900895,0.033911016,-0.12853898,0.0104128895,-0.049409144,0.07726174,-0.052720368,0.092161044,-0.12565333,0.0010874914,-0.04601874,0.06558419,-0.047642734,0.121249385,-0.12355184,0.0005658516,-0.045415733,0.06323284,-0.043858893,0.12799487,-0.12362727,0.0050298227
4,-0.087547116,0.1245292,-0.082177974,-0.031014996,-0.064608276,0.056743234,-0.07415461,0.11360083,-0.08192503,-0.011286686,-0.14581445,0.042825118,-0.06931016,0.085218176,-0.07589484,0.03541694,-0.14854503,0.025046363,-0.06455205,0.07197779,-0.066565126,0.10536263,-0.14069168,0.013525838,-0.059092645,0.06976071,-0.056604948,0.1327296,-0.13631833,0.008769914,-0.05377256,0.07948943,-0.047585953,0.13847686,-0.13791099,0.0068633948
5,-0.0877477,0.13770586,-0.08002917,-0.048998825,-0.07178082,0.03804962,-0.070304364,0.11895927,-0.08319791,-0.01901909,-0.16384129,0.03860987,-0.06915168,0.07413998,-0.07732179,0.038567994,-0.16138604,0.02883813,-0.06570592,0.059412926,-0.06523869,0.11596578,-0.14925635,0.01816303,-0.05823961,0.065596014,-0.050494105,0.14041167,-0.14291063,0.008632509,-0.047835402,0.08742955,-0.035959385,0.14375935,-0.14481677,-0.004443937
6,-0.08844019,0.14095365,-0.08187967,-0.06427273,-0.072121695,0.03747638,-0.07037611,0.11396504,-0.08481633,-0.029174346,-0.16902141,0.042261746,-0.068198055,0.075338915,-0.0751647,0.033458967,-0.16738147,0.02649542,-0.062071342,0.058337674,-0.06050456,0.11639334,-0.15438454,0.017883562,-0.052896053,0.06666462,-0.04256101,0.1405141,-0.1473318,0.008204263,-0.03897196,0.09401563,-0.024711523,0.14382568,-0.15026829,-0.0024269442
7,-0.08983169,0.13546327,-0.08572412,-0.07793235,-0.0706235,0.04331308,-0.072474614,0.103760235,-0.085303485,-0.039766982,-0.1689939,0.042975973,-0.06573692,0.08412756,-0.07037882,0.026831267,-0.17061187,0.017976936,-0.05572982,0.061760083,-0.053855605,0.11459351,-0.15730427,0.014178204,-0.045655057,0.070329,-0.034018658,0.13836062,-0.14959802,0.0074939504,-0.029468602,0.09898791,-0.014718449,0.14220138,-0.15389581,0.0064778514
8,-0.08752935,0.13022815,-0.08598473,-0.09005105,-0.06830733,0.038297433,-0.07114122,0.09099036,-0.08388513,-0.0476429,-0.166601,0.042340808,-0.062061142,0.086217575,-0.06433452,0.022438902,-0.16920976,0.0142315235,-0.04892883,0.060124014,-0.045512605,0.11121134,-0.15551832,0.016635068,-0.037360623,0.07365451,-0.022451762,0.13202845,-0.14768815,0.0073860153,-0.01687012,0.105591066,0.00071367924,0.13562484,-0.1537452,0.006517728
9,-0.087371655,0.12252979,-0.08833553,-0.10185978,-0.06719365,0.032141823,-0.071997814,0.07668467,-0.084808856,-0.054049283,-0.1653949,0.043443765,-0.061110474,0.08536524,-0.06077604,0.020568363,-0.16659594,0.015603861,-0.04515515,0.0571622,-0.03962039,0.10891234,-0.15194355,0.025213735,-0.03195066,0.07887128,-0.013017088,0.12502153,-0.14391428,0.012359581,-0.0065779034,0.11341028,0.014491798,0.12817068,-0.15202577,0.01087635
10,-0.08747128,0.11327445,-0.09124074,-0.11320532,-0.06576855,0.025578888,-0.07344071,0.06055837,-0.08646273,-0.061045807,-0.16372682,0.045207128,-0.06066297,0.08506816,-0.05664295,0.015860945,-0.16348168,0.011478302,-0.040204197,0.0570359,-0.032340005,0.10464918,-0.14888908,0.025209945,-0.024720721,0.08317149,-0.0023622601,0.118632175,-0.14038697,0.012370448,0.004796963,0.11842981,0.029114775,0.12041381,-0.14975508,0.012747302
