Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.045980282,0.03943982,0.04599556,0.04971856,0.043354094,0.04142503,0.046083517,0.040829074,0.046106886,0.049546428,0.03377043,0.027896842,0.04617854,0.042536665,0.04621618,0.049202263,0.024056237,0.018215803,0.0462827,0.044172097,0.0463313,0.048681848,0.016889816,0.011614948,0.046401355,0.045436427,0.04645082,0.048068088,0.007323391,0.006972911,0.04653108,0.04624515,0.046570823,0.047797393,-0.038888413,0.0007762822
2,0.09357226,0.023781162,0.09352262,0.093280144,0.08584738,0.08066669,0.093865976,0.031960513,0.09375176,0.09170102,0.040566344,0.048015617,0.093918875,0.045354847,0.09369193,0.08917614,-0.00020959566,0.005908085,0.093751974,0.058939245,0.09331547,0.086901866,-0.017531784,-0.016829448,0.09334165,0.06853707,0.09260758,0.08572276,-0.03219514,-0.025294336,0.092587605,0.07332963,0.09160351,0.087381214,-0.0841122,0.0014142762
3,0.1199812,-0.010737008,0.11989114,0.12574124,0.13525186,0.116335,0.122257724,0.0043780603,0.120713495,0.121699736,0.07981852,0.08176189,0.120769046,0.03359507,0.11732489,0.11672727,0.02041576,0.03075032,0.11668953,0.059117198,0.11143701,0.11629451,-0.011349438,-0.003558916,0.11088008,0.07377096,0.103795476,0.11939517,-0.039368775,-0.01250685,0.10273423,0.082014844,0.09479607,0.12528962,-0.119809,0.0019106249
4,0.11097866,-0.043775145,0.11095422,0.14641227,0.1765886,0.115463786,0.117883414,-0.022409832,0.11457967,0.13923886,0.12016805,0.08394541,0.11487004,0.024112495,0.10714977,0.13114615,0.055403676,0.057249986,0.10579567,0.057169463,0.09519092,0.13534382,0.015319513,0.020700479,0.09438389,0.07000607,0.08133176,0.14561616,-0.025317438,0.003607891,0.07974853,0.07965851,0.06594664,0.156108,-0.13659927,0.0020971638
5,0.09960259,-0.06485907,0.09959255,0.1582229,0.19849491,0.10465118,0.10978004,-0.038271114,0.10523426,0.14833657,0.14384134,0.07956967,0.10530856,0.020568175,0.09486744,0.13777582,0.07986817,0.07328188,0.092927955,0.05520667,0.07926237,0.14590947,0.0365727,0.034351554,0.07833948,0.0654699,0.061602555,0.16113889,-0.011623183,0.011266446,0.05979024,0.076880366,0.042139728,0.17452611,-0.14531466,0.002064632
6,0.10538689,-0.071623884,0.103644185,0.16520162,0.20253484,0.11257878,0.11389259,-0.042169116,0.1073963,0.1524016,0.15022402,0.11021681,0.10592823,0.016692901,0.09492915,0.14172862,0.08550327,0.106562585,0.09339041,0.041696634,0.079587355,0.15347081,0.035469443,0.044673055,0.07929074,0.053892933,0.060682032,0.16896613,-0.017903924,0.019355815,0.058883846,0.07473341,0.03874513,0.18178184,-0.15614444,0.0021518907
7,0.11468414,-0.071800426,0.110843696,0.16843738,0.19496505,0.113168605,0.12022963,-0.040606994,0.11182085,0.1528758,0.14640155,0.14605194,0.107206576,0.018729456,0.09646559,0.14123811,0.08737846,0.15386951,0.09403541,0.028672319,0.08159394,0.15689892,0.034484826,0.07075201,0.08163698,0.040017903,0.06277725,0.17194694,-0.021273289,0.033111636,0.060928877,0.07133059,0.03973124,0.1826056,-0.15759684,0.002185986
8,0.119253986,-0.07098746,0.11440235,0.16926242,0.18624322,0.10006328,0.12359254,-0.037904438,0.114073575,0.15169619,0.14261164,0.16554463,0.10572486,0.027772058,0.09520825,0.13716845,0.09552874,0.19754167,0.089011416,0.027233876,0.078013636,0.15545326,0.04890664,0.108601324,0.076920316,0.032114312,0.058778077,0.17159194,-0.004843125,0.052496675,0.056390468,0.06894537,0.035396986,0.18023734,-0.14376515,0.00200208
9,0.11981379,-0.070547014,0.11484034,0.16897571,0.17807715,0.09188024,0.12402249,-0.036385324,0.11402939,0.15038511,0.13546759,0.16507027,0.10460785,0.030446075,0.09381595,0.13530809,0.0930345,0.19970064,0.08672218,0.026837185,0.076099776,0.15424062,0.050577838,0.10864602,0.07441475,0.03129415,0.05630171,0.16993205,-0.0017735431,0.051042404,0.05375099,0.07038916,0.032373242,0.1783648,-0.1464797,0.0020336674
10,0.11957729,-0.07042057,0.11494451,0.16858214,0.17292659,0.09257171,0.123982154,-0.035885736,0.11387694,0.14968574,0.12855354,0.15882277,0.10532618,0.027552254,0.09402437,0.13622862,0.08433315,0.18275662,0.08924571,0.023405546,0.07836413,0.15531209,0.041675232,0.08854741,0.07721166,0.032596942,0.058561727,0.1691322,-0.011174525,0.037730534,0.056240164,0.07277486,0.033888813,0.17848273,-0.1628658,0.002115391
11,0.11862378,-0.07147334,0.114799514,0.16852486,0.17005669,0.08974987,0.12426991,-0.036195908,0.11443265,0.14945804,0.12460843,0.14918241,0.10670164,0.027278332,0.09487793,0.13647881,0.08017407,0.16862272,0.09082325,0.025530443,0.07972976,0.15492125,0.04024926,0.07640603,0.07829466,0.03621837,0.059444908,0.16794981,-0.012849911,0.028003454,0.057074647,0.07486234,0.034316227,0.1784291,-0.17398176,0.0021894632
12,0.11843306,-0.073137596,0.11547891,0.16877767,0.16786651,0.08250528,0.125735,-0.036821257,0.116306424,0.14939441,0.12301561,0.14316939,0.10849999,0.030841537,0.09639246,0.13530545,0.08188584,0.1669132,0.09108212,0.03129645,0.080138326,0.15320756,0.046952777,0.0779426,0.07774904,0.03906958,0.059261218,0.16675122,-0.006498296,0.023974491,0.05656504,0.07492422,0.03415691,0.17790794,-0.17717656,0.0021014845
13,0.120874494,-0.07373077,0.11826583,0.16901709,0.16441765,0.08004766,0.12894242,-0.036822002,0.11966821,0.14904521,0.12103145,0.14819773,0.11127789,0.033388786,0.09934085,0.13417308,0.08330971,0.17415744,0.09334465,0.032720007,0.082872234,0.15260397,0.050732914,0.08241924,0.080086075,0.037919864,0.062068727,0.16644485,-0.0031175516,0.023629827,0.059115272,0.072869845,0.03712137,0.17756246,-0.17861153,0.0019629064
14,0.12338779,-0.07333033,0.120983995,0.16870466,0.15962471,0.07995199,0.13181949,-0.036009733,0.12254652,0.14798366,0.11835864,0.15499887,0.11345829,0.03471987,0.1018373,0.13281488,0.08361284,0.18102652,0.095555894,0.031952653,0.08554399,0.15207608,0.05227434,0.084896505,0.08259605,0.03576255,0.06493345,0.1659355,-0.0011501149,0.023591422,0.061786994,0.07095823,0.040055327,0.1766551,-0.17850147,0.001793761
15,0.12395256,-0.07291086,0.12198437,0.16783245,0.15437986,0.0764376,0.13302666,-0.034738738,0.12381341,0.14632669,0.11607021,0.15686989,0.11393585,0.036766037,0.10252625,0.1306951,0.085012875,0.18440504,0.0953333,0.03281534,0.08567144,0.15053673,0.056063995,0.0863536,0.08218238,0.035105344,0.064852275,0.16467182,0.0041484814,0.022126995,0.0614459,0.070354745,0.039987262,0.17483658,-0.17511906,0.0016972813
16,0.123748295,-0.072396085,0.122444525,0.16665125,0.14929289,0.0732924,0.13365902,-0.033364963,0.12459663,0.14451611,0.11335417,0.15330589,0.11440053,0.037708733,0.10298492,0.12896284,0.08442439,0.17974165,0.09522976,0.034488965,0.08563472,0.14894728,0.05764363,0.080907315,0.08156801,0.036938507,0.064361036,0.16303588,0.007622664,0.015574367,0.060754366,0.07201428,0.039324794,0.17298947,-0.17418014,0.0017129022
17,0.12441735,-0.07205074,0.123653084,0.16577369,0.14528374,0.07415735,0.13493511,-0.03259215,0.12601201,0.14315449,0.11074454,0.15027815,0.11603629,0.036337994,0.10456906,0.12836513,0.08189687,0.17156856,0.097294845,0.034312755,0.08759435,0.1483583,0.05585266,0.07076553,0.08331657,0.03858592,0.06599137,0.16187175,0.0072922767,0.00790125,0.062277086,0.0736983,0.04055947,0.1719976,-0.17744097,0.001774156
18,0.12468283,-0.07174335,0.12442836,0.16473551,0.14053413,0.07249403,0.13578828,-0.031551186,0.12696013,0.14142011,0.10868411,0.14975269,0.11664455,0.036453307,0.105286896,0.12684958,0.081852406,0.16894607,0.09786009,0.034007825,0.08826984,0.14733523,0.05698359,0.06563248,0.0836749,0.03868424,0.06640637,0.16067639,0.010049003,0.0031833993,0.06251876,0.074170664,0.040729575,0.17047347,-0.1765932,0.0018251815
19,0.124315254,-0.071653016,0.124652356,0.16368075,0.13641459,0.06919796,0.13613768,-0.030537488,0.12743762,0.13970198,0.107614964,0.14841181,0.11662929,0.037542667,0.10535329,0.12503669,0.08327999,0.16741553,0.09731315,0.034783535,0.087860025,0.14599624,0.060010724,0.06270808,0.0828027,0.03909077,0.06566615,0.15946122,0.014679988,-0.0007010412,0.061579593,0.07468647,0.03984348,0.16882388,-0.17380702,0.0019297842
20,0.124921195,-0.072645076,0.12586805,0.16309543,0.13417152,0.068097085,0.13751948,-0.03066076,0.12905715,0.13857278,0.108072884,0.14815499,0.1180801,0.038144164,0.106788516,0.12378081,0.0853954,0.16567478,0.098386474,0.036204882,0.08901634,0.14494923,0.06377341,0.05983238,0.083498746,0.039792072,0.066471785,0.15865386,0.019546598,-0.0035369457,0.062135965,0.074500196,0.04043211,0.16805531,-0.17335704,0.0021841144
21,0.1267247,-0.07301768,0.12810878,0.16239439,0.1304294,0.06790152,0.13978815,-0.030373737,0.13149403,0.13723187,0.1069009,0.15144272,0.12012747,0.03856443,0.108994685,0.12245109,0.086130545,0.16690502,0.100527324,0.035999864,0.09136234,0.14422363,0.06524046,0.057523713,0.085623845,0.039282106,0.068732046,0.15793067,0.02211437,-0.0056815054,0.06418917,0.07374044,0.042583637,0.16720432,-0.17288023,0.002554085
22,0.12617709,-0.07303835,0.1280651,0.16150254,0.12774016,0.06579218,0.13979487,-0.029454898,0.13158666,0.13576986,0.10743337,0.15117504,0.11979854,0.039207626,0.10878776,0.12106517,0.088670455,0.16587925,0.09989145,0.03590664,0.09087085,0.14345181,0.06860392,0.054660935,0.084791325,0.038932975,0.06797968,0.15724368,0.026866183,-0.008115248,0.06326554,0.073826045,0.04162088,0.16601487,-0.16976073,0.0029629807
23,0.12612016,-0.07282439,0.12858507,0.16062042,0.12643532,0.06494605,0.1402751,-0.02844034,0.13217859,0.13449717,0.10893025,0.15007311,0.1201449,0.039574478,0.109202005,0.12010868,0.09104895,0.16301677,0.10008344,0.03615873,0.091132395,0.14293097,0.07139289,0.05030621,0.08473946,0.03933616,0.06796524,0.15672742,0.030972078,-0.011146873,0.06308723,0.07428821,0.041376345,0.16520002,-0.16755368,0.0030259914
