Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.044989802,0.03952015,0.044942982,0.048376523,0.041834176,0.024733152,0.044944033,0.04082686,0.04492983,0.04818312,0.034209173,0.018427122,0.044920184,0.042497266,0.044948667,0.047829136,0.025671922,0.01009641,0.044947915,0.044190634,0.04501654,0.047311686,0.017095085,0.0052826814,0.045032613,0.045554735,0.04512778,0.046701957,0.0099187065,0.0025947448,0.045158036,0.046456724,0.04526201,0.046453472,-0.038245186,0.0005438494
2,0.0915745,0.023911543,0.091499396,0.090872824,0.08445075,0.06274962,0.09168872,0.032221496,0.09148273,0.08894996,0.050298974,0.042932935,0.09151424,0.046016622,0.091106564,0.08610681,0.0108552845,0.011318883,0.09107152,0.06016286,0.09034945,0.08379501,-0.011865744,-0.010428557,0.09035912,0.069977015,0.089238,0.0826706,-0.027695335,-0.01908865,0.08926202,0.075222455,0.087863185,0.08453077,-0.08356562,0.00014785983
3,0.12185023,-0.012565274,0.121680364,0.12377297,0.13308373,0.099622495,0.12322536,0.002002359,0.12162377,0.11902147,0.09222238,0.08024815,0.12146671,0.032339733,0.11770191,0.11314001,0.038026903,0.04553008,0.11688168,0.06125737,0.11097944,0.112796746,-0.00019216957,0.01390888,0.110398896,0.07609142,0.1024952,0.116615854,-0.033535007,0.0015149689,0.1015463,0.08375688,0.092676215,0.12309197,-0.12050832,-0.00020825418
4,0.117823504,-0.045069054,0.11765377,0.14435065,0.17381382,0.10601421,0.12262701,-0.02461228,0.11932735,0.1366913,0.13416778,0.08940303,0.11911327,0.023393745,0.11103146,0.12753573,0.07733674,0.076856315,0.10898107,0.061840296,0.09769558,0.13180192,0.033071972,0.046940073,0.09656645,0.07355546,0.08274526,0.14287212,-0.0122851,0.02805725,0.08116975,0.08082265,0.06617739,0.1535545,-0.13359718,-0.00047046592
5,0.10869288,-0.06696691,0.108635716,0.15590292,0.19321746,0.09694453,0.11641076,-0.04130378,0.111971214,0.1455637,0.1565306,0.086204395,0.11124742,0.021028366,0.10016748,0.1334917,0.10286096,0.09497223,0.09694097,0.06264917,0.082357824,0.14192879,0.057738345,0.068161294,0.080903955,0.069639556,0.063335754,0.15846625,0.0061091697,0.045669656,0.061450884,0.076701045,0.042472832,0.17193493,-0.13802706,-0.00037158417
6,0.11444726,-0.0743354,0.112660155,0.16217363,0.19222158,0.103029564,0.12024514,-0.04651266,0.113869205,0.1487637,0.15736704,0.11346806,0.111538745,0.015074159,0.09964042,0.13664381,0.10382112,0.12284606,0.09732026,0.046572827,0.08206706,0.14904808,0.05159926,0.07409857,0.08214802,0.056739412,0.061964538,0.16566283,-0.0074183755,0.04748931,0.06052024,0.07217929,0.038579125,0.17933953,-0.15271017,-0.00037330826
7,0.12367353,-0.07466852,0.11969703,0.16500154,0.18401687,0.10942039,0.1260156,-0.045717787,0.117502816,0.14860736,0.15276968,0.1499195,0.11224765,0.0124180075,0.10038656,0.13651861,0.10228764,0.16539146,0.098452665,0.027744213,0.08398099,0.1534157,0.04382617,0.090730384,0.085703656,0.039371952,0.064316146,0.16914788,-0.019438181,0.056762565,0.063312426,0.06520973,0.03961812,0.1812697,-0.1575984,-0.00027766175
8,0.12655765,-0.0745141,0.121859245,0.16558772,0.17564164,0.10034815,0.1280481,-0.043824393,0.11846342,0.14706889,0.14885814,0.16342972,0.11009545,0.017919026,0.09815121,0.13287401,0.10733566,0.19924392,0.09292198,0.024663663,0.07920821,0.15198383,0.05287251,0.12066938,0.08016476,0.031272203,0.058595344,0.1687795,-0.0083021475,0.07763994,0.057187196,0.061458513,0.033070892,0.17948963,-0.14381525,-0.0002570207
9,0.12457787,-0.07430683,0.120174296,0.1646178,0.16748084,0.09382143,0.12632386,-0.0426621,0.11644858,0.14537843,0.13986836,0.15306845,0.107879706,0.017576754,0.095420174,0.1317865,0.09944818,0.18458308,0.09005755,0.024635497,0.0760323,0.15069014,0.048380364,0.10917058,0.07657747,0.034430373,0.054244597,0.16646647,-0.010673688,0.0676861,0.052803542,0.06606378,0.027856281,0.17744532,-0.1489382,-0.00030087747
10,0.12363889,-0.0746146,0.11982973,0.16438071,0.16383472,0.09492294,0.12595169,-0.042581234,0.11616405,0.14509262,0.133409,0.14325976,0.10875443,0.014517775,0.09585436,0.1331867,0.08984375,0.16332515,0.09244119,0.023622364,0.077991486,0.151514,0.03938395,0.08895606,0.0788449,0.03861812,0.055837866,0.16556312,-0.019812407,0.05144359,0.054553166,0.07059249,0.02885435,0.17741947,-0.16326433,-0.00031336458
11,0.124040134,-0.07523233,0.12085915,0.16424644,0.16049217,0.090286486,0.12728095,-0.042468697,0.117735915,0.14470333,0.12966931,0.13897792,0.11022419,0.016908554,0.097144105,0.13236485,0.088196784,0.16062137,0.09323715,0.026724424,0.078848265,0.15042976,0.040866062,0.08778638,0.07916926,0.04074374,0.0563094,0.16449548,-0.018050503,0.04795853,0.054785684,0.07138165,0.029311279,0.17668454,-0.16592169,-0.00038120238
12,0.12588957,-0.076511525,0.12335598,0.16474138,0.15838069,0.08577354,0.13028379,-0.043033227,0.12112701,0.14487964,0.12785608,0.13933952,0.113269195,0.020701963,0.100188665,0.13136351,0.08968177,0.16623968,0.0952057,0.030730082,0.08115931,0.14936745,0.045481246,0.09407792,0.080804266,0.04128708,0.058499012,0.16412412,-0.0136755,0.050036345,0.05660889,0.069646634,0.03178623,0.17657845,-0.16592789,-0.0005774229
