Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.038706314,0.04720888,-0.038252864,0.022900242,-0.011809742,0.038965803,-0.038186677,0.04798471,-0.038073324,0.023768285,-0.014908012,0.038688704,-0.03796586,0.047491036,-0.038258027,0.02568552,-0.017478816,0.039269917,-0.03811828,0.046176273,-0.03846621,0.028255813,-0.018738136,0.039706834,-0.038330078,0.045312945,-0.038472638,0.03043511,-0.019492637,0.039572444,-0.038384005,0.045059256,-0.038357917,0.031660583,-0.020451942,0.039260197
2,-0.030061625,0.0873391,-0.02559079,-5.719671e-05,-0.0032909263,0.026983613,-0.025289569,0.091036215,-0.025363531,0.0012026029,-0.040065616,0.02644054,-0.024628842,0.08197923,-0.029299892,0.008846104,-0.05443287,0.0366702,-0.02810481,0.0551717,-0.032223023,0.028884746,-0.05757139,0.044331893,-0.030927045,0.048334986,-0.031179633,0.054672427,-0.05899776,0.03915025,-0.030385261,0.056791734,-0.028469887,0.06483401,-0.060529057,0.032150555
3,-0.018351091,0.11161141,-0.012302939,-0.021820415,0.013622515,0.016762659,-0.0118286405,0.118335366,-0.011941323,-0.021127975,-0.046517372,0.0151282,-0.01056435,0.10257946,-0.017674778,-0.011901956,-0.07481931,0.03243863,-0.015385337,0.057181105,-0.021155283,0.01771009,-0.08285918,0.04180123,-0.018643545,0.048774038,-0.018747248,0.063098304,-0.088741966,0.030820763,-0.017031033,0.063208595,-0.014370821,0.08246677,-0.09401862,0.020923544
4,-0.017863808,0.119431205,-0.0150890695,-0.03502777,0.03789033,0.027596166,-0.014377514,0.12554798,-0.015457601,-0.03746351,-0.03298695,0.028693127,-0.013300073,0.103975646,-0.01900608,-0.03388045,-0.073490456,0.04596575,-0.01503881,0.06428384,-0.016666483,-0.004688476,-0.09008624,0.03259669,-0.012211356,0.06678055,-0.012731553,0.05856968,-0.1105696,0.015867716,-0.009457698,0.073676825,-0.010751834,0.092336014,-0.12582757,0.020995729
5,-0.0131014325,0.117472425,-0.014735202,-0.047414944,0.050684247,0.031654317,-0.014073107,0.12537436,-0.015126397,-0.0486286,-0.030352242,0.032030676,-0.012589132,0.10113373,-0.016121706,-0.046904366,-0.075830616,0.045806266,-0.0113273095,0.06777475,-0.009982366,-0.013088704,-0.09570123,0.0185927,-0.0049023195,0.07459047,-0.0068793558,0.062968686,-0.12463795,0.007957203,-0.0034903784,0.07290149,-0.007434661,0.101412125,-0.14576092,0.025095087
6,-0.0046361177,0.11116139,-0.01123007,-0.061889477,0.06297189,0.028944442,-0.010797813,0.12129418,-0.012123879,-0.05848082,-0.027754642,0.028247641,-0.009246979,0.09501424,-0.011546571,-0.054316886,-0.076889336,0.039560657,-0.0062811216,0.064053126,-0.0034954555,-0.012716218,-0.09809457,0.008098164,0.0014500503,0.071520984,-0.0016334546,0.07126337,-0.13029926,0.0071794484,0.0009882268,0.06341369,-0.0031365869,0.10617425,-0.15060727,0.026299862
7,-0.00075644226,0.10897852,-0.0105251605,-0.0746914,0.07353073,0.024751307,-0.010376479,0.1185906,-0.013160996,-0.06518503,-0.024016205,0.030485453,-0.009981965,0.08666384,-0.013226426,-0.060027022,-0.072245345,0.046530146,-0.007305721,0.057801504,-0.0034813113,-0.013651918,-0.09347206,0.013634447,0.001632411,0.0666489,-0.0009923435,0.07480162,-0.12568417,0.016544836,0.0009201143,0.056943975,-0.0010896468,0.10175983,-0.14015003,0.026724167
8,0.003486172,0.10487381,-0.00980504,-0.0885785,0.07638965,0.023158109,-0.010363381,0.11414826,-0.014137512,-0.071611814,-0.028866842,0.03399534,-0.01093483,0.0780469,-0.014880222,-0.06310845,-0.07346388,0.054999124,-0.008790757,0.05142452,-0.0042116255,-0.0087990165,-0.092753895,0.023982035,0.00046053313,0.060771376,-0.0014576252,0.08352147,-0.12434777,0.030430287,-0.00070744235,0.051426135,-4.6954476e-05,0.10228611,-0.13216431,0.031337515
9,0.009384321,0.10025745,-0.007636795,-0.10445348,0.079392724,0.020952804,-0.00910089,0.10927585,-0.013434102,-0.08106994,-0.032933574,0.0342127,-0.010105931,0.07116309,-0.014038047,-0.06879754,-0.076094486,0.057033215,-0.007664902,0.046726726,-0.0028462065,-0.004957774,-0.09622967,0.028678522,0.0014164888,0.053990707,-0.00089133065,0.09276086,-0.12829758,0.041647494,-0.0010345748,0.04285538,0.0016460347,0.10575599,-0.12906325,0.037142426
10,0.019749336,0.098287724,-0.0020431217,-0.12345997,0.085205466,0.018564446,-0.004549644,0.10634033,-0.009631425,-0.09247338,-0.029644217,0.032274272,-0.005847003,0.06637304,-0.010142758,-0.078828305,-0.07539048,0.05785296,-0.0029657076,0.04024153,0.0022089924,-0.009376243,-0.100656494,0.029444916,0.006856214,0.04618709,0.0041742125,0.09554722,-0.1367852,0.04353556,0.0042737424,0.032189943,0.008222801,0.11000011,-0.1333742,0.035446562
