Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.03657076,0.043676242,-0.035998594,0.02859883,-0.04493292,0.035353042,-0.035690393,0.04536904,-0.035393856,0.029818788,-0.046796326,0.03407475,-0.035065033,0.04528313,-0.035298232,0.031237181,-0.046796836,0.03441646,-0.034994017,0.04383617,-0.03546236,0.032722373,-0.045961473,0.035459585,-0.035231024,0.042318534,-0.035496444,0.03405366,-0.045166448,0.03596077,-0.035377998,0.04171452,-0.03533781,0.03503254,-0.04463352,0.03565683
2,-0.029931867,0.07694014,-0.02615925,0.025050685,-0.055793513,0.01816484,-0.024833623,0.08293393,-0.024844717,0.028292952,-0.07648399,0.016316641,-0.023379873,0.07502771,-0.027444456,0.033186194,-0.08160992,0.02307439,-0.025876716,0.056167547,-0.029639821,0.039455663,-0.08165559,0.031878743,-0.02828634,0.049467657,-0.02828506,0.045906227,-0.08147186,0.029694261,-0.02753253,0.05662196,-0.02547387,0.050540954,-0.08321686,0.023660483
3,-0.027529778,0.09642605,-0.024553265,0.019201832,-0.030908007,0.0139492545,-0.022569971,0.10268566,-0.024813306,0.021192497,-0.061553743,0.018965965,-0.022264684,0.08756083,-0.028908504,0.023962649,-0.074640125,0.031189736,-0.025586922,0.060313538,-0.028523996,0.029226715,-0.079703495,0.039197307,-0.02482024,0.061213844,-0.0220986,0.039933853,-0.09194135,0.02152459,-0.019118115,0.07427356,-0.017320469,0.053436425,-0.116548724,0.015542798
4,-0.031260245,0.10421788,-0.030666111,0.0126679,-0.010350443,0.021643423,-0.02811637,0.11049126,-0.030903978,0.012806438,-0.049166605,0.02863982,-0.027254596,0.09308786,-0.033001114,0.013389111,-0.067682445,0.038988125,-0.028017903,0.06808401,-0.02765974,0.018990299,-0.07512195,0.039011456,-0.021956462,0.07699034,-0.018384885,0.0358326,-0.097348034,0.01449189,-0.01396448,0.08809824,-0.014875399,0.056231502,-0.14621659,0.020423543
5,-0.028620811,0.105438136,-0.029371375,0.0021602034,-0.0072149206,0.021632183,-0.026416967,0.11578497,-0.027831648,0.0039770245,-0.057583567,0.022446088,-0.023288196,0.09835967,-0.02814387,0.0067347907,-0.07805917,0.03225506,-0.022113658,0.07203508,-0.020134434,0.0169137,-0.08146302,0.030044816,-0.013686903,0.081525564,-0.010082938,0.038004413,-0.10034727,0.00873906,-0.005662272,0.090340644,-0.0068048937,0.058175694,-0.1604066,0.020457042
6,-0.025350127,0.10528532,-0.026732478,-0.010093595,-0.0073904996,0.017362762,-0.023498937,0.11964772,-0.024593532,-0.0033187103,-0.06871015,0.016492695,-0.019359138,0.099546306,-0.02478728,-0.00017153821,-0.0856726,0.03069617,-0.017711073,0.07310638,-0.01383233,0.012151882,-0.08136409,0.024822695,-0.0063877823,0.08509757,-0.0024554061,0.03673208,-0.09422416,0.006360469,0.0023660278,0.092433006,0.002149548,0.054163143,-0.1588299,0.017509803
7,-0.028050631,0.10285253,-0.029426785,-0.020656586,-0.009991948,0.019681836,-0.025921728,0.12031835,-0.026531473,-0.00796694,-0.077449754,0.01959016,-0.020783257,0.09760822,-0.026162276,-0.007897742,-0.08656681,0.03726186,-0.017925268,0.07651771,-0.011187791,0.0042247605,-0.074687146,0.023061963,-0.0023784435,0.092291616,0.0007853631,0.034074686,-0.08418281,0.009485512,0.0060921223,0.09771433,0.0058131097,0.048471496,-0.15118632,0.022180174
8,-0.025022075,0.0985956,-0.02596986,-0.030258063,-0.022494648,0.011311155,-0.022453401,0.12019543,-0.022884956,-0.009467598,-0.09393851,0.014019444,-0.017140295,0.093677595,-0.023363741,-0.011943221,-0.092180744,0.038410608,-0.014591935,0.076606855,-0.0055109123,0.0004889077,-0.06853218,0.017256718,0.003967824,0.095554076,0.0060449494,0.034241877,-0.070907205,0.010366359,0.0112460805,0.09923384,0.011685921,0.04251741,-0.13709678,0.021356938
9,-0.024486016,0.09191313,-0.025556551,-0.03713104,-0.043975316,0.0114557985,-0.022167942,0.11718141,-0.02201817,-0.009702508,-0.11254262,0.01651757,-0.016384136,0.08844765,-0.02250443,-0.016772041,-0.09799002,0.04554295,-0.013068854,0.07960122,-0.0010319904,-0.0038149988,-0.065982774,0.014123075,0.009178335,0.10215909,0.009912424,0.036678724,-0.06573133,0.01222772,0.014808391,0.10376198,0.014939177,0.041189875,-0.13598552,0.02626181
10,-0.020989146,0.084912375,-0.022703592,-0.044873424,-0.06833272,0.010936557,-0.019424682,0.113961,-0.018702416,-0.010653217,-0.13184588,0.016904984,-0.013107543,0.08353425,-0.019348279,-0.021640243,-0.10634794,0.05097257,-0.009263471,0.0808366,0.00514664,-0.006970713,-0.06754329,0.009921097,0.015923873,0.106535904,0.015624091,0.040246937,-0.06473794,0.010318896,0.020135453,0.10673868,0.020870412,0.04125152,-0.13640042,0.02369155
11,-0.020561192,0.0795929,-0.022006942,-0.052205946,-0.09118843,0.008542207,-0.018672531,0.11190352,-0.01748318,-0.012422193,-0.14765246,0.017384019,-0.011688532,0.07965921,-0.018624233,-0.028783316,-0.110494964,0.0570176,-0.00741555,0.08266265,0.008520941,-0.011507346,-0.06966086,0.008833565,0.019987652,0.11112105,0.018130504,0.04318702,-0.062719375,0.014349336,0.02226686,0.11043675,0.024444064,0.039281506,-0.1286312,0.023475915
12,-0.022963617,0.07325498,-0.02443484,-0.060888283,-0.11049551,0.010339109,-0.020605737,0.109321736,-0.018402819,-0.017286686,-0.1560416,0.017940382,-0.011660636,0.076879464,-0.01915841,-0.038567916,-0.11083,0.0615996,-0.0062286737,0.085130684,0.010743529,-0.017256744,-0.07579713,0.0072633866,0.023029512,0.115852535,0.019398127,0.04635284,-0.06531389,0.018694427,0.023225375,0.11447576,0.027540367,0.038037106,-0.118400365,0.022021594
13,-0.024811225,0.06602184,-0.02609653,-0.07069388,-0.12447035,0.005839069,-0.021304497,0.10671447,-0.017838594,-0.023186276,-0.15978184,0.011800991,-0.009910765,0.07373133,-0.018191174,-0.047595218,-0.10910291,0.060094964,-0.0036019855,0.08693604,0.01444309,-0.020226045,-0.081774555,-0.00012608501,0.027131129,0.11921363,0.02072498,0.051852047,-0.07190792,0.020922687,0.024008287,0.11658529,0.030898292,0.036930144,-0.10486087,0.018148104
14,-0.03095047,0.058597498,-0.031973023,-0.080275595,-0.13380238,0.0073531107,-0.02591685,0.104152806,-0.021472935,-0.030432997,-0.15876332,0.012007919,-0.011937854,0.07079669,-0.02131534,-0.05964982,-0.10337102,0.06377518,-0.004407745,0.088628046,0.014583901,-0.026628828,-0.08931192,-0.0015147255,0.028184844,0.122906215,0.020665433,0.05317409,-0.07581177,0.024202514,0.023920026,0.12037748,0.034164425,0.03236763,-0.08656363,0.01103869
15,-0.038960423,0.050363082,-0.038876627,-0.09086602,-0.14760624,0.009281259,-0.031422995,0.10190427,-0.024822537,-0.038238324,-0.16132541,0.010406457,-0.013638143,0.06931055,-0.023694905,-0.06999738,-0.10113282,0.06485724,-0.0049486966,0.09095229,0.014552197,-0.02944406,-0.099636,-0.0033784364,0.028408406,0.12735319,0.019675327,0.05622846,-0.08455812,0.028583549,0.022781631,0.1253109,0.036154706,0.028854644,-0.07099213,0.006938853
16,-0.04191169,0.045252893,-0.040372737,-0.098682694,-0.1626697,0.0033018622,-0.032147616,0.102732174,-0.023620233,-0.04164141,-0.16981302,0.0039821756,-0.011929119,0.06839087,-0.022978896,-0.07507716,-0.10529075,0.06351807,-0.003634993,0.090080194,0.016899602,-0.02816022,-0.106500186,-0.0063943947,0.030294016,0.12826405,0.020605711,0.05956416,-0.09325453,0.031554654,0.023479972,0.12793379,0.041061483,0.024676917,-0.057714306,-0.0018070375
17,-0.050814837,0.038710088,-0.04797153,-0.106079385,-0.17512727,0.0072221365,-0.03877809,0.10209942,-0.027991567,-0.04757848,-0.17317733,0.0049081603,-0.015058317,0.06780773,-0.026609855,-0.08330658,-0.104271635,0.06634642,-0.0058792518,0.09273518,0.015134701,-0.030122865,-0.11729237,-0.0050064907,0.028580122,0.13274516,0.01869447,0.060185205,-0.104650736,0.03669467,0.021884127,0.13369426,0.041808765,0.020082613,-0.048671268,-0.0028640316
18,-0.05283497,0.034941413,-0.049127847,-0.11116106,-0.18313676,0.0029819869,-0.039266765,0.10320115,-0.02733814,-0.049561594,-0.17817026,0.0010990564,-0.014110858,0.06650401,-0.026575252,-0.087203525,-0.10694389,0.06630326,-0.005374426,0.09164473,0.01686539,-0.030103212,-0.12273214,-0.0072532604,0.030192107,0.13301739,0.020510448,0.060407687,-0.111733556,0.03481594,0.024030553,0.13644828,0.04669362,0.015684504,-0.04441846,-0.011792855
