Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.045537062,0.046002503,0.045596384,0.05029237,0.04175756,0.0026887641,0.04562367,0.046716996,0.04567498,0.05021276,0.024649752,-0.00028636772,0.045701757,0.04743664,0.04574637,0.050055403,0.0140396,-0.0014429116,0.045780048,0.048070364,0.04581804,0.049792264,0.0076435204,-0.0015404648,0.04586167,0.048567012,0.04589198,0.049417183,0.0026862198,-0.0021137483,0.045945063,0.048911843,0.04596571,0.049206775,-0.037504587,0.00047141936
2,0.09418965,0.061408054,0.094349094,0.09535733,0.07346283,-0.021458147,0.09431254,0.07123158,0.09437559,0.094031766,0.0023373598,-0.03584006,0.094317384,0.079039775,0.09424194,0.09269939,-0.02272356,-0.039483007,0.094209276,0.08447292,0.09394069,0.09170022,-0.032788012,-0.039988935,0.09393297,0.08787814,0.09347782,0.09132177,-0.03960851,-0.040688694,0.09345529,0.08984061,0.092914715,0.09312914,-0.082417995,-0.00012519519
3,0.13477519,0.053116642,0.13532999,0.1237806,0.118823744,0.008978098,0.1337262,0.07741663,0.13325895,0.12200936,0.031837534,-0.01513875,0.13204087,0.09203725,0.13060774,0.12518162,-0.013578907,-0.026167305,0.12956712,0.09816477,0.12644391,0.13085335,-0.036896665,-0.02697764,0.12494073,0.10341606,0.11976288,0.13455793,-0.049075026,-0.022532314,0.11739954,0.110183835,0.1117495,0.13854931,-0.11512932,0.00013822128
4,0.14902277,0.046005443,0.14934675,0.13556188,0.16947553,0.042984143,0.14414218,0.085389905,0.14265,0.1360919,0.07844218,0.01920642,0.13873966,0.098275416,0.13673727,0.1509904,0.026252761,0.011267969,0.13325813,0.094564326,0.12803276,0.16809498,-0.00497541,0.012130005,0.12340404,0.097847216,0.112726085,0.17593732,-0.024509516,0.017117895,0.10709852,0.11261627,0.09427865,0.17946696,-0.123122886,0.0003858089
5,0.14963585,0.042113975,0.14923987,0.14119068,0.20329559,0.046279155,0.14176546,0.094538465,0.13956451,0.14342342,0.10919717,0.027173115,0.13396297,0.10219243,0.13272256,0.16812064,0.05421039,0.034593195,0.12766403,0.08623221,0.12199065,0.1940102,0.019902317,0.044867568,0.11517028,0.087100334,0.1004089,0.20417866,-0.0052107824,0.050750963,0.09281008,0.10981588,0.07391991,0.20643657,-0.13179913,0.0005087803
6,0.15817577,0.033720855,0.15783305,0.14801815,0.20204692,0.021009117,0.15104373,0.08914403,0.1487912,0.14969406,0.10454522,0.0032154783,0.14391859,0.09848897,0.14191023,0.17405035,0.04785909,0.019954296,0.13730158,0.08633639,0.12989661,0.20117363,0.015212599,0.045424808,0.122386664,0.08934245,0.10470914,0.2124403,-0.010290733,0.060415186,0.095965885,0.11354397,0.074518494,0.21632944,-0.15286952,0.0007073401
7,0.1601578,0.027274393,0.1596723,0.15362279,0.18763658,-0.018595602,0.15508698,0.084356576,0.15281792,0.15335624,0.08670118,-0.03419318,0.14986925,0.09344296,0.14803053,0.17524129,0.028654331,-0.005267092,0.14500986,0.08248772,0.13735217,0.20138256,-0.002062915,0.03520586,0.13022086,0.08739764,0.11084378,0.21152394,-0.026131842,0.061741773,0.10174795,0.11502793,0.07848284,0.21531594,-0.17426927,0.000917159
8,0.14757483,0.032274842,0.14633426,0.15613022,0.17919703,-0.057047345,0.1435726,0.0926545,0.14203891,0.15536241,0.07333391,-0.06788858,0.14142165,0.091391504,0.14283054,0.17777559,0.013433782,-0.016503837,0.14165582,0.068133034,0.13670285,0.20372364,-0.015229986,0.04020318,0.1303931,0.0714908,0.11016699,0.2112324,-0.03610795,0.07566122,0.10142174,0.108234495,0.074492745,0.21051008,-0.18686461,0.000546818
9,0.13927041,0.03556896,0.13760777,0.15936287,0.17460129,-0.090675585,0.13602361,0.09971159,0.13508049,0.15705244,0.06452428,-0.096737675,0.13595487,0.09293629,0.13988833,0.17980956,0.0055530136,-0.023341117,0.13969855,0.060423914,0.13704304,0.20636977,-0.018325537,0.048620455,0.13078327,0.061151106,0.11024106,0.21271086,-0.03411552,0.091500595,0.101303615,0.103528574,0.07161726,0.2078541,-0.19073933,-5.855807e-06
10,0.140923,0.029971376,0.1393737,0.1644635,0.1729165,-0.119141735,0.13808559,0.099796996,0.1367398,0.1586547,0.06049558,-0.12288381,0.13748772,0.09680279,0.14164539,0.18151814,0.0054570017,-0.03355755,0.14128402,0.06277747,0.13940535,0.20963752,-0.012816505,0.05075287,0.13232148,0.0613677,0.11160705,0.21640797,-0.024579424,0.10077327,0.101850435,0.10342051,0.07127799,0.20965871,-0.18909936,-0.00022898582
