Epoch,theta_1,r,theta_2,bx,bp,kappa
1,-0.04038716,0.0015817076,-0.04038716,0.026854876,-0.071136504,0.046121802,-0.03899678,0.0015817076,-0.03899678,0.056368876,-0.07047741,0.046121802,-0.03784959,0.0015817076,-0.037849586,0.07856926,-0.06900942,0.046121802
2,-0.030472046,0.0015817076,-0.030472046,-0.0015723632,-0.13533096,0.02194559,-0.026610566,0.0015817076,-0.02661058,0.074178874,-0.13388774,0.02194559,-0.023490269,0.0015817076,-0.023490284,0.14333223,-0.12804063,0.021945594
3,-0.0675708,0.0015817076,-0.0675708,-0.0018832146,-0.17871083,0.025398087,-0.0628531,0.0015817076,-0.06285311,0.1031321,-0.17046009,0.025988782,-0.058711458,0.0015817076,-0.05871149,0.18825454,-0.16008332,0.025981747
4,-0.10013788,0.0015817076,-0.10013788,0.016926527,-0.1852419,0.017183568,-0.09695861,0.0015817076,-0.096958615,0.122203134,-0.17534122,0.018129654,-0.09325514,0.0015817076,-0.09325518,0.20486929,-0.16874756,0.01811836
5,-0.12569134,0.0015817076,-0.12569134,0.04092085,-0.15482849,0.016152456,-0.12499788,0.0015817076,-0.124997884,0.12054684,-0.15284242,0.017469013,-0.12227514,0.0015817076,-0.12227518,0.19166078,-0.15948208,0.01745595
6,-0.13898215,0.0015817076,-0.13898215,0.063766904,-0.11687529,0.013844874,-0.14094932,0.0015817076,-0.14094934,0.11383128,-0.12493018,0.017313985,-0.13948974,0.0015817076,-0.13948978,0.17237246,-0.14583755,0.01590082
7,-0.1521043,0.0015817076,-0.15210429,0.07847142,-0.09967901,0.009033637,-0.15547357,0.0015817076,-0.15547359,0.11423825,-0.11202512,0.013556209,-0.15467416,0.0015817076,-0.15467422,0.1656143,-0.1399422,0.011420436
8,-0.16420962,0.0015817076,-0.1642096,0.085389346,-0.10334652,0.007955392,-0.16778368,0.0015817076,-0.16778369,0.12155167,-0.11437541,0.013161354,-0.16701739,0.0015817076,-0.16701744,0.17160176,-0.14186506,0.010832111
9,-0.17904796,0.0015817076,-0.17904794,0.08893812,-0.11000327,0.005386842,-0.18249169,0.0015817076,-0.1824917,0.12818906,-0.11893597,0.010519599,-0.18157013,0.0015817076,-0.18157019,0.17817722,-0.14470923,0.0100408355
10,-0.19338754,0.0015817076,-0.19338752,0.08988563,-0.104452334,0.0041817855,-0.19700193,0.0015817076,-0.19700195,0.1253448,-0.115462184,0.009996317,-0.19604813,0.0015817076,-0.19604819,0.17452613,-0.14373676,0.00862386
11,-0.20092517,0.0015817076,-0.20092514,0.08937796,-0.09793742,0.0010593912,-0.2047076,0.0015817076,-0.20470761,0.12071337,-0.11154407,0.007292984,-0.20374045,0.0015817076,-0.2037405,0.16974652,-0.14257048,0.0050638514
12,-0.19947536,0.0015817076,-0.19947533,0.08997528,-0.095167875,0.0039099096,-0.20339942,0.0015817076,-0.20339943,0.11974314,-0.109677024,0.010285668,-0.20252042,0.0015817076,-0.20252047,0.16836643,-0.14174883,0.0075967214
13,-0.19524689,0.0015817076,-0.19524686,0.09219762,-0.09889474,0.0039073,-0.19917156,0.0015817076,-0.19917157,0.124383144,-0.11169681,0.010349396,-0.19838907,0.0015817076,-0.19838913,0.17244968,-0.14203042,0.0074588414
14,-0.19696322,0.0015817076,-0.19696319,0.09345121,-0.09905618,0.0019417044,-0.20093407,0.0015817076,-0.20093408,0.12586108,-0.111572795,0.008419042,-0.20020205,0.0015817076,-0.2002021,0.17337535,-0.1417821,0.0054363087
15,-0.19402657,0.0015817076,-0.19402654,0.093740016,-0.09606391,0.00427107,-0.19813666,0.0015817076,-0.19813667,0.12451547,-0.10958827,0.010752998,-0.19749664,0.0015817076,-0.1974967,0.17181124,-0.14104497,0.0077395793
16,-0.19567198,0.0015817076,-0.19567195,0.09414827,-0.09469929,0.004059778,-0.19984151,0.0015817076,-0.19984153,0.12413513,-0.10870379,0.010547692,-0.1992271,0.0015817076,-0.19922715,0.17129686,-0.14073703,0.00751772
17,-0.19432643,0.0015817076,-0.1943264,0.09425516,-0.1005439,0.0020206966,-0.19829877,0.0015817076,-0.19829878,0.12762381,-0.11287063,0.008516541,-0.1975806,0.0015817076,-0.19758067,0.1759763,-0.1423575,0.0054749474
18,-0.19432616,0.0015817076,-0.19432613,0.09360169,-0.098662674,0.0042940658,-0.1983326,0.0015817076,-0.19833261,0.12576874,-0.111980006,0.010784899,-0.19759947,0.0015817076,-0.19759953,0.17465399,-0.14220941,0.007745402
19,-0.19462366,0.0015817076,-0.19462363,0.092428476,-0.09741918,0.0040679825,-0.19861832,0.0015817076,-0.19861834,0.123701446,-0.111695245,0.01055987,-0.19782765,0.0015817076,-0.19782771,0.17362556,-0.14251597,0.0075185746
20,-0.19364126,0.0015817076,-0.19364123,0.09292896,-0.09242318,0.0020334637,-0.19783121,0.0015817076,-0.19783123,0.12139163,-0.10828956,0.008530225,-0.19715321,0.0015817076,-0.19715327,0.17064638,-0.14116393,0.005484435
21,-0.19582891,0.0015817076,-0.19582888,0.094980136,-0.09190758,0.0042919437,-0.20011204,0.0015817076,-0.20011206,0.123440705,-0.107478894,0.010783827,-0.19953036,0.0015817076,-0.19953042,0.17150123,-0.1404384,0.007741977
22,-0.19526432,0.0015817076,-0.1952643,0.09683033,-0.093928784,0.0040658526,-0.19955668,0.0015817076,-0.1995567,0.12679686,-0.108461164,0.010558298,-0.19903602,0.0015817076,-0.19903608,0.17425756,-0.14047782,0.0075159026
23,-0.19388661,0.0015817076,-0.19388658,0.0970367,-0.10021953,0.002039256,-0.19797622,0.0015817076,-0.19797623,0.13079973,-0.112915546,0.00853569,-0.19735526,0.0015817076,-0.19735532,0.17944027,-0.14223158,0.0054899044
24,-0.1938437,0.0015817076,-0.19384368,0.09633604,-0.09299989,0.0047284584,-0.19814675,0.0015817076,-0.19814675,0.12586741,-0.10830106,0.01113592,-0.19761492,0.0015817076,-0.19761498,0.17420286,-0.14064713,0.008110827
25,-0.18892637,0.0015817076,-0.18892634,0.09627897,-0.08765027,0.0049802274,-0.19341974,0.0015817076,-0.19341974,0.12265195,-0.104855336,0.011296198,-0.19299655,0.0015817076,-0.1929966,0.17087576,-0.13943514,0.008289314
