Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.037468556,-0.010904511,0.037375007,-0.019703466,-0.018566627,-0.031733625,0.03474159,0.025994357,0.035238676,-0.009442521,-0.018274233,-0.02815795,0.03295627,0.025999896,0.033468075,-0.004278858,-0.019631878,-0.028732715,0.03115762,0.025538418,0.031539556,-0.0012270794,-0.022619305,-0.030407274,0.028796157,0.027200283,0.028923474,0.0011637686,-0.02696799,-0.032560784,0.025027938,0.033653468,0.02478271,0.02254007,-0.035307128,-0.035179462
2,0.055173356,-0.008474514,0.054997314,-0.014083036,0.0016917698,-0.046528287,0.04424739,0.03471273,0.04621677,0.020574141,0.0025711756,-0.028575674,0.037759982,0.02997146,0.039741065,0.030821692,-0.0012563515,-0.028773293,0.03194231,0.025818046,0.033371244,0.035626568,-0.0087167015,-0.033783924,0.025028009,0.02770348,0.025568224,0.038804963,-0.021355223,-0.04157101,0.015114031,0.043105997,0.014543118,0.060550738,-0.05197228,-0.052376535
3,0.067523316,0.02694852,0.06759382,-0.024172576,-0.0072229686,-0.06631037,0.054952804,0.070734486,0.056927506,0.031001234,-0.006049082,-0.038268063,0.047644764,0.06262759,0.050140873,0.045820884,-0.012327045,-0.03656402,0.041915804,0.055486973,0.04398537,0.052218527,-0.023631979,-0.041560017,0.035433557,0.056208923,0.036477927,0.056411497,-0.042195663,-0.0509025,0.025761355,0.07373573,0.025424737,0.079143666,-0.08454171,-0.06642547
4,0.06946748,0.057642613,0.070219934,-0.0206442,-0.005740413,-0.07001756,0.05453914,0.09988297,0.057416834,0.047788605,-0.005918175,-0.03504131,0.046380766,0.0875613,0.05001563,0.06411584,-0.014604605,-0.03228447,0.040597662,0.07686526,0.043790713,0.07040708,-0.02903352,-0.037188545,0.034442738,0.0758867,0.036425963,0.07438298,-0.0520254,-0.047520082,0.025253912,0.09416136,0.025397519,0.09725805,-0.10288263,-0.06670897
5,0.062181473,0.07009251,0.06561276,-0.01673346,-0.020347646,-0.08603672,0.04554568,0.11195852,0.05094811,0.056497745,-0.02167127,-0.04602774,0.03923384,0.096553706,0.04465893,0.07211226,-0.031202585,-0.0405441,0.035306394,0.0841847,0.03999567,0.07699849,-0.04696807,-0.04366285,0.030981485,0.08422332,0.034139432,0.07976163,-0.07213299,-0.053038348,0.023656633,0.10647078,0.024331389,0.10209061,-0.12679516,-0.0718827
6,0.04983646,0.06974315,0.056589887,-0.004545777,-0.026588483,-0.09295059,0.03200962,0.11172303,0.04047965,0.06832992,-0.029707586,-0.04899589,0.027329486,0.093574576,0.035234854,0.081478514,-0.03934353,-0.0412438,0.024954414,0.08011337,0.032019377,0.083919436,-0.05543966,-0.043276895,0.022198783,0.08162721,0.027151532,0.08486117,-0.081749626,-0.05249233,0.016022755,0.10805572,0.016834356,0.10635452,-0.13917628,-0.071822666
7,0.04649102,0.05971333,0.053897496,0.0033054524,-0.038154874,-0.100427695,0.026959252,0.10565385,0.034640532,0.07116833,-0.04239723,-0.05361772,0.022669313,0.088366605,0.030928709,0.080781676,-0.051018156,-0.043183956,0.022481497,0.07702612,0.031172302,0.08045481,-0.06655419,-0.043706007,0.023625152,0.08200406,0.030437633,0.0796833,-0.09323526,-0.052077964,0.022139717,0.11287105,0.024102425,0.10050075,-0.15238564,-0.071445405
8,0.040259738,0.04895901,0.047795795,0.01611158,-0.04082865,-0.097436324,0.018486178,0.09714049,0.024909612,0.076508455,-0.04712979,-0.05037525,0.0134950355,0.08059626,0.022311654,0.08141501,-0.05446722,-0.03815257,0.015153212,0.07175278,0.025971672,0.07783344,-0.06903388,-0.037602622,0.020371981,0.079740204,0.029582359,0.07533757,-0.09579371,-0.045617156,0.023956724,0.11351964,0.027161473,0.09563785,-0.15668239,-0.066710174
9,0.045131795,0.039668664,0.051954154,0.03201035,-0.039707728,-0.09037663,0.019642768,0.08964437,0.02352243,0.08196219,-0.048698097,-0.045387667,0.012151705,0.07453148,0.02067244,0.08098146,-0.055150297,-0.03265577,0.014652102,0.06916558,0.027067408,0.073546305,-0.06912926,-0.03181026,0.02356262,0.080461584,0.034969784,0.06896413,-0.09619649,-0.039781056,0.032348067,0.1162664,0.037150003,0.088454455,-0.158285,-0.06256178
10,0.049111206,0.03590322,0.055426497,0.049561583,-0.03649224,-0.08470702,0.019933412,0.083969064,0.021901125,0.09188531,-0.048605762,-0.041357063,0.009703693,0.069038674,0.018105377,0.084846765,-0.054469284,-0.028018147,0.012157794,0.06668089,0.026015671,0.07318611,-0.06812735,-0.026802301,0.023388594,0.080818206,0.036777884,0.06619261,-0.09583135,-0.034681268,0.035846125,0.117883496,0.04185846,0.084780544,-0.15971315,-0.05909955
