Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,-0.0012772181,0.027422335,-0.0013576015,-0.02208691,-0.032130726,-0.033698175,-0.00078845397,0.02292141,-0.0013386426,-0.013913186,-0.027558178,-0.026635977,0.014779657,0.018830858,0.014868782,-0.010376828,-0.029364573,-0.024056109,0.012806317,0.017033342,0.012795461,-0.008417396,-0.035345268,-0.023995575,0.009728825,0.017754234,0.009556515,-0.0070225466,-0.043085814,-0.025616376,-0.008974031,0.022810727,-0.01224642,-0.005850359,-0.044242624,-0.02860535
2,0.010880444,0.03185121,0.010798711,-0.028262576,-0.06596812,-0.06958115,0.007072573,0.021159947,0.0070149316,-0.0056281257,-0.05721799,-0.054195438,0.019481843,0.011091826,0.02007415,0.002833421,-0.061114945,-0.04813936,0.0145209655,0.0073481635,0.014824329,0.0070946915,-0.07220082,-0.04814684,0.007778686,0.009975253,0.007652383,0.009777136,-0.085613795,-0.05214776,-0.015893413,0.024134506,-0.019318553,0.011710202,-0.08920971,-0.057749428
3,0.007607086,0.04709792,0.007541916,-0.04469485,-0.07754042,-0.080527246,0.004515919,0.027367061,0.004718932,-0.005196353,-0.06795527,-0.063732825,0.016946875,0.008508137,0.017764658,0.00984887,-0.0725044,-0.056906603,0.011110997,0.00023327093,0.011564156,0.017166914,-0.085556515,-0.05677189,0.0024842343,0.002963294,0.0024425997,0.021166159,-0.102844216,-0.06100456,-0.024351008,0.024173629,-0.027727038,0.023412755,-0.104651324,-0.064830616
4,0.0032775344,0.067220606,0.0028904688,-0.069126524,-0.07209515,-0.08076808,0.0032895124,0.03652307,0.0034031044,-0.016471582,-0.066027686,-0.067190975,0.017569948,0.008150567,0.01859039,0.0047153076,-0.07046775,-0.061537914,0.012805484,-0.0047027846,0.013531655,0.015153952,-0.08281846,-0.062335175,0.0045021335,-0.0018386105,0.0046416214,0.02029985,-0.10061135,-0.06766538,-0.022805097,0.026086371,-0.026024545,0.022456635,-0.10601889,-0.07106048
5,-0.005774158,0.092948854,-0.0064603635,-0.09465786,-0.058764193,-0.07294295,-0.0009344644,0.05204074,-0.00088270125,-0.03066789,-0.05816553,-0.0651626,0.016541403,0.012870471,0.01773048,-0.003715148,-0.062393848,-0.061477624,0.013952702,-0.0063005965,0.014874058,0.009801408,-0.072880544,-0.06331424,0.0070374766,-0.004738416,0.0073008044,0.016075589,-0.08954958,-0.069850214,-0.019507714,0.028410038,-0.022490041,0.018088289,-0.09993782,-0.07353027
6,-0.015614912,0.111195445,-0.015972797,-0.113304466,-0.052066457,-0.06639559,-0.0072071273,0.06272398,-0.007031964,-0.03797108,-0.05621291,-0.06298343,0.0123372795,0.014396533,0.0136453295,-0.0058884956,-0.06043356,-0.060343925,0.01089798,-0.010419647,0.011905326,0.01019982,-0.070095725,-0.06251226,0.0044288994,-0.010270517,0.0047588726,0.017417736,-0.08703193,-0.06965508,-0.022248784,0.027044935,-0.025020003,0.01929998,-0.09800799,-0.072634846
7,-0.0130410995,0.119120635,-0.012288751,-0.12883575,-0.06368132,-0.07299197,-0.0027211034,0.06600063,-0.0024014993,-0.044123065,-0.07146697,-0.07262315,0.017099112,0.012776989,0.018515924,-0.008378865,-0.07546529,-0.07019212,0.015430742,-0.014208178,0.016572485,0.009467279,-0.08509216,-0.07235912,0.008246594,-0.013715428,0.008680731,0.017402565,-0.10305297,-0.07990127,-0.019828454,0.028270705,-0.022499843,0.019049264,-0.11214109,-0.081670485
8,-0.019830434,0.12648425,-0.017959703,-0.13385251,-0.07259394,-0.07128249,-0.0075391447,0.07101713,-0.0065484922,-0.041654382,-0.081064254,-0.0736815,0.013188839,0.012962116,0.014733572,-0.003514969,-0.08489268,-0.07125384,0.011433939,-0.017776925,0.012462675,0.015340175,-0.094746865,-0.072818264,0.0035120156,-0.018806338,0.0038619502,0.023669459,-0.11418857,-0.0801072,-0.025777282,0.025302373,-0.028300634,0.02514652,-0.11925471,-0.08054472
9,-0.020033315,0.13780814,-0.018097071,-0.1393153,-0.08028109,-0.0705014,-0.0060840445,0.08178539,-0.0048683938,-0.04478784,-0.09000273,-0.07641703,0.01586241,0.019751325,0.01752512,-0.0059365085,-0.09357983,-0.07451438,0.0148543855,-0.014382879,0.015916234,0.013335018,-0.10280853,-0.076000646,0.0073100356,-0.017142285,0.0076554376,0.021931222,-0.121810935,-0.0833397,-0.02192911,0.028251704,-0.024241563,0.02312736,-0.12608518,-0.083474465
10,-0.026501087,0.14557695,-0.024688337,-0.14105703,-0.08392897,-0.06328195,-0.010829568,0.09157519,-0.009016462,-0.04545287,-0.09246631,-0.0728206,0.013034991,0.02620448,0.014860036,-0.006084909,-0.09560729,-0.07156889,0.0130922105,-0.0119052995,0.014037723,0.01358435,-0.10397047,-0.072719514,0.0060641244,-0.017224235,0.0062730564,0.022446712,-0.122227244,-0.07971348,-0.022891352,0.028053798,-0.024972603,0.023550438,-0.12551513,-0.0794964
