Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.022838429,0.028913299,0.02228279,-0.02241533,-0.013832567,-0.028684562,0.01970067,0.022556124,0.01942408,-0.009777874,-0.010730108,-0.022326358,0.017293148,0.016579138,0.017025737,-0.0032056072,-0.010812718,-0.0204229,0.014789579,0.013840789,0.014428173,0.00066146906,-0.012430357,-0.020034302,0.01162789,0.014219616,0.011139683,0.0034066061,-0.01704946,-0.020591877,0.0071029686,0.019582884,0.0065797223,0.0056041703,-0.0332732,-0.022867603
2,0.041574676,0.03826859,0.038807433,-0.04414251,-0.02764541,-0.0630841,0.033867426,0.026007762,0.032361045,-0.007409684,-0.018450027,-0.048282336,0.027630549,0.01390723,0.02656937,0.010828544,-0.017117348,-0.042123076,0.021169608,0.00794664,0.020066475,0.020928368,-0.019625261,-0.039370213,0.012857468,0.0082334215,0.01143857,0.0277788,-0.028959986,-0.038960524,0.00029014074,0.01962432,-0.0014139026,0.03311024,-0.059593882,-0.042731754
3,0.034595463,0.06127428,0.028149424,-0.07015892,-0.038289394,-0.081202716,0.028294329,0.041795164,0.024639672,-0.016443998,-0.025181627,-0.059440643,0.022602936,0.023435203,0.020412773,0.011659024,-0.021927511,-0.049878873,0.016153345,0.012902143,0.014374263,0.027991552,-0.022829615,-0.04442377,0.006931574,0.010513629,0.0049075903,0.03947957,-0.031656798,-0.04199659,-0.008143752,0.022764433,-0.010582719,0.04860579,-0.06619852,-0.046014123
4,0.019263972,0.08187901,0.008965069,-0.10295307,-0.05087856,-0.08894697,0.016743775,0.056681085,0.01077288,-0.037040476,-0.03332209,-0.064017154,0.01355594,0.03277917,0.010249969,0.00010379462,-0.027539963,-0.05295491,0.008990532,0.017914958,0.0066893734,0.02297621,-0.025526673,-0.04559176,0.0008297665,0.012770114,-0.0015740655,0.03964677,-0.03155431,-0.041316926,-0.014199324,0.0250666,-0.017075803,0.053055465,-0.06696593,-0.045368236
5,0.015616896,0.08766416,0.0036440566,-0.13681553,-0.07062746,-0.09965979,0.01645305,0.059499085,0.008896444,-0.060931463,-0.049458012,-0.07438101,0.014724834,0.032632723,0.010544421,-0.016111605,-0.041235797,-0.06250287,0.0111579085,0.015616823,0.008466239,0.012323918,-0.03652106,-0.053630363,0.0034885139,0.009742278,0.00086002634,0.03343105,-0.039796837,-0.047671907,-0.011776623,0.024488956,-0.014839027,0.05049509,-0.07529295,-0.050829206
6,0.004954125,0.08787872,-0.0065250895,-0.16066307,-0.087408386,-0.101589,0.009907223,0.055630293,0.0021981003,-0.073572725,-0.06601307,-0.07928872,0.0097040385,0.025071418,0.0052821077,-0.021917354,-0.057190888,-0.06812919,0.0066375174,0.005976148,0.0037949153,0.010729764,-0.05161242,-0.05846862,-0.0011717407,-0.00030059565,-0.0039043985,0.03487839,-0.05391974,-0.051209595,-0.017276991,0.017000895,-0.020343192,0.054265074,-0.087207705,-0.053076856
7,-0.001865606,0.10566218,-0.011447591,-0.17097232,-0.08842865,-0.095010646,0.009408648,0.0661387,0.0026780546,-0.0772367,-0.07540473,-0.08047996,0.011823498,0.027809717,0.0076824273,-0.023112414,-0.06773048,-0.071492024,0.009633359,0.00433265,0.0068402505,0.010456304,-0.061412394,-0.061687205,0.001992749,-0.0038092143,-0.0007575435,0.035130154,-0.0620472,-0.053637397,-0.014268577,0.014684904,-0.017149895,0.05478568,-0.09300864,-0.054852244
8,-0.006752793,0.1263609,-0.0136857685,-0.16939692,-0.0839473,-0.08462873,0.01078053,0.08129192,0.0056957174,-0.07245452,-0.082795866,-0.07949762,0.015770735,0.034633983,0.012197045,-0.018719427,-0.07727786,-0.07311944,0.014159778,0.006277448,0.011473106,0.013674424,-0.07094036,-0.063488536,0.006353192,-0.0042124297,0.0035815942,0.03731026,-0.07034287,-0.054902557,-0.010231313,0.014752376,-0.012872913,0.05598257,-0.09835392,-0.055638757
9,-0.015450554,0.1349494,-0.018944522,-0.16789474,-0.08465976,-0.07284563,0.008110865,0.08660427,0.0050865966,-0.06712133,-0.092415616,-0.0776673,0.01564651,0.03383855,0.012688621,-0.013091221,-0.088718474,-0.07403064,0.01436775,0.001993733,0.0117513705,0.018582704,-0.08278509,-0.064576894,0.006066744,-0.009979289,0.003238148,0.04144651,-0.081659146,-0.05541146,-0.011248835,0.009838209,-0.013718932,0.059293997,-0.10633173,-0.055494033
10,-0.01951599,0.13603067,-0.02185263,-0.17081757,-0.095010825,-0.063820906,0.007962487,0.08898745,0.00598319,-0.070175,-0.10454624,-0.07663425,0.018409137,0.033751875,0.015824638,-0.016444188,-0.10110517,-0.07538209,0.0190045,6.2685285e-05,0.01650228,0.015049907,-0.09489262,-0.06637284,0.012063223,-0.0129003255,0.009228132,0.03796597,-0.09259336,-0.057023518,-0.0041381205,0.0077643027,-0.0064291744,0.055771135,-0.115331754,-0.057208385
11,-0.027631972,0.13487534,-0.028687675,-0.17078908,-0.10328734,-0.052211158,0.0033002212,0.09040951,0.0026639441,-0.07043219,-0.11270879,-0.0724006,0.016618945,0.033104952,0.014460585,-0.01701271,-0.109273985,-0.07332385,0.01879451,-0.002602123,0.016327059,0.014277119,-0.10269886,-0.064533055,0.012779486,-0.016939204,0.009851227,0.03717885,-0.09927331,-0.054734487,-0.0027272422,0.0036829894,-0.004893728,0.054912806,-0.12001322,-0.05482378
12,-0.03362844,0.13738525,-0.033455607,-0.16393289,-0.11064761,-0.043093845,-0.00039370114,0.0961142,0.0006036498,-0.064771324,-0.11915782,-0.068367444,0.015051469,0.037327245,0.013476963,-0.013061673,-0.115774415,-0.07067398,0.018028703,-0.0005833792,0.01556382,0.016945954,-0.10909801,-0.061795987,0.012147928,-0.01691493,0.00905913,0.039077166,-0.10480467,-0.051261276,-0.003304968,0.0023057808,-0.0053826384,0.056256723,-0.12329571,-0.050909765
13,-0.032744754,0.14087628,-0.031149419,-0.15848579,-0.11579108,-0.038236275,0.0030534696,0.10059519,0.005219423,-0.06146105,-0.12761737,-0.06936225,0.020033078,0.040161233,0.018846208,-0.011787101,-0.12504795,-0.0731582,0.023531577,0.0013269364,0.02112726,0.016735407,-0.11870229,-0.064624876,0.017817551,-0.015648333,0.0146872215,0.03802581,-0.11394735,-0.05394099,0.002483143,0.0034086024,0.00045756088,0.05462644,-0.13067314,-0.05343287
