Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.02121987,0.028953826,0.01980173,-0.030082501,-0.0065794433,-0.036882997,0.016484855,0.023060989,0.015727086,-0.012558622,-0.004786155,-0.027025105,0.013172237,0.018185044,0.012484203,-0.0055151796,-0.0057025785,-0.024157355,0.009774169,0.01618912,0.009055028,-0.0017964737,-0.007878903,-0.024172876,0.0058157356,0.01688071,0.0051275133,0.00086188363,-0.013404329,-0.025838267,0.00073829945,0.0216689,0.00017355802,0.003171958,-0.033664063,-0.030271191
2,0.0372112,0.049154,0.032825813,-0.058957387,-0.019605836,-0.075068556,0.028230831,0.03092529,0.025731223,-0.009765439,-0.01586741,-0.05718784,0.021216523,0.016985778,0.019150281,0.009893797,-0.018165555,-0.051775172,0.013367165,0.010423245,0.011288746,0.019522075,-0.02334197,-0.051471565,0.0030887104,0.010515163,0.00094057946,0.025956374,-0.034825608,-0.05426309,-0.011825553,0.021025762,-0.013701282,0.031195186,-0.06710419,-0.061795875
3,0.028254325,0.077460825,0.019374114,-0.09635646,-0.03556951,-0.09674028,0.022357011,0.048405483,0.017219376,-0.024940867,-0.030482497,-0.073884875,0.017178781,0.025733562,0.013696877,0.0066803372,-0.03254997,-0.06705293,0.010454888,0.013338105,0.007530535,0.02322704,-0.037632734,-0.06594205,0.00022883934,0.010597343,-0.0026207832,0.03456698,-0.05017714,-0.068711296,-0.01643654,0.023241041,-0.018921852,0.0435661,-0.0865529,-0.077916756
4,0.0053560142,0.09741706,-0.007541512,-0.13607466,-0.05392322,-0.09883042,0.004942513,0.062860645,-0.002599806,-0.05159343,-0.0454057,-0.07653137,0.004496335,0.032933634,-0.00024809968,-0.0097332075,-0.045856845,-0.07050987,0.001958299,0.014867486,-0.0015835841,0.014023944,-0.04860457,-0.06896152,-0.004799438,0.009180545,-0.008028181,0.030892955,-0.059092056,-0.07133159,-0.018799843,0.023778405,-0.021319883,0.04409819,-0.09733017,-0.08183707
5,-0.0033306992,0.10331294,-0.016044931,-0.16769661,-0.07136856,-0.099839374,0.0035715504,0.06576863,-0.004838849,-0.07342938,-0.06555481,-0.08479021,0.006850339,0.030823017,0.0014131558,-0.024270276,-0.06571658,-0.08099059,0.006792674,0.009427214,0.0029127193,0.0044154483,-0.06697893,-0.07934611,0.0017545997,0.0030679144,-0.0016522618,0.024930466,-0.07577984,-0.08117626,-0.0112782335,0.021928519,-0.0136647,0.04065363,-0.11480898,-0.09163661
6,-0.016456123,0.11554128,-0.024395416,-0.17579882,-0.07620341,-0.088496216,0.00012273295,0.07295644,-0.005820834,-0.072436735,-0.08284162,-0.0866465,0.007035425,0.03006278,0.0022638051,-0.019760963,-0.08521431,-0.086881414,0.006936055,0.0037731216,0.0030732353,0.010198643,-0.086348385,-0.08516362,3.905967e-05,-0.004254091,-0.003454615,0.031182535,-0.093857504,-0.085654125,-0.015709661,0.017334888,-0.017834544,0.04668427,-0.12858608,-0.09402257
7,-0.023934579,0.13715523,-0.027740741,-0.17143379,-0.063426875,-0.06928958,0.0018585193,0.09110547,-0.0012346191,-0.06489619,-0.0876094,-0.082711436,0.01294608,0.038385894,0.00915702,-0.012395826,-0.09344582,-0.08737265,0.013473324,0.0053659994,0.00974945,0.016246963,-0.09420897,-0.08585593,0.005541658,-0.005651131,0.0019840638,0.03580883,-0.09967078,-0.085411124,-0.011716732,0.017221982,-0.013507382,0.04971397,-0.13055539,-0.092289425
8,-0.030691031,0.14456463,-0.032293174,-0.16829014,-0.06930362,-0.05440353,0.0010450621,0.10039336,1.8423001e-05,-0.06209806,-0.09854392,-0.07952863,0.01627205,0.043637574,0.01324261,-0.010713942,-0.105016895,-0.08748929,0.018870112,0.0070813266,0.0152557725,0.017001858,-0.105066,-0.0862366,0.011809577,-0.0062397188,0.008187972,0.035993535,-0.10864984,-0.0850795,-0.0051085716,0.016972138,-0.006549513,0.049162727,-0.13663378,-0.0912426
9,-0.03999259,0.13985994,-0.040351506,-0.16560985,-0.08945435,-0.04365555,-0.005312937,0.09980858,-0.0045768404,-0.060689658,-0.114236355,-0.07648877,0.013272803,0.04353682,0.010950007,-0.01044955,-0.11893985,-0.08628122,0.018090159,0.0062629655,0.0145558305,0.0169812,-0.11805253,-0.084886305,0.0122684445,-0.00854677,0.008558784,0.036201835,-0.120223604,-0.08279095,-0.004032088,0.014194357,-0.005212125,0.04946077,-0.14557226,-0.08835053
10,-0.0445924,0.13610566,-0.04481096,-0.16227108,-0.106655225,-0.03559481,-0.008353818,0.099867664,-0.006456958,-0.06000574,-0.12713526,-0.07424377,0.012936022,0.04479819,0.011151641,-0.011567814,-0.13040496,-0.08545478,0.0199515,0.007503618,0.016501086,0.015202007,-0.12879041,-0.08407404,0.015712362,-0.008372793,0.011929007,0.03446757,-0.1298025,-0.081329286,0.0005270733,0.013569637,-0.00042965147,0.047837388,-0.15324941,-0.08653007
11,-0.049730822,0.14005914,-0.0480043,-0.15363814,-0.10794819,-0.02327086,-0.010159378,0.10582885,-0.006250231,-0.053280436,-0.13122872,-0.070073426,0.013489482,0.04838362,0.0124762105,-0.006771148,-0.13510597,-0.08339837,0.021067549,0.009085054,0.017721424,0.01840134,-0.1331091,-0.08202924,0.016500268,-0.008424965,0.012637218,0.03663585,-0.13287756,-0.07840696,0.000833746,0.012068236,1.3495601e-05,0.04933209,-0.15415753,-0.08269949
12,-0.053377554,0.14492132,-0.049177412,-0.14945695,-0.10301821,-0.011128616,-0.009452257,0.110327,-0.0038595246,-0.049730908,-0.13433276,-0.06817579,0.016421009,0.048460167,0.015882129,-0.0039297715,-0.14012162,-0.08433054,0.02425584,0.0072396537,0.020971306,0.020159597,-0.13807924,-0.08337329,0.019212447,-0.010819021,0.015322521,0.037585516,-0.13686265,-0.079295635,0.002944242,0.00958903,0.0021938833,0.049722932,-0.1563025,-0.082913905
13,-0.05490563,0.1448315,-0.050994646,-0.14920199,-0.10986752,-0.006864608,-0.010355823,0.10942928,-0.0045128795,-0.05013331,-0.14197846,-0.067953,0.01655784,0.047365133,0.016109653,-0.004918431,-0.14767517,-0.08518884,0.025211288,0.0068352357,0.021949446,0.01885074,-0.14530143,-0.08434253,0.020772895,-0.011125977,0.016874176,0.036389958,-0.14346528,-0.07985851,0.0047927154,0.008846029,0.004084593,0.04879137,-0.16156596,-0.08316746
14,-0.056987807,0.14507136,-0.05434864,-0.14858347,-0.11835165,-0.004009341,-0.013299042,0.10887071,-0.007518848,-0.050279792,-0.14779413,-0.06607897,0.014262348,0.048037916,0.013880927,-0.005896902,-0.15274255,-0.08366751,0.023826865,0.008415371,0.020576764,0.017578825,-0.149853,-0.08272919,0.020180559,-0.0099822935,0.0162467,0.03537445,-0.14728735,-0.07773126,0.004684919,0.008602108,0.004013261,0.04822618,-0.16413392,-0.080826245
15,-0.05860077,0.14820081,-0.05588545,-0.1457879,-0.11840544,-9.993464e-05,-0.014434806,0.11044407,-0.008353051,-0.047539108,-0.14954358,-0.06466301,0.013334485,0.04864822,0.013065568,-0.003673108,-0.15498424,-0.08301153,0.022553386,0.008975751,0.019310245,0.019170122,-0.15196712,-0.08214307,0.0182947,-0.009824286,0.014366287,0.03674226,-0.14879276,-0.07667843,0.002103277,0.0077830716,0.001419445,0.049591742,-0.1644411,-0.079366855
16,-0.05877622,0.15335102,-0.05615498,-0.14398143,-0.11649083,0.0040005893,-0.013837584,0.11309683,-0.007839857,-0.046526376,-0.15049686,-0.06391794,0.014277041,0.049809188,0.01395602,-0.003489325,-0.15681759,-0.08337448,0.02357402,0.01014644,0.020333102,0.018602468,-0.15371834,-0.0828195,0.019324018,-0.008975759,0.01542229,0.036051337,-0.14974946,-0.07704177,0.0030931018,0.0078096436,0.0023998853,0.049025428,-0.16437422,-0.079546764
17,-0.05717884,0.15661785,-0.05522292,-0.14468612,-0.116816506,0.005675488,-0.011957346,0.11324604,-0.0065759406,-0.047789767,-0.1537705,-0.06507864,0.01619094,0.049065836,0.015604641,-0.0052033323,-0.16091889,-0.085533224,0.025670042,0.010456827,0.022398423,0.016471395,-0.15785983,-0.085407875,0.021681236,-0.008194195,0.017828753,0.034113817,-0.15335172,-0.07949007,0.005565199,0.00849047,0.0048488975,0.047432475,-0.16716175,-0.0819741
18,-0.059093785,0.15785697,-0.05657888,-0.14375487,-0.11660607,0.007228557,-0.013010578,0.11156643,-0.007908443,-0.046719667,-0.15555896,-0.06614933,0.014720794,0.046827048,0.013896168,-0.0042601363,-0.16288571,-0.087179564,0.02346992,0.009449467,0.020141566,0.017132454,-0.15958874,-0.08719502,0.018783858,-0.00906779,0.015000011,0.03501484,-0.15421271,-0.080731794,0.0020195518,0.0068627778,0.0012412398,0.04863611,-0.1669269,-0.082925886
19,-0.05969475,0.1599515,-0.05843667,-0.13996728,-0.1196425,0.008233399,-0.014751726,0.11144792,-0.010254882,-0.044719324,-0.15569235,-0.06436884,0.012576913,0.04874316,0.011606627,-0.0039908364,-0.16246548,-0.08534032,0.021471253,0.012997213,0.018140623,0.016530404,-0.15880735,-0.0854436,0.01711157,-0.006317921,0.013358613,0.034572337,-0.1525721,-0.07852552,0.00058829767,0.0074929195,-0.0002181464,0.048624568,-0.1645082,-0.08070715
20,-0.05893855,0.16366951,-0.058750708,-0.1378332,-0.120584704,0.009623285,-0.014632893,0.1123555,-0.010724392,-0.043543283,-0.15691344,-0.06380517,0.012333234,0.050242912,0.011196979,-0.003962784,-0.163913,-0.085233815,0.02114452,0.015780741,0.017804766,0.015796255,-0.16014262,-0.08560771,0.016776515,-0.004029926,0.0130635705,0.034020953,-0.15330501,-0.07838144,0.000108091626,0.008416016,-0.000739258,0.048427634,-0.16453287,-0.08056455
21,-0.05845214,0.1674754,-0.05826548,-0.14065048,-0.116094515,0.0128708305,-0.0129611045,0.11257063,-0.009622529,-0.04603034,-0.1582965,-0.0650442,0.01409447,0.04785711,0.012640071,-0.00597973,-0.16678837,-0.08804261,0.022767844,0.013820996,0.019349413,0.013749958,-0.16322856,-0.089096755,0.018190386,-0.005537336,0.014520594,0.03247073,-0.15596336,-0.08189156,0.0011620754,0.0077463235,0.00025991595,0.047255322,-0.16671339,-0.08427269
22,-0.057728883,0.169506,-0.05766429,-0.14140154,-0.11435841,0.014525218,-0.011675546,0.1115906,-0.008793178,-0.04664618,-0.16041823,-0.06635969,0.015117658,0.045729812,0.013436517,-0.0065230164,-0.16985522,-0.09039284,0.02335949,0.012823558,0.019892387,0.012973881,-0.16644879,-0.09195068,0.018306956,-0.006107042,0.01468848,0.03206497,-0.15889032,-0.08468071,0.00067964604,0.007475515,-0.00028636307,0.04715731,-0.16917264,-0.08716078
23,-0.056055702,0.17254554,-0.057053957,-0.13804653,-0.11554752,0.015301306,-0.010775673,0.11223983,-0.008314162,-0.044428598,-0.16158237,-0.06582871,0.01557341,0.047625046,0.0138116665,-0.0057207583,-0.17132978,-0.09019316,0.023542466,0.016348964,0.02007278,0.012798638,-0.16799451,-0.092070125,0.018234039,-0.0030551655,0.0146451555,0.031937134,-0.16019371,-0.08466849,0.00020579227,0.009114945,-0.0008043934,0.04728305,-0.17010769,-0.08726644
24,-0.056901757,0.17396706,-0.0591564,-0.13642976,-0.11717952,0.017595723,-0.012449433,0.111186996,-0.010667073,-0.04411158,-0.16174364,-0.06393229,0.013689544,0.048354533,0.011726905,-0.0065726386,-0.17126743,-0.088638134,0.02191945,0.018869512,0.018435998,0.011385619,-0.16767089,-0.09083497,0.016971108,-0.0014949555,0.013412682,0.03105194,-0.1593299,-0.083234414,-0.00095257966,0.008975104,-0.002000298,0.046983853,-0.16887844,-0.08610012
25,-0.05746376,0.17375308,-0.06014918,-0.13430674,-0.118164554,0.019315518,-0.013095979,0.10858031,-0.011861311,-0.043010306,-0.1629664,-0.063670695,0.012599032,0.04691834,0.0104067745,-0.0064071915,-0.17243132,-0.08877898,0.02055403,0.019624708,0.017018555,0.010942279,-0.16861613,-0.0912269,0.01544508,-0.0010490883,0.0119157545,0.031031083,-0.1597358,-0.08324988,-0.0027596252,0.008134027,-0.0038592727,0.047410984,-0.1685922,-0.08605129
26,-0.05671969,0.17322287,-0.05943308,-0.13272862,-0.11775196,0.021226758,-0.011718471,0.105597846,-0.010983455,-0.04286218,-0.16483793,-0.0647671,0.013727941,0.04422751,0.011280026,-0.00719473,-0.17473494,-0.090704404,0.02143993,0.019200414,0.017808558,0.00948893,-0.17088608,-0.09355507,0.01614841,-0.0011807494,0.012636643,0.029939312,-0.16152164,-0.08528662,-0.0023147818,0.0075285705,-0.0034620534,0.046699695,-0.16973491,-0.08802595
27,-0.055726055,0.17496656,-0.05936023,-0.12916282,-0.11792262,0.023005016,-0.011121399,0.104512304,-0.011032602,-0.04157564,-0.1648516,-0.06400934,0.013998067,0.044683628,0.011328454,-0.007854584,-0.17486535,-0.09042528,0.021776212,0.021806443,0.018074106,0.00777565,-0.17088391,-0.0936239,0.016686074,0.0007228212,0.013183834,0.02853009,-0.16086252,-0.085073754,-0.0016707138,0.007873016,-0.0028467684,0.04568623,-0.1683929,-0.087815434
28,-0.055337865,0.17745495,-0.058264527,-0.12668964,-0.11296176,0.026635068,-0.009259645,0.104202166,-0.009413076,-0.040182665,-0.16462462,-0.064659275,0.015645249,0.04271446,0.012810711,-0.007293272,-0.17571512,-0.09229812,0.022808468,0.020892607,0.019009793,0.007456645,-0.17182063,-0.09600731,0.01706195,-0.0001525236,0.013570055,0.028346373,-0.16121444,-0.08714577,-0.001874283,0.006685923,-0.003100995,0.04563955,-0.16794164,-0.08965311
29,-0.0571403,0.17944351,-0.060994584,-0.12874894,-0.111177444,0.02958776,-0.011467911,0.10286033,-0.012345,-0.041258805,-0.16426177,-0.06295691,0.013114151,0.04113643,0.0100025255,-0.00805421,-0.17574139,-0.0912743,0.020188456,0.020054981,0.016323674,0.0067897057,-0.17171875,-0.095410086,0.014363093,-0.0017582172,0.0108870985,0.028521279,-0.1606065,-0.08638088,-0.004835969,0.004612648,-0.0060997154,0.046319913,-0.16662219,-0.088902876
