Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.052826863,0.05764367,-0.051868163,0.04045998,-0.054355107,0.048075754,-0.05053525,0.062917866,-0.04939238,0.0437307,-0.06715823,0.03835813,-0.047218394,0.0688377,-0.046756614,0.053203173,-0.072371766,0.026397642,-0.04444713,0.06755344,-0.04537378,0.06504269,-0.073637776,0.022724137,-0.043781508,0.06135544,-0.04545408,0.07267644,-0.07377226,0.025364505,-0.04508467,0.054388937,-0.045968097,0.0760157,-0.073704265,0.031263344
2,-0.082170576,0.08831752,-0.079396516,0.014822079,-0.075462654,0.059024893,-0.07381933,0.08881539,-0.07421216,0.02871909,-0.120332405,0.038247947,-0.065896764,0.092910334,-0.06583688,0.06040288,-0.12943132,0.010806277,-0.058018386,0.08941558,-0.059378635,0.094637394,-0.12858742,0.0030110988,-0.05425678,0.077771164,-0.055470478,0.1123073,-0.12712261,0.00632055,-0.053728264,0.07049385,-0.052725818,0.120210044,-0.12726058,0.010089409
3,-0.09459546,0.10966375,-0.08796837,-0.013386918,-0.09288255,0.040800445,-0.07826771,0.09760703,-0.084507816,0.019965738,-0.15462323,0.029656168,-0.07298164,0.07933923,-0.074428804,0.07082216,-0.15527631,0.01514493,-0.06599607,0.075521104,-0.062641315,0.110914,-0.14718975,0.0137914,-0.05775373,0.07441446,-0.049542673,0.124344386,-0.14250164,0.004821747,-0.047150057,0.083261296,-0.03795009,0.13172229,-0.14243522,-0.010882939
4,-0.10804047,0.11922537,-0.1014194,-0.037725203,-0.09425319,0.04450961,-0.087873966,0.091198415,-0.09617893,0.00303293,-0.16131748,0.03708302,-0.0798092,0.08063128,-0.078470014,0.061936527,-0.16176978,0.023174299,-0.066633925,0.078775994,-0.059733283,0.10659663,-0.15280195,0.025638526,-0.052427355,0.084576234,-0.03887266,0.1177791,-0.14926966,0.008214665,-0.03281641,0.1007357,-0.020339292,0.12812372,-0.1513363,-0.0054815733
5,-0.10824201,0.11814848,-0.103290185,-0.05759515,-0.092873916,0.036027797,-0.08659058,0.07646594,-0.09474108,-0.012789762,-0.15982474,0.031583358,-0.074029885,0.08552092,-0.06767304,0.05101244,-0.16155468,0.008285428,-0.05288381,0.08393226,-0.042959575,0.10017088,-0.15369596,0.016504096,-0.033866845,0.08838148,-0.016711524,0.11150153,-0.1501895,0.0058777286,-0.008428028,0.10302379,0.0073338756,0.12195633,-0.15193301,0.0071630725
6,-0.11256932,0.11595558,-0.11050503,-0.07542659,-0.09458361,0.029729884,-0.09113923,0.05435191,-0.10023416,-0.026366333,-0.15995623,0.034122765,-0.07584383,0.0822169,-0.06466314,0.04423202,-0.15943901,0.007310371,-0.048150744,0.08121318,-0.034250446,0.09604863,-0.15083615,0.029023677,-0.024523104,0.0939933,0.0010112242,0.100081876,-0.14459826,0.012647322,0.011961749,0.11276863,0.035718046,0.109516054,-0.1479729,0.011651973
7,-0.118782245,0.107150815,-0.11968159,-0.092586145,-0.09833806,0.024397451,-0.09786914,0.029826982,-0.10776522,-0.03836581,-0.163802,0.038605627,-0.08023458,0.077221006,-0.062590785,0.036789488,-0.1592182,8.029386e-05,-0.044055305,0.080073975,-0.024519619,0.09300121,-0.15115924,0.02824478,-0.014053404,0.0955656,0.019173695,0.09350584,-0.14096907,0.014334816,0.031506557,0.115462884,0.06325984,0.10022165,-0.14434756,0.01339586
8,-0.12661119,0.09296783,-0.12952085,-0.11007179,-0.10794616,0.016660832,-0.10571845,0.0066906167,-0.11626089,-0.0472352,-0.17630652,0.041902546,-0.08687375,0.06838931,-0.06259575,0.03449166,-0.16295508,-0.005729043,-0.04323105,0.0775886,-0.016895942,0.094023176,-0.15521063,0.025876658,-0.0062590167,0.093667194,0.034126032,0.09299316,-0.13941492,0.020496937,0.046361472,0.112814076,0.086392626,0.095017835,-0.14035603,0.017833782
9,-0.13738959,0.080653585,-0.1427083,-0.12651698,-0.11736887,0.014299756,-0.11703544,-0.015355437,-0.1283145,-0.05557732,-0.1894404,0.049135856,-0.09727133,0.053912375,-0.066546634,0.030970084,-0.16603632,-0.0046921857,-0.046023455,0.072087914,-0.010967222,0.091382526,-0.15737751,0.024284348,0.00061095564,0.09240513,0.049425364,0.08985572,-0.13738605,0.02137688,0.062181503,0.11123593,0.11084788,0.08908573,-0.1362495,0.012094386
10,-0.14852001,0.067310676,-0.15313366,-0.14270684,-0.13435254,0.0011973127,-0.12647408,-0.0272521,-0.13854545,-0.06169507,-0.2109262,0.044847805,-0.10704327,0.04633534,-0.07230972,0.03640938,-0.17492367,-0.0054627927,-0.052858092,0.07075486,-0.012427112,0.09657784,-0.16583082,0.029258959,-0.001121201,0.090670995,0.051829327,0.09458358,-0.14178814,0.027157634,0.06379844,0.10379999,0.11682126,0.09165613,-0.14003572,0.01376248
11,-0.16037844,0.05759092,-0.16534865,-0.15629752,-0.14353627,0.00033191964,-0.13712333,-0.039641872,-0.14968197,-0.06948897,-0.22407117,0.049808107,-0.11654595,0.038780138,-0.07794844,0.03286536,-0.18003705,-0.0029991672,-0.057155676,0.07250045,-0.009827082,0.091898195,-0.16946445,0.024409086,0.0032558553,0.09335677,0.059721407,0.09316131,-0.1455532,0.025168056,0.07232468,0.09750813,0.12815966,0.090850204,-0.14341716,0.014317233
