Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.032907862,0.037758853,-0.03284401,0.058136787,-0.062141575,0.033546045,-0.031967115,0.043541186,-0.030368138,0.059222788,-0.06807695,0.02631947,-0.029235732,0.053990897,-0.027390782,0.06462015,-0.07170626,0.01874477,-0.02642661,0.058442123,-0.025942778,0.071217105,-0.07240048,0.01736974,-0.025630858,0.054208715,-0.02648849,0.07553333,-0.072253644,0.018017096,-0.027191637,0.0465365,-0.028054943,0.07745913,-0.072219014,0.019810423
2,-0.047142457,0.019627148,-0.049738076,0.080614984,-0.08811661,0.06763975,-0.048544623,0.027131356,-0.04454386,0.075398035,-0.09774896,0.0465741,-0.041949753,0.06689994,-0.033994254,0.08163559,-0.10927292,0.019148702,-0.030582994,0.08887834,-0.025451006,0.09722712,-0.114948064,0.008901588,-0.023067275,0.080040365,-0.023237126,0.1107242,-0.11740654,0.004134754,-0.023367193,0.05804781,-0.02528156,0.118037865,-0.117041215,0.005888405
3,-0.047508985,-0.004843828,-0.05224174,0.08912623,-0.096291535,0.07919074,-0.051020987,0.010618235,-0.045931347,0.080925055,-0.1055176,0.0518367,-0.043025576,0.0631888,-0.032406595,0.08935148,-0.120606646,0.019993568,-0.028761823,0.090278424,-0.021083148,0.10994841,-0.12793681,0.010273797,-0.019037273,0.080207,-0.017139988,0.12736747,-0.13089184,-0.00014600856,-0.018125119,0.053883053,-0.019172912,0.13697897,-0.12822993,-0.003290459
4,-0.043723665,-0.025054622,-0.048930593,0.08403686,-0.095454685,0.07779076,-0.046925686,-0.0009310215,-0.04117022,0.07727893,-0.10537417,0.04692371,-0.03753405,0.055576164,-0.026433753,0.09006525,-0.121836446,0.018211182,-0.02260829,0.08065634,-0.013927202,0.113418855,-0.12939054,0.0138337575,-0.01214227,0.07140592,-0.007922642,0.13181186,-0.13225703,-6.242364e-05,-0.00915367,0.046055667,-0.008875784,0.14173234,-0.12711862,-0.0061699515
5,-0.04384231,-0.039569326,-0.048829548,0.07107871,-0.08665315,0.08054907,-0.04579283,-0.010813809,-0.039743602,0.06538943,-0.099749126,0.04717976,-0.034594122,0.05134367,-0.02352685,0.08225029,-0.11931773,0.019796813,-0.018282259,0.072435044,-0.009578127,0.10772677,-0.12755127,0.019808237,-0.006553933,0.064829744,-0.00046217977,0.12610936,-0.13019608,0.00067123654,-0.00021654007,0.042751696,0.0013972155,0.13578501,-0.12358981,-0.010492215
6,-0.04494718,-0.056852717,-0.0494095,0.059703376,-0.08064166,0.07848219,-0.04535921,-0.015512867,-0.039413117,0.055265024,-0.09619713,0.04413173,-0.032924403,0.050982088,-0.022776505,0.07676862,-0.11821841,0.02066181,-0.016502168,0.063296124,-0.009296611,0.10416953,-0.12657177,0.028464738,-0.0054829037,0.054347795,0.0014001149,0.12208306,-0.12742445,0.006568171,0.0024940136,0.035443265,0.004872691,0.13134487,-0.11823057,-0.007859408
7,-0.048434455,-0.069151215,-0.05163052,0.050492987,-0.07301324,0.078803025,-0.046932753,-0.020765634,-0.04132675,0.04502728,-0.09078565,0.044444572,-0.033582013,0.0525818,-0.023785533,0.06930302,-0.11597349,0.021983957,-0.016200375,0.058842704,-0.009916961,0.09813431,-0.12523027,0.034080412,-0.004864729,0.049382877,0.0024993122,0.1156063,-0.12610447,0.009757346,0.00501603,0.03360881,0.007828852,0.1248064,-0.11643337,-0.00729814
8,-0.050927103,-0.07797412,-0.052999526,0.0454704,-0.06945678,0.075784884,-0.047938216,-0.023316497,-0.04272306,0.039214935,-0.089281134,0.04189197,-0.034209523,0.055157926,-0.024902575,0.06636789,-0.116469905,0.020949606,-0.016686482,0.055925973,-0.0113740135,0.09642322,-0.1258189,0.036914427,-0.0058357115,0.046149936,0.0016643833,0.11347119,-0.12536868,0.011675564,0.0046737427,0.03281807,0.0076087583,0.12275783,-0.114527486,-0.006026759
9,-0.05259659,-0.08169596,-0.053285364,0.044969294,-0.06538047,0.07192156,-0.04835331,-0.02489332,-0.043423068,0.035584826,-0.08640001,0.03871258,-0.03451222,0.05794912,-0.025653528,0.06407759,-0.1158251,0.018312577,-0.01702414,0.05447921,-0.012602198,0.095051184,-0.12568596,0.036967073,-0.006738671,0.04460562,0.00073501066,0.11165516,-0.12516034,0.01066304,0.0041693416,0.033895787,0.007111116,0.12107668,-0.11406141,-0.007957294
10,-0.055516865,-0.08356905,-0.054816023,0.04724718,-0.0625816,0.069533944,-0.05020022,-0.026304314,-0.045608927,0.03400119,-0.083634324,0.037327956,-0.036539905,0.061599825,-0.027976302,0.0630197,-0.11484022,0.01682509,-0.01915492,0.054830592,-0.0155070685,0.09453223,-0.12521,0.037463687,-0.009493807,0.04487216,-0.0021605608,0.11037841,-0.12516946,0.009905497,0.0016353253,0.036428068,0.004490904,0.11987058,-0.11476141,-0.00976467
11,-0.058216415,-0.08668978,-0.05605954,0.05004694,-0.061788008,0.06713516,-0.051715348,-0.02828346,-0.04750912,0.033910822,-0.08268631,0.036137935,-0.03841485,0.06501332,-0.029990029,0.06357664,-0.11478111,0.0153667005,-0.021223363,0.055549614,-0.018290663,0.09558254,-0.12529385,0.038101643,-0.0124144,0.044424895,-0.0053151147,0.11069433,-0.12523307,0.010101303,-0.0015005465,0.037272114,0.0012177186,0.1202243,-0.11515211,-0.009834335
12,-0.060742795,-0.089017525,-0.057032596,0.050844066,-0.060503237,0.06506678,-0.052813202,-0.031456944,-0.048877217,0.03273295,-0.0817311,0.034991436,-0.03964027,0.06664778,-0.031149285,0.0630534,-0.11434994,0.013535485,-0.02228542,0.05578982,-0.019747443,0.09543116,-0.12497752,0.03761975,-0.013826968,0.04482006,-0.006871683,0.10990201,-0.12531617,0.0088990675,-0.0028369382,0.038759544,-0.00026870865,0.11962573,-0.11610598,-0.0114282565
13,-0.06360875,-0.09067996,-0.058987644,0.04914421,-0.060527094,0.06391958,-0.054590818,-0.033182163,-0.050893776,0.031106135,-0.08334237,0.034371983,-0.041357763,0.06866891,-0.032971725,0.06298634,-0.115695834,0.01264032,-0.0239625,0.056683198,-0.021899104,0.09593615,-0.12594424,0.0383616,-0.015939554,0.04481107,-0.00922694,0.11008272,-0.12518275,0.010094707,-0.005182136,0.039148092,-0.0027899705,0.11997281,-0.11540126,-0.009455521
14,-0.06680483,-0.09326067,-0.0610699,0.047975153,-0.060009573,0.06557766,-0.0565738,-0.03643895,-0.053097747,0.029671805,-0.083550796,0.03669035,-0.043333225,0.06932391,-0.034761004,0.06225168,-0.115356006,0.0137791,-0.025596937,0.057515,-0.02365351,0.09541871,-0.12538466,0.03996522,-0.017588647,0.045093797,-0.011132428,0.10912909,-0.124724336,0.011952295,-0.006866578,0.039088093,-0.0046957103,0.11929853,-0.115283705,-0.0077367863
15,-0.064436935,-0.09367508,-0.0572512,0.04970103,-0.060695194,0.06252408,-0.05291288,-0.041976303,-0.049053885,0.030853104,-0.08276865,0.033947162,-0.03953962,0.06439091,-0.030788038,0.062943466,-0.11319564,0.010792976,-0.021973856,0.0538277,-0.019828813,0.095793836,-0.123051174,0.03722451,-0.014139627,0.04419224,-0.0076050404,0.10872564,-0.12371382,0.008986633,-0.003423705,0.0389331,-0.0013406726,0.119359635,-0.115751825,-0.011060409
