Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.00888525,0.02539026,-0.008300999,-0.00831073,0.041693967,0.011945445,-0.0073526185,0.033608437,-0.006989498,0.0032111045,0.017741779,0.011616078,-0.006381327,0.037159763,-0.0060752644,0.008504764,0.012473169,0.011529017,-0.0055185272,0.040071912,-0.005203505,0.011091141,0.010828622,0.0111850025,-0.004550442,0.04273546,-0.004159512,0.012431838,0.011297634,0.008606857,-0.0030076741,0.044619005,-0.002471423,0.012977895,0.014895017,0.0056179943
2,-0.015892763,0.038189296,-0.013650453,-5.848988e-05,0.067849234,0.018592328,-0.009798408,0.057869513,-0.007957341,0.026294269,0.023590535,0.015159026,-0.0052853427,0.06654886,-0.0036851922,0.03644376,0.011164872,0.012416275,-0.0013067917,0.07251732,8.052359e-05,0.04108841,0.006681289,0.010033889,0.0026290708,0.076147705,0.0038972415,0.043453433,0.0069961133,0.004866852,0.0078046704,0.07737584,0.009232463,0.044547576,0.014508434,0.00036290585
3,-0.023084547,0.045937974,-0.018218307,-0.016046014,0.099774644,0.018122558,-0.014150645,0.07829422,-0.0096133435,0.028927475,0.03442448,0.011417132,-0.0062567354,0.092554756,-0.0028868797,0.046604235,0.01061572,0.0063309246,0.00044917013,0.101025015,0.0024559246,0.054625075,0.00024872494,0.0033921718,0.0060315407,0.10533673,0.006900378,0.05862715,-0.0021208152,-0.00199511,0.011469169,0.1064178,0.012066629,0.06060897,0.0066779326,-0.005938332
4,-0.030233936,0.049025834,-0.023493597,-0.032893986,0.12324074,0.019468738,-0.019951228,0.091651745,-0.013127878,0.02436414,0.04732895,0.0100277625,-0.009593593,0.11095916,-0.004704329,0.047051348,0.0152434,0.0026097642,-0.00087183074,0.121954344,0.0014093834,0.05737552,-0.00092631584,-0.001116947,0.0055364696,0.12746361,0.0054259268,0.06267574,-0.006916971,-0.0066299383,0.0098045,0.12898156,0.008772017,0.06552632,0.002052617,-0.0098463055
5,-0.034448836,0.051063266,-0.027211184,-0.039569326,0.12577966,0.021357266,-0.023440726,0.09778721,-0.015460619,0.026577061,0.051181346,0.011461151,-0.011221609,0.1203844,-0.0048056943,0.051179394,0.017577602,0.002761716,-0.00013479171,0.13321395,0.0031590776,0.06224288,-0.0024417872,-0.003570288,0.008301664,0.13957502,0.008308784,0.06826922,-0.012100275,-0.010379417,0.013585489,0.1415342,0.012198644,0.07174502,-0.0043493416,-0.013913285
6,-0.034404326,0.05529322,-0.027625622,-0.044808254,0.12273229,0.022248834,-0.023897475,0.10057236,-0.015854958,0.026394233,0.05725441,0.013092969,-0.011008368,0.12530687,-0.0039831917,0.050160144,0.024524698,0.003309312,0.0014633425,0.14018665,0.004715844,0.060880516,0.00036078395,-0.005429496,0.010916193,0.1478231,0.009864534,0.06751508,-0.013407087,-0.013246765,0.016047247,0.15092835,0.013325424,0.07157667,-0.005942575,-0.016772998
7,-0.031626623,0.059481725,-0.02549195,-0.048263084,0.119652055,0.021579793,-0.021782,0.10187914,-0.013899965,0.025074854,0.06391705,0.012808438,-0.008516816,0.12818177,-0.0013030515,0.046765085,0.03201999,0.0018072063,0.0048103686,0.14494707,0.007451061,0.057038233,0.0035400894,-0.008500396,0.014559973,0.15385772,0.012001859,0.064392164,-0.013847246,-0.016578013,0.018837485,0.15807639,0.014650502,0.06897035,-0.005824834,-0.019776057
8,-0.02959637,0.0639742,-0.02444122,-0.04619221,0.10559213,0.025584158,-0.020704497,0.101608686,-0.013025595,0.028713025,0.06384614,0.016325468,-0.0069093686,0.12947649,0.0009445141,0.046715382,0.035873227,0.0027589898,0.007808284,0.14794002,0.010656545,0.056222033,0.0038711093,-0.0099071935,0.018767556,0.15724856,0.015934903,0.06439354,-0.01623442,-0.0190135,0.02377553,0.16174711,0.019374566,0.06934786,-0.0074387062,-0.02277357
9,-0.025856977,0.06854587,-0.021506473,-0.049316164,0.098098904,0.024563929,-0.018037923,0.10180772,-0.01087367,0.025884341,0.06665542,0.015874784,-0.0043408605,0.13020024,0.002924606,0.040687393,0.040524404,0.0017011139,0.010275298,0.15016904,0.011577471,0.049627084,0.004965884,-0.011257101,0.020388132,0.16079777,0.0155369,0.058436524,-0.016765727,-0.020224007,0.02385543,0.16658446,0.017880183,0.06362388,-0.0051827743,-0.023594582
10,-0.023412935,0.069549456,-0.019785404,-0.04691378,0.09028287,0.025917936,-0.01622077,0.099612676,-0.008999587,0.0293931,0.06717529,0.016549459,-0.0019553297,0.12949464,0.005990958,0.041561548,0.04337302,4.2092288e-05,0.013828154,0.15062124,0.01532488,0.050115656,0.004688427,-0.0142303435,0.02467178,0.16176684,0.019622367,0.059506483,-0.018732501,-0.023296218,0.028301543,0.16812034,0.022306468,0.064865775,-0.0068339575,-0.026909802
11,-0.023989901,0.06962481,-0.020740772,-0.047827546,0.08372469,0.027897852,-0.017180301,0.09876854,-0.009949204,0.028766952,0.06596026,0.01857455,-0.0024474426,0.13007767,0.005740843,0.0391974,0.042802468,0.00025823712,0.014060251,0.15207338,0.015364332,0.047577158,0.0011389768,-0.01562354,0.025245605,0.16370858,0.019420244,0.057257712,-0.024115141,-0.02527433,0.02828897,0.17147714,0.021387888,0.06264694,-0.011022058,-0.028638357
12,-0.027076269,0.06729597,-0.024066424,-0.05115193,0.07405081,0.030216655,-0.020393003,0.09845991,-0.012994544,0.0252149,0.06092673,0.021980671,-0.004728869,0.13221756,0.0035968467,0.033981793,0.03690801,0.0014189398,0.0127677675,0.15488322,0.0134308785,0.042359006,-0.008909013,-0.01680804,0.024228519,0.16729778,0.01684291,0.052201245,-0.035716977,-0.02744879,0.025932088,0.17772433,0.017323991,0.05748198,-0.020464243,-0.03028112
13,-0.023571897,0.067909114,-0.021015823,-0.047548477,0.06435146,0.026379693,-0.017117713,0.09438992,-0.009714867,0.029954301,0.05617469,0.019812765,-0.0008610593,0.1283952,0.008234584,0.037593473,0.034639753,-0.0026855443,0.017965041,0.15157567,0.019358264,0.04640762,-0.012634349,-0.022510875,0.030359378,0.1648344,0.023310654,0.056686673,-0.038326357,-0.03337404,0.031637028,0.17665555,0.023294866,0.06213441,-0.02307057,-0.035983022
14,-0.026144374,0.06448077,-0.023851264,-0.051594287,0.054250408,0.03101607,-0.019624865,0.09301132,-0.011912303,0.026238441,0.050662965,0.02385151,-0.002133836,0.12953725,0.007237447,0.032912716,0.028138649,-0.0012513911,0.018019492,0.1530023,0.018745197,0.04227934,-0.022706507,-0.022886323,0.030887756,0.16737594,0.02262748,0.053018842,-0.046852153,-0.03483956,0.03137316,0.1813337,0.021981558,0.05853796,-0.02891219,-0.037708808
15,-0.023084516,0.06657179,-0.020831024,-0.050961085,0.054508097,0.028812846,-0.01638914,0.091715865,-0.00864314,0.028192127,0.05564352,0.021982392,0.0014237425,0.12696889,0.010807918,0.034404255,0.03470219,-0.0033573513,0.021841256,0.15095657,0.022251789,0.044725336,-0.017602628,-0.024416622,0.03432758,0.1664759,0.026157023,0.0562071,-0.038994886,-0.03675865,0.034040008,0.18016748,0.024906702,0.062138602,-0.022195296,-0.039635647
16,-0.023873974,0.06670777,-0.021378607,-0.059214845,0.052821487,0.03180449,-0.016564528,0.09329838,-0.008631928,0.022822537,0.05671101,0.024243172,0.0021091592,0.12816063,0.010842345,0.02936601,0.034194328,-0.0014712036,0.022660758,0.15248817,0.021425385,0.040693678,-0.020547327,-0.02217549,0.034421902,0.16971183,0.024960417,0.05288511,-0.038661864,-0.035678755,0.033188995,0.18406668,0.023308273,0.059170697,-0.0199436,-0.039287098
