Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.063519165,0.07569363,0.06331829,0.028338682,-0.027272623,0.06647659,0.06330292,0.07488006,0.06351157,0.029934898,-0.0276755,0.06618328,0.06353283,0.06963702,0.06394747,0.03123116,-0.028150525,0.066007115,0.0639599,0.06846785,0.06411514,0.03214279,-0.028753245,0.065964654,0.064116865,0.069012016,0.06400183,0.03270901,-0.029715534,0.0660611,0.06399177,0.07071152,0.06368508,0.033034682,-0.032648295,0.066293426
2,0.038618002,0.14900124,0.037967347,0.021117812,-0.013654351,0.04037668,0.037905395,0.11529667,0.03811669,0.017344357,-0.017489085,0.04024288,0.03809675,0.05089152,0.03910227,0.017202018,-0.020621238,0.04001051,0.039079424,0.047513157,0.03953687,0.019164126,-0.023266288,0.03995939,0.03950879,0.049034018,0.039364655,0.021039335,-0.026224662,0.040107105,0.03933219,0.06189756,0.038762607,0.02230293,-0.03428204,0.040483054
3,0.057848904,0.19934934,0.05439744,0.0043364572,-0.01825023,0.05399478,0.054217182,0.16433041,0.049808905,0.0020141085,-0.023181079,0.054165546,0.049700465,0.06493513,0.050640423,0.006021235,-0.02807354,0.054055065,0.050543707,0.060985584,0.05135963,0.012081061,-0.032438137,0.054103374,0.051275313,0.062474895,0.05189545,0.01665968,-0.03763602,0.05445427,0.05183706,0.081567936,0.053079516,0.019519335,-0.05190395,0.054930635
4,0.046017036,0.23873948,0.047633525,-0.023569282,-0.041770395,0.030110862,0.047268506,0.1884928,0.04571001,-0.016870394,-0.046617415,0.036449067,0.045464955,0.0654523,0.047532983,-0.0015524542,-0.052859128,0.038544267,0.04732918,0.05901293,0.04864975,0.013005011,-0.058671184,0.038817886,0.048495002,0.061930805,0.049032655,0.022503627,-0.06593817,0.037734386,0.0489696,0.0892498,0.049769495,0.028018972,-0.08597447,0.03453531
5,0.05852998,0.26657712,0.056364886,-0.052854907,-0.05636612,0.030574664,0.055818245,0.21495251,0.053806122,-0.043573186,-0.061954416,0.03558346,0.053368915,0.07658346,0.05598558,-0.020084161,-0.069858976,0.038541615,0.05556966,0.06839327,0.0573454,0.0019456883,-0.07747266,0.039354566,0.05697043,0.07171444,0.057891216,0.016139366,-0.08729454,0.038837936,0.05762353,0.103304945,0.0592975,0.023895524,-0.114555396,0.03723224
6,0.055825137,0.2845896,0.055235192,-0.07786007,-0.05964989,0.01656194,0.05441167,0.22751336,0.054146223,-0.07042486,-0.06692696,0.025019592,0.053398773,0.07980687,0.05664269,-0.04238861,-0.0764235,0.029497577,0.055896137,0.07017687,0.05790761,-0.0151590295,-0.08566193,0.03067432,0.05717927,0.07428363,0.05798436,0.0025271405,-0.097780295,0.02969389,0.057337996,0.1099498,0.058655243,0.011748935,-0.13201998,0.026770398
7,0.06006262,0.29573166,0.05837588,-0.09238749,-0.074814685,0.010068676,0.05771716,0.23831806,0.057557683,-0.0824611,-0.08107096,0.021292217,0.056936428,0.08517794,0.06045561,-0.048976846,-0.09113829,0.027559036,0.059766617,0.07486155,0.0620072,-0.017090788,-0.10111667,0.0301717,0.06129983,0.07914938,0.06233722,0.0034982036,-0.11429694,0.03090581,0.0617342,0.116205595,0.06359544,0.014344947,-0.15148774,0.0313268
8,0.056696653,0.30165464,0.056505933,-0.10429549,-0.08485333,-0.0039394354,0.05591986,0.24220069,0.05679329,-0.09381372,-0.09060376,0.013590351,0.05619992,0.086097956,0.059986047,-0.056462202,-0.1012347,0.021976927,0.05926774,0.075301796,0.061589465,-0.020925716,-0.11187446,0.026024792,0.06081836,0.07989958,0.06179342,0.0020169842,-0.12598807,0.02811382,0.061133794,0.11819942,0.06281285,0.014133523,-0.16595241,0.030635023
9,0.059482057,0.30603936,0.05846445,-0.11672109,-0.089347556,-0.010849491,0.05778879,0.24692063,0.058486573,-0.108810775,-0.09552443,0.010691486,0.057738665,0.08861325,0.06153708,-0.068922825,-0.10710322,0.020859092,0.06061241,0.077505626,0.062923916,-0.030113015,-0.11877378,0.026474217,0.06190568,0.08218534,0.06286901,-0.0048645725,-0.13432398,0.030523637,0.061940443,0.120951645,0.06367391,0.008358798,-0.17856976,0.03662896
10,0.059949204,0.30802834,0.058855202,-0.12586352,-0.093382835,-0.018916462,0.058157846,0.24909677,0.058895648,-0.12111363,-0.09992054,0.0074214735,0.058055818,0.08961788,0.061840262,-0.07929323,-0.11236997,0.0195297,0.060767557,0.07837738,0.063014425,-0.037712242,-0.12500153,0.026786054,0.061804906,0.083193585,0.06267671,-0.010428203,-0.14188604,0.032798555,0.061538562,0.12224446,0.06315343,0.003866013,-0.18994257,0.04235365
