Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.06070193,0.07367028,0.060722273,0.06584864,-0.062879115,0.06309334,0.060623422,0.07182797,0.060653307,0.06728604,-0.06270372,0.06293317,0.060579993,0.06597165,0.060614754,0.06846123,-0.0625005,0.06289286,0.060570758,0.06594881,0.060602535,0.069374815,-0.06217331,0.06294025,0.06058971,0.06579746,0.06061031,0.07009562,-0.06149594,0.06305312,0.060628667,0.06732542,0.060630508,0.07062344,-0.058499545,0.06321128
2,0.038025998,0.14066428,0.037344486,0.08451575,-0.07848581,0.041900326,0.037297204,0.09948988,0.036971603,0.08759084,-0.08124334,0.041681834,0.036907908,0.0462231,0.036842316,0.091160454,-0.08303155,0.041400418,0.03677206,0.04684723,0.036752462,0.09433801,-0.083836384,0.04126532,0.036674127,0.046884302,0.036701865,0.096864425,-0.08338656,0.041266415,0.036615126,0.058906168,0.03672125,0.098774694,-0.07904856,0.041332234
3,0.053379375,0.17678542,0.04980105,0.08821296,-0.047313128,0.06125153,0.0501582,0.12998416,0.046853963,0.085499324,-0.053394143,0.06109197,0.0471246,0.053719696,0.045787316,0.08545554,-0.05696154,0.0603735,0.045761183,0.05858458,0.04524732,0.0859157,-0.05911579,0.059762433,0.044889625,0.059531238,0.045340583,0.086274974,-0.05966378,0.05932079,0.044646744,0.07914555,0.04646603,0.08637426,-0.05748833,0.058793508
4,0.041952148,0.20321108,0.04008451,0.088544525,-0.031020634,0.05050515,0.040616877,0.13965863,0.03950741,0.08276844,-0.038914878,0.05203763,0.039925575,0.047928456,0.03887729,0.08109021,-0.04371361,0.05186554,0.038821362,0.05267288,0.038267113,0.080506206,-0.046776153,0.050867923,0.03769263,0.055478316,0.037723813,0.0801257,-0.047957204,0.049046144,0.036629006,0.08284722,0.0376755,0.0797151,-0.046991188,0.046802767
5,0.050105598,0.21559337,0.045359977,0.08935167,-0.045439545,0.060435977,0.04540814,0.15120362,0.043833554,0.086558,-0.052586697,0.058302976,0.04392046,0.051630754,0.042834662,0.08696585,-0.057580195,0.057379693,0.042528145,0.056347035,0.042061392,0.08801826,-0.06070697,0.05614019,0.04132897,0.05885229,0.04157528,0.088838324,-0.061970554,0.054598525,0.040415403,0.08786591,0.04206438,0.08948061,-0.061327465,0.054143935
6,0.04659003,0.22326402,0.042628713,0.085650094,-0.05389018,0.056838933,0.042315662,0.15397869,0.041665357,0.08505298,-0.061313793,0.055055246,0.04145521,0.04996295,0.040570427,0.08733345,-0.06691998,0.05390389,0.04000507,0.054142416,0.03960959,0.089910075,-0.07048086,0.052444186,0.038674187,0.05687738,0.038816426,0.09185391,-0.07223675,0.05059681,0.037515786,0.087665476,0.03885017,0.09333947,-0.07298513,0.04981198
7,0.046779722,0.22554919,0.042621866,0.08135867,-0.04456331,0.059451792,0.042429905,0.15512097,0.04178049,0.0792007,-0.05349691,0.056977775,0.041582838,0.04993706,0.040653512,0.08092259,-0.059821043,0.05565473,0.040011175,0.05452942,0.039506495,0.08314943,-0.06394904,0.05388968,0.038403153,0.05793053,0.038383454,0.0848137,-0.06625255,0.051597096,0.03682667,0.09041813,0.03793844,0.085894935,-0.06849277,0.050341696
8,0.04746044,0.22567755,0.043005932,0.07841028,-0.044634476,0.06219414,0.042747397,0.15519315,0.041987777,0.0766414,-0.05406413,0.05876298,0.041704435,0.049837813,0.040738717,0.07886559,-0.060734853,0.05719506,0.040000726,0.054616023,0.03944699,0.08150624,-0.06510977,0.055302642,0.038244244,0.058151513,0.03816699,0.0834591,-0.06768834,0.05299394,0.036510497,0.09101951,0.037554167,0.08469432,-0.07083496,0.052001286
9,0.04601442,0.22542594,0.04192176,0.076136395,-0.05022694,0.06201629,0.041480675,0.15392973,0.0409185,0.07594423,-0.05962195,0.0582756,0.04048861,0.0486232,0.039551966,0.07933868,-0.06646849,0.056518286,0.038702853,0.053298898,0.03814798,0.0828849,-0.070933364,0.054597747,0.036881052,0.05676553,0.036758065,0.08549466,-0.07364538,0.052391704,0.035088632,0.089517675,0.035987128,0.08723777,-0.07735483,0.051672563
10,0.045994136,0.2244076,0.04184967,0.074648775,-0.049180105,0.06362472,0.041398954,0.15292835,0.040752735,0.07444797,-0.058897015,0.059344236,0.040295452,0.04813258,0.039321348,0.07796772,-0.06590851,0.057453115,0.038434304,0.052972335,0.03783372,0.08162753,-0.07047587,0.055455454,0.036520183,0.056520328,0.036346406,0.0843142,-0.07327007,0.05322484,0.034622516,0.08932503,0.035441127,0.086073875,-0.077229954,0.052594338
