Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.035826292,0.043088507,-0.03491171,0.043727335,-0.04246092,0.03559641,-0.03454686,0.045983557,-0.033752818,0.044567876,-0.044027377,0.033441264,-0.03329984,0.047321785,-0.033024315,0.046381474,-0.044576567,0.031153832,-0.032603763,0.046862565,-0.032902226,0.048348617,-0.04439565,0.030382467,-0.03269636,0.044896338,-0.03328728,0.049589213,-0.044159308,0.031631984,-0.033450224,0.042599283,-0.033903673,0.05012402,-0.044153932,0.03375457
2,-0.038606633,0.062307607,-0.034446068,0.05922332,-0.07534223,0.026958011,-0.03272978,0.07625135,-0.028576244,0.060170975,-0.08579362,0.017568877,-0.026244637,0.08235871,-0.02443572,0.0705652,-0.0891478,0.011678329,-0.022108238,0.077400535,-0.02285662,0.083717376,-0.08877042,0.008925875,-0.021472737,0.06397821,-0.02362128,0.091616645,-0.08830187,0.010837856,-0.024194831,0.052773986,-0.02579166,0.09488039,-0.088302806,0.01591913
3,-0.06095627,0.071390145,-0.056346945,0.073851444,-0.094237395,0.042756405,-0.05413124,0.084948346,-0.048477817,0.070414305,-0.1034406,0.02780651,-0.045151584,0.10023318,-0.040170323,0.078804046,-0.10866076,0.019596227,-0.03613861,0.10372887,-0.03210973,0.09559158,-0.111126415,0.013281772,-0.02872992,0.08894242,-0.02747992,0.11025741,-0.11281427,0.012239048,-0.02704746,0.072552584,-0.028320814,0.119342074,-0.11305095,0.014199689
4,-0.06478085,0.08273262,-0.06110456,0.07677918,-0.10519359,0.03935812,-0.05812042,0.08761387,-0.053776696,0.0751604,-0.11681673,0.024094775,-0.04970949,0.10200885,-0.042873595,0.08344704,-0.121756576,0.015958397,-0.037877318,0.11369085,-0.028019244,0.1013408,-0.12495494,0.004364989,-0.023327166,0.10208096,-0.017345537,0.120063834,-0.12846114,-0.001071319,-0.015817113,0.0830064,-0.015646279,0.1333723,-0.13049406,-0.003193506
5,-0.0728441,0.098904856,-0.068690255,0.07725116,-0.11330528,0.040260926,-0.064833865,0.09450384,-0.062745355,0.07865581,-0.12678385,0.027924288,-0.058018457,0.10103379,-0.05278422,0.08866259,-0.13007484,0.027028285,-0.047437444,0.114577,-0.0357987,0.10579649,-0.13126515,0.01257299,-0.030768007,0.109412745,-0.021045143,0.12310298,-0.13431069,0.0040450715,-0.01865147,0.092956275,-0.015603328,0.1370303,-0.13771625,-0.0026047793
6,-0.07349121,0.11468538,-0.06882883,0.07487465,-0.12051829,0.030522961,-0.06407028,0.09950073,-0.06469203,0.08206867,-0.13624786,0.024012243,-0.059634443,0.09577355,-0.055639178,0.09437671,-0.13615634,0.030658156,-0.050502595,0.11212306,-0.03615886,0.11011267,-0.13470806,0.012038679,-0.031384677,0.11266572,-0.018019136,0.12639686,-0.13766599,0.00075756916,-0.015490004,0.09718682,-0.010061107,0.14050694,-0.14203128,-0.008237627
7,-0.07587853,0.12133255,-0.071924694,0.07063556,-0.12461019,0.031873286,-0.06612781,0.10071036,-0.067708336,0.081403926,-0.14312337,0.025052642,-0.061844513,0.09390071,-0.057834655,0.0983685,-0.14145078,0.03246439,-0.05273693,0.10965503,-0.037287258,0.11691617,-0.13720599,0.015812447,-0.033567753,0.11353339,-0.017653663,0.13045157,-0.13728707,0.004947563,-0.0159941,0.10150753,-0.007907808,0.14291628,-0.1428122,-0.0077409833
8,-0.07492502,0.12481542,-0.07246345,0.065709345,-0.12473793,0.031669952,-0.06585573,0.098823406,-0.068364285,0.07933304,-0.14592546,0.025524465,-0.061848182,0.09065647,-0.056949645,0.09951683,-0.14360733,0.03075504,-0.0517847,0.10887333,-0.034524154,0.12067067,-0.13818859,0.013486498,-0.031474765,0.11511319,-0.0131980935,0.1329338,-0.13689782,0.0021964547,-0.012055517,0.10430156,-0.001940703,0.14493136,-0.14367485,-0.01315286
9,-0.07571554,0.12479532,-0.074599,0.060720228,-0.123736896,0.035652,-0.06719663,0.09720614,-0.06939619,0.07617202,-0.1476176,0.026186008,-0.06211948,0.09164934,-0.056013823,0.10064024,-0.14548515,0.026677925,-0.050835047,0.108827114,-0.033362594,0.12594137,-0.13873231,0.013468236,-0.03143297,0.115099795,-0.012233871,0.13646807,-0.13501641,0.005109268,-0.01223564,0.10539983,-0.00088775525,0.14747801,-0.14244846,-0.009809247
10,-0.07575761,0.12844409,-0.07569153,0.055223055,-0.12096844,0.036371525,-0.067549415,0.09497989,-0.07050627,0.07348914,-0.14745975,0.028582685,-0.06269478,0.089753404,-0.05560958,0.1001033,-0.14464091,0.025636509,-0.050401345,0.109470814,-0.031861484,0.12742753,-0.13746269,0.012130462,-0.030467672,0.11650099,-0.010335856,0.13754189,-0.13352568,0.0046942043,-0.010771941,0.105889104,0.001322683,0.14843303,-0.14168723,-0.009694893
11,-0.07504858,0.13431029,-0.07547139,0.049856864,-0.11876168,0.03357535,-0.06663484,0.09392466,-0.07074161,0.071904704,-0.14780721,0.029075442,-0.062597595,0.08687486,-0.05495778,0.10031291,-0.14333983,0.024678804,-0.049938317,0.10937969,-0.030287025,0.12845188,-0.13542305,0.010443027,-0.029463608,0.117261454,-0.008628395,0.13850577,-0.13191278,0.004115865,-0.009517654,0.10501852,0.003049382,0.14912507,-0.14033246,-0.009020219
