Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.037831195,0.040001374,-0.037415665,0.043598864,-0.04280159,0.03737674,-0.037116744,0.04230176,-0.036525067,0.0445449,-0.044025537,0.03477152,-0.03611276,0.044506904,-0.035624884,0.0461134,-0.044710428,0.032680273,-0.035229646,0.045609944,-0.03519889,0.047775187,-0.04470025,0.031225925,-0.035038445,0.044957876,-0.035464082,0.04891191,-0.044547006,0.03134698,-0.035698988,0.043047838,-0.03619128,0.049485803,-0.044653524,0.032677673
2,-0.03863676,0.04734485,-0.03604966,0.06459639,-0.07762354,0.029535076,-0.03443129,0.06259532,-0.030260414,0.06623,-0.087065324,0.016521277,-0.027987687,0.073855445,-0.025609195,0.07538339,-0.09156411,0.010664275,-0.023630913,0.07223819,-0.02439646,0.08560532,-0.09188501,0.007628866,-0.023766635,0.060921427,-0.026293345,0.09159832,-0.09148804,0.0077416743,-0.027961018,0.049766056,-0.029814914,0.09420127,-0.09142767,0.010998216
3,-0.06293167,0.042909827,-0.06058359,0.089071736,-0.103912495,0.047330387,-0.05878149,0.058753375,-0.0526462,0.08615872,-0.10719872,0.02431251,-0.049933724,0.088285916,-0.044399574,0.09208524,-0.11275085,0.013966801,-0.041617874,0.097257085,-0.03912744,0.10339062,-0.11624867,0.00827955,-0.03770542,0.08336673,-0.038119733,0.11334772,-0.11806641,0.008019038,-0.039999723,0.06628661,-0.04146146,0.120026134,-0.11599456,0.013301635
4,-0.07084661,0.04092702,-0.06941699,0.10449618,-0.11651946,0.04792869,-0.06803123,0.051485937,-0.061510015,0.097910576,-0.1151317,0.02075134,-0.0589642,0.09182784,-0.050805394,0.0990193,-0.12167983,0.0073639574,-0.047539316,0.112770095,-0.040504653,0.10957419,-0.12896408,-0.0012350811,-0.037911024,0.09810697,-0.034792285,0.12353887,-0.13410129,-0.003325097,-0.035733033,0.075517245,-0.035896793,0.13411775,-0.13165206,0.0019765974
5,-0.07824626,0.044405024,-0.07757844,0.11746346,-0.12705632,0.056830294,-0.07663218,0.04490783,-0.07068504,0.109722994,-0.11951879,0.027183902,-0.06874916,0.08594457,-0.060356785,0.10808326,-0.1250963,0.012442104,-0.05758348,0.113774486,-0.048628118,0.11560901,-0.13298368,0.002785458,-0.04617759,0.10374587,-0.04002894,0.12811135,-0.1392702,-0.00099924,-0.040565673,0.081371926,-0.03827027,0.13918261,-0.13589063,0.0032101516
6,-0.07729338,0.048660055,-0.07723387,0.12520692,-0.13344114,0.054924633,-0.07670883,0.039067708,-0.07139993,0.117152676,-0.12151592,0.025449807,-0.07013105,0.078806184,-0.061100177,0.11290846,-0.1261822,0.008227387,-0.05876438,0.114353076,-0.046986543,0.11771183,-0.1348333,-0.00222246,-0.04445691,0.10836212,-0.034731,0.12971288,-0.14220305,-0.0076423525,-0.03462644,0.0858501,-0.029679768,0.14131474,-0.13941836,-0.0051008705
7,-0.079116225,0.053033087,-0.07915624,0.13106489,-0.14089432,0.0540003,-0.07864164,0.03739971,-0.07396512,0.12509948,-0.1250846,0.025421927,-0.07327003,0.07063384,-0.06469642,0.12097923,-0.12700403,0.011764753,-0.06332067,0.10879395,-0.050542764,0.12310135,-0.13417083,0.0043179085,-0.048912037,0.10784195,-0.0369591,0.13220678,-0.14118937,-0.0026275627,-0.03720667,0.08760875,-0.030174877,0.14256045,-0.13829346,-0.001606317
8,-0.078305215,0.05977819,-0.07817925,0.13335623,-0.14518784,0.048851386,-0.077545375,0.03638282,-0.073544025,0.12973933,-0.12681311,0.02277874,-0.073300645,0.06311935,-0.06489914,0.12463557,-0.12641332,0.012202677,-0.06409362,0.10666653,-0.04968286,0.12322735,-0.1332345,0.0020197877,-0.04807825,0.11021096,-0.03406956,0.13122699,-0.14170259,-0.008536592,-0.03373387,0.08984674,-0.025371645,0.14177257,-0.14013323,-0.009798212
9,-0.080457196,0.068044595,-0.07978645,0.13555421,-0.15106283,0.046028625,-0.07880043,0.038437802,-0.07549177,0.13492754,-0.1298073,0.022494003,-0.07557059,0.05706723,-0.068023935,0.12982425,-0.12643957,0.01703653,-0.06788218,0.102078,-0.053346623,0.1253886,-0.13156474,0.008039914,-0.05218192,0.110285714,-0.037419625,0.13076738,-0.13991398,-0.0056062243,-0.036975615,0.09179825,-0.027892381,0.140135,-0.13954046,-0.009426349
10,-0.080758505,0.073277734,-0.0795614,0.13678955,-0.15706451,0.040881716,-0.07812824,0.040345844,-0.07532667,0.13926145,-0.13351406,0.01921346,-0.0756366,0.052023876,-0.06868693,0.13460836,-0.12720712,0.018318519,-0.069162995,0.097862996,-0.054314137,0.12770577,-0.1304211,0.010466979,-0.05366173,0.109990016,-0.03804126,0.13096946,-0.13829733,-0.005359721,-0.037703305,0.092870176,-0.02791268,0.13939254,-0.1391028,-0.011337677
