Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.035464745,0.03780586,-0.034772955,0.044416264,-0.042991474,0.036465056,-0.034354534,0.042029504,-0.03338752,0.045187704,-0.04425696,0.03347993,-0.03290744,0.04528227,-0.03215848,0.046725553,-0.04483495,0.029306002,-0.031788047,0.04608558,-0.031691678,0.04832008,-0.04475365,0.027260674,-0.03163963,0.044745505,-0.032169476,0.049372412,-0.044553824,0.028623722,-0.032567203,0.041990455,-0.03320587,0.049891397,-0.04456018,0.03218628
2,-0.03650495,0.03985058,-0.034066953,0.06674427,-0.07977645,0.02811186,-0.032287788,0.058701783,-0.027888345,0.06829502,-0.086982556,0.017798696,-0.025766244,0.07500612,-0.022236831,0.07663476,-0.08997372,0.009780995,-0.020529782,0.07481147,-0.019533524,0.08569393,-0.09006014,0.005816607,-0.019092344,0.06385039,-0.02042029,0.09138056,-0.08966923,0.0064883195,-0.022079818,0.051155016,-0.023947988,0.09427083,-0.08931721,0.013503725
3,-0.060504884,0.031728875,-0.058148086,0.088937834,-0.10619104,0.041537125,-0.05591309,0.05199148,-0.050001398,0.08730289,-0.108719654,0.026982488,-0.047254004,0.08863886,-0.040702473,0.09326343,-0.110934176,0.017181596,-0.038168047,0.10079863,-0.03303574,0.10332026,-0.11274869,0.011368172,-0.031858988,0.0886403,-0.029778112,0.112957105,-0.113522135,0.00991621,-0.031711206,0.070948586,-0.03266732,0.120085225,-0.1107431,0.018526087
4,-0.06684746,0.026610918,-0.065177806,0.09955375,-0.11996832,0.035692193,-0.06268755,0.044336885,-0.056466535,0.09725888,-0.12151026,0.019345047,-0.053404883,0.089060456,-0.044798717,0.10224353,-0.12353615,0.00856082,-0.04176437,0.11090518,-0.032218043,0.11212893,-0.12628563,-0.00023956771,-0.030240407,0.10060147,-0.023815334,0.12406337,-0.12840961,-0.0046381294,-0.025079306,0.08005869,-0.024137843,0.1343419,-0.12528524,0.0038492028
5,-0.083211474,0.030718084,-0.08209584,0.1123746,-0.12822357,0.04567305,-0.07986539,0.037134,-0.07450462,0.10779142,-0.122662574,0.028185986,-0.07169897,0.08227241,-0.06417903,0.107754804,-0.123390414,0.016867856,-0.061097614,0.11340477,-0.05046239,0.112137266,-0.12654422,0.0055170297,-0.047854245,0.11188102,-0.037747644,0.121408574,-0.12945135,-0.0017668135,-0.03740901,0.092889585,-0.033139113,0.13308443,-0.123549946,0.004954938
6,-0.08717874,0.03346885,-0.08654105,0.12015703,-0.13494664,0.039855137,-0.084547535,0.03157759,-0.079864,0.11547773,-0.12413486,0.022736922,-0.07758425,0.073636115,-0.07030643,0.11237222,-0.12283769,0.0118706385,-0.067594856,0.11349956,-0.054442924,0.1121654,-0.12599835,-0.002171253,-0.051529657,0.11911227,-0.036979225,0.11996062,-0.12999634,-0.012033149,-0.03547167,0.10016946,-0.027926777,0.1329412,-0.123625934,-0.0068523027
7,-0.09200476,0.032915138,-0.09153184,0.12814826,-0.14569038,0.037048075,-0.08949125,0.030268451,-0.085254796,0.12545447,-0.12969397,0.019518275,-0.08352182,0.06496378,-0.07741389,0.12361412,-0.12430504,0.0154993255,-0.07590919,0.10394222,-0.06252181,0.12032266,-0.123816326,0.0035270595,-0.061120704,0.116900355,-0.044157468,0.12344325,-0.12618399,-0.007303936,-0.0436432,0.100952506,-0.033598654,0.13487785,-0.11896699,-0.0026425552
8,-0.09295852,0.032429237,-0.092592485,0.13287188,-0.1546385,0.031179426,-0.0903483,0.029259548,-0.086451404,0.13283306,-0.13485888,0.013786408,-0.08517225,0.05681632,-0.079765305,0.13236056,-0.1257273,0.015684431,-0.07929077,0.09643018,-0.06502316,0.12601086,-0.12199753,0.003479472,-0.06475182,0.11614965,-0.04508582,0.1254058,-0.123515226,-0.009991388,-0.04510242,0.10211267,-0.03262614,0.13591959,-0.11671787,-0.0070424136
9,-0.094065584,0.035929017,-0.09381322,0.13622057,-0.16185099,0.028337495,-0.091320425,0.028709475,-0.087895416,0.13877667,-0.13852105,0.012549561,-0.087020494,0.048490692,-0.08244136,0.13895498,-0.1261739,0.020363452,-0.082789645,0.089363426,-0.06789635,0.12919836,-0.11964864,0.0070485454,-0.06837603,0.11642755,-0.04646678,0.124881975,-0.1210854,-0.010902452,-0.04649207,0.104523845,-0.03179861,0.13445914,-0.11531012,-0.010737246
10,-0.09517916,0.035505306,-0.09493853,0.13875005,-0.16736361,0.027906144,-0.09226178,0.028205132,-0.08902907,0.14298394,-0.14175989,0.012513872,-0.088371046,0.043898646,-0.08425919,0.14383185,-0.1272145,0.023637965,-0.085136384,0.08452149,-0.069946215,0.1324732,-0.1183521,0.010524196,-0.0710929,0.11570116,-0.047875337,0.12554666,-0.11851283,-0.008697495,-0.048225254,0.106202886,-0.031961136,0.13395767,-0.11328629,-0.009560332
