Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa
156,-0.37928548,0.0015817076,-0.37928545,-0.035455827,-0.15060624,-0.029298138,-0.37433416,0.0015817076,-0.37433416,-0.06558781,-0.34822404,0.02404691
157,-0.3792705,0.0015817076,-0.37927046,-0.035434358,-0.15057167,-0.029316125,-0.3743203,0.0015817076,-0.3743203,-0.065630384,-0.3482076,0.02400873
158,-0.3792468,0.0015817076,-0.37924677,-0.035402037,-0.15054245,-0.029362557,-0.37429857,0.0015817076,-0.37429857,-0.0656643,-0.34820262,0.02395711
159,-0.37925038,0.0015817076,-0.37925035,-0.035377685,-0.15051837,-0.029346958,-0.3743035,0.0015817076,-0.3743035,-0.0657017,-0.34819904,0.023965642
160,-0.3792598,0.0015817076,-0.37925977,-0.035334203,-0.1505058,-0.029304024,-0.3743156,0.0015817076,-0.3743156,-0.06572018,-0.34821367,0.024012564
161,-0.3792284,0.0015817076,-0.37922838,-0.0352984,-0.15047745,-0.0293939,-0.37428647,0.0015817076,-0.37428647,-0.06575158,-0.34821123,0.023928216
162,-0.37922376,0.0015817076,-0.37922373,-0.035260797,-0.15045856,-0.029392052,-0.37428415,0.0015817076,-0.37428415,-0.06577783,-0.34821832,0.023940852
163,-0.37923923,0.0015817076,-0.3792392,-0.035229776,-0.15044425,-0.02933418,-0.37430137,0.0015817076,-0.37430137,-0.06580514,-0.34822515,0.024001645
164,-0.37922242,0.0015817076,-0.3792224,-0.035201322,-0.1504177,-0.029363446,-0.37428623,0.0015817076,-0.37428623,-0.06583815,-0.34821624,0.02396508
165,-0.37922516,0.0015817076,-0.37922513,-0.035140444,-0.1504177,-0.029332275,-0.37429294,0.0015817076,-0.37429294,-0.06583605,-0.34824297,0.024011195
166,-0.37919918,0.0015817076,-0.37919915,-0.035092913,-0.15040188,-0.02938788,-0.37427017,0.0015817076,-0.37427017,-0.065850526,-0.34824905,0.023955463
167,-0.37921208,0.0015817076,-0.37921205,-0.035061598,-0.15038131,-0.02933162,-0.37428474,0.0015817076,-0.37428474,-0.06588425,-0.34825274,0.024003562
168,-0.37920058,0.0015817076,-0.37920055,-0.03502329,-0.15036298,-0.029381614,-0.37427568,0.0015817076,-0.37427568,-0.065910526,-0.3482603,0.02394483
169,-0.37921643,0.0015817076,-0.3792164,-0.034994256,-0.15034436,-0.029379874,-0.3742931,0.0015817076,-0.3742931,-0.065942846,-0.34826136,0.023927009
170,-0.3792269,0.0015817076,-0.37922686,-0.03494782,-0.15034233,-0.029372662,-0.37430644,0.0015817076,-0.37430644,-0.065951,-0.348276,0.023931164
171,-0.37924805,0.0015817076,-0.37924802,-0.034903456,-0.15034121,-0.029313462,-0.37433028,0.0015817076,-0.37433028,-0.06596066,-0.34829152,0.023987027
172,-0.37925026,0.0015817076,-0.37925023,-0.034863714,-0.15031926,-0.02930533,-0.37433478,0.0015817076,-0.37433478,-0.06599321,-0.34830463,0.024006672
173,-0.3792181,0.0015817076,-0.37921807,-0.03482845,-0.15028778,-0.029394628,-0.37430486,0.0015817076,-0.37430486,-0.06603041,-0.34830216,0.023925724
174,-0.37923744,0.0015817076,-0.3792374,-0.034784958,-0.15028039,-0.029340096,-0.37432683,0.0015817076,-0.37432683,-0.06604871,-0.34832036,0.023997057
175,-0.3792413,0.0015817076,-0.37924126,-0.034757644,-0.15024981,-0.029301785,-0.37433207,0.0015817076,-0.37433207,-0.06609148,-0.34831426,0.024033299
176,-0.37920642,0.0015817076,-0.3792064,-0.03472762,-0.15022379,-0.029393652,-0.37429917,0.0015817076,-0.37429917,-0.066116646,-0.34829083,0.023916656
177,-0.37924004,0.0015817076,-0.37924,-0.034698166,-0.15019648,-0.029306877,-0.37433413,0.0015817076,-0.37433413,-0.066166036,-0.3483022,0.02398111
178,-0.37923968,0.0015817076,-0.37923965,-0.034677077,-0.15016897,-0.029348668,-0.37433484,0.0015817076,-0.37433484,-0.06620756,-0.34828874,0.02391648
179,-0.3792584,0.0015817076,-0.37925836,-0.034635335,-0.15015228,-0.029287692,-0.3743559,0.0015817076,-0.3743559,-0.06623353,-0.34829828,0.023982499
180,-0.37925547,0.0015817076,-0.37925544,-0.03459633,-0.150128,-0.029287525,-0.3743552,0.0015817076,-0.3743552,-0.066266,-0.34830317,0.023992026
181,-0.37923676,0.0015817076,-0.37923673,-0.034566607,-0.15009306,-0.02931845,-0.37433815,0.0015817076,-0.37433815,-0.066304475,-0.34828502,0.023955133
182,-0.3792203,0.0015817076,-0.37922028,-0.03452986,-0.15006311,-0.029346677,-0.3743239,0.0015817076,-0.3743239,-0.06633933,-0.34827888,0.023931718
183,-0.37922484,0.0015817076,-0.3792248,-0.03448692,-0.15005073,-0.029343478,-0.37433103,0.0015817076,-0.37433103,-0.066359855,-0.34828714,0.023945952
184,-0.3792326,0.0015817076,-0.37923256,-0.03444366,-0.15003735,-0.02932081,-0.37434143,0.0015817076,-0.37434143,-0.06638622,-0.34830317,0.023985775
185,-0.37922674,0.0015817076,-0.3792267,-0.03439946,-0.15002368,-0.02934919,-0.3743384,0.0015817076,-0.3743384,-0.06640577,-0.34831023,0.023965219
186,-0.3792431,0.0015817076,-0.37924308,-0.03436824,-0.14999612,-0.029298488,-0.3743564,0.0015817076,-0.3743564,-0.06644659,-0.3483063,0.024003066
187,-0.37921193,0.0015817076,-0.3792119,-0.03432236,-0.14998363,-0.02938629,-0.37432832,0.0015817076,-0.37432832,-0.06645729,-0.3483019,0.02389415
188,-0.3792388,0.0015817076,-0.37923878,-0.034250285,-0.15000097,-0.029276133,-0.3743599,0.0015817076,-0.3743599,-0.06643575,-0.3483328,0.023997935
189,-0.37922025,0.0015817076,-0.37922022,-0.03419196,-0.14999083,-0.029321948,-0.37434518,0.0015817076,-0.37434518,-0.06644466,-0.34835002,0.023955978
190,-0.37922266,0.0015817076,-0.37922263,-0.034177512,-0.14994949,-0.029317921,-0.374348,0.0015817076,-0.374348,-0.06650655,-0.34833112,0.023938272
191,-0.379228,0.0015817076,-0.37922797,-0.03414281,-0.14992552,-0.029346773,-0.37435535,0.0015817076,-0.37435535,-0.06654219,-0.34833017,0.023888685
192,-0.37926012,0.0015817076,-0.3792601,-0.03412475,-0.1499004,-0.029316377,-0.37438804,0.0015817076,-0.37438804,-0.06658852,-0.3483193,0.02388229
193,-0.37927538,0.0015817076,-0.37927535,-0.03406578,-0.1498993,-0.02929401,-0.37440702,0.0015817076,-0.37440702,-0.06659742,-0.34835032,0.023917751
194,-0.37927365,0.0015817076,-0.37927362,-0.03402408,-0.14988312,-0.029308395,-0.37440783,0.0015817076,-0.37440783,-0.06662119,-0.34835315,0.023904702
195,-0.37928313,0.0015817076,-0.3792831,-0.03397261,-0.14987387,-0.029264016,-0.37442043,0.0015817076,-0.37442043,-0.06663492,-0.34836656,0.023958642
196,-0.37924618,0.0015817076,-0.37924615,-0.03391089,-0.14986894,-0.02934982,-0.3743877,0.0015817076,-0.3743877,-0.06663171,-0.34837717,0.023877017
197,-0.37924978,0.0015817076,-0.37924975,-0.03385587,-0.14986405,-0.029336825,-0.37439483,0.0015817076,-0.37439483,-0.066643745,-0.34840015,0.023895344
198,-0.3792759,0.0015817076,-0.37927586,-0.03379573,-0.14985956,-0.029248407,-0.37442464,0.0015817076,-0.37442464,-0.06666042,-0.34843886,0.023991356
199,-0.37925163,0.0015817076,-0.3792516,-0.033754565,-0.14983967,-0.02928979,-0.37440303,0.0015817076,-0.37440303,-0.06667913,-0.34842303,0.023933351
200,-0.37923703,0.0015817076,-0.379237,-0.03370129,-0.14981882,-0.029294966,-0.37439182,0.0015817076,-0.37439182,-0.06669919,-0.34842843,0.023924302
201,-0.37922508,0.0015817076,-0.37922505,-0.03362697,-0.14981648,-0.029274326,-0.3743848,0.0015817076,-0.3743848,-0.06669378,-0.34845605,0.023951095
202,-0.37921104,0.0015817076,-0.379211,-0.033591244,-0.14978684,-0.02928234,-0.3743728,0.0015817076,-0.3743728,-0.066728786,-0.3484432,0.023930134
203,-0.37916502,0.0015817076,-0.379165,-0.03353837,-0.14975879,-0.029346528,-0.3743303,0.0015817076,-0.3743303,-0.066755556,-0.34844673,0.023888182
204,-0.37917832,0.0015817076,-0.3791783,-0.033497162,-0.14973794,-0.029302154,-0.37434593,0.0015817076,-0.37434593,-0.06679505,-0.34846392,0.023951462
205,-0.37917975,0.0015817076,-0.37917972,-0.033464175,-0.1497107,-0.02929622,-0.37434912,0.0015817076,-0.37434912,-0.06683305,-0.34845245,0.023957651
206,-0.37916642,0.0015817076,-0.3791664,-0.033431068,-0.14968345,-0.029332684,-0.3743378,0.0015817076,-0.3743378,-0.0668699,-0.34843907,0.023919025
207,-0.37915584,0.0015817076,-0.3791558,-0.033391014,-0.14965144,-0.029354583,-0.37432954,0.0015817076,-0.37432954,-0.06691373,-0.34844506,0.023908736
208,-0.37917224,0.0015817076,-0.3791722,-0.033324983,-0.14965141,-0.029310754,-0.3743501,0.0015817076,-0.3743501,-0.06692416,-0.3484827,0.023985617
209,-0.3791803,0.0015817076,-0.37918028,-0.03331605,-0.14960912,-0.029312702,-0.37435827,0.0015817076,-0.37435827,-0.06698619,-0.34844944,0.023959598
210,-0.37917405,0.0015817076,-0.37917402,-0.033288136,-0.14957307,-0.02932483,-0.37435347,0.0015817076,-0.37435347,-0.067030385,-0.348425,0.023934143
211,-0.37919512,0.0015817076,-0.3791951,-0.033263978,-0.14953299,-0.029264713,-0.37437552,0.0015817076,-0.37437552,-0.06709199,-0.34841457,0.023985336
212,-0.37915912,0.0015817076,-0.3791591,-0.033214293,-0.14951132,-0.029355526,-0.37434283,0.0015817076,-0.37434283,-0.067109235,-0.3484023,0.023897683
213,-0.3791823,0.0015817076,-0.37918228,-0.033157133,-0.14950652,-0.029295452,-0.37436947,0.0015817076,-0.37436947,-0.06712117,-0.34841987,0.02396319
214,-0.37919104,0.0015817076,-0.379191,-0.033127837,-0.14947568,-0.029302292,-0.37437966,0.0015817076,-0.37437966,-0.06716767,-0.34840742,0.023933506
215,-0.37919897,0.0015817076,-0.37919894,-0.033070013,-0.14945906,-0.029272018,-0.37439114,0.0015817076,-0.37439114,-0.067188025,-0.34842077,0.023968589
216,-0.379182,0.0015817076,-0.37918198,-0.03303729,-0.14942478,-0.02929638,-0.37437606,0.0015817076,-0.37437606,-0.06722817,-0.3483953,0.023924636
217,-0.37917262,0.0015817076,-0.3791726,-0.03298034,-0.14940439,-0.029293152,-0.37437025,0.0015817076,-0.37437025,-0.067247964,-0.34839967,0.02393456
218,-0.37918606,0.0015817076,-0.37918603,-0.03291087,-0.14939225,-0.029278297,-0.37438795,0.0015817076,-0.37438795,-0.06726273,-0.3484278,0.02392448
219,-0.37917927,0.0015817076,-0.37917924,-0.032881152,-0.14935601,-0.029338049,-0.37438273,0.0015817076,-0.37438273,-0.06731002,-0.34840962,0.023800436
220,-0.379236,0.0015817076,-0.37923598,-0.03283863,-0.14934832,-0.029230537,-0.37444168,0.0015817076,-0.37444168,-0.06733868,-0.34842646,0.023871472
221,-0.3792528,0.0015817076,-0.37925276,-0.03278691,-0.14933959,-0.029180106,-0.37446153,0.0015817076,-0.37446153,-0.06735251,-0.3484294,0.023905333
222,-0.37920308,0.0015817076,-0.37920305,-0.032712407,-0.14933355,-0.029267302,-0.374417,0.0015817076,-0.374417,-0.06734471,-0.34843922,0.023821032
223,-0.37922442,0.0015817076,-0.3792244,-0.032664243,-0.14931872,-0.029203359,-0.3744411,0.0015817076,-0.3744411,-0.067372926,-0.3484506,0.023882635
224,-0.37922278,0.0015817076,-0.37922275,-0.032596394,-0.14932913,-0.029222421,-0.374444,0.0015817076,-0.374444,-0.06735811,-0.3484657,0.023869544
225,-0.37921718,0.0015817076,-0.37921715,-0.032507535,-0.14933226,-0.029249286,-0.37444425,0.0015817076,-0.37444425,-0.06734861,-0.3485075,0.023847537
226,-0.3792688,0.0015817076,-0.37926877,-0.03244031,-0.14931494,-0.029230442,-0.37449956,0.0015817076,-0.37449956,-0.06737854,-0.3485461,0.02383373
227,-0.37928382,0.0015817076,-0.3792838,-0.032347783,-0.1493146,-0.029224029,-0.37452042,0.0015817076,-0.37452042,-0.06737515,-0.34859738,0.023820134
228,-0.37929505,0.0015817076,-0.37929502,-0.032302517,-0.14929207,-0.029231204,-0.37453428,0.0015817076,-0.37453428,-0.067408614,-0.34859812,0.02378159
229,-0.3793254,0.0015817076,-0.37932536,-0.032236937,-0.14929451,-0.029185878,-0.37456858,0.0015817076,-0.37456858,-0.06741768,-0.3486316,0.023839401
230,-0.37929842,0.0015817076,-0.3792984,-0.032154467,-0.1492822,-0.02922298,-0.374547,0.0015817076,-0.374547,-0.067426294,-0.3486683,0.02383338
231,-0.37929985,0.0015817076,-0.37929982,-0.032120753,-0.1492574,-0.029222805,-0.37455043,0.0015817076,-0.37455043,-0.06745977,-0.34864607,0.023815796
232,-0.37928718,0.0015817076,-0.37928715,-0.03207758,-0.14922619,-0.029279187,-0.3745404,0.0015817076,-0.3745404,-0.0675019,-0.34864295,0.023759313
233,-0.37935767,0.0015817076,-0.37935764,-0.03203841,-0.1491987,-0.02918668,-0.37461257,0.0015817076,-0.37461257,-0.067563124,-0.34867203,0.023840094
234,-0.37933275,0.0015817076,-0.37933272,-0.031946085,-0.14920488,-0.029256701,-0.37459388,0.0015817076,-0.37459388,-0.067551516,-0.34872097,0.023791008
235,-0.37934694,0.0015817076,-0.3793469,-0.031875286,-0.14919232,-0.029205149,-0.37461236,0.0015817076,-0.37461236,-0.067570895,-0.3487538,0.023861315
236,-0.37933633,0.0015817076,-0.3793363,-0.031796105,-0.14918149,-0.029214645,-0.37460682,0.0015817076,-0.37460682,-0.067579344,-0.34878403,0.023881154
237,-0.37928742,0.0015817076,-0.3792874,-0.03173046,-0.14914744,-0.029295532,-0.37456223,0.0015817076,-0.37456223,-0.06760796,-0.34878856,0.023819946
238,-0.37927395,0.0015817076,-0.37927392,-0.031673387,-0.1491272,-0.029309928,-0.3745523,0.0015817076,-0.3745523,-0.06763145,-0.34879074,0.02381553
239,-0.3793022,0.0015817076,-0.37930217,-0.031626035,-0.14909293,-0.029224565,-0.37458304,0.0015817076,-0.37458304,-0.06768706,-0.34880787,0.023916738
240,-0.3792837,0.0015817076,-0.37928367,-0.031612728,-0.14903504,-0.029303355,-0.37456495,0.0015817076,-0.37456495,-0.06776215,-0.34876508,0.023814617
241,-0.3793276,0.0015817076,-0.37932757,-0.03155627,-0.14899816,-0.029238092,-0.3746117,0.0015817076,-0.3746117,-0.06782151,-0.34879774,0.023864694
242,-0.37932488,0.0015817076,-0.37932485,-0.031494398,-0.14897673,-0.02929466,-0.37461272,0.0015817076,-0.37461272,-0.067849934,-0.34881416,0.023787322
243,-0.37935284,0.0015817076,-0.3793528,-0.031432122,-0.14896975,-0.029244991,-0.3746443,0.0015817076,-0.3746443,-0.06786598,-0.3488312,0.023820197
244,-0.37934613,0.0015817076,-0.3793461,-0.03136704,-0.14896634,-0.029272547,-0.3746418,0.0015817076,-0.3746418,-0.06787171,-0.34884095,0.023782643
245,-0.3793809,0.0015817076,-0.37938088,-0.031267677,-0.14897034,-0.029171754,-0.3746827,0.0015817076,-0.3746827,-0.06787758,-0.3489181,0.023898438
246,-0.37933645,0.0015817076,-0.37933642,-0.031213462,-0.14893642,-0.029273156,-0.3746417,0.0015817076,-0.3746417,-0.06790552,-0.34889925,0.02377952
247,-0.37936404,0.0015817076,-0.379364,-0.031144619,-0.14892697,-0.029263455,-0.37467334,0.0015817076,-0.37467334,-0.06792252,-0.34892246,0.023773255
248,-0.37939334,0.0015817076,-0.3793933,-0.03110025,-0.14890367,-0.02920724,-0.37470502,0.0015817076,-0.37470502,-0.06796219,-0.34892255,0.023794036
249,-0.37942386,0.0015817076,-0.37942383,-0.031015797,-0.14890508,-0.029095387,-0.37474072,0.0015817076,-0.37474072,-0.06795775,-0.3489526,0.023874788
250,-0.3793053,0.0015817076,-0.37930527,-0.030947955,-0.14885592,-0.029209517,-0.37462702,0.0015817076,-0.37462702,-0.067986764,-0.348931,0.023716044
251,-0.37926388,0.0015817076,-0.37926385,-0.030827746,-0.1488722,-0.029229732,-0.3745938,0.0015817076,-0.3745938,-0.06795111,-0.3489925,0.02370732
252,-0.37926707,0.0015817076,-0.37926704,-0.030710649,-0.14889897,-0.029197376,-0.37460467,0.0015817076,-0.37460467,-0.06792079,-0.34907272,0.023766877
253,-0.37929454,0.0015817076,-0.3792945,-0.03066877,-0.14886592,-0.029124117,-0.37463427,0.0015817076,-0.37463427,-0.067979194,-0.34908178,0.023824077
254,-0.3792731,0.0015817076,-0.37927306,-0.030622007,-0.14883524,-0.029182544,-0.37461567,0.0015817076,-0.37461567,-0.06801299,-0.34906113,0.023741124
255,-0.37926272,0.0015817076,-0.3792627,-0.030538172,-0.14883724,-0.029249437,-0.37461075,0.0015817076,-0.37461075,-0.06801214,-0.34909737,0.023690172
256,-0.37932733,0.0015817076,-0.3793273,-0.030482953,-0.1488294,-0.029104955,-0.37467834,0.0015817076,-0.37467834,-0.0680451,-0.34912425,0.023828091
257,-0.37931326,0.0015817076,-0.37931323,-0.03044041,-0.14877869,-0.029129786,-0.37466657,0.0015817076,-0.37466657,-0.068108924,-0.34911284,0.023795288
258,-0.37928045,0.0015817076,-0.37928042,-0.030413626,-0.14871618,-0.029176813,-0.37463513,0.0015817076,-0.37463513,-0.068181,-0.34907234,0.023718825
259,-0.3792784,0.0015817076,-0.37927836,-0.030345725,-0.14869778,-0.029164802,-0.3746372,0.0015817076,-0.3746372,-0.068207815,-0.3490939,0.023730947
260,-0.37928343,0.0015817076,-0.3792834,-0.030292975,-0.14866796,-0.029150303,-0.3746452,0.0015817076,-0.3746452,-0.06825309,-0.34910154,0.023745751
261,-0.3792843,0.0015817076,-0.37928426,-0.030242322,-0.14863922,-0.029141054,-0.374649,0.0015817076,-0.374649,-0.06829015,-0.34909427,0.023732603
262,-0.3792866,0.0015817076,-0.37928656,-0.030199435,-0.14860629,-0.029152952,-0.3746537,0.0015817076,-0.3746537,-0.06833946,-0.3490892,0.023709336
263,-0.37929323,0.0015817076,-0.3792932,-0.030130733,-0.14859653,-0.029148363,-0.37466455,0.0015817076,-0.37466455,-0.06835779,-0.34910902,0.02372355
264,-0.37930307,0.0015817076,-0.37930304,-0.030069182,-0.14857936,-0.029101975,-0.37467805,0.0015817076,-0.37467805,-0.06838181,-0.34911114,0.023769375
265,-0.37928098,0.0015817076,-0.37928095,-0.0300074,-0.14855869,-0.02915939,-0.37465987,0.0015817076,-0.37465987,-0.068404466,-0.3491117,0.023716412
266,-0.37928447,0.0015817076,-0.37928444,-0.029908879,-0.14854637,-0.029123638,-0.37466946,0.0015817076,-0.37466946,-0.068420075,-0.3491698,0.023779461
267,-0.3792666,0.0015817076,-0.37926656,-0.02985964,-0.1484999,-0.029145004,-0.3746544,0.0015817076,-0.3746544,-0.06847696,-0.3491611,0.023738153
268,-0.37921736,0.0015817076,-0.37921733,-0.029776052,-0.14848572,-0.029230317,-0.37461075,0.0015817076,-0.37461075,-0.068485245,-0.34918052,0.023653172
269,-0.3792788,0.0015817076,-0.37927878,-0.029687013,-0.14848666,-0.029134952,-0.37467742,0.0015817076,-0.37467742,-0.06850703,-0.34925476,0.023746334
270,-0.37928063,0.0015817076,-0.3792806,-0.029601779,-0.14848068,-0.029151408,-0.3746846,0.0015817076,-0.3746846,-0.06851598,-0.34928793,0.023734525
271,-0.37929392,0.0015817076,-0.3792939,-0.029554706,-0.14844172,-0.029148746,-0.37470034,0.0015817076,-0.37470034,-0.068582356,-0.3493017,0.023740713
272,-0.37928623,0.0015817076,-0.3792862,-0.029492209,-0.14841327,-0.029156934,-0.37469637,0.0015817076,-0.37469637,-0.06861813,-0.34930673,0.02374078
273,-0.37929234,0.0015817076,-0.3792923,-0.02945871,-0.14837095,-0.029153436,-0.37470415,0.0015817076,-0.37470415,-0.068680905,-0.34928897,0.023736244
274,-0.37930718,0.0015817076,-0.37930715,-0.029444553,-0.1483107,-0.0291438,-0.3747192,0.0015817076,-0.3747192,-0.06877744,-0.34926695,0.023734313
275,-0.37931028,0.0015817076,-0.37931025,-0.02940701,-0.1482732,-0.029150601,-0.37472427,0.0015817076,-0.37472427,-0.068830125,-0.34924704,0.02372077
276,-0.37930438,0.0015817076,-0.37930435,-0.02934338,-0.1482412,-0.029143667,-0.3747221,0.0015817076,-0.3747221,-0.06887271,-0.349259,0.023742605
277,-0.3792873,0.0015817076,-0.37928727,-0.02923735,-0.14824708,-0.029195396,-0.37471193,0.0015817076,-0.37471193,-0.06885852,-0.3493041,0.023725145
278,-0.37935182,0.0015817076,-0.3793518,-0.029151574,-0.1482437,-0.029179234,-0.37478137,0.0015817076,-0.37478137,-0.068880744,-0.34935614,0.023711655
279,-0.3793862,0.0015817076,-0.37938616,-0.02906265,-0.14824279,-0.029141434,-0.37482104,0.0015817076,-0.37482104,-0.0688825,-0.34938684,0.023735827
280,-0.3793948,0.0015817076,-0.37939477,-0.02896776,-0.14824222,-0.029147338,-0.37483564,0.0015817076,-0.37483564,-0.06888785,-0.349431,0.023750164
281,-0.37937853,0.0015817076,-0.3793785,-0.028875744,-0.14822488,-0.029154204,-0.37482515,0.0015817076,-0.37482515,-0.06890081,-0.34945744,0.023766331
282,-0.37932342,0.0015817076,-0.3793234,-0.028783353,-0.14820445,-0.029270785,-0.37477612,0.0015817076,-0.37477612,-0.06891406,-0.34948143,0.023663104
283,-0.3793862,0.0015817076,-0.37938616,-0.028709678,-0.14821874,-0.02916574,-0.37484324,0.0015817076,-0.37484324,-0.068914786,-0.34950736,0.023761189
284,-0.37937832,0.0015817076,-0.3793783,-0.02866062,-0.14818238,-0.029214604,-0.37483823,0.0015817076,-0.37483823,-0.068967834,-0.34950122,0.023699405
285,-0.37943286,0.0015817076,-0.37943283,-0.028598653,-0.1481421,-0.029150859,-0.37489584,0.0015817076,-0.37489584,-0.0690392,-0.3495378,0.023753295
286,-0.37943867,0.0015817076,-0.37943864,-0.028556077,-0.14808396,-0.029126339,-0.3749038,0.0015817076,-0.3749038,-0.069117434,-0.34952316,0.023760647
287,-0.37938294,0.0015817076,-0.3793829,-0.02850258,-0.14803202,-0.029215265,-0.3748514,0.0015817076,-0.3748514,-0.06917098,-0.3494963,0.023657674
288,-0.37939456,0.0015817076,-0.37939453,-0.028388595,-0.14804488,-0.029148715,-0.3748702,0.0015817076,-0.3748702,-0.06915857,-0.3495618,0.023746746
289,-0.37940565,0.0015817076,-0.37940562,-0.028308121,-0.14803293,-0.029072812,-0.3748862,0.0015817076,-0.3748862,-0.0691666,-0.34956545,0.023819204
290,-0.379315,0.0015817076,-0.37931496,-0.028265027,-0.14796162,-0.029249085,-0.3747983,0.0015817076,-0.3747983,-0.06923704,-0.349521,0.02363279
291,-0.3793766,0.0015817076,-0.37937656,-0.028243933,-0.14792052,-0.029140681,-0.3748604,0.0015817076,-0.3748604,-0.06931451,-0.34949863,0.023709368
292,-0.3793911,0.0015817076,-0.37939107,-0.028221538,-0.14786913,-0.029102093,-0.37487578,0.0015817076,-0.37487578,-0.06938993,-0.34945694,0.023709612
293,-0.37938097,0.0015817076,-0.37938094,-0.028198866,-0.14779814,-0.029089488,-0.37486652,0.0015817076,-0.37486652,-0.069480084,-0.3494098,0.023691608
294,-0.37933445,0.0015817076,-0.37933442,-0.028119573,-0.14778279,-0.029146587,-0.37482512,0.0015817076,-0.37482512,-0.069490656,-0.34941277,0.023622239
295,-0.37934247,0.0015817076,-0.37934244,-0.028035069,-0.14777645,-0.029087085,-0.37483832,0.0015817076,-0.37483832,-0.06949475,-0.34942725,0.02366669
296,-0.37934306,0.0015817076,-0.37934303,-0.027982574,-0.147748,-0.029080847,-0.37484193,0.0015817076,-0.37484193,-0.06953244,-0.34941033,0.02363723
297,-0.3793361,0.0015817076,-0.37933606,-0.027884541,-0.14774987,-0.029083792,-0.37484118,0.0015817076,-0.37484118,-0.06952649,-0.3494406,0.023634907
298,-0.37936002,0.0015817076,-0.37936,-0.027791368,-0.14776844,-0.029061345,-0.37487093,0.0015817076,-0.37487093,-0.06950894,-0.3494678,0.023648579
299,-0.37933776,0.0015817076,-0.37933773,-0.027693199,-0.14776248,-0.029092582,-0.37485492,0.0015817076,-0.37485492,-0.06950722,-0.34949172,0.02363108
300,-0.37935832,0.0015817076,-0.3793583,-0.027626155,-0.14773099,-0.029027052,-0.37487924,0.0015817076,-0.37487924,-0.06955179,-0.34950012,0.023701824
