Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.045481212,0.04950004,0.045478664,-0.030908132,0.021872908,0.018912043,0.04535675,0.049596157,0.045355193,-0.03164375,0.022447018,0.019725852,0.045232147,0.049752332,0.04523356,-0.032077014,0.02280765,0.020142546,0.045110755,0.049944878,0.045116924,-0.032228224,0.023028482,0.02013956,0.044995792,0.050138034,0.04500784,-0.032134533,0.02310992,0.019615725,0.044889946,0.050300624,0.04490742,-0.032433376,0.04102815,2.9537085e-05
2,0.094025284,0.07528042,0.09407893,-0.069104455,0.02591514,0.020346927,0.09376471,0.081582986,0.09389982,-0.070149764,0.025845373,0.016653948,0.093577474,0.08718542,0.09377111,-0.06975742,0.0258116,0.012264441,0.09347744,0.090642095,0.09359956,-0.06838837,0.028474698,0.0058934903,0.093342505,0.092166305,0.09327258,-0.068078645,0.0421542,-0.0015855241,0.09304266,0.09259051,0.092746004,-0.07046991,0.08679447,-0.0020044628
3,0.122993425,0.07877831,0.12372547,-0.098620795,0.031827047,0.009300315,0.12354347,0.09187997,0.12391517,-0.09433939,0.029840125,-0.0018690957,0.1237609,0.10739819,0.12366035,-0.08557971,0.026779113,-0.0129001755,0.12352237,0.1186084,0.123028256,-0.07715129,0.033048205,-0.020547139,0.12300697,0.122067384,0.122240335,-0.07764505,0.060575593,-0.020627465,0.122369,0.120633915,0.121065095,-0.08871054,0.11456593,-0.0032487672
4,0.11794237,0.06908782,0.11729899,-0.11225967,0.038587555,-0.003340642,0.116971254,0.09118049,0.1150672,-0.10660524,0.030205736,-0.01705272,0.11464618,0.120679796,0.11238529,-0.09242516,0.01652514,-0.026692517,0.11191889,0.14131354,0.11120074,-0.077893555,0.013322465,-0.026036423,0.110866055,0.14171472,0.11307187,-0.07526569,0.037188843,-0.010349023,0.11298421,0.1290483,0.115958,-0.08396368,0.09022766,-0.0035204294
5,0.10395594,0.05221444,0.101717375,-0.12011847,0.04350364,-0.018157009,0.10121369,0.08307653,0.095857546,-0.11542451,0.026453065,-0.0349445,0.09511574,0.13004005,0.08941555,-0.09646129,0.0034669,-0.035074722,0.088645004,0.16204777,0.08761024,-0.078013934,-0.010362776,-0.018494569,0.08690515,0.1552267,0.09369006,-0.07402934,0.0078105005,0.009790512,0.09320611,0.12681594,0.10230013,-0.07637524,0.057512887,-0.003347416
6,0.10071283,0.03549881,0.09721399,-0.13211393,0.050655086,-0.027510647,0.09666543,0.07082195,0.087049104,-0.12858732,0.027832214,-0.05242377,0.08611582,0.13562511,0.07501207,-0.100417376,0.0035049394,-0.038420554,0.07421192,0.18380994,0.07274837,-0.075368166,-0.013601868,0.00049359584,0.0719417,0.16922855,0.08541424,-0.073708795,0.0015673744,0.03596986,0.08493343,0.124800496,0.100219764,-0.07588496,0.042659402,-0.0030216256
7,0.10730874,0.026412215,0.10269921,-0.14623676,0.0580679,-0.035068847,0.102182105,0.062029723,0.088683955,-0.14463085,0.031877656,-0.0693307,0.08766123,0.14213355,0.071535535,-0.104235046,0.012363516,-0.037575316,0.07093145,0.20682493,0.07102865,-0.069288015,-0.0016160335,0.02306702,0.07041258,0.18404995,0.092130825,-0.073026314,0.01789919,0.059630807,0.09214456,0.124719605,0.11221634,-0.08168991,0.049990788,-0.0025973553
8,0.11740703,0.032558132,0.111699976,-0.15235524,0.0630537,-0.04410544,0.111506276,0.06488127,0.0944583,-0.15526505,0.03189165,-0.08844514,0.093465894,0.15298405,0.072823286,-0.108604915,0.019400429,-0.03557052,0.072463796,0.23022811,0.076776505,-0.06570144,0.009274669,0.044838708,0.07639392,0.19778746,0.108096026,-0.078639574,0.0409309,0.07624533,0.108481936,0.123764604,0.13251333,-0.0966675,0.068803035,-0.002085096
9,0.12077161,0.038130227,0.11472588,-0.15879095,0.06329658,-0.055474825,0.114606865,0.06416625,0.09513801,-0.16613188,0.026185887,-0.11031321,0.09411587,0.15871096,0.069534026,-0.11121233,0.021083008,-0.033429537,0.06934706,0.2490675,0.078810394,-0.059940714,0.006867622,0.061121512,0.07839483,0.20718947,0.11937749,-0.08719953,0.050942473,0.07980821,0.11956304,0.11963691,0.14639142,-0.113784954,0.080155075,-0.0010509251
10,0.115787655,0.042226516,0.11002902,-0.16448472,0.06646676,-0.060316782,0.11046086,0.060871314,0.08956882,-0.1747522,0.022007298,-0.1254168,0.08906615,0.16023658,0.060487714,-0.10966263,0.022800421,-0.026914988,0.06058038,0.26389164,0.07363078,-0.051710483,-0.001550116,0.07632005,0.073051475,0.21457615,0.12246122,-0.09497789,0.04838067,0.0786738,0.12208943,0.11422842,0.15215418,-0.12590209,0.07662118,-0.0004297208
11,0.110366456,0.044264115,0.10499617,-0.16972426,0.07962314,-0.053389348,0.106820285,0.055738904,0.08476573,-0.18080658,0.027755482,-0.1289735,0.08560452,0.15752561,0.052416023,-0.10516983,0.033460774,-0.013459532,0.053190142,0.27461135,0.066310205,-0.04069669,-0.0045185885,0.093121044,0.06561745,0.2218865,0.121040374,-0.10041627,0.04414285,0.07868299,0.1200671,0.110815205,0.15355024,-0.1326984,0.06432465,-0.00023658434
12,0.10675166,0.050534327,0.10181039,-0.1722186,0.08950163,-0.049758554,0.104989186,0.054473028,0.08201339,-0.18476559,0.029521795,-0.13470323,0.08440922,0.15384024,0.047074318,-0.102330476,0.04002404,-0.0035620937,0.048346017,0.28210267,0.061143097,-0.0325849,-0.01201509,0.10600393,0.059921745,0.22790699,0.12033901,-0.110761784,0.034802523,0.07270513,0.118119165,0.10828449,0.15504645,-0.14216384,0.048320383,-0.00049296883
13,0.10684134,0.054514352,0.10252361,-0.17488061,0.09675172,-0.047972772,0.10693535,0.05047261,0.083173305,-0.18909247,0.029103896,-0.14050409,0.08722667,0.14602235,0.046159834,-0.09997718,0.045878448,0.007052448,0.047845006,0.28452688,0.060911458,-0.024813712,-0.018495591,0.116732866,0.058972966,0.23097089,0.12247221,-0.12434583,0.030464297,0.06254961,0.11889389,0.10466866,0.15843959,-0.15487364,0.03852409,0.00010351393
14,0.11125196,0.061516494,0.10717494,-0.17531958,0.10809584,-0.04584429,0.11341539,0.05026785,0.08858259,-0.1913218,0.031240808,-0.14438976,0.095050864,0.1391642,0.04988327,-0.097215764,0.052244566,0.016702017,0.051946726,0.28766474,0.0651158,-0.017188588,-0.024979824,0.12644014,0.062150665,0.23573883,0.12856415,-0.14132647,0.02933233,0.051623654,0.123546444,0.10198078,0.16600089,-0.17079143,0.03279972,0.00033047076
15,0.113789,0.06331815,0.11031285,-0.17558941,0.11768547,-0.045651454,0.118175805,0.04632258,0.09245507,-0.19256423,0.032049194,-0.15025426,0.10105047,0.13199003,0.05203889,-0.09201206,0.058148295,0.024474304,0.054475013,0.28908134,0.06741867,-0.010198137,-0.028628035,0.14009713,0.06337791,0.24047375,0.1327996,-0.15843311,0.018497711,0.036443017,0.12598966,0.10002652,0.17174952,-0.18549699,0.019685563,0.00032181968
16,0.11066075,0.06162696,0.10767217,-0.17263776,0.13446642,-0.039408114,0.11802782,0.041436672,0.09150996,-0.18837106,0.040450342,-0.15015398,0.10276909,0.12687188,0.050059926,-0.08012346,0.0699225,0.03538627,0.05333317,0.29159415,0.06545954,-0.00016388437,-0.025306117,0.16128027,0.06063553,0.24693985,0.13497068,-0.17369907,-0.0028530946,0.016925424,0.12615119,0.0970851,0.17607573,-0.19825864,-0.0010974277,0.00033503628
17,0.11048355,0.05643797,0.107696876,-0.16857824,0.14655207,-0.040617976,0.12012259,0.034232073,0.092759684,-0.18366042,0.043483227,-0.15665597,0.106109075,0.12138827,0.050388318,-0.06889309,0.07354664,0.038893487,0.05406257,0.29240423,0.06881158,0.008421362,-0.027731419,0.17515999,0.06280712,0.2507016,0.14031632,-0.19241025,-0.01902905,-0.00088936766,0.12996978,0.09541996,0.1827826,-0.21433793,-0.011301599,-4.4729793e-05
