Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.04559183,0.042137846,0.045601785,0.04964081,0.042435765,0.044276208,0.045663927,0.043336354,0.045683432,0.049488466,0.035763454,0.042544365,0.045731053,0.04488367,0.045759086,0.049218774,0.024088223,0.03705413,0.045799296,0.046406817,0.04582934,0.04883721,0.0139174145,0.026536629,0.04586595,0.04754845,0.04588975,0.048406463,0.0049076863,0.018269012,0.045922674,0.04819509,0.04593561,0.048306134,-0.038379416,0.0010938804
2,0.094154164,0.031017313,0.09414777,0.09310472,0.069771804,0.08646351,0.09419516,0.04016239,0.09414507,0.091085196,0.023890523,0.07688185,0.0941095,0.056784455,0.09390928,0.0879504,-0.004235397,0.03955717,0.09383298,0.07272275,0.09333454,0.08548447,-0.02079865,0.0003848276,0.09327125,0.08094416,0.09245805,0.08494245,-0.03448062,-0.014078559,0.09239285,0.0838646,0.09149499,0.08754096,-0.08406263,0.0016401483
3,0.12590706,0.0009084414,0.12589063,0.12343022,0.11436813,0.12980357,0.1267027,0.018777553,0.12567715,0.11784158,0.04913389,0.121761486,0.12519863,0.05358901,0.12273276,0.111734696,0.0047172573,0.07714787,0.121794716,0.083586186,0.1177257,0.11197688,-0.02172154,0.014643465,0.116951905,0.09598606,0.111263074,0.11702153,-0.043124072,-0.0073464657,0.11024686,0.101661965,0.10429349,0.123835936,-0.11196297,0.0019295498
4,0.11893452,-0.024022216,0.118795946,0.14185815,0.15662187,0.14826111,0.122612745,0.0025556986,0.11995475,0.13158163,0.08615531,0.14748308,0.11914677,0.04730628,0.11382442,0.12419585,0.03513786,0.11570092,0.11187391,0.07600825,0.10420373,0.13238427,0.002814617,0.045723733,0.10284511,0.087808624,0.092020616,0.14363539,-0.022826057,0.016874338,0.090191014,0.10159055,0.07875265,0.15009344,-0.1053139,0.0015711632
5,0.10501524,-0.036469504,0.10466107,0.1509657,0.17659332,0.15082118,0.11029068,-0.00088358956,0.10639529,0.13610204,0.10925926,0.1615736,0.10461808,0.04535987,0.09809452,0.12931754,0.058984548,0.14161901,0.09578603,0.061266914,0.08680307,0.14550075,0.023983052,0.06688584,0.08538883,0.07235537,0.07166427,0.1596438,-0.002330647,0.036163054,0.069399625,0.095184326,0.054498352,0.16283083,-0.08956517,0.0010425763
6,0.1055553,-0.038660694,0.10407388,0.15649465,0.17987101,0.17260566,0.10782893,0.0010701177,0.10329554,0.13772985,0.11704618,0.20242295,0.099619515,0.034377992,0.094129786,0.13553365,0.06635951,0.18208933,0.094185814,0.03384523,0.085483156,0.158645,0.020894974,0.077798516,0.08577524,0.051613975,0.069950044,0.17062011,-0.0078027523,0.04043779,0.06800247,0.08680395,0.050576515,0.16885492,-0.09184892,0.0005940175
7,0.109148495,-0.03744528,0.10652937,0.16024213,0.18107799,0.18861043,0.10833039,0.005935733,0.10344764,0.13771005,0.12423844,0.23984022,0.09640389,0.031562287,0.092354774,0.13768958,0.077033035,0.22975427,0.0923245,0.014532781,0.084537834,0.16713615,0.024821334,0.103769645,0.08559515,0.033768326,0.06912588,0.17804477,-0.005565048,0.04860012,0.067136906,0.07888336,0.04872147,0.17097782,-0.08480678,0.00019132363
8,0.1081706,-0.039204516,0.105225936,0.16277705,0.1784021,0.18067594,0.1078228,0.0074583027,0.10262649,0.13754351,0.12636413,0.24146192,0.093745776,0.03502478,0.09012453,0.13567767,0.08638202,0.24602033,0.0866136,0.013911964,0.07911959,0.16572465,0.040607225,0.12819515,0.07851509,0.029437698,0.061721835,0.17738312,0.013468044,0.06810655,0.05880165,0.07706271,0.04003586,0.16862963,-0.06731954,-8.052628e-05
9,0.103634864,-0.04226349,0.100778714,0.1630744,0.17182875,0.17007108,0.103896335,0.00602487,0.09833232,0.13690579,0.12244698,0.22901414,0.09026378,0.030070541,0.08629856,0.13652463,0.08409586,0.22791138,0.08313529,0.010054494,0.075484216,0.16570403,0.041342642,0.11563826,0.07451199,0.028516881,0.05690846,0.17564382,0.017770644,0.07058297,0.0536629,0.077325925,0.03391183,0.1672451,-0.06558898,-0.0001691716
10,0.10137627,-0.044864953,0.09859604,0.16328688,0.16647738,0.16303518,0.10165056,0.004286344,0.09585206,0.136686,0.11870161,0.21974015,0.088695414,0.0233937,0.08446959,0.1387522,0.07989973,0.2094263,0.08285317,0.0034513837,0.075116396,0.16814166,0.035802647,0.096068926,0.07454238,0.026959507,0.056230944,0.1759171,0.013366975,0.06419257,0.053044382,0.07813133,0.03228301,0.16757901,-0.071707055,-0.00020689673
