Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.045115203,0.04232754,0.04510069,0.050305918,0.040590797,0.044374507,0.04510536,0.04347333,0.0450987,0.050273575,0.030676564,0.04182102,0.04509537,0.044979207,0.04510183,0.05017332,0.02193008,0.02607777,0.045099564,0.04647777,0.045121916,0.04997536,0.016997976,0.014177134,0.04513447,0.047611073,0.045171876,0.049693286,0.006852722,0.0046242573,0.0452211,0.0482546,0.045266807,0.049614258,-0.036726277,0.00091718824
2,0.093331106,0.03455978,0.09330036,0.09271594,0.06771667,0.08897275,0.09327845,0.044770952,0.09308119,0.090724684,0.020167567,0.07167666,0.09294427,0.06078939,0.09248084,0.08802862,-0.0063216463,0.015410833,0.0922951,0.0731804,0.09146357,0.08644016,-0.018294252,-0.013047066,0.091328174,0.079953425,0.090154774,0.08639859,-0.033361938,-0.027112558,0.09011811,0.08252003,0.088873446,0.089102715,-0.08325407,0.001533257
3,0.12647295,0.003221314,0.12649354,0.12185223,0.11216575,0.13521428,0.12731454,0.023998419,0.12576751,0.115137324,0.048846636,0.11577045,0.12495078,0.059550803,0.12142185,0.10976228,0.0070911497,0.04822918,0.120291,0.08178579,0.114555284,0.11286401,-0.015196427,0.004339275,0.11369175,0.09164874,0.105933085,0.11958001,-0.038242247,-0.011109447,0.10487233,0.09734437,0.097338796,0.12678894,-0.11141458,0.0014639673
4,0.12126911,-0.024560101,0.121173926,0.13881005,0.15238957,0.15690233,0.12512638,0.0075616715,0.121491656,0.12595859,0.087002225,0.14208078,0.11989258,0.055699147,0.11287687,0.12004455,0.04113113,0.08234299,0.11073609,0.07587494,0.100572035,0.13275474,0.013951646,0.034901403,0.09916578,0.0845,0.08583252,0.1468712,-0.012442411,0.01748461,0.08398822,0.09717201,0.071161896,0.15435578,-0.101525836,0.0012612208
5,0.11230276,-0.04042225,0.1119516,0.14748368,0.17121647,0.16685127,0.117482774,0.0014962342,0.1124227,0.12944661,0.1092629,0.16050652,0.10974347,0.052909307,0.10126523,0.124698475,0.064641275,0.10699229,0.09885495,0.065121405,0.08664076,0.14488998,0.03479623,0.055976365,0.08517843,0.073448874,0.06859341,0.16295074,0.0077587217,0.03746904,0.06633411,0.09284512,0.050297182,0.16890746,-0.08760523,0.0010349455
6,0.117313415,-0.044810575,0.11567824,0.15235528,0.16857569,0.18843369,0.11874772,0.0011885852,0.113014065,0.13002983,0.11092828,0.19814013,0.10875919,0.039513417,0.10137649,0.13024466,0.067368045,0.1403849,0.1012554,0.04090735,0.0885768,0.15536027,0.029032383,0.06503596,0.088706754,0.0564494,0.0695237,0.17180781,0.000576698,0.041609567,0.06758215,0.08625044,0.049186878,0.17451839,-0.092597604,0.0005336143
7,0.1236075,-0.04449834,0.120675996,0.15507102,0.16460793,0.20572713,0.12076793,0.0061185877,0.11465352,0.12831725,0.113703944,0.23742236,0.10667892,0.03471338,0.10102622,0.13181649,0.07446724,0.18441883,0.10135234,0.021657009,0.089295246,0.16229118,0.02952499,0.08739933,0.09044248,0.03966137,0.07036985,0.17768735,0.00015790865,0.04869021,0.068519734,0.07851067,0.04923732,0.1760535,-0.08713352,2.1203181e-05
8,0.122856826,-0.045086827,0.11953723,0.15579303,0.15695512,0.20156682,0.119527735,0.0102346875,0.11304308,0.12536782,0.11333091,0.24627465,0.101879425,0.039488465,0.09691733,0.12787613,0.08225144,0.20719323,0.0943174,0.019808527,0.08252002,0.16029306,0.04121885,0.110663824,0.082677834,0.034661535,0.062465236,0.17671648,0.015411273,0.06144208,0.06000872,0.07611064,0.04077909,0.17302062,-0.06762956,-0.00031478767
9,0.11790807,-0.04621108,0.114679,0.15386952,0.14596659,0.19532637,0.1142582,0.010510108,0.1073367,0.12245332,0.10694919,0.23794657,0.09691071,0.033772163,0.09162684,0.12787259,0.07738064,0.19246225,0.09024703,0.014866834,0.078028075,0.16014135,0.036775712,0.096744195,0.07846593,0.034269214,0.05732125,0.17479432,0.014574094,0.056480397,0.054901827,0.076832406,0.034859598,0.171226,-0.06640321,-0.00042176066
10,0.11522364,-0.04827552,0.11212922,0.15310282,0.14056778,0.19157986,0.11129836,0.0094630895,0.104079776,0.12126541,0.10394406,0.23156705,0.0946505,0.02777481,0.08906648,0.12954102,0.074122,0.17850089,0.08933639,0.009458553,0.076786,0.1619819,0.03204154,0.08175226,0.07765814,0.033779863,0.055684283,0.17482704,0.011377456,0.051249225,0.053342152,0.07792649,0.032463502,0.17142278,-0.06964773,-0.0005213682
