Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa
16,-0.3903147,0.0015817076,-0.39031473,0.085964255,-0.24546663,-0.008748282,-0.39524397,0.0015817076,-0.39524397,0.2885101,-0.20592381,-0.0011913604
17,-0.3915857,0.0015817076,-0.39158574,0.08451456,-0.24077897,-0.0068426337,-0.39652848,0.0015817076,-0.39652848,0.2845847,-0.20502113,0.0023419242
18,-0.3892777,0.0015817076,-0.38927773,0.082059436,-0.23641573,-0.009697583,-0.39415824,0.0015817076,-0.39415824,0.28011864,-0.20431843,0.0007182297
19,-0.38964155,0.0015817076,-0.38964158,0.082250126,-0.23433869,-0.008775027,-0.39462584,0.0015817076,-0.39462584,0.27894697,-0.20397379,0.0027030406
20,-0.38981,0.0015817076,-0.38981003,0.08393927,-0.23354489,-0.010456542,-0.39501992,0.0015817076,-0.39501992,0.27960685,-0.20382977,0.002079471
21,-0.38769007,0.0015817076,-0.3876901,0.084786825,-0.2322023,-0.011354472,-0.39309028,0.0015817076,-0.39309028,0.27933803,-0.20341133,0.0026795352
22,-0.3895071,0.0015817076,-0.38950714,0.08439077,-0.23052977,-0.009575215,-0.39490423,0.0015817076,-0.39490423,0.27811146,-0.202874,0.0049964665
23,-0.390136,0.0015817076,-0.39013603,0.08535121,-0.22925791,-0.011840419,-0.3956839,0.0015817076,-0.3956839,0.27799973,-0.20262311,0.002921771
24,-0.3871924,0.0015817076,-0.38719243,0.08553711,-0.22754003,-0.011613658,-0.3928836,0.0015817076,-0.3928836,0.27701017,-0.202274,0.0032220364
25,-0.3880136,0.0015817076,-0.38801363,0.089148425,-0.22785352,-0.00918505,-0.39406982,0.0015817076,-0.39406982,0.2796474,-0.20273072,0.0054847305
26,-0.38825956,0.0015817076,-0.3882596,0.086858444,-0.22453329,-0.008844634,-0.39421198,0.0015817076,-0.39421198,0.27607995,-0.20172873,0.0049457955
27,-0.3823286,0.0015817076,-0.38232863,0.08708599,-0.22283038,-0.009945221,-0.38847473,0.0015817076,-0.38847473,0.27522373,-0.200546,0.0037634533
28,-0.37321603,0.0015817076,-0.37321606,0.088446505,-0.2222058,-0.010947056,-0.37968123,0.0015817076,-0.37968123,0.27579266,-0.1995043,0.0032705867
29,-0.3684469,0.0015817076,-0.36844692,0.0853803,-0.2179872,-0.01160454,-0.374857,0.0015817076,-0.374857,0.27133518,-0.1967675,0.0030184472
30,-0.38062087,0.0015817076,-0.3806209,0.08878993,-0.21665803,-0.0122331055,-0.38721558,0.0015817076,-0.38721558,0.2733108,-0.19495359,0.0025921613
31,-0.3925757,0.0015817076,-0.39257574,0.09453826,-0.21737777,-0.01210597,-0.3994944,0.0015817076,-0.3994944,0.2780543,-0.1943465,0.0030158006
32,-0.39511392,0.0015817076,-0.39511395,0.09858138,-0.21764033,-0.01262314,-0.40236658,0.0015817076,-0.40236658,0.28107157,-0.19418164,0.002710696
33,-0.39503148,0.0015817076,-0.3950315,0.099809855,-0.2166085,-0.012846661,-0.40244997,0.0015817076,-0.40244997,0.28123906,-0.19413665,0.002356536
34,-0.39414495,0.0015817076,-0.39414498,0.100079894,-0.21487972,-0.012127304,-0.40168244,0.0015817076,-0.40168244,0.28026572,-0.19416241,0.0022472003
35,-0.3920714,0.0015817076,-0.39207143,0.10056722,-0.21353191,-0.011714106,-0.39975068,0.0015817076,-0.39975068,0.2796561,-0.19425887,0.0021713576
36,-0.3910526,0.0015817076,-0.39105263,0.1008036,-0.21233998,-0.011554414,-0.3988255,0.0015817076,-0.3988255,0.27901512,-0.1942808,0.0021439497
37,-0.39134973,0.0015817076,-0.39134976,0.10173941,-0.21149231,-0.0112155825,-0.39924377,0.0015817076,-0.39924377,0.27908316,-0.1944439,0.0026040452
38,-0.3911299,0.0015817076,-0.39112994,0.10241628,-0.21079148,-0.011048295,-0.39912274,0.0015817076,-0.39912274,0.27905434,-0.19462079,0.0034805918
39,-0.39030027,0.0015817076,-0.3903003,0.10256603,-0.20992997,-0.01213577,-0.3983608,0.0015817076,-0.3983608,0.2785502,-0.1947663,0.0032700729
40,-0.38941807,0.0015817076,-0.3894181,0.102519386,-0.20900188,-0.012657671,-0.39753214,0.0015817076,-0.39753214,0.27786377,-0.19492479,0.0035198294
41,-0.38977492,0.0015817076,-0.38977495,0.10276518,-0.20818906,-0.012620827,-0.39794385,0.0015817076,-0.39794385,0.27747747,-0.19512443,0.0037954526
42,-0.3913264,0.0015817076,-0.39132643,0.10133484,-0.20685846,-0.0124972435,-0.39940247,0.0015817076,-0.39940247,0.27571726,-0.19487502,0.0031593
43,-0.39268374,0.0015817076,-0.39268377,0.10370362,-0.20755507,-0.011890673,-0.4009188,0.0015817076,-0.4009188,0.2777797,-0.1951483,0.0034246608
44,-0.39253005,0.0015817076,-0.39253008,0.10592368,-0.20799227,-0.012034867,-0.40094778,0.0015817076,-0.40094778,0.27951854,-0.19548015,0.0027683289
45,-0.39167678,0.0015817076,-0.3916768,0.10632433,-0.2072131,-0.010729723,-0.40018228,0.0015817076,-0.40018228,0.27922553,-0.19567157,0.0038781296
46,-0.38803372,0.0015817076,-0.38803375,0.105230525,-0.20556897,-0.01088637,-0.39657956,0.0015817076,-0.39657956,0.27733842,-0.19557251,0.0037405384
47,-0.38821656,0.0015817076,-0.38821658,0.10463497,-0.2045525,-0.009475937,-0.39675474,0.0015817076,-0.39675474,0.27626964,-0.19557859,0.004966886
48,-0.3873287,0.0015817076,-0.38732874,0.10522021,-0.2043335,-0.011571117,-0.39594358,0.0015817076,-0.39594358,0.27651587,-0.19561364,0.0027212685
49,-0.39047885,0.0015817076,-0.39047888,0.10563093,-0.20410058,-0.011398857,-0.39909002,0.0015817076,-0.39909002,0.27673584,-0.19553925,0.0023080427
50,-0.39237398,0.0015817076,-0.392374,0.10862394,-0.20516495,-0.011709109,-0.40116745,0.0015817076,-0.40116745,0.2794818,-0.1957836,0.00165218
51,-0.3927837,0.0015817076,-0.39278373,0.11053783,-0.20530637,-0.011472693,-0.40173307,0.0015817076,-0.40173307,0.2808775,-0.19590214,0.0013816461
52,-0.39069846,0.0015817076,-0.3906985,0.112562686,-0.20474914,-0.010039802,-0.39988828,0.0015817076,-0.39988828,0.28183636,-0.19604261,0.0031958101
53,-0.3889112,0.0015817076,-0.38891122,0.10968579,-0.20138553,-0.009568249,-0.3980476,0.0015817076,-0.3980476,0.27770114,-0.19575135,0.0035201209
54,-0.3904775,0.0015817076,-0.39047754,0.10508037,-0.19813421,-0.011938064,-0.3993514,0.0015817076,-0.3993514,0.2726184,-0.19502302,0.0010993147
55,-0.3932789,0.0015817076,-0.39327893,0.11037869,-0.20070778,-0.011262412,-0.40243477,0.0015817076,-0.40243477,0.27805546,-0.1946359,0.0022398182
56,-0.39589086,0.0015817076,-0.3958909,0.11787588,-0.20303243,-0.012078179,-0.4055324,0.0015817076,-0.4055324,0.28475466,-0.19467883,0.0017649337
57,-0.3945516,0.0015817076,-0.39455163,0.11780349,-0.19998968,-0.0119823795,-0.40436825,0.0015817076,-0.40436825,0.28271824,-0.19455655,0.0011726008
58,-0.38909903,0.0015817076,-0.38909906,0.11594179,-0.19593675,-0.009267165,-0.3990556,0.0015817076,-0.3990556,0.27872577,-0.19436386,0.003349766
59,-0.38446313,0.0015817076,-0.38446316,0.11328024,-0.1926086,-0.009821954,-0.39444295,0.0015817076,-0.39444295,0.2747605,-0.19370519,0.0026887604
60,-0.38302824,0.0015817076,-0.38302827,0.11478962,-0.19301052,-0.010357063,-0.39313352,0.0015817076,-0.39313352,0.27606526,-0.19351259,0.0032342505
61,-0.3854058,0.0015817076,-0.38540584,0.115105346,-0.19293441,-0.009239669,-0.3955029,0.0015817076,-0.3955029,0.2763603,-0.1931947,0.0052800076
62,-0.39173228,0.0015817076,-0.3917323,0.12011524,-0.19415122,-0.012997457,-0.40207148,0.0015817076,-0.40207148,0.28066704,-0.19355917,0.0019130274
63,-0.39689156,0.0015817076,-0.3968916,0.120503865,-0.19248158,-0.012042694,-0.40726832,0.0015817076,-0.40726832,0.279985,-0.19348644,0.0026433466
64,-0.39715108,0.0015817076,-0.3971511,0.121426955,-0.19064508,-0.012083007,-0.40769342,0.0015817076,-0.40769342,0.2794328,-0.19349226,0.0023432402
65,-0.39306095,0.0015817076,-0.39306098,0.122169636,-0.18912798,-0.01213952,-0.4038065,0.0015817076,-0.4038065,0.2788379,-0.19358191,0.0022103507
66,-0.38883406,0.0015817076,-0.3888341,0.12109673,-0.18730558,-0.0114984205,-0.39965844,0.0015817076,-0.39965844,0.27684003,-0.19343261,0.0018924777
67,-0.38792235,0.0015817076,-0.38792238,0.12087341,-0.18652967,-0.010634611,-0.39878416,0.0015817076,-0.39878416,0.27619895,-0.19321121,0.0018996781
68,-0.38573533,0.0015817076,-0.38573536,0.12289551,-0.187545,-0.0104025025,-0.39673498,0.0015817076,-0.39673498,0.2782207,-0.19308186,0.002178361
69,-0.3860343,0.0015817076,-0.38603434,0.122306444,-0.18700707,-0.010128876,-0.3970119,0.0015817076,-0.3970119,0.2775534,-0.19271353,0.0027115464
70,-0.3880481,0.0015817076,-0.38804814,0.12213994,-0.18671036,-0.010385696,-0.3989968,0.0015817076,-0.3989968,0.27732703,-0.19256249,0.0030417284
71,-0.38920766,0.0015817076,-0.3892077,0.12211194,-0.18651931,-0.011191761,-0.400146,0.0015817076,-0.400146,0.27722195,-0.19251108,0.0026392103
72,-0.39018294,0.0015817076,-0.39018297,0.12182555,-0.18631229,-0.010616321,-0.40109485,0.0015817076,-0.40109485,0.27693513,-0.19239792,0.003095532
73,-0.3900749,0.0015817076,-0.39007494,0.12214467,-0.18641993,-0.011454196,-0.40100735,0.0015817076,-0.40100735,0.27723345,-0.19230933,0.0018636024
74,-0.3916024,0.0015817076,-0.39160243,0.12406777,-0.1869509,-0.010097055,-0.40263113,0.0015817076,-0.40263113,0.27891052,-0.19239375,0.003311918
75,-0.39022884,0.0015817076,-0.39022884,0.12511906,-0.18609427,-0.011725939,-0.40140548,0.0015817076,-0.40140548,0.2790806,-0.1921901,0.0016992218
76,-0.39122158,0.0015817076,-0.39122158,0.123936914,-0.18422592,-0.011069662,-0.40239236,0.0015817076,-0.4023924,0.2771471,-0.19186811,0.0014207796
77,-0.39235303,0.0015817076,-0.39235303,0.1253006,-0.1845043,-0.010922697,-0.40359417,0.0015817076,-0.4035942,0.27831268,-0.19171585,0.0015098033
78,-0.39049888,0.0015817076,-0.39049888,0.12701589,-0.18482229,-0.0113274995,-0.40188137,0.0015817076,-0.4018814,0.27965903,-0.19166522,0.0016937227
79,-0.38888133,0.0015817076,-0.38888133,0.12556311,-0.18330763,-0.011328543,-0.40026098,0.0015817076,-0.400261,0.27771428,-0.1913405,0.0020139993
80,-0.38950258,0.0015817076,-0.38950258,0.12634969,-0.18280588,-0.0106214145,-0.40095815,0.0015817076,-0.40095818,0.27794555,-0.19132465,0.0025439714
81,-0.39002696,0.0015817076,-0.39002696,0.12563777,-0.18212982,-0.010036158,-0.4014576,0.0015817076,-0.40145764,0.27706727,-0.19117187,0.0029509226
82,-0.3873753,0.0015817076,-0.3873753,0.12720278,-0.18261826,-0.010238734,-0.39893678,0.0015817076,-0.3989368,0.27839887,-0.19120121,0.0030303246
83,-0.38823318,0.0015817076,-0.38823318,0.12748149,-0.18215215,-0.010040029,-0.39982718,0.0015817076,-0.3998272,0.2783324,-0.19109915,0.0027456232
84,-0.39005232,0.0015817076,-0.39005232,0.1263756,-0.18106654,-0.009591664,-0.40159523,0.0015817076,-0.40159526,0.27697057,-0.19084497,0.0029625488
85,-0.3923158,0.0015817076,-0.39231583,0.12615271,-0.18085155,-0.011077981,-0.4038192,0.0015817076,-0.40381923,0.27679962,-0.19052438,0.0011357063
86,-0.38925564,0.0015817076,-0.38925567,0.1309002,-0.182441,-0.0102324635,-0.40106902,0.0015817076,-0.40106905,0.2810162,-0.19044848,0.0020550867
87,-0.38598195,0.0015817076,-0.38598198,0.13037202,-0.18024586,-0.009030074,-0.3979267,0.0015817076,-0.39792672,0.27923927,-0.1899925,0.0031145406
88,-0.38497642,0.0015817076,-0.38497645,0.1287601,-0.17769006,-0.009591627,-0.39695892,0.0015817076,-0.39695895,0.27650625,-0.18976368,0.0019688036
89,-0.38633642,0.0015817076,-0.38633645,0.12928675,-0.17755365,-0.009594826,-0.39834312,0.0015817076,-0.39834315,0.2768219,-0.1897047,0.0021819405
90,-0.387941,0.0015817076,-0.38794103,0.13119125,-0.17860943,-0.009778982,-0.40000233,0.0015817076,-0.40000236,0.2788313,-0.18977462,0.0024474924
91,-0.3899267,0.0015817076,-0.38992673,0.13148358,-0.17838046,-0.010281324,-0.4019915,0.0015817076,-0.40199152,0.27892625,-0.18976828,0.0012662876
92,-0.38964722,0.0015817076,-0.38964725,0.13110448,-0.1777918,-0.009932176,-0.40172124,0.0015817076,-0.40172127,0.2783051,-0.18963155,0.001994039
93,-0.38804302,0.0015817076,-0.38804305,0.13216224,-0.1778238,-0.009834871,-0.4002149,0.0015817076,-0.40021494,0.27901554,-0.18962233,0.0026160982
94,-0.389935,0.0015817076,-0.38993502,0.13205063,-0.17688598,-0.009738035,-0.4021221,0.0015817076,-0.40212214,0.27838442,-0.1895903,0.0024742056
95,-0.3903614,0.0015817076,-0.39036143,0.12988546,-0.17559406,-0.00985899,-0.40246007,0.0015817076,-0.4024601,0.27615732,-0.18924746,0.0022889625
96,-0.39168805,0.0015817076,-0.39168808,0.13091281,-0.17670979,-0.01000147,-0.40377912,0.0015817076,-0.40377915,0.27766845,-0.18896778,0.0022518889
97,-0.39030907,0.0015817076,-0.3903091,0.13352655,-0.17791668,-0.010918315,-0.40253952,0.0015817076,-0.40253952,0.28023246,-0.18880998,0.0016080695
98,-0.39116052,0.0015817076,-0.39116055,0.13225786,-0.17627846,-0.010673427,-0.403379,0.0015817076,-0.403379,0.2784167,-0.18835433,0.0015210536
99,-0.39202297,0.0015817076,-0.392023,0.13137136,-0.17502356,-0.011476315,-0.40423506,0.0015817076,-0.40423506,0.27708253,-0.18805669,0.0006725729
100,-0.3927214,0.0015817076,-0.39272144,0.13282143,-0.17539214,-0.0090776775,-0.4050034,0.0015817076,-0.40500337,0.278407,-0.18767497,0.003190909
101,-0.3848618,0.0015817076,-0.38486183,0.1346046,-0.17518517,-0.009738007,-0.39739302,0.0015817076,-0.397393,0.27948356,-0.18710858,0.0024591826
102,-0.38541177,0.0015817076,-0.3854118,0.13072403,-0.1722922,-0.008561885,-0.3978275,0.0015817076,-0.39782748,0.27519044,-0.18621431,0.0031218438
103,-0.3826497,0.0015817076,-0.38264972,0.1316933,-0.17354064,-0.008941588,-0.3951052,0.0015817076,-0.39510518,0.276747,-0.18563488,0.003928261
104,-0.38290903,0.0015817076,-0.38290906,0.13065968,-0.17359096,-0.010372676,-0.39528814,0.0015817076,-0.3952881,0.27624434,-0.18490809,0.0037958864
105,-0.38630858,0.0015817076,-0.3863086,0.12862042,-0.17343895,-0.010816662,-0.39850923,0.0015817076,-0.3985092,0.27501637,-0.18403119,0.0034468453
106,-0.38924256,0.0015817076,-0.3892426,0.12954523,-0.17538185,-0.0121012125,-0.4013624,0.0015817076,-0.40136236,0.27706316,-0.18362348,0.002444352
107,-0.39052278,0.0015817076,-0.3905228,0.12948877,-0.17603515,-0.011191241,-0.40258616,0.0015817076,-0.40258613,0.27756366,-0.18314308,0.003363407
108,-0.38973874,0.0015817076,-0.38973877,0.13055229,-0.17657144,-0.011879636,-0.40185827,0.0015817076,-0.40185824,0.2786943,-0.18278883,0.0027767099
109,-0.3887288,0.0015817076,-0.38872883,0.13081086,-0.175941,-0.0116847865,-0.40091333,0.0015817076,-0.4009133,0.27851105,-0.18241179,0.0029758767
110,-0.38846308,0.0015817076,-0.3884631,0.12922032,-0.17481342,-0.01160657,-0.40060237,0.0015817076,-0.40060234,0.2768076,-0.18179743,0.002510491
111,-0.3884406,0.0015817076,-0.38844064,0.12839088,-0.17481695,-0.011607609,-0.40052444,0.0015817076,-0.4005244,0.27639332,-0.18103528,0.0022432844
112,-0.3901962,0.0015817076,-0.39019623,0.13012494,-0.17667127,-0.010880218,-0.40227687,0.0015817076,-0.40227684,0.27888966,-0.18069334,0.0025220704
113,-0.3897013,0.0015817076,-0.38970134,0.13098781,-0.17736323,-0.010402747,-0.40181184,0.0015817076,-0.4018118,0.27995816,-0.18047485,0.0026884498
114,-0.3885098,0.0015817076,-0.38850984,0.12931852,-0.17618191,-0.0106030125,-0.40058517,0.0015817076,-0.40058514,0.27808836,-0.18015048,0.0012749257
115,-0.38687012,0.0015817076,-0.38687015,0.13061246,-0.17672695,-0.009446367,-0.39902812,0.0015817076,-0.3990281,0.27931508,-0.18000071,0.00096928724
116,-0.38824314,0.0015817076,-0.38824317,0.13252813,-0.1774985,-0.008617697,-0.4004716,0.0015817076,-0.40047157,0.28114408,-0.18000203,0.0011457186
117,-0.38984415,0.0015817076,-0.38984418,0.13373737,-0.17731084,-0.008448446,-0.40214196,0.0015817076,-0.40214193,0.2818661,-0.1800254,0.0014976424
118,-0.38997468,0.0015817076,-0.3899747,0.13235916,-0.17549534,-0.010409819,-0.40227333,0.0015817076,-0.4022733,0.27980024,-0.17985514,-2.4986875e-05
119,-0.39580882,0.0015817076,-0.39580885,0.13524452,-0.17531073,-0.009650593,-0.4082272,0.0015817076,-0.40822718,0.2818083,-0.17965834,0.0010004763
120,-0.39829454,0.0015817076,-0.39829457,0.14026523,-0.17490433,-0.010381805,-0.41103473,0.0015817076,-0.4110347,0.28505737,-0.1794512,2.2819098e-05
121,-0.39194775,0.0015817076,-0.39194778,0.13824825,-0.1706501,-0.008765403,-0.40487775,0.0015817076,-0.40487772,0.2808766,-0.17917259,0.000672147
122,-0.3856602,0.0015817076,-0.38566023,0.13911557,-0.16891418,-0.008127308,-0.3988274,0.0015817076,-0.39882737,0.28026488,-0.17891592,0.0009952718
123,-0.38486165,0.0015817076,-0.38486168,0.13984254,-0.16829689,-0.008235629,-0.39812022,0.0015817076,-0.3981202,0.28035843,-0.17881438,0.00083613116
124,-0.38692936,0.0015817076,-0.3869294,0.13974878,-0.1676781,-0.008511548,-0.40018675,0.0015817076,-0.40018672,0.27993935,-0.17876686,0.0007644263
125,-0.38868743,0.0015817076,-0.38868746,0.14073247,-0.16782698,-0.009113622,-0.40197453,0.0015817076,-0.4019745,0.28072593,-0.17878415,0.0009996317
126,-0.3899175,0.0015817076,-0.38991752,0.1401094,-0.16698414,-0.008969521,-0.40319428,0.0015817076,-0.40319425,0.2797957,-0.17871767,0.001634634
127,-0.38786617,0.0015817076,-0.3878662,0.14065275,-0.16628936,-0.009084772,-0.4012438,0.0015817076,-0.40124378,0.27970397,-0.17859979,0.0018537588
128,-0.3862222,0.0015817076,-0.38622224,0.13945399,-0.16457209,-0.009186973,-0.3996418,0.0015817076,-0.39964178,0.27781683,-0.17827822,0.0014748517
129,-0.38514525,0.0015817076,-0.38514528,0.14027742,-0.16482517,-0.00936058,-0.39861706,0.0015817076,-0.39861703,0.2785816,-0.17796929,0.0013921367
130,-0.38428274,0.0015817076,-0.38428277,0.13786796,-0.16350254,-0.009280296,-0.39768958,0.0015817076,-0.39768955,0.27622256,-0.17724773,0.0019037098
131,-0.38748175,0.0015817076,-0.38748178,0.13994586,-0.16577233,-0.010391904,-0.40085104,0.0015817076,-0.400851,0.27924806,-0.17691174,0.0017105971
132,-0.38785964,0.0015817076,-0.38785967,0.13881856,-0.16578454,-0.011266009,-0.40115285,0.0015817076,-0.40115282,0.2786154,-0.17636195,0.0016622422
133,-0.3892052,0.0015817076,-0.38920522,0.13684686,-0.16549143,-0.011239596,-0.4023743,0.0015817076,-0.40237427,0.27726257,-0.17566444,0.0019113016
134,-0.3883524,0.0015817076,-0.38835242,0.13804969,-0.1672766,-0.0105865905,-0.40151322,0.0015817076,-0.4015132,0.279293,-0.17527737,0.0021510841
135,-0.38687086,0.0015817076,-0.3868709,0.13683476,-0.16733722,-0.009982594,-0.39997283,0.0015817076,-0.3999728,0.27856246,-0.17481649,0.0025714564
136,-0.38702956,0.0015817076,-0.3870296,0.13553463,-0.16757207,-0.01036066,-0.40003625,0.0015817076,-0.40003622,0.27792412,-0.17435616,0.0017469048
137,-0.38827047,0.0015817076,-0.3882705,0.13630627,-0.16920045,-0.00980394,-0.40122372,0.0015817076,-0.4012237,0.279587,-0.17405668,0.0021924418
138,-0.38885722,0.0015817076,-0.38885725,0.13674374,-0.17009352,-0.010210997,-0.40178332,0.0015817076,-0.4017833,0.28051186,-0.17386577,0.0013825776
139,-0.38905644,0.0015817076,-0.38905647,0.13654786,-0.17012107,-0.009456289,-0.40196592,0.0015817076,-0.4019659,0.28042588,-0.17373683,0.0013359541
140,-0.38907912,0.0015817076,-0.38907915,0.13693197,-0.17010967,-0.008272335,-0.4020132,0.0015817076,-0.40201318,0.2806985,-0.17362519,0.0018184129
141,-0.38697386,0.0015817076,-0.3869739,0.13686943,-0.16977578,-0.008290973,-0.39995003,0.0015817076,-0.39995,0.28044137,-0.17343947,0.0017446873
142,-0.38734117,0.0015817076,-0.3873412,0.13573065,-0.16882724,-0.008860217,-0.40029064,0.0015817076,-0.4002906,0.27913028,-0.1731323,0.0015270603
143,-0.3916406,0.0015817076,-0.39164063,0.13851702,-0.17019479,-0.010330121,-0.40463528,0.0015817076,-0.40463525,0.2820375,-0.17300656,-0.0002641437
144,-0.39459065,0.0015817076,-0.39459068,0.13923357,-0.17046545,-0.008653063,-0.4075766,0.0015817076,-0.40757656,0.2828522,-0.17264843,0.0012488014
145,-0.3936306,0.0015817076,-0.39363062,0.13836934,-0.16840556,-0.009361105,-0.4066844,0.0015817076,-0.40668437,0.28112918,-0.17170551,0.001094081
146,-0.39412606,0.0015817076,-0.3941261,0.14141399,-0.16717714,-0.011674467,-0.40741882,0.0015817076,-0.4074188,0.28271767,-0.17035383,-0.0009555704
147,-0.3941169,0.0015817076,-0.39411694,0.14263107,-0.16602375,-0.009422018,-0.40753987,0.0015817076,-0.40753984,0.28310746,-0.16917746,0.0013677657
148,-0.3965792,0.0015817076,-0.39657924,0.15155767,-0.16561492,-0.009694114,-0.41051972,0.0015817076,-0.4105197,0.2892418,-0.16799599,0.0011422022
149,-0.38987187,0.0015817076,-0.3898719,0.14488392,-0.15639953,-0.0118000405,-0.40401593,0.0015817076,-0.4040159,0.2789488,-0.16668154,-0.0009189228
150,-0.39640015,0.0015817076,-0.39640018,0.15293153,-0.1558814,-0.010238481,-0.41092125,0.0015817076,-0.41092122,0.28448656,-0.16551965,0.0005619263
151,-0.39688858,0.0015817076,-0.39688858,0.15724182,-0.15332106,-0.0095735425,-0.41177925,0.0015817076,-0.41177922,0.28595865,-0.1647309,0.00024119366
152,-0.394251,0.0015817076,-0.394251,0.15407161,-0.147839,-0.008357009,-0.40931198,0.0015817076,-0.40931195,0.28037074,-0.16420963,-0.00012877118
153,-0.39024234,0.0015817076,-0.39024234,0.15899672,-0.14832099,-0.007856524,-0.40557888,0.0015817076,-0.40557885,0.28403205,-0.16362172,-0.00019848766
154,-0.38540733,0.0015817076,-0.38540733,0.15986358,-0.14701137,-0.007353957,-0.40092346,0.0015817076,-0.40092343,0.2837558,-0.1632567,-0.0004161457
155,-0.3832219,0.0015817076,-0.3832219,0.15964507,-0.14533527,-0.006899657,-0.3988493,0.0015817076,-0.39884928,0.28252697,-0.16309264,-0.00024892832
156,-0.3853334,0.0015817076,-0.3853334,0.15966898,-0.14446026,-0.007858935,-0.40098435,0.0015817076,-0.40098432,0.28202927,-0.16300498,-0.00084551325
157,-0.3875729,0.0015817076,-0.3875729,0.16024844,-0.1446448,-0.00851187,-0.40321413,0.0015817076,-0.4032141,0.28259644,-0.16287172,-0.0012138877
158,-0.3905834,0.0015817076,-0.3905834,0.16168122,-0.1448903,-0.0075645777,-0.4062444,0.0015817076,-0.40624437,0.2838065,-0.16262048,-0.0006489533
159,-0.38907042,0.0015817076,-0.38907042,0.16190301,-0.14429952,-0.007807086,-0.40479508,0.0015817076,-0.40479505,0.2835722,-0.16247453,-0.0017337983
160,-0.38749447,0.0015817076,-0.38749447,0.16354452,-0.14382023,-0.0068976437,-0.40334776,0.0015817076,-0.40334773,0.2843728,-0.16213661,-0.0014268577
161,-0.3876005,0.0015817076,-0.3876005,0.16322204,-0.14226146,-0.0060476265,-0.4035258,0.0015817076,-0.40352577,0.28318074,-0.1619061,-0.0010555628
162,-0.38943258,0.0015817076,-0.38943258,0.16566338,-0.14203377,-0.0070424853,-0.40546742,0.0015817076,-0.4054674,0.28474072,-0.16139804,-0.0018355587
163,-0.3887853,0.0015817076,-0.3887853,0.16523656,-0.1404054,-0.0070810034,-0.40490216,0.0015817076,-0.40490213,0.28341606,-0.16117218,-0.0019075159
164,-0.38748166,0.0015817076,-0.38748166,0.16632198,-0.13984023,-0.006863875,-0.4037,0.0015817076,-0.40369996,0.2837827,-0.16085689,-0.0013021971
