Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa
43,-0.40307152,0.0015817076,-0.40307158,0.09776276,-0.22661723,-0.015187238,-0.39507875,0.0015817076,-0.3950787,0.27329934,-0.17981607,0.0048993654
44,-0.40141305,0.0015817076,-0.4014131,0.0979594,-0.22538991,-0.015602978,-0.39350706,0.0015817076,-0.39350703,0.27268028,-0.17949702,0.0047298837
45,-0.40153098,0.0015817076,-0.40153104,0.09622488,-0.22282483,-0.014860546,-0.39353865,0.0015817076,-0.39353862,0.26952618,-0.1790461,0.005104584
46,-0.3989111,0.0015817076,-0.39891115,0.097071975,-0.22246532,-0.013931089,-0.39104745,0.0015817076,-0.39104742,0.26993433,-0.17903022,0.006144918
47,-0.3976013,0.0015817076,-0.39760137,0.09884319,-0.2228135,-0.013013987,-0.38992608,0.0015817076,-0.38992605,0.27156073,-0.17950936,0.0074056135
48,-0.39724168,0.0015817076,-0.39724174,0.0984605,-0.22164969,-0.013485525,-0.38957638,0.0015817076,-0.38957635,0.27045467,-0.17937887,0.006523463
49,-0.39930063,0.0015817076,-0.3993007,0.096236646,-0.21987155,-0.013591495,-0.3914512,0.0015817076,-0.39145118,0.26757222,-0.17856212,0.005756215
50,-0.3989269,0.0015817076,-0.39892697,0.09808669,-0.2211658,-0.014710682,-0.39122507,0.0015817076,-0.39122504,0.27007622,-0.17858839,0.0045242542
51,-0.3994508,0.0015817076,-0.39945087,0.10085052,-0.22192754,-0.01240052,-0.39200583,0.0015817076,-0.3920058,0.27294484,-0.17902575,0.0066568283
52,-0.39382714,0.0015817076,-0.3938272,0.10067643,-0.21927783,-0.012904993,-0.3865244,0.0015817076,-0.38652438,0.27103874,-0.17805101,0.0060619507
53,-0.39342162,0.0015817076,-0.39342168,0.099862896,-0.21702206,-0.012416398,-0.3861299,0.0015817076,-0.38612986,0.26893362,-0.17743345,0.0062580965
54,-0.39670736,0.0015817076,-0.39670742,0.10023678,-0.21620558,-0.014115813,-0.3894569,0.0015817076,-0.38945687,0.26884034,-0.17731918,0.004748116
55,-0.39954907,0.0015817076,-0.39954913,0.102507666,-0.21694447,-0.013792635,-0.3924741,0.0015817076,-0.39247409,0.27133495,-0.17771256,0.0058409837
56,-0.39964956,0.0015817076,-0.39964962,0.10374346,-0.21684845,-0.014765827,-0.3927041,0.0015817076,-0.39270407,0.27226263,-0.17806211,0.0053013675
57,-0.39679837,0.0015817076,-0.39679843,0.10135325,-0.21446505,-0.014904175,-0.38973504,0.0015817076,-0.389735,0.26864135,-0.17720042,0.0048458152
58,-0.39686525,0.0015817076,-0.3968653,0.09918906,-0.21327958,-0.013162633,-0.38963154,0.0015817076,-0.3896315,0.26625118,-0.17585309,0.0064416393
59,-0.39700884,0.0015817076,-0.3970089,0.10164731,-0.21556811,-0.013792899,-0.3899284,0.0015817076,-0.38992837,0.2699557,-0.17586915,0.006473901
60,-0.40041357,0.0015817076,-0.40041363,0.10352772,-0.21680267,-0.013840891,-0.3934414,0.0015817076,-0.39344138,0.2724733,-0.17621471,0.006492281
61,-0.39954814,0.0015817076,-0.3995482,0.10409596,-0.21633796,-0.01415506,-0.39266044,0.0015817076,-0.3926604,0.27258104,-0.17642976,0.0059903804
62,-0.39897737,0.0015817076,-0.39897743,0.10467682,-0.21525253,-0.013808194,-0.39219853,0.0015817076,-0.3921985,0.27223152,-0.17687206,0.005858848
63,-0.4000483,0.0015817076,-0.40004835,0.103844814,-0.21367921,-0.014516292,-0.39324176,0.0015817076,-0.39324173,0.27045214,-0.1769709,0.0044838605
64,-0.39597195,0.0015817076,-0.395972,0.104243346,-0.21325928,-0.013191592,-0.38925922,0.0015817076,-0.3892592,0.27041224,-0.1768106,0.005401157
65,-0.3946288,0.0015817076,-0.39462885,0.10472645,-0.2131431,-0.012552914,-0.3879808,0.0015817076,-0.38798076,0.2707215,-0.17673695,0.005486369
66,-0.39612344,0.0015817076,-0.3961235,0.10443599,-0.21282569,-0.01257889,-0.38944635,0.0015817076,-0.38944632,0.27033094,-0.17661439,0.005001158
67,-0.39822036,0.0015817076,-0.39822045,0.10508237,-0.21327172,-0.012603016,-0.39156964,0.0015817076,-0.3915696,0.2712493,-0.17669243,0.0046992386
68,-0.3967246,0.0015817076,-0.3967247,0.10522631,-0.2135544,-0.012051015,-0.39008996,0.0015817076,-0.39008993,0.27160883,-0.17634964,0.005193703
69,-0.39715436,0.0015817076,-0.39715445,0.10539198,-0.21334189,-0.01205326,-0.390541,0.0015817076,-0.39054096,0.27168828,-0.17613104,0.0052166334
70,-0.3973833,0.0015817076,-0.3973834,0.1040347,-0.21213838,-0.01205543,-0.39068422,0.0015817076,-0.3906842,0.26985213,-0.17548558,0.0052253283
71,-0.39650849,0.0015817076,-0.39650857,0.10509858,-0.21292056,-0.012113831,-0.38988924,0.0015817076,-0.3898892,0.27138695,-0.17506915,0.005447948
72,-0.3968226,0.0015817076,-0.3968227,0.10847673,-0.21459948,-0.0123482635,-0.39046222,0.0015817076,-0.3904622,0.2753771,-0.17564844,0.005178735
73,-0.39835158,0.0015817076,-0.39835167,0.105218686,-0.21157955,-0.011684137,-0.391785,0.0015817076,-0.39178497,0.2707249,-0.17497058,0.0053089093
74,-0.39421,0.0015817076,-0.3942101,0.106839076,-0.21185715,-0.012663816,-0.38782313,0.0015817076,-0.3878231,0.27223453,-0.17512792,0.004414688
75,-0.3868205,0.0015817076,-0.38682058,0.110347666,-0.21241634,-0.012176374,-0.38081452,0.0015817076,-0.3808145,0.27540073,-0.17587668,0.005250242
76,-0.38353658,0.0015817076,-0.38353667,0.10577343,-0.20581317,-0.009278212,-0.37740612,0.0015817076,-0.3774061,0.26740783,-0.17388467,0.008172448
77,-0.38019085,0.0015817076,-0.38019094,0.09996965,-0.19966716,-0.011680424,-0.3738006,0.0015817076,-0.37380058,0.25929147,-0.169303,0.005970776
78,-0.3861221,0.0015817076,-0.3861222,0.104579315,-0.20365721,-0.012504079,-0.37993428,0.0015817076,-0.37993425,0.26639166,-0.16844271,0.0058966875
79,-0.39853618,0.0015817076,-0.39853626,0.1108229,-0.20805645,-0.011926426,-0.39262444,0.0015817076,-0.3926244,0.2751273,-0.16874622,0.0070719863
80,-0.40060648,0.0015817076,-0.40060657,0.1138621,-0.20784765,-0.015694663,-0.39496076,0.0015817076,-0.39496073,0.27755728,-0.16933312,0.003516105
81,-0.40983757,0.0015817076,-0.40983766,0.11265557,-0.20270109,-0.015673717,-0.40421796,0.0015817076,-0.40421793,0.27346197,-0.16923717,0.0032609291
82,-0.40545425,0.0015817076,-0.4054543,0.114385545,-0.20104247,-0.013551464,-0.40008897,0.0015817076,-0.40008894,0.27376416,-0.16917819,0.005007992
83,-0.39373747,0.0015817076,-0.39373752,0.11769616,-0.20151094,-0.013962349,-0.38873857,0.0015817076,-0.38873854,0.27659863,-0.16914329,0.0042449576
84,-0.39163643,0.0015817076,-0.3916365,0.113951154,-0.19655678,-0.01083416,-0.3865484,0.0015817076,-0.38654837,0.27035603,-0.16745692,0.0066554374
85,-0.39212877,0.0015817076,-0.39212883,0.114373885,-0.19576095,-0.011461136,-0.38710085,0.0015817076,-0.38710082,0.27054122,-0.16618823,0.005760083
86,-0.39980668,0.0015817076,-0.39980674,0.119004086,-0.19832683,-0.01366184,-0.39498687,0.0015817076,-0.3949868,0.27659276,-0.16634732,0.0034049647
87,-0.39979354,0.0015817076,-0.3997936,0.11870595,-0.19757819,-0.01358172,-0.39498,0.0015817076,-0.39497995,0.27601126,-0.1658187,0.0029859676
88,-0.3974776,0.0015817076,-0.39747766,0.11984449,-0.19668035,-0.0126557015,-0.39281508,0.0015817076,-0.39281502,0.27636272,-0.16581169,0.0035804908
89,-0.38972425,0.0015817076,-0.38972428,0.116879225,-0.19263005,-0.012279593,-0.3850574,0.0015817076,-0.38505733,0.27111876,-0.16465425,0.0036178967
90,-0.39387158,0.0015817076,-0.3938716,0.116612755,-0.19126888,-0.009375633,-0.389203,0.0015817076,-0.38920295,0.2703228,-0.16379258,0.006267804
91,-0.3846064,0.0015817076,-0.38460642,0.118060455,-0.19179842,-0.011587927,-0.38010725,0.0015817076,-0.3801072,0.27201915,-0.16246152,0.0043837344
92,-0.38656858,0.0015817076,-0.3865686,0.11700384,-0.19069824,-0.01148653,-0.38201568,0.0015817076,-0.38201565,0.27098694,-0.16041747,0.004762058
93,-0.38874546,0.0015817076,-0.3887455,0.117231615,-0.19122933,-0.009492044,-0.38417032,0.0015817076,-0.38417032,0.2721097,-0.15873742,0.006862544
94,-0.38704267,0.0015817076,-0.3870427,0.117357954,-0.19137654,-0.01232925,-0.38248506,0.0015817076,-0.38248506,0.2727753,-0.15681614,0.004347947
95,-0.39399076,0.0015817076,-0.39399078,0.1189649,-0.19207734,-0.012698626,-0.3894709,0.0015817076,-0.3894709,0.27511987,-0.15605931,0.0042771385
96,-0.3979004,0.0015817076,-0.39790043,0.11846714,-0.19102244,-0.0114945,-0.39335275,0.0015817076,-0.39335275,0.27449697,-0.15459587,0.0057208496
97,-0.39242938,0.0015817076,-0.3924294,0.11796288,-0.1907152,-0.013011222,-0.3879003,0.0015817076,-0.3879003,0.2742164,-0.1523731,0.0043501253
98,-0.3905213,0.0015817076,-0.39052132,0.120048806,-0.19139351,-0.012314841,-0.38613638,0.0015817076,-0.38613638,0.27662295,-0.15172616,0.004683668
99,-0.39030504,0.0015817076,-0.39030507,0.12395643,-0.19243723,-0.010087572,-0.38617128,0.0015817076,-0.38617128,0.28070334,-0.15201955,0.0067425934
100,-0.3898591,0.0015817076,-0.38985914,0.12170886,-0.18799399,-0.012246918,-0.3857423,0.0015817076,-0.3857423,0.27603,-0.1513922,0.0045311144
101,-0.38867113,0.0015817076,-0.38867116,0.11834838,-0.18415812,-0.011984448,-0.3844728,0.0015817076,-0.3844728,0.27092043,-0.15029724,0.004763508
102,-0.38879737,0.0015817076,-0.3887974,0.120495304,-0.18522653,-0.009957998,-0.38470742,0.0015817076,-0.38470742,0.27371573,-0.14969423,0.0067652157
103,-0.3892546,0.0015817076,-0.38925463,0.12180709,-0.18626435,-0.012180263,-0.38521248,0.0015817076,-0.38521248,0.2759492,-0.14823964,0.00455129
104,-0.3880617,0.0015817076,-0.38806173,0.123499766,-0.18686737,-0.011953704,-0.38412422,0.0015817076,-0.38412422,0.27798575,-0.14771521,0.0047741896
105,-0.38977528,0.0015817076,-0.3897753,0.11976818,-0.18226214,-0.009956426,-0.38574535,0.0015817076,-0.38574535,0.27234975,-0.14546546,0.0067587434
106,-0.38857865,0.0015817076,-0.38857868,0.11685069,-0.18025447,-0.012135726,-0.38443488,0.0015817076,-0.38443488,0.2692182,-0.14232932,0.0045584464
107,-0.3885923,0.0015817076,-0.38859233,0.12269845,-0.18609843,-0.011741808,-0.38462475,0.0015817076,-0.38462475,0.27834308,-0.14169359,0.004779181
108,-0.38766903,0.0015817076,-0.38766906,0.12477783,-0.18761562,-0.0096855825,-0.38379222,0.0015817076,-0.38379222,0.28131104,-0.14132087,0.0067503643
109,-0.38824224,0.0015817076,-0.38824227,0.11987755,-0.18205436,-0.011852218,-0.38423827,0.0015817076,-0.38423827,0.27391675,-0.1396494,0.0045643053
110,-0.3866725,0.0015817076,-0.38667253,0.121755585,-0.18317434,-0.011618123,-0.38276213,0.0015817076,-0.38276213,0.27646858,-0.1390134,0.004783527
111,-0.39090347,0.0015817076,-0.3909035,0.12582058,-0.18512338,-0.010348658,-0.38715887,0.0015817076,-0.38715887,0.2812804,-0.13995227,0.006031067
112,-0.39392564,0.0015817076,-0.39392567,0.12176482,-0.18065049,-0.01317484,-0.39005858,0.0015817076,-0.39005858,0.2752371,-0.13903484,0.0030895784
113,-0.3913498,0.0015817076,-0.39134982,0.125746,-0.18149774,-0.011793744,-0.38772812,0.0015817076,-0.38772812,0.2792538,-0.13884252,0.0045213657
114,-0.38598338,0.0015817076,-0.3859834,0.12508395,-0.1797446,-0.011952189,-0.38242564,0.0015817076,-0.38242564,0.27764222,-0.13784721,0.004513487
115,-0.39114058,0.0015817076,-0.3911406,0.12356473,-0.17809305,-0.011138011,-0.3875089,0.0015817076,-0.3875089,0.2756194,-0.13727398,0.0051986226
116,-0.39764017,0.0015817076,-0.3976402,0.12577157,-0.17983013,-0.011602631,-0.39403567,0.0015817076,-0.39403567,0.2788616,-0.13749583,0.0046384893
117,-0.3982858,0.0015817076,-0.39828584,0.12827043,-0.18148187,-0.01344569,-0.39477417,0.0015817076,-0.39477417,0.28208655,-0.13780248,0.0029737346
118,-0.39838827,0.0015817076,-0.3983883,0.12955073,-0.18071865,-0.0115077235,-0.39498755,0.0015817076,-0.39498755,0.28261134,-0.13839668,0.0050286623
119,-0.39699432,0.0015817076,-0.39699435,0.12970579,-0.178437,-0.012860465,-0.3937037,0.0015817076,-0.3937037,0.28115758,-0.1389595,0.0034666767
120,-0.39494905,0.0015817076,-0.39494908,0.12757298,-0.17559294,-0.011842936,-0.39164832,0.0015817076,-0.39164832,0.2774721,-0.13880241,0.004290393
121,-0.39405927,0.0015817076,-0.3940593,0.12802501,-0.17583935,-0.012365706,-0.3907835,0.0015817076,-0.3907835,0.27800882,-0.13878742,0.003840694
122,-0.39615035,0.0015817076,-0.39615038,0.12854674,-0.17674263,-0.011445185,-0.39285713,0.0015817076,-0.39285713,0.27915865,-0.13863413,0.004165568
123,-0.3966122,0.0015817076,-0.39661223,0.12908293,-0.177514,-0.011950249,-0.39331934,0.0015817076,-0.39331934,0.28015837,-0.13856384,0.0032614728
124,-0.39630243,0.0015817076,-0.39630246,0.12800021,-0.17709571,-0.011698321,-0.39295977,0.0015817076,-0.39295977,0.27902627,-0.1382015,0.003287508
125,-0.3932078,0.0015817076,-0.39320782,0.1271771,-0.1769944,-0.011863093,-0.3898399,0.0015817076,-0.3898399,0.27827102,-0.13766272,0.0029994338
126,-0.38916838,0.0015817076,-0.3891684,0.129635,-0.1785377,-0.010283741,-0.38592476,0.0015817076,-0.38592476,0.28129864,-0.1376216,0.004694066
127,-0.39287165,0.0015817076,-0.39287168,0.13198783,-0.17779538,-0.01102758,-0.38977864,0.0015817076,-0.38977864,0.28292158,-0.1379282,0.003346164
128,-0.39691004,0.0015817076,-0.39691007,0.12923467,-0.17401771,-0.010734166,-0.39376247,0.0015817076,-0.39376247,0.27832472,-0.13764451,0.0029248619
129,-0.39870965,0.0015817076,-0.3987097,0.13092026,-0.17481408,-0.010806483,-0.39562103,0.0015817076,-0.39562103,0.28034547,-0.13770445,0.0030626454
130,-0.39825493,0.0015817076,-0.398255,0.13274564,-0.17568171,-0.010986061,-0.39524788,0.0015817076,-0.39524788,0.28245825,-0.13778834,0.003043179
131,-0.39718243,0.0015817076,-0.3971825,0.13195638,-0.17397775,-0.010729314,-0.3942017,0.0015817076,-0.3942017,0.28069678,-0.1376231,0.0034445974
132,-0.3958095,0.0015817076,-0.39580956,0.13053238,-0.17254242,-0.010422437,-0.39280775,0.0015817076,-0.39280775,0.27861175,-0.13720393,0.003716478
133,-0.3922404,0.0015817076,-0.39224046,0.13052274,-0.1730474,-0.01004756,-0.38924432,0.0015817076,-0.38924432,0.27895167,-0.13667446,0.00412218
134,-0.39102966,0.0015817076,-0.39102972,0.1309971,-0.17372353,-0.010593453,-0.3880449,0.0015817076,-0.3880449,0.27984935,-0.1363829,0.0039139236
135,-0.3949824,0.0015817076,-0.39498246,0.13047828,-0.17382915,-0.010235142,-0.39193365,0.0015817076,-0.39193365,0.2797195,-0.13597842,0.0043411395
136,-0.39890936,0.0015817076,-0.39890942,0.13090718,-0.17422053,-0.0113266865,-0.3958433,0.0015817076,-0.3958433,0.28053388,-0.13581215,0.0032289242
137,-0.40241486,0.0015817076,-0.40241492,0.13152608,-0.17487532,-0.011553974,-0.39933583,0.0015817076,-0.39933583,0.28166285,-0.1356571,0.0028036349
138,-0.40064946,0.0015817076,-0.40064952,0.13201828,-0.17522858,-0.011420607,-0.39759928,0.0015817076,-0.39759928,0.28230685,-0.13549097,0.0025280758
139,-0.3972502,0.0015817076,-0.39725026,0.13329473,-0.17503974,-0.011136438,-0.39430937,0.0015817076,-0.39430937,0.28316414,-0.13556054,0.002344585
140,-0.3953661,0.0015817076,-0.39536616,0.13178872,-0.17267272,-0.010160322,-0.39243954,0.0015817076,-0.39243954,0.2803044,-0.13549651,0.0025156937
141,-0.39492837,0.0015817076,-0.39492843,0.13284092,-0.17274012,-0.010044767,-0.3920651,0.0015817076,-0.3920651,0.2812004,-0.13566892,0.0025237931
142,-0.39646998,0.0015817076,-0.39647004,0.1339672,-0.1731384,-0.009792943,-0.3936477,0.0015817076,-0.3936477,0.28244373,-0.13581795,0.002701166
143,-0.3967596,0.0015817076,-0.39675966,0.13332132,-0.172141,-0.0102547305,-0.3939355,0.0015817076,-0.3939355,0.28128454,-0.13571127,0.0023287628
144,-0.3940147,0.0015817076,-0.39401475,0.13376121,-0.17193887,-0.010113766,-0.3912441,0.0015817076,-0.3912441,0.28145796,-0.13574794,0.0029592323
145,-0.39254805,0.0015817076,-0.3925481,0.1329336,-0.17093506,-0.0104252985,-0.3897779,0.0015817076,-0.3897779,0.280098,-0.13562776,0.0029318396
146,-0.39439645,0.0015817076,-0.3943965,0.13307454,-0.17103283,-0.010321168,-0.39161766,0.0015817076,-0.39161766,0.28034553,-0.13565591,0.0034092492
147,-0.39562094,0.0015817076,-0.395621,0.13368191,-0.17143562,-0.011323275,-0.39285374,0.0015817076,-0.39285374,0.28116006,-0.13574632,0.0025478508
148,-0.3973532,0.0015817076,-0.39735326,0.13355032,-0.17113023,-0.010870541,-0.39457774,0.0015817076,-0.39457774,0.28092024,-0.13572484,0.0028296942
149,-0.3985077,0.0015817076,-0.39850777,0.13523398,-0.17175265,-0.010820358,-0.39579937,0.0015817076,-0.39579937,0.2827579,-0.13597354,0.0028365015
150,-0.3988474,0.0015817076,-0.39884746,0.13368776,-0.16997692,-0.011129551,-0.3961148,0.0015817076,-0.3961148,0.28033808,-0.13584983,0.002602914
151,-0.39595523,0.0015817076,-0.3959553,0.13449569,-0.170216,-0.010394224,-0.393281,0.0015817076,-0.393281,0.28111324,-0.13577394,0.0037825243
152,-0.39162135,0.0015817076,-0.3916214,0.1330062,-0.16916041,-0.009966071,-0.38893166,0.0015817076,-0.38893166,0.27916047,-0.13507198,0.0045847353
153,-0.38590065,0.0015817076,-0.3859007,0.1303884,-0.16825414,-0.010231233,-0.38313413,0.0015817076,-0.38313413,0.27650517,-0.13347185,0.004602557
154,-0.39004463,0.0015817076,-0.3900447,0.13075611,-0.17015202,-0.010666002,-0.38719875,0.0015817076,-0.38719875,0.2783531,-0.13273875,0.0049136975
155,-0.3955164,0.0015817076,-0.39551646,0.13122529,-0.17221385,-0.012251225,-0.3925804,0.0015817076,-0.3925804,0.28039187,-0.13225806,0.003992983
156,-0.39584136,0.0015817076,-0.39584142,0.1301207,-0.17269917,-0.012841045,-0.3928195,0.0015817076,-0.3928195,0.27995053,-0.13143659,0.0037745554
157,-0.3962419,0.0015817076,-0.39624196,0.12900916,-0.17316133,-0.012212083,-0.393134,0.0015817076,-0.393134,0.2794608,-0.13075337,0.004496568
158,-0.39590845,0.0015817076,-0.3959085,0.12950419,-0.1744931,-0.012815795,-0.39278263,0.0015817076,-0.39278263,0.28079402,-0.13046114,0.0039712256
159,-0.3963771,0.0015817076,-0.39637715,0.12934002,-0.17474613,-0.012157015,-0.39322862,0.0015817076,-0.39322862,0.28087723,-0.13025221,0.0045241867
160,-0.39653584,0.0015817076,-0.3965359,0.12872335,-0.17449647,-0.012960353,-0.39335865,0.0015817076,-0.39335865,0.28024957,-0.12998024,0.0032356447
161,-0.39628837,0.0015817076,-0.39628842,0.130408,-0.17547205,-0.012813186,-0.39317724,0.0015817076,-0.39317724,0.28231156,-0.13004985,0.0034982013
162,-0.39491037,0.0015817076,-0.39491042,0.13108502,-0.1746576,-0.011954592,-0.3918802,0.0015817076,-0.3918802,0.28227004,-0.13028961,0.0044545336
163,-0.39475277,0.0015817076,-0.39475283,0.12894344,-0.17218776,-0.012058609,-0.3916892,0.0015817076,-0.3916892,0.27887413,-0.13008775,0.0041232896
164,-0.39501235,0.0015817076,-0.3950124,0.12988551,-0.17295961,-0.012079371,-0.39197358,0.0015817076,-0.39197358,0.28017643,-0.1301449,0.0043806154
165,-0.39569005,0.0015817076,-0.3956901,0.13045067,-0.17363305,-0.012196832,-0.39265457,0.0015817076,-0.39265457,0.2811215,-0.13012218,0.0044724797
