Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa
41,-0.39016703,0.0015817076,-0.39016694,0.13637577,-0.17398565,-0.00836425,-0.39819038,0.0015817076,-0.39819044,0.28032908,-0.15211284,0.0030216363
42,-0.39130607,0.0015817076,-0.39130598,0.13864994,-0.17398512,-0.010645459,-0.3995045,0.0015817076,-0.39950457,0.28233644,-0.15195487,0.00075786223
43,-0.39025834,0.0015817076,-0.39025825,0.1400352,-0.17285736,-0.010416101,-0.3986336,0.0015817076,-0.39863366,0.28280702,-0.1517444,0.000985571
44,-0.39077938,0.0015817076,-0.3907793,0.13810031,-0.16956069,-0.008375037,-0.3991828,0.0015817076,-0.39918286,0.27912626,-0.15139073,0.0030123766
45,-0.3909441,0.0015817076,-0.39094403,0.13882746,-0.16839553,-0.010968915,-0.3994652,0.0015817076,-0.39946526,0.27906007,-0.15115105,0.00049223145
46,-0.39165455,0.0015817076,-0.3916545,0.14036334,-0.16849297,-0.009700814,-0.40028268,0.0015817076,-0.40028274,0.28051305,-0.15093699,0.001740329
47,-0.39236856,0.0015817076,-0.3923685,0.14151959,-0.16826974,-0.009783358,-0.40109277,0.0015817076,-0.40109283,0.28139827,-0.15081006,0.0014158159
48,-0.391726,0.0015817076,-0.39172593,0.14114347,-0.16722983,-0.009740055,-0.40048262,0.0015817076,-0.40048268,0.28040376,-0.15072685,0.0010686248
49,-0.39091787,0.0015817076,-0.3909178,0.1408631,-0.16655757,-0.009279759,-0.39969444,0.0015817076,-0.3996945,0.27971452,-0.15069145,0.0013289561
50,-0.3901157,0.0015817076,-0.39011565,0.14131935,-0.16650702,-0.009801965,-0.3989329,0.0015817076,-0.39893296,0.28004164,-0.15070885,0.0011726774
51,-0.3883165,0.0015817076,-0.38831645,0.14142284,-0.16627122,-0.009863523,-0.39716312,0.0015817076,-0.39716318,0.27995223,-0.15063602,0.0015166246
52,-0.3867412,0.0015817076,-0.38674113,0.14008628,-0.1650166,-0.009196694,-0.39556554,0.0015817076,-0.3955656,0.27801847,-0.150421,0.002209889
53,-0.3864397,0.0015817076,-0.38643965,0.13850597,-0.16407247,-0.008458085,-0.39520076,0.0015817076,-0.39520082,0.2761352,-0.15013266,0.0029781638
54,-0.38939494,0.0015817076,-0.38939488,0.139371,-0.16506618,-0.011077531,-0.39815137,0.0015817076,-0.39815143,0.2776305,-0.15000814,0.00073934486
55,-0.39146993,0.0015817076,-0.39146987,0.14298947,-0.16759704,-0.00945784,-0.40034467,0.0015817076,-0.40034473,0.28242669,-0.15005408,0.0028065697
56,-0.39336324,0.0015817076,-0.39336318,0.14508502,-0.1678429,-0.010134216,-0.4023704,0.0015817076,-0.40237045,0.28445318,-0.15007757,0.0023551565
57,-0.3943106,0.0015817076,-0.39431053,0.14265238,-0.16432415,-0.012410118,-0.4033299,0.0015817076,-0.40332997,0.2802643,-0.14954941,0.00018894757
58,-0.39570338,0.0015817076,-0.39570332,0.14335385,-0.16296807,-0.010179872,-0.40483946,0.0015817076,-0.40483952,0.2801434,-0.14902039,0.002445192
59,-0.39536414,0.0015817076,-0.39536408,0.14432251,-0.1626662,-0.010446875,-0.4045863,0.0015817076,-0.40458634,0.28090665,-0.1485075,0.0021973783
60,-0.39506102,0.0015817076,-0.39506096,0.14674886,-0.16271119,-0.012528527,-0.40445268,0.0015817076,-0.40445274,0.2830633,-0.14839876,0.00013605875
61,-0.3949468,0.0015817076,-0.39494675,0.14450324,-0.16044751,-0.010244636,-0.40430725,0.0015817076,-0.4043073,0.27983046,-0.14802787,0.0024093513
62,-0.39692682,0.0015817076,-0.39692676,0.14783013,-0.16064958,-0.0104772905,-0.4064922,0.0015817076,-0.40649226,0.28291708,-0.14786705,0.002179522
63,-0.39280906,0.0015817076,-0.392809,0.15244898,-0.16087545,-0.012527217,-0.40269822,0.0015817076,-0.40269828,0.28690034,-0.14804573,0.00014195094
64,-0.39510697,0.0015817076,-0.3951069,0.14699946,-0.15483728,-0.010256831,-0.40495807,0.0015817076,-0.40495813,0.27862212,-0.1474276,0.0023998315
65,-0.39666617,0.0015817076,-0.3966661,0.14457273,-0.15308434,-0.010484935,-0.4064444,0.0015817076,-0.40644446,0.2756574,-0.14700015,0.0021731583
66,-0.3919005,0.0015817076,-0.39190045,0.14893678,-0.15567192,-0.012092545,-0.40184283,0.0015817076,-0.4018429,0.28104228,-0.14665212,0.00056760624
67,-0.388507,0.0015817076,-0.38850695,0.14875676,-0.1549116,-0.009057326,-0.39849386,0.0015817076,-0.39849392,0.28053614,-0.14574108,0.0035283375
68,-0.38518888,0.0015817076,-0.38518882,0.1431091,-0.15078229,-0.008316826,-0.39504987,0.0015817076,-0.39504993,0.27335617,-0.14423086,0.0037506544
69,-0.37803274,0.0015817076,-0.37803268,0.14251532,-0.15119639,-0.009792333,-0.38786724,0.0015817076,-0.3878673,0.2733038,-0.1428323,0.002258654
70,-0.37872952,0.0015817076,-0.37872946,0.14572972,-0.15512745,-0.007338818,-0.38855946,0.0015817076,-0.3885595,0.27879888,-0.14224708,0.004711088
71,-0.37810376,0.0015817076,-0.3781037,0.14332788,-0.15359296,-0.00808418,-0.38786322,0.0015817076,-0.38786325,0.2761405,-0.14061897,0.004022669
72,-0.38555056,0.0015817076,-0.3855505,0.14389813,-0.15453248,-0.010713705,-0.3952658,0.0015817076,-0.39526582,0.27761722,-0.14009468,0.0014873242
73,-0.39582738,0.0015817076,-0.39582735,0.146551,-0.1568949,-0.010110299,-0.4055442,0.0015817076,-0.40554422,0.2817427,-0.13990648,0.0020762843
74,-0.39947826,0.0015817076,-0.39947823,0.14600702,-0.15743168,-0.010538046,-0.4091175,0.0015817076,-0.40911752,0.2818769,-0.13958894,0.0015924327
75,-0.39457467,0.0015817076,-0.39457464,0.1434972,-0.15608118,-0.011009683,-0.4041449,0.0015817076,-0.40414494,0.2789317,-0.13904807,0.00096707867
76,-0.39076477,0.0015817076,-0.39076474,0.14738993,-0.15797368,-0.008598414,-0.40049902,0.0015817076,-0.40049905,0.28339994,-0.13884823,0.0035791784
77,-0.38656268,0.0015817076,-0.38656265,0.14587666,-0.15537748,-0.010928818,-0.3963519,0.0015817076,-0.39635193,0.28051946,-0.13816638,0.0014616856
78,-0.38521552,0.0015817076,-0.3852155,0.14438418,-0.15357083,-0.0102566965,-0.39500898,0.0015817076,-0.395009,0.27829656,-0.1372726,0.0025875475
79,-0.38082469,0.0015817076,-0.38082466,0.1446446,-0.1541703,-0.0100515755,-0.39062238,0.0015817076,-0.3906224,0.2790301,-0.13645495,0.0034430537
80,-0.38513836,0.0015817076,-0.38513833,0.14480124,-0.1549884,-0.010356531,-0.39488706,0.0015817076,-0.3948871,0.2799564,-0.13602516,0.003590642
81,-0.39232835,0.0015817076,-0.39232832,0.14319502,-0.15486237,-0.010878188,-0.40195626,0.0015817076,-0.4019563,0.27889273,-0.13540901,0.0027916115
82,-0.3945803,0.0015817076,-0.39458027,0.14403959,-0.15626103,-0.010743066,-0.40418226,0.0015817076,-0.40418229,0.28066993,-0.1350703,0.0026106506
83,-0.39209816,0.0015817076,-0.39209813,0.14582677,-0.15765816,-0.010283785,-0.40175113,0.0015817076,-0.40175116,0.2830545,-0.13491786,0.0031055007
84,-0.39120758,0.0015817076,-0.39120755,0.1454027,-0.15711918,-0.009924343,-0.40086472,0.0015817076,-0.40086475,0.28239515,-0.13459934,0.0032566
85,-0.38765877,0.0015817076,-0.38765875,0.1437377,-0.1559605,-0.00996218,-0.39728543,0.0015817076,-0.39728546,0.28024325,-0.13423757,0.0026357435
86,-0.3871271,0.0015817076,-0.38712707,0.14366888,-0.15641539,-0.00962772,-0.39672962,0.0015817076,-0.39672965,0.2805236,-0.13404386,0.0026897828
87,-0.38750133,0.0015817076,-0.3875013,0.14480446,-0.15772188,-0.008835522,-0.39710802,0.0015817076,-0.39710805,0.2823647,-0.13401613,0.0034390236
88,-0.38659728,0.0015817076,-0.38659725,0.14583202,-0.1582819,-0.010779709,-0.39624318,0.0015817076,-0.3962432,0.2836159,-0.13389716,0.0010705213
89,-0.38858378,0.0015817076,-0.38858375,0.14323235,-0.15569055,-0.008821665,-0.39818966,0.0015817076,-0.3981897,0.2799619,-0.1332041,0.0026315614
90,-0.38888803,0.0015817076,-0.388888,0.14355353,-0.15599512,-0.009414345,-0.39849693,0.0015817076,-0.39849696,0.2805653,-0.13267747,0.0020810643
91,-0.39059561,0.0015817076,-0.3905956,0.14595686,-0.15807739,-0.009519906,-0.40024185,0.0015817076,-0.40024188,0.28401846,-0.13253456,0.00223643
92,-0.39430502,0.0015817076,-0.394305,0.14612336,-0.15793663,-0.009617643,-0.403953,0.0015817076,-0.40395302,0.2842187,-0.13233453,0.0018646021
93,-0.3971513,0.0015817076,-0.39715126,0.14827433,-0.15781358,-0.011016909,-0.40692422,0.0015817076,-0.40692422,0.28604245,-0.1321984,-0.00033660798
94,-0.3977633,0.0015817076,-0.39776328,0.1497355,-0.15638626,-0.010699199,-0.4076932,0.0015817076,-0.4076932,0.28638163,-0.13201661,-0.0005531416
95,-0.3947979,0.0015817076,-0.39479786,0.14971444,-0.15408316,-0.0105246045,-0.40485346,0.0015817076,-0.40485346,0.28483453,-0.13183096,-0.0007074599
96,-0.39151788,0.0015817076,-0.39151785,0.15032807,-0.15280831,-0.009610902,-0.4016866,0.0015817076,-0.4016866,0.28447846,-0.13164519,-0.0001597082
97,-0.3897241,0.0015817076,-0.38972408,0.14978142,-0.15143204,-0.009104064,-0.399937,0.0015817076,-0.399937,0.28313884,-0.13145247,0.00026493432
98,-0.38863376,0.0015817076,-0.38863373,0.14999682,-0.15115602,-0.008865529,-0.39887726,0.0015817076,-0.39887726,0.2831505,-0.13131325,0.0004713314
99,-0.3899544,0.0015817076,-0.38995436,0.14977784,-0.1511233,-0.008645232,-0.40018147,0.0015817076,-0.40018147,0.28301865,-0.13116588,0.00080454664
100,-0.3918696,0.0015817076,-0.39186957,0.15080144,-0.15181348,-0.009250268,-0.40211365,0.0015817076,-0.40211365,0.28438085,-0.13111076,0.00020468532
101,-0.39141303,0.0015817076,-0.391413,0.15052259,-0.15169206,-0.008780176,-0.40164876,0.0015817076,-0.40164876,0.28407836,-0.13105716,0.00021384208
102,-0.38981202,0.0015817076,-0.389812,0.15042806,-0.1517568,-0.00852522,-0.40004554,0.0015817076,-0.40004554,0.28402355,-0.13101935,0.00014998455
103,-0.38904586,0.0015817076,-0.38904583,0.1498983,-0.15152253,-0.0080154305,-0.39926356,0.0015817076,-0.39926356,0.28342983,-0.13098119,0.0006541709
104,-0.38884133,0.0015817076,-0.3888413,0.15022679,-0.15186317,-0.008553965,-0.39906198,0.0015817076,-0.39906198,0.28393373,-0.13092956,0.00048236077
105,-0.38938266,0.0015817076,-0.38938263,0.1500865,-0.15174587,-0.008759819,-0.3995988,0.0015817076,-0.3995988,0.2837605,-0.13090011,0.00042518385
106,-0.3900028,0.0015817076,-0.39000276,0.14984398,-0.1516381,-0.008626359,-0.40020776,0.0015817076,-0.40020776,0.28350955,-0.13087983,0.00055685866
107,-0.39014947,0.0015817076,-0.39014944,0.14983138,-0.1517733,-0.008695052,-0.40034637,0.0015817076,-0.40034637,0.28359643,-0.13086694,0.0004258393
108,-0.39002356,0.0015817076,-0.39002353,0.14985658,-0.15193242,-0.0085760085,-0.40021455,0.0015817076,-0.40021455,0.2837238,-0.13085549,0.0004423535
109,-0.38981327,0.0015817076,-0.38981324,0.15003027,-0.15216708,-0.008599455,-0.4000035,0.0015817076,-0.4000035,0.2840197,-0.13084947,0.00037537632
110,-0.38973323,0.0015817076,-0.3897332,0.15004005,-0.15215842,-0.008576578,-0.39992478,0.0015817076,-0.39992478,0.2840211,-0.13084698,0.00039678637
111,-0.38973427,0.0015817076,-0.38973424,0.15001704,-0.15209445,-0.008456154,-0.39992768,0.0015817076,-0.39992768,0.2839601,-0.13084638,0.00053881016
112,-0.3897361,0.0015817076,-0.38973606,0.14977519,-0.15185793,-0.0086320555,-0.39992717,0.0015817076,-0.39992717,0.28360614,-0.13084187,0.00031224493
113,-0.3897413,0.0015817076,-0.38974127,0.14999905,-0.15207101,-0.008838089,-0.39993477,0.0015817076,-0.39993477,0.28393325,-0.13083921,0.00014138588
114,-0.38754258,0.0015817076,-0.38754255,0.15156761,-0.15267631,-0.009044293,-0.39780596,0.0015817076,-0.39780596,0.2855819,-0.13083582,9.764382e-05
115,-0.38816708,0.0015817076,-0.38816705,0.15015903,-0.15064953,-0.00871315,-0.39844784,0.0015817076,-0.39844784,0.28314018,-0.13073331,7.162895e-05
116,-0.38933688,0.0015817076,-0.38933685,0.14934005,-0.14999878,-0.008847468,-0.3995981,0.0015817076,-0.3995981,0.28212556,-0.13055865,-0.00027359056
117,-0.39162588,0.0015817076,-0.39162585,0.15174477,-0.15167582,-0.00842739,-0.40193224,0.0015817076,-0.40193224,0.28531593,-0.13038734,8.601288e-05
118,-0.3949603,0.0015817076,-0.39496028,0.15304744,-0.15173927,-0.008431218,-0.40532485,0.0015817076,-0.40532485,0.28659025,-0.13013674,-0.00020380202
119,-0.3953256,0.0015817076,-0.39532557,0.15330262,-0.15070023,-0.009362308,-0.40575522,0.0015817076,-0.40575522,0.28619656,-0.12993938,-0.0015507228
120,-0.39668792,0.0015817076,-0.3966879,0.15398934,-0.15055555,-0.0076188548,-0.40715736,0.0015817076,-0.40715736,0.28678688,-0.12977324,-4.027358e-05
121,-0.3920183,0.0015817076,-0.39201826,0.1577947,-0.15147004,-0.0072599533,-0.40267548,0.0015817076,-0.4026755,0.29053462,-0.12941624,-0.000114578055
122,-0.38816726,0.0015817076,-0.38816723,0.15365352,-0.14623538,-0.0070787976,-0.3988729,0.0015817076,-0.39887294,0.2836959,-0.12923588,-0.00049249455
123,-0.38642418,0.0015817076,-0.38642415,0.15189935,-0.14467491,-0.007687667,-0.39711773,0.0015817076,-0.39711776,0.28126416,-0.12911582,-0.00074115593
124,-0.38817817,0.0015817076,-0.38817814,0.154342,-0.14734231,-0.00825625,-0.3988655,0.0015817076,-0.39886552,0.28512937,-0.12893377,-0.0006605672
125,-0.3890564,0.0015817076,-0.38905638,0.15385723,-0.14752324,-0.007707514,-0.39970437,0.0015817076,-0.3997044,0.2849255,-0.12881197,0.00030931507
126,-0.38984674,0.0015817076,-0.3898467,0.15349787,-0.14731057,-0.0073299184,-0.40048233,0.0015817076,-0.40048236,0.28454578,-0.12871812,0.00085124024
127,-0.3882931,0.0015817076,-0.38829306,0.15481454,-0.14778836,-0.0073146676,-0.39898306,0.0015817076,-0.3989831,0.28595182,-0.12868522,0.0014712318
128,-0.39107406,0.0015817076,-0.391074,0.1524703,-0.14573966,-0.007919072,-0.4017268,0.0015817076,-0.40172684,0.2828348,-0.12839197,0.0009685744
129,-0.38950762,0.0015817076,-0.38950756,0.15398218,-0.14699307,-0.008218237,-0.40018648,0.0015817076,-0.4001865,0.28493845,-0.12823242,0.00091611384
130,-0.38858053,0.0015817076,-0.38858047,0.15303709,-0.14650007,-0.008410614,-0.3992357,0.0015817076,-0.39923573,0.28387552,-0.12807253,0.0004920758
131,-0.38860574,0.0015817076,-0.38860568,0.15238543,-0.14645447,-0.009084034,-0.39922777,0.0015817076,-0.3992278,0.28335342,-0.12796272,-0.00062444864
132,-0.39326766,0.0015817076,-0.3932676,0.15316617,-0.147883,-0.009434501,-0.40384516,0.0015817076,-0.4038452,0.2850851,-0.1278974,-0.0014382021
133,-0.3965145,0.0015817076,-0.39651445,0.15665108,-0.14957277,-0.00878119,-0.40718675,0.0015817076,-0.40718678,0.2891922,-0.12762742,-0.0012876827
134,-0.39165837,0.0015817076,-0.3916583,0.1554365,-0.14717226,-0.007588381,-0.4024006,0.0015817076,-0.40240064,0.28655183,-0.12758057,-0.00015731892
135,-0.3885194,0.0015817076,-0.38851935,0.15575902,-0.14565471,-0.007228086,-0.39936543,0.0015817076,-0.39936545,0.28580615,-0.12738352,0.00042586634
136,-0.38724756,0.0015817076,-0.3872475,0.15449524,-0.14365382,-0.007170194,-0.39812955,0.0015817076,-0.39812958,0.2834935,-0.1271993,0.0008812161
137,-0.38729525,0.0015817076,-0.3872952,0.1564353,-0.14439344,-0.0074301665,-0.3982425,0.0015817076,-0.39824253,0.28561762,-0.12710747,0.0010562182
138,-0.38987234,0.0015817076,-0.38987228,0.15788892,-0.14452471,-0.008216789,-0.40087974,0.0015817076,-0.40087977,0.28700182,-0.12696719,0.0005753847
139,-0.39130563,0.0015817076,-0.39130557,0.15715677,-0.14281821,-0.008766901,-0.40235415,0.0015817076,-0.40235418,0.28534436,-0.12688039,-9.88206e-06
140,-0.39064446,0.0015817076,-0.39064443,0.15692285,-0.14208162,-0.008603316,-0.40171963,0.0015817076,-0.40171966,0.28466967,-0.12684175,4.572451e-05
141,-0.38977292,0.0015817076,-0.3897729,0.15706669,-0.14219669,-0.007386562,-0.400853,0.0015817076,-0.40085304,0.28485686,-0.1268154,0.00108012
142,-0.38740027,0.0015817076,-0.38740024,0.15744016,-0.14262474,-0.009716756,-0.39848718,0.0015817076,-0.3984872,0.28543967,-0.1267646,-0.0012172556
143,-0.38673076,0.0015817076,-0.38673073,0.15855794,-0.14256209,-0.0065468624,-0.3978805,0.0015817076,-0.39788052,0.28647554,-0.1263174,0.0016838001
144,-0.3822714,0.0015817076,-0.38227138,0.15779448,-0.1403039,-0.006413641,-0.39350912,0.0015817076,-0.39350912,0.28447232,-0.12581724,0.0017104626
145,-0.37994754,0.0015817076,-0.3799475,0.15644763,-0.13771373,-0.008327769,-0.39125174,0.0015817076,-0.39125174,0.28185135,-0.12526008,-0.00023587586
146,-0.38131073,0.0015817076,-0.3813107,0.15493764,-0.13749684,-0.0059654517,-0.39254737,0.0015817076,-0.39254737,0.28079194,-0.12459207,0.0020909754
147,-0.383708,0.0015817076,-0.38370797,0.15888351,-0.14175908,-0.0061669676,-0.39492726,0.0015817076,-0.39492726,0.28713837,-0.12408517,0.0018825044
148,-0.38297608,0.0015817076,-0.38297606,0.15585908,-0.13986884,-0.0092262495,-0.39413863,0.0015817076,-0.39413863,0.28367382,-0.123504095,-0.0012457747
149,-0.39363384,0.0015817076,-0.3936338,0.15659922,-0.14123572,-0.007538578,-0.40473324,0.0015817076,-0.40473324,0.2856784,-0.12293019,0.00033689942
150,-0.3978173,0.0015817076,-0.39781728,0.15502526,-0.14117067,-0.008707649,-0.408829,0.0015817076,-0.408829,0.28469437,-0.122539565,-0.0004789927
151,-0.39762878,0.0015817076,-0.39762875,0.15624166,-0.14266777,-0.011078772,-0.40863118,0.0015817076,-0.40863118,0.28690884,-0.122094065,-0.0027147448
152,-0.4032707,0.0015817076,-0.40327066,0.16021514,-0.14331754,-0.008965797,-0.41441712,0.0015817076,-0.41441712,0.29107824,-0.12107238,-0.0005639943
153,-0.39974198,0.0015817076,-0.39974195,0.16408256,-0.14147538,-0.00925402,-0.41116983,0.0015817076,-0.41116983,0.2933402,-0.11980305,-0.0008282503
154,-0.39998862,0.0015817076,-0.3999886,0.16130152,-0.13453136,-0.011299243,-0.4116159,0.0015817076,-0.4116159,0.28688186,-0.1189631,-0.002851193
155,-0.4016449,0.0015817076,-0.40164486,0.1601473,-0.1350161,-0.009073053,-0.41319427,0.0015817076,-0.41319427,0.28646994,-0.11897037,-0.00063468283
156,-0.40288204,0.0015817076,-0.402882,0.16829313,-0.13843149,-0.0093025025,-0.41463554,0.0015817076,-0.41463554,0.2957391,-0.11768748,-0.0008609415
157,-0.39802712,0.0015817076,-0.3980271,0.16516086,-0.13250034,-0.011306664,-0.40993798,0.0015817076,-0.40993798,0.28945145,-0.11729422,-0.0028523598
158,-0.39848146,0.0015817076,-0.39848143,0.16171552,-0.12786596,-0.0087240515,-0.41045165,0.0015817076,-0.41045165,0.28390032,-0.1168816,-0.00016133685
159,-0.39211416,0.0015817076,-0.39211413,0.16766523,-0.1311752,-0.009719446,-0.4042008,0.0015817076,-0.4042008,0.29094794,-0.11619424,-0.0007756519
160,-0.39044696,0.0015817076,-0.39044693,0.16264318,-0.12854664,-0.008394104,-0.4024459,0.0015817076,-0.4024459,0.28523645,-0.115947485,7.485156e-06
161,-0.38862976,0.0015817076,-0.38862973,0.16234553,-0.13006128,-0.008122512,-0.4005527,0.0015817076,-0.4005527,0.28599602,-0.11582085,-3.9047067e-05
162,-0.38841593,0.0015817076,-0.3884159,0.16330732,-0.13240066,-0.0071997102,-0.4002738,0.0015817076,-0.4002738,0.28832853,-0.1157508,0.00064738316
163,-0.3889947,0.0015817076,-0.38899466,0.16400799,-0.13269278,-0.008750474,-0.40086764,0.0015817076,-0.40086764,0.2891589,-0.11557088,-0.0008727486
