Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa
21,-0.39010438,0.0015817076,-0.39010438,0.15467168,-0.21419393,-0.009758713,-0.40250456,0.0015817076,-0.40250453,0.2367439,-0.18467803,0.0021278444
22,-0.3919876,0.0015817076,-0.3919876,0.15523754,-0.21423003,-0.009522642,-0.4044603,0.0015817076,-0.40446028,0.23727071,-0.18464842,0.0020380549
23,-0.39107057,0.0015817076,-0.39107057,0.15677908,-0.21468975,-0.009706562,-0.40368122,0.0015817076,-0.4036812,0.23874941,-0.18470855,0.0021292584
24,-0.3910886,0.0015817076,-0.3910886,0.15762429,-0.2142371,-0.0091242725,-0.40382558,0.0015817076,-0.40382555,0.2391544,-0.18473543,0.0022217417
25,-0.3880736,0.0015817076,-0.3880736,0.15731855,-0.21287699,-0.011149277,-0.40085122,0.0015817076,-0.4008512,0.23806773,-0.18460609,6.222933e-05
26,-0.38539654,0.0015817076,-0.38539654,0.15754381,-0.21166204,-0.008331579,-0.3982663,0.0015817076,-0.39826626,0.23753473,-0.18434756,0.0027066811
27,-0.383747,0.0015817076,-0.383747,0.1573196,-0.21045622,-0.009840408,-0.3966639,0.0015817076,-0.39666387,0.23666768,-0.18407725,0.0012403589
28,-0.3881262,0.0015817076,-0.3881262,0.1586271,-0.2105434,-0.0076382174,-0.4012035,0.0015817076,-0.40120348,0.23788308,-0.18398741,0.0032339646
29,-0.38647288,0.0015817076,-0.38647288,0.15966442,-0.21024011,-0.009818084,-0.39967477,0.0015817076,-0.39967474,0.23855262,-0.18382277,0.0009876247
30,-0.38669696,0.0015817076,-0.38669696,0.15920956,-0.209041,-0.008807455,-0.3999316,0.0015817076,-0.39993158,0.2375299,-0.18364355,0.002066653
31,-0.38752335,0.0015817076,-0.38752335,0.15955159,-0.2086241,-0.010064748,-0.40082738,0.0015817076,-0.40082735,0.23757985,-0.18363915,0.0009958874
32,-0.38883805,0.0015817076,-0.38883805,0.15986782,-0.20838375,-0.009703808,-0.40219918,0.0015817076,-0.40219915,0.23772253,-0.18363385,0.0014185135
33,-0.38983855,0.0015817076,-0.38983855,0.16067651,-0.20849659,-0.009713632,-0.40328413,0.0015817076,-0.4032841,0.23845144,-0.18365364,0.0015159195
34,-0.3898984,0.0015817076,-0.3898984,0.16097496,-0.20821193,-0.009760768,-0.4033956,0.0015817076,-0.40339556,0.23852043,-0.18365021,0.00074798084
35,-0.3891018,0.0015817076,-0.3891018,0.1608799,-0.20766693,-0.009079365,-0.4026217,0.0015817076,-0.40262166,0.23810738,-0.1836217,0.0015212272
36,-0.38786843,0.0015817076,-0.38786843,0.16079092,-0.20712735,-0.0089898305,-0.40140897,0.0015817076,-0.40140894,0.23770075,-0.18356057,0.0024579265
37,-0.38584936,0.0015817076,-0.38584936,0.15919666,-0.20572218,-0.009932032,-0.39930502,0.0015817076,-0.399305,0.23561904,-0.18320656,0.002382185
38,-0.3858211,0.0015817076,-0.3858211,0.15846461,-0.20532404,-0.009953702,-0.39922595,0.0015817076,-0.39922592,0.2348427,-0.18299194,0.0026257003
39,-0.38693076,0.0015817076,-0.38693076,0.15866861,-0.20585394,-0.009775891,-0.4003275,0.0015817076,-0.40032747,0.23536839,-0.1829014,0.0030654748
40,-0.3861839,0.0015817076,-0.3861839,0.159003,-0.20634791,-0.010731435,-0.39957917,0.0015817076,-0.39957914,0.23594816,-0.18272364,0.0030314866
41,-0.38562262,0.0015817076,-0.38562262,0.15861037,-0.20628344,-0.010748899,-0.39897782,0.0015817076,-0.3989778,0.2356425,-0.1824426,0.0032588998
42,-0.38668853,0.0015817076,-0.38668853,0.15783991,-0.20606841,-0.010663332,-0.39998204,0.0015817076,-0.399982,0.23499484,-0.18212578,0.0031080993
43,-0.3878041,0.0015817076,-0.3878041,0.1574242,-0.20624696,-0.010816531,-0.40104762,0.0015817076,-0.4010476,0.23484887,-0.18187842,0.0026807834
44,-0.3882389,0.0015817076,-0.3882389,0.1579832,-0.2072159,-0.011292295,-0.40147966,0.0015817076,-0.40147963,0.2359029,-0.18178162,0.002220099
45,-0.38940272,0.0015817076,-0.38940272,0.15876287,-0.20797259,-0.010197474,-0.40268186,0.0015817076,-0.40268183,0.23700677,-0.18176779,0.0028049168
46,-0.38963303,0.0015817076,-0.38963303,0.15836637,-0.2078068,-0.010286046,-0.40288216,0.0015817076,-0.40288213,0.23663186,-0.18158448,0.0020359945
47,-0.38959718,0.0015817076,-0.38959718,0.15918963,-0.20843205,-0.010543205,-0.40289208,0.0015817076,-0.40289205,0.237672,-0.18153988,0.0011999771
48,-0.38867155,0.0015817076,-0.38867155,0.16070981,-0.20925786,-0.010782015,-0.40206856,0.0015817076,-0.40206853,0.23936784,-0.18151993,0.0007586315
49,-0.39045024,0.0015817076,-0.39045024,0.16010791,-0.20800759,-0.010732211,-0.40387562,0.0015817076,-0.4038756,0.238234,-0.18134302,0.00037768076
50,-0.39077437,0.0015817076,-0.39077437,0.16115485,-0.20775649,-0.010610863,-0.40432853,0.0015817076,-0.40432853,0.23894681,-0.18130869,0.00085163163
51,-0.38811958,0.0015817076,-0.38811958,0.16163051,-0.20696335,-0.0109138265,-0.40176427,0.0015817076,-0.40176427,0.2388197,-0.1812061,0.0009881618
52,-0.39086327,0.0015817076,-0.39086327,0.16231672,-0.20597175,-0.010969817,-0.40465936,0.0015817076,-0.40465936,0.23885827,-0.18116745,0.001265729
53,-0.3932923,0.0015817076,-0.3932923,0.16278042,-0.2047597,-0.009767937,-0.40722933,0.0015817076,-0.40722933,0.23859608,-0.18104403,0.0022724122
54,-0.39090645,0.0015817076,-0.39090645,0.16249722,-0.20300496,-0.009472918,-0.40492058,0.0015817076,-0.40492058,0.23734671,-0.1806165,0.002393491
55,-0.38974375,0.0015817076,-0.38974375,0.16455367,-0.20339304,-0.009624436,-0.40393654,0.0015817076,-0.40393654,0.23921259,-0.1805095,0.0021132862
56,-0.38862863,0.0015817076,-0.38862863,0.16495328,-0.2027402,-0.010198554,-0.40290138,0.0015817076,-0.40290138,0.23913708,-0.18042195,0.0013018472
57,-0.3857113,0.0015817076,-0.3857113,0.16468503,-0.20177495,-0.010403031,-0.4000091,0.0015817076,-0.4000091,0.23831473,-0.18029425,0.0009460333
58,-0.38684273,0.0015817076,-0.38684273,0.16339776,-0.20050217,-0.010243841,-0.4011016,0.0015817076,-0.4011016,0.23662877,-0.18000369,0.001120815
59,-0.3856432,0.0015817076,-0.3856432,0.16456538,-0.20101029,-0.010345963,-0.3999797,0.0015817076,-0.3999797,0.23785873,-0.17994002,0.0019389386
60,-0.38547826,0.0015817076,-0.38547826,0.16313449,-0.19977158,-0.010913268,-0.39975396,0.0015817076,-0.39975396,0.23606588,-0.17956915,0.0016889971
61,-0.38894695,0.0015817076,-0.38894695,0.16287537,-0.19927408,-0.011052011,-0.40324482,0.0015817076,-0.40324482,0.23571302,-0.17930217,0.001517207
62,-0.38837197,0.0015817076,-0.38837197,0.16462253,-0.20036854,-0.010997586,-0.4027678,0.0015817076,-0.4027678,0.23776433,-0.17927107,0.0015104382
63,-0.38725936,0.0015817076,-0.38725936,0.1660334,-0.20068897,-0.010610228,-0.40176934,0.0015817076,-0.40176934,0.23907143,-0.1792333,0.0013458659
64,-0.38485074,0.0015817076,-0.38485074,0.16429502,-0.19866873,-0.009021987,-0.39931363,0.0015817076,-0.39931363,0.2365115,-0.17889586,0.0014978375
65,-0.38162506,0.0015817076,-0.38162506,0.16256092,-0.19743377,-0.0076604215,-0.3959861,0.0015817076,-0.3959861,0.2344543,-0.17829807,0.0025222364
66,-0.3809419,0.0015817076,-0.3809419,0.16279279,-0.19841206,-0.0075098,-0.39525843,0.0015817076,-0.39525843,0.23531236,-0.17780752,0.0025749193
67,-0.38388643,0.0015817076,-0.38388643,0.16465852,-0.20048483,-0.01014545,-0.3982608,0.0015817076,-0.3982608,0.23818508,-0.17743103,0.00023793743
68,-0.39823171,0.0015817076,-0.39823171,0.16883743,-0.20221184,-0.008784519,-0.4129555,0.0015817076,-0.4129555,0.24296615,-0.17700675,0.0017735956
69,-0.39229786,0.0015817076,-0.39229786,0.17134458,-0.20148018,-0.011501489,-0.40729266,0.0015817076,-0.40729266,0.24452578,-0.1763567,-0.00083084207
70,-0.39674035,0.0015817076,-0.39674035,0.17109108,-0.19729257,-0.01140724,-0.41200688,0.0015817076,-0.41200688,0.2421557,-0.17548497,-0.0007027387
71,-0.3975524,0.0015817076,-0.3975524,0.17471689,-0.19506383,-0.009344928,-0.4133054,0.0015817076,-0.4133054,0.24398133,-0.17443958,0.0013523782
72,-0.39460912,0.0015817076,-0.39460912,0.17613114,-0.192139,-0.011560097,-0.4106787,0.0015817076,-0.4106787,0.24355112,-0.17340074,-0.00095564197
73,-0.39444685,0.0015817076,-0.39444685,0.17459981,-0.18790083,-0.0104892,-0.41066408,0.0015817076,-0.41066408,0.24006571,-0.17259502,-0.00052391726
74,-0.3887881,0.0015817076,-0.3887881,0.17812449,-0.18717828,-0.008190671,-0.40534228,0.0015817076,-0.40534228,0.24246892,-0.17203805,0.0016424488
75,-0.38758543,0.0015817076,-0.38758543,0.17926964,-0.18535048,-0.009727278,-0.40435845,0.0015817076,-0.40435845,0.24242781,-0.17152421,-0.00030795872
76,-0.38432765,0.0015817076,-0.38432765,0.17810519,-0.1831307,-0.0070759677,-0.40114152,0.0015817076,-0.40114152,0.2402508,-0.1711722,0.002127852
77,-0.38365188,0.0015817076,-0.38365188,0.17982782,-0.18340679,-0.008925915,-0.4005895,0.0015817076,-0.4005895,0.2418755,-0.17087558,-2.4097739e-05
78,-0.379316,0.0015817076,-0.379316,0.17832284,-0.18100081,-0.008486356,-0.39627805,0.0015817076,-0.39627805,0.23938528,-0.17002389,0.00027331404
79,-0.38370022,0.0015817076,-0.38370022,0.17644463,-0.17940924,-0.0063159554,-0.4006237,0.0015817076,-0.4006237,0.23726666,-0.16917127,0.0023635982
80,-0.3809744,0.0015817076,-0.3809744,0.17986436,-0.18180725,-0.009003019,-0.39801115,0.0015817076,-0.39801115,0.24151753,-0.16844907,-0.00022780325
81,-0.38672417,0.0015817076,-0.38672417,0.18298277,-0.18298155,-0.009207845,-0.40394944,0.0015817076,-0.40394944,0.24496986,-0.16776234,-0.00033819454
82,-0.38916922,0.0015817076,-0.38916922,0.18325976,-0.18079135,-0.007331202,-0.4065657,0.0015817076,-0.4065657,0.24413015,-0.16701423,0.0015610124
83,-0.3854341,0.0015817076,-0.3854341,0.18146202,-0.17697771,-0.009699157,-0.40293077,0.0015817076,-0.40293077,0.24060088,-0.16602187,-0.00076855876
84,-0.38981363,0.0015817076,-0.38981363,0.18222223,-0.17618333,-0.009504076,-0.40742812,0.0015817076,-0.40742812,0.2410283,-0.16528827,-0.0005679632
85,-0.38826156,0.0015817076,-0.38826156,0.18656616,-0.17780267,-0.0074723684,-0.40610054,0.0015817076,-0.40610054,0.24558032,-0.1645269,0.0014493673
86,-0.387206,0.0015817076,-0.387206,0.18121108,-0.17331858,-0.009657044,-0.40492785,0.0015817076,-0.40492785,0.2389239,-0.16398361,-0.0007416949
87,-0.39250642,0.0015817076,-0.39250642,0.18355146,-0.17423828,-0.010127444,-0.41035163,0.0015817076,-0.41035163,0.24163955,-0.16325524,-0.0011105937
88,-0.39226684,0.0015817076,-0.39226684,0.19026022,-0.1762717,-0.00793574,-0.41048017,0.0015817076,-0.41048017,0.2483438,-0.16209862,0.0011811075
89,-0.38826495,0.0015817076,-0.38826495,0.18791454,-0.17183986,-0.01012193,-0.40658784,0.0015817076,-0.40658784,0.2439955,-0.16139463,-0.00093660835
90,-0.38811162,0.0015817076,-0.38811162,0.18554938,-0.16775459,-0.009866572,-0.40652436,0.0015817076,-0.40652436,0.2399349,-0.16061336,-0.00066158496
91,-0.39151832,0.0015817076,-0.39151832,0.19065922,-0.17068616,-0.007836203,-0.4101098,0.0015817076,-0.4101098,0.2459181,-0.16018574,0.0013622905
92,-0.38818833,0.0015817076,-0.38818833,0.1916421,-0.16914554,-0.01006803,-0.40694374,0.0015817076,-0.40694374,0.24590312,-0.1595204,-0.0008483813
93,-0.38736537,0.0015817076,-0.38736537,0.19110657,-0.16563518,-0.009841287,-0.40630603,0.0015817076,-0.40630603,0.24359909,-0.15877706,-0.00062169466
94,-0.38990477,0.0015817076,-0.38990477,0.19130974,-0.16363156,-0.007837094,-0.40899062,0.0015817076,-0.40899065,0.24285215,-0.15796591,0.0013684327
95,-0.38677797,0.0015817076,-0.38677797,0.19393568,-0.1645098,-0.009817914,-0.40597948,0.0015817076,-0.4059795,0.24557021,-0.15727606,-0.00060895376
96,-0.38512373,0.0015817076,-0.38512373,0.19132718,-0.16157532,-0.009834945,-0.40433693,0.0015817076,-0.40433696,0.24197492,-0.15655227,-0.001003459
97,-0.39318037,0.0015817076,-0.3931804,0.19066639,-0.16093071,-0.009085553,-0.41240075,0.0015817076,-0.41240078,0.24146938,-0.1559641,-0.0004634629
98,-0.3958201,0.0015817076,-0.3958201,0.19332042,-0.16424839,-0.009348022,-0.41500852,0.0015817076,-0.41500854,0.24569044,-0.1556273,-0.00075804343
99,-0.39253148,0.0015817076,-0.39253148,0.19380036,-0.16493292,-0.008850742,-0.41170365,0.0015817076,-0.41170368,0.24647088,-0.15539765,-0.0009409081
100,-0.38665944,0.0015817076,-0.38665944,0.19157559,-0.16336918,-0.007819639,-0.40577507,0.0015817076,-0.4057751,0.24371673,-0.15535642,-0.00088662887
101,-0.3837845,0.0015817076,-0.3837845,0.19211584,-0.16421181,-0.006727167,-0.40287906,0.0015817076,-0.40287906,0.24459785,-0.15528436,-9.103998e-05
102,-0.3834137,0.0015817076,-0.3834137,0.1935449,-0.16542938,-0.007159799,-0.40252587,0.0015817076,-0.40252587,0.2464368,-0.15520033,-0.0001645466
103,-0.3844714,0.0015817076,-0.3844714,0.1939,-0.1650959,-0.0077450173,-0.40362966,0.0015817076,-0.40362966,0.24654576,-0.1551495,-0.00085693115
104,-0.38562053,0.0015817076,-0.38562053,0.1922245,-0.16327545,-0.007162116,-0.40478417,0.0015817076,-0.40478417,0.24419986,-0.15513271,-0.0005353502
105,-0.38615805,0.0015817076,-0.38615805,0.19150542,-0.16273287,-0.006592319,-0.40530902,0.0015817076,-0.40530902,0.24336351,-0.15505369,-0.00019158702
106,-0.38324922,0.0015817076,-0.38324922,0.19320722,-0.16435184,-0.007014382,-0.4024068,0.0015817076,-0.4024068,0.24564838,-0.15491089,-5.276408e-06
107,-0.3831702,0.0015817076,-0.3831702,0.19317311,-0.1644859,-0.006851847,-0.40231684,0.0015817076,-0.40231684,0.24574512,-0.15482236,0.00028445126
108,-0.38332033,0.0015817076,-0.38332033,0.19173457,-0.16317926,-0.007711646,-0.40245432,0.0015817076,-0.40245432,0.24389336,-0.15472928,-0.00067801727
109,-0.38350925,0.0015817076,-0.38350925,0.19185804,-0.16357346,-0.0076006753,-0.40262687,0.0015817076,-0.40262687,0.24425948,-0.15464854,-0.00031623003
110,-0.38504997,0.0015817076,-0.38504997,0.19237733,-0.16439049,-0.008408629,-0.40415257,0.0015817076,-0.40415257,0.24523094,-0.15450606,-0.0009858089
111,-0.38724402,0.0015817076,-0.38724402,0.1916455,-0.1640751,-0.00776022,-0.40632078,0.0015817076,-0.40632078,0.24458165,-0.15435915,-0.0005373086
112,-0.38819388,0.0015817076,-0.38819388,0.19202675,-0.16446382,-0.007568728,-0.40727258,0.0015817076,-0.40727258,0.24520344,-0.15410393,-0.00056612794
113,-0.3889312,0.0015817076,-0.3889312,0.19310404,-0.16499972,-0.008100447,-0.40804812,0.0015817076,-0.40804812,0.24644427,-0.15382414,-0.0015548411
114,-0.38701943,0.0015817076,-0.38701943,0.19487786,-0.16536856,-0.007860467,-0.40622774,0.0015817076,-0.40622774,0.24805577,-0.15350653,-0.0012599726
115,-0.38455385,0.0015817076,-0.38455385,0.19332036,-0.16321705,-0.0074325576,-0.40379226,0.0015817076,-0.40379226,0.24556698,-0.15335758,-0.00094158354
116,-0.3847604,0.0015817076,-0.3847604,0.1928762,-0.16249385,-0.007097827,-0.40401506,0.0015817076,-0.40401506,0.24482717,-0.15326327,-0.00064581167
117,-0.3852457,0.0015817076,-0.3852457,0.19310665,-0.1628346,-0.0072099576,-0.40449455,0.0015817076,-0.40449455,0.2452341,-0.15322514,-0.0008420214
118,-0.38566944,0.0015817076,-0.38566944,0.19351767,-0.16337095,-0.007149953,-0.4049119,0.0015817076,-0.4049119,0.24588855,-0.1532065,-0.00078169256
119,-0.38581023,0.0015817076,-0.38581023,0.19329481,-0.16337547,-0.0072979815,-0.4050381,0.0015817076,-0.4050381,0.2457261,-0.15322162,-0.0011894666
120,-0.38600504,0.0015817076,-0.38600504,0.19312178,-0.16338304,-0.0067774397,-0.40522146,0.0015817076,-0.40522146,0.24560769,-0.15323052,-0.0010439396
121,-0.38663566,0.0015817076,-0.38663566,0.19334225,-0.16378151,-0.0065954374,-0.4058424,0.0015817076,-0.4058424,0.24605618,-0.1531524,-0.0012266475
122,-0.38697472,0.0015817076,-0.38697472,0.19451158,-0.1644803,-0.0068021733,-0.40621433,0.0015817076,-0.40621433,0.24741565,-0.15295047,-0.0014430112
123,-0.38619506,0.0015817076,-0.38619506,0.19390588,-0.16358899,-0.006996609,-0.40545005,0.0015817076,-0.40545005,0.24641769,-0.1528985,-0.0017935486
124,-0.38547063,0.0015817076,-0.38547063,0.19290411,-0.16276316,-0.00635292,-0.40471116,0.0015817076,-0.40471116,0.24514699,-0.15292828,-0.0008801387
125,-0.38164526,0.0015817076,-0.38164526,0.1942213,-0.16391793,-0.006363937,-0.4008948,0.0015817076,-0.4008948,0.24681012,-0.1528262,4.5257373e-05
126,-0.38030404,0.0015817076,-0.38030404,0.19314109,-0.16267383,-0.0060490686,-0.39955953,0.0015817076,-0.39955953,0.24524829,-0.15268135,0.00089309155
127,-0.38056684,0.0015817076,-0.38056684,0.18971185,-0.16041756,-0.007434963,-0.39974165,0.0015817076,-0.39974165,0.24132836,-0.15242295,0.00037675805
128,-0.38393143,0.0015817076,-0.38393143,0.19157073,-0.16331455,-0.007979585,-0.4030516,0.0015817076,-0.4030516,0.24459936,-0.15231693,0.0013339361
129,-0.3867659,0.0015817076,-0.3867659,0.19042419,-0.16363889,-0.008307363,-0.40579462,0.0015817076,-0.40579462,0.24401915,-0.15213805,0.0015913781
130,-0.38522142,0.0015817076,-0.38522142,0.18938875,-0.16391635,-0.008712503,-0.40416446,0.0015817076,-0.40416446,0.24340846,-0.15191826,0.0016290607
131,-0.3851155,0.0015817076,-0.3851155,0.18848406,-0.16426484,-0.008661082,-0.40397897,0.0015817076,-0.40397897,0.24298158,-0.15163852,0.0018232064
132,-0.38615337,0.0015817076,-0.38615337,0.18976665,-0.1655652,-0.008896941,-0.4050228,0.0015817076,-0.4050228,0.24481735,-0.15155002,0.0014705977
133,-0.38832974,0.0015817076,-0.38832974,0.18968025,-0.16534881,-0.009009925,-0.40720895,0.0015817076,-0.40720895,0.24473967,-0.15133633,0.00087904104
134,-0.38840905,0.0015817076,-0.38840905,0.18844771,-0.16495065,-0.008926276,-0.40723243,0.0015817076,-0.40723243,0.24359468,-0.15116383,-7.865314e-05
135,-0.3866301,0.0015817076,-0.3866301,0.18934277,-0.16647631,-0.008501169,-0.40541792,0.0015817076,-0.40541792,0.24517779,-0.15107922,-0.00017815782
136,-0.38502955,0.0015817076,-0.38502955,0.18856965,-0.16658986,-0.007547722,-0.40375805,0.0015817076,-0.40375805,0.24463391,-0.15101793,0.00022773043
137,-0.38547036,0.0015817076,-0.38547036,0.18842638,-0.1670806,-0.00819159,-0.40416053,0.0015817076,-0.40416053,0.2448483,-0.15096094,-0.00052981096
138,-0.38747495,0.0015817076,-0.38747495,0.18795766,-0.16740309,-0.008699535,-0.40611714,0.0015817076,-0.40611714,0.2447491,-0.15093236,-0.00093051296
139,-0.38727614,0.0015817076,-0.38727614,0.18634984,-0.1673362,-0.008844246,-0.40581685,0.0015817076,-0.40581685,0.24350648,-0.15091336,-0.0008496888
140,-0.38762167,0.0015817076,-0.38762167,0.18615866,-0.16820021,-0.008633349,-0.40609926,0.0015817076,-0.40609926,0.24395254,-0.15079044,-0.00081409124
141,-0.38370582,0.0015817076,-0.38370582,0.18757787,-0.16977322,-0.008014845,-0.4021798,0.0015817076,-0.4021798,0.24597861,-0.1506133,-0.0006027841
142,-0.38138035,0.0015817076,-0.38138035,0.1858114,-0.16852854,-0.007353696,-0.39980868,0.0015817076,-0.39980868,0.24390492,-0.15045373,-0.00023517173
143,-0.3826691,0.0015817076,-0.3826691,0.18489094,-0.16865696,-0.007813505,-0.40103102,0.0015817076,-0.40103102,0.24336883,-0.15026423,-0.00070496555
144,-0.385531,0.0015817076,-0.385531,0.1881963,-0.17153193,-0.008007413,-0.40394506,0.0015817076,-0.40394506,0.24775608,-0.15002039,-0.0009744825
145,-0.38585386,0.0015817076,-0.38585386,0.18823943,-0.17114562,-0.007288342,-0.40429336,0.0015817076,-0.40429336,0.24761555,-0.14991838,-0.0006878692
146,-0.3850866,0.0015817076,-0.3850866,0.18808271,-0.16951776,-0.006768715,-0.40361106,0.0015817076,-0.40361106,0.24655762,-0.14969073,-0.0007607445
147,-0.38452467,0.0015817076,-0.38452467,0.18761694,-0.16808884,-0.005563775,-0.40310198,0.0015817076,-0.40310198,0.24537857,-0.1495217,-8.522016e-05
148,-0.3805104,0.0015817076,-0.3805104,0.18793699,-0.16778877,-0.00644895,-0.3991218,0.0015817076,-0.3991218,0.24545398,-0.14927071,-0.0010610638
149,-0.37762377,0.0015817076,-0.37762377,0.18917747,-0.16827893,-0.006030914,-0.3962838,0.0015817076,-0.3962838,0.24673155,-0.1489732,-0.00047380303
150,-0.38038793,0.0015817076,-0.38038793,0.18722263,-0.16617808,-0.0062049543,-0.39904785,0.0015817076,-0.39904785,0.2440698,-0.14883257,-0.00065976765
151,-0.3845705,0.0015817076,-0.3845705,0.18902114,-0.16774358,-0.007806033,-0.40325806,0.0015817076,-0.40325806,0.24648888,-0.14869413,-0.001372335
152,-0.38993692,0.0015817076,-0.38993692,0.18976463,-0.16800642,-0.008204311,-0.4086619,0.0015817076,-0.4086619,0.24737318,-0.1485315,-0.0013530827
153,-0.39139503,0.0015817076,-0.39139503,0.19171889,-0.16826074,-0.007323749,-0.41023183,0.0015817076,-0.41023183,0.24914666,-0.14816774,-0.00040513003
154,-0.39334196,0.0015817076,-0.39334196,0.19095846,-0.16518034,-0.009321228,-0.41231444,0.0015817076,-0.41231444,0.24691296,-0.14765249,-0.002514217
155,-0.3907707,0.0015817076,-0.3907707,0.19060361,-0.1637341,-0.008157716,-0.40980294,0.0015817076,-0.40980294,0.24583483,-0.14735354,-0.0018001472
156,-0.38297495,0.0015817076,-0.38297495,0.19333373,-0.16480762,-0.00787905,-0.40210715,0.0015817076,-0.40210715,0.24852447,-0.14689048,-0.0011330997
157,-0.38402376,0.0015817076,-0.38402376,0.1903035,-0.16203535,-0.007933441,-0.40313178,0.0015817076,-0.40313178,0.24465421,-0.14666063,-0.00085136376
158,-0.38762444,0.0015817076,-0.38762444,0.19048193,-0.16290237,-0.0084927445,-0.40669566,0.0015817076,-0.40669566,0.24545841,-0.146484,-0.0008705135
159,-0.3897154,0.0015817076,-0.3897154,0.19197574,-0.16422391,-0.008911302,-0.4088033,0.0015817076,-0.4088033,0.24752545,-0.14617862,-0.0010954114
160,-0.38719088,0.0015817076,-0.38719088,0.19025658,-0.1625156,-0.0076699755,-0.40627006,0.0015817076,-0.40627006,0.24519695,-0.14598747,-0.00030687288
161,-0.38508022,0.0015817076,-0.38508022,0.18975532,-0.1627651,-0.007351274,-0.40411246,0.0015817076,-0.40411246,0.24495384,-0.1459068,-0.0006563071
162,-0.38423678,0.0015817076,-0.38423678,0.19091949,-0.16476765,-0.007531387,-0.4032239,0.0015817076,-0.4032239,0.24704978,-0.14584604,-0.00083167106
163,-0.38449717,0.0015817076,-0.38449717,0.1899201,-0.16444844,-0.0069498406,-0.40344095,0.0015817076,-0.40344095,0.24612454,-0.14581805,-0.00034840472
