Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa
52,-0.39400855,0.0015817076,-0.39400846,0.12012563,-0.206917,-0.014808052,-0.40267098,0.0015817076,-0.40267092,0.2633041,-0.16212462,0.003635812
53,-0.3973785,0.0015817076,-0.3973784,0.1250531,-0.20785381,-0.012882175,-0.40646407,0.0015817076,-0.406464,0.2679329,-0.16245,0.0055839596
54,-0.39698216,0.0015817076,-0.39698207,0.12429596,-0.20486014,-0.015133174,-0.40614644,0.0015817076,-0.40614638,0.26564193,-0.16160075,0.003353496
55,-0.395029,0.0015817076,-0.39502892,0.11934784,-0.20034432,-0.014924492,-0.40394887,0.0015817076,-0.4039488,0.25919667,-0.15948412,0.0035668085
56,-0.3970863,0.0015817076,-0.3970862,0.12357968,-0.20231807,-0.012942427,-0.40629783,0.0015817076,-0.40629777,0.26392525,-0.1593285,0.0055445326
57,-0.394686,0.0015817076,-0.39468592,0.12573375,-0.20273362,-0.015149934,-0.40409717,0.0015817076,-0.4040971,0.26594272,-0.15888706,0.003345279
58,-0.39642438,0.0015817076,-0.3964243,0.12817967,-0.20184956,-0.014929959,-0.40609783,0.0015817076,-0.40609777,0.26743913,-0.15895519,0.0035649356
59,-0.39493406,0.0015817076,-0.39493397,0.12931871,-0.19956069,-0.012954277,-0.40483698,0.0015817076,-0.40483692,0.26694667,-0.15884578,0.005534627
60,-0.3928946,0.0015817076,-0.3928945,0.13098861,-0.19712214,-0.014392447,-0.40308762,0.0015817076,-0.40308756,0.2667517,-0.15878338,0.0037776574
61,-0.38868728,0.0015817076,-0.3886872,0.13058217,-0.19395633,-0.01377932,-0.39903194,0.0015817076,-0.39903188,0.26448092,-0.15815642,0.004220261
62,-0.3899943,0.0015817076,-0.3899942,0.13215566,-0.1925272,-0.011644513,-0.40053844,0.0015817076,-0.40053838,0.2649167,-0.15810363,0.00627608
63,-0.38743088,0.0015817076,-0.3874308,0.13304129,-0.19051093,-0.013752692,-0.3981732,0.0015817076,-0.39817315,0.2643898,-0.15766585,0.004143126
64,-0.38748717,0.0015817076,-0.38748708,0.13098708,-0.18702936,-0.013502906,-0.39822572,0.0015817076,-0.39822567,0.26088735,-0.15603344,0.00437877
65,-0.39032197,0.0015817076,-0.39032188,0.13585185,-0.18859805,-0.0115957605,-0.4013715,0.0015817076,-0.40137145,0.26577264,-0.15630695,0.0063361377
66,-0.38632232,0.0015817076,-0.38632223,0.13685544,-0.18765308,-0.013909471,-0.39753288,0.0015817076,-0.39753282,0.26599896,-0.15567353,0.0041761594
67,-0.38835913,0.0015817076,-0.38835904,0.13634077,-0.18603547,-0.01375398,-0.39959395,0.0015817076,-0.3995939,0.2648475,-0.15478456,0.0043943557
68,-0.39094445,0.0015817076,-0.39094436,0.13914779,-0.18645485,-0.01183495,-0.40236992,0.0015817076,-0.40236986,0.26739833,-0.15525022,0.0063352054
69,-0.38730508,0.0015817076,-0.387305,0.13946338,-0.18481444,-0.013954102,-0.39886612,0.0015817076,-0.39886606,0.2666848,-0.15458532,0.0042476123
70,-0.38634446,0.0015817076,-0.38634437,0.1399175,-0.18323044,-0.013480247,-0.3980299,0.0015817076,-0.39802983,0.26614115,-0.15433572,0.0047976766
71,-0.38696647,0.0015817076,-0.38696638,0.13639006,-0.17978832,-0.011433068,-0.39854196,0.0015817076,-0.3985419,0.2615522,-0.15281625,0.0068728686
72,-0.38275075,0.0015817076,-0.38275066,0.13426745,-0.17841506,-0.013534232,-0.3942574,0.0015817076,-0.39425734,0.25936106,-0.15046096,0.004791354
73,-0.38393033,0.0015817076,-0.38393024,0.13772804,-0.18171568,-0.013298478,-0.3955351,0.0015817076,-0.39553505,0.26436985,-0.14972006,0.005032648
74,-0.38740063,0.0015817076,-0.38740054,0.13734767,-0.18191972,-0.010906834,-0.39894173,0.0015817076,-0.39894167,0.2646089,-0.14839785,0.0073579317
75,-0.38925028,0.0015817076,-0.3892502,0.13807753,-0.18178447,-0.010509717,-0.40084043,0.0015817076,-0.40084037,0.2655794,-0.14659183,0.0073233536
76,-0.3918513,0.0015817076,-0.39185122,0.1411125,-0.18129054,-0.011050898,-0.40367213,0.0015817076,-0.40367207,0.2682672,-0.14439382,0.006701027
77,-0.3977377,0.0015817076,-0.39773762,0.14464085,-0.18002857,-0.01128529,-0.40984237,0.0015817076,-0.4098423,0.27085522,-0.14305319,0.006431804
78,-0.39291978,0.0015817076,-0.3929197,0.14430825,-0.1771786,-0.011387799,-0.405169,0.0015817076,-0.40516895,0.26914525,-0.141686,0.0063143773
79,-0.39698416,0.0015817076,-0.39698407,0.14483555,-0.17460449,-0.011433597,-0.40936586,0.0015817076,-0.4093658,0.26854753,-0.14044715,0.0062622214
80,-0.39608875,0.0015817076,-0.39608863,0.14688434,-0.17228247,-0.011466311,-0.4087226,0.0015817076,-0.40872252,0.2691218,-0.13904382,0.0061205453
81,-0.39858377,0.0015817076,-0.39858365,0.15127246,-0.1704596,-0.011504743,-0.4115789,0.0015817076,-0.4115788,0.27187976,-0.13824625,0.005822276
82,-0.3947041,0.0015817076,-0.39470398,0.152484,-0.1674406,-0.011522939,-0.40794897,0.0015817076,-0.40794888,0.27130347,-0.13661005,0.0056924317
83,-0.3998183,0.0015817076,-0.39981818,0.15483417,-0.16521353,-0.011532417,-0.41328454,0.0015817076,-0.41328445,0.27232748,-0.13594519,0.005635006
84,-0.39608,0.0015817076,-0.39607987,0.1575273,-0.16159716,-0.011538128,-0.40991086,0.0015817076,-0.40991077,0.27246648,-0.13546121,0.00560873
85,-0.3974849,0.0015817076,-0.39748478,0.16427341,-0.15826114,-0.011369311,-0.4118617,0.0015817076,-0.4118616,0.27594072,-0.13633345,0.0055958615
86,-0.39602676,0.0015817076,-0.39602664,0.16668458,-0.15117484,-0.011261186,-0.41089654,0.0015817076,-0.41089645,0.2739488,-0.13466714,0.005588773
87,-0.39513686,0.0015817076,-0.39513677,0.1704821,-0.14578643,-0.011216289,-0.410486,0.0015817076,-0.41048592,0.2739713,-0.1341098,0.005584185
88,-0.39353925,0.0015817076,-0.39353916,0.17115705,-0.13978732,-0.011198558,-0.40923235,0.0015817076,-0.40923226,0.271236,-0.13283573,0.005580688
89,-0.39148396,0.0015817076,-0.39148387,0.16881461,-0.13494149,-0.011872779,-0.40731373,0.0015817076,-0.40731364,0.26703423,-0.12961891,0.00479272
90,-0.39092457,0.0015817076,-0.39092448,0.16841938,-0.13504745,-0.014035823,-0.40673363,0.0015817076,-0.40673354,0.26721576,-0.12736885,0.0025567478
91,-0.39325738,0.0015817076,-0.3932573,0.16869801,-0.13735364,-0.012208475,-0.40895414,0.0015817076,-0.40895405,0.2692197,-0.12579045,0.0042441334
92,-0.39239916,0.0015817076,-0.39239907,0.16812721,-0.13971488,-0.012526696,-0.4079589,0.0015817076,-0.4079588,0.27043825,-0.12423143,0.0036320742
93,-0.39305764,0.0015817076,-0.39305755,0.16677077,-0.14140277,-0.01198612,-0.40846607,0.0015817076,-0.40846598,0.27062103,-0.12295166,0.003467112
94,-0.38978282,0.0015817076,-0.38978273,0.16685961,-0.1435869,-0.011779637,-0.40511137,0.0015817076,-0.40511128,0.2720447,-0.1220839,0.0031730132
95,-0.38625345,0.0015817076,-0.38625336,0.16604203,-0.14463343,-0.010687381,-0.40151206,0.0015817076,-0.40151197,0.2720416,-0.121295616,0.0034716919
96,-0.38492736,0.0015817076,-0.38492727,0.1635199,-0.14430013,-0.010627102,-0.40008307,0.0015817076,-0.40008298,0.26996303,-0.120322384,0.0025920672
97,-0.3854536,0.0015817076,-0.38545352,0.16281182,-0.14574574,-0.011125434,-0.40050325,0.0015817076,-0.40050316,0.2704142,-0.1195887,0.0018454496
98,-0.3897998,0.0015817076,-0.3897997,0.16357775,-0.1480906,-0.011495641,-0.40475324,0.0015817076,-0.40475315,0.2726428,-0.119154364,0.0012007295
99,-0.39294887,0.0015817076,-0.39294878,0.1628282,-0.14942673,-0.011138559,-0.40778276,0.0015817076,-0.40778267,0.2730458,-0.118663505,0.0009392579
100,-0.39164382,0.0015817076,-0.39164373,0.16218096,-0.15044662,-0.010194145,-0.4064046,0.0015817076,-0.40640453,0.27317914,-0.1183157,0.0011039532
101,-0.3884839,0.0015817076,-0.38848382,0.16169485,-0.15107988,-0.009727222,-0.40320885,0.0015817076,-0.40320876,0.27313134,-0.118086874,0.00086618424
102,-0.38665736,0.0015817076,-0.38665727,0.16150148,-0.1516488,-0.008846329,-0.40135685,0.0015817076,-0.40135676,0.27330312,-0.11795301,0.0011702935
103,-0.38697788,0.0015817076,-0.3869778,0.16186766,-0.15226509,-0.008936176,-0.40166643,0.0015817076,-0.40166634,0.27398995,-0.11787588,0.00066316564
104,-0.38764462,0.0015817076,-0.38764453,0.16163895,-0.15232854,-0.008833825,-0.40231422,0.0015817076,-0.40231413,0.2738874,-0.11779094,0.00041012588
105,-0.3877305,0.0015817076,-0.38773042,0.16147579,-0.15252124,-0.008675357,-0.40238214,0.0015817076,-0.40238205,0.27389807,-0.11770774,0.0004213294
106,-0.3875999,0.0015817076,-0.3875998,0.1622604,-0.15318711,-0.008571769,-0.40226308,0.0015817076,-0.402263,0.2749197,-0.11769594,0.0007218275
107,-0.38736817,0.0015817076,-0.38736808,0.16090865,-0.15237361,-0.008730964,-0.40199876,0.0015817076,-0.40199867,0.27338624,-0.117608435,0.00043768456
108,-0.38751668,0.0015817076,-0.3875166,0.15929925,-0.15198709,-0.008973631,-0.40207928,0.0015817076,-0.4020792,0.27192837,-0.117485434,-7.342601e-05
109,-0.38737884,0.0015817076,-0.38737875,0.16076316,-0.15403022,-0.009175153,-0.4019269,0.0015817076,-0.40192682,0.27434146,-0.11739031,-0.00037177218
110,-0.39082655,0.0015817076,-0.39082646,0.16176948,-0.15501943,-0.0085718855,-0.4053625,0.0015817076,-0.4053624,0.27586955,-0.11716756,-7.427938e-05
111,-0.39247304,0.0015817076,-0.39247295,0.16198292,-0.15456076,-0.008649663,-0.4070317,0.0015817076,-0.4070316,0.27585432,-0.11699258,-0.0007497672
112,-0.39076558,0.0015817076,-0.3907655,0.16154006,-0.15356569,-0.008558716,-0.40535614,0.0015817076,-0.40535605,0.2749022,-0.11687419,-0.0011226236
113,-0.38847184,0.0015817076,-0.38847175,0.16262738,-0.1537234,-0.007814129,-0.40312612,0.0015817076,-0.40312603,0.27581978,-0.11674223,-0.0007208525
114,-0.3854007,0.0015817076,-0.38540062,0.1617285,-0.15269937,-0.008606355,-0.40007275,0.0015817076,-0.40007266,0.2744719,-0.116603166,-0.0016126272
115,-0.38457254,0.0015817076,-0.38457245,0.1595315,-0.1514146,-0.0073223,-0.39919272,0.0015817076,-0.39919263,0.27208862,-0.116350725,-0.00029673794
116,-0.37884945,0.0015817076,-0.37884933,0.16233912,-0.15348776,-0.007409693,-0.39355472,0.0015817076,-0.3935546,0.27553245,-0.115995176,0.00023805024
117,-0.38210028,0.0015817076,-0.38210016,0.16243535,-0.15312126,-0.006975028,-0.39680833,0.0015817076,-0.3968082,0.27551752,-0.11580366,0.0012373409
118,-0.38701248,0.0015817076,-0.38701236,0.16025828,-0.15127224,-0.007917513,-0.4016628,0.0015817076,-0.40166268,0.27286336,-0.11559981,0.00023982505
119,-0.3917631,0.0015817076,-0.39176297,0.16121456,-0.15236515,-0.00812458,-0.40638623,0.0015817076,-0.4063861,0.27441767,-0.11544254,0.00037353975
120,-0.3900694,0.0015817076,-0.39006928,0.16274118,-0.15408309,-0.008447724,-0.4047038,0.0015817076,-0.40470368,0.27664313,-0.115302205,0.00021450268
121,-0.3859708,0.0015817076,-0.38597068,0.1623147,-0.15356703,-0.008687371,-0.40062955,0.0015817076,-0.40062943,0.275945,-0.11515468,-0.00011669178
122,-0.38296837,0.0015817076,-0.38296825,0.16488577,-0.15373518,-0.0075576045,-0.3977707,0.0015817076,-0.39777058,0.27803847,-0.1149547,0.0008313368
123,-0.3843764,0.0015817076,-0.3843763,0.16026315,-0.14849463,-0.007833845,-0.39917237,0.0015817076,-0.39917225,0.27140468,-0.114484444,-1.0179763e-05
124,-0.38584372,0.0015817076,-0.3858436,0.16014583,-0.14884087,-0.007150085,-0.40060884,0.0015817076,-0.40060872,0.27166837,-0.11467365,0.0010158999
125,-0.38827467,0.0015817076,-0.38827455,0.16439952,-0.15269624,-0.00792169,-0.4030675,0.0015817076,-0.40306738,0.27743962,-0.114773095,0.0005338218
126,-0.38943222,0.0015817076,-0.3894321,0.16443884,-0.15179908,-0.008290769,-0.40426064,0.0015817076,-0.40426052,0.27702948,-0.11462958,0.00047559344
127,-0.39057317,0.0015817076,-0.39057305,0.16219535,-0.14972967,-0.0077336347,-0.40537435,0.0015817076,-0.40537423,0.27411565,-0.11451099,0.0007899442
128,-0.3885878,0.0015817076,-0.38858768,0.16212726,-0.1497457,-0.007754638,-0.4033955,0.0015817076,-0.40339538,0.27411163,-0.11427466,0.0007248628
129,-0.38977805,0.0015817076,-0.38977793,0.16088341,-0.15055485,-0.00942116,-0.40448138,0.0015817076,-0.40448126,0.2738212,-0.11383195,-0.0010189088
130,-0.3921878,0.0015817076,-0.39218768,0.16329989,-0.15326266,-0.009522708,-0.40688044,0.0015817076,-0.40688032,0.27752212,-0.11333951,-0.0014263666
131,-0.39198905,0.0015817076,-0.39198893,0.16412187,-0.15289888,-0.008488533,-0.40674084,0.0015817076,-0.40674073,0.27803808,-0.112965845,-0.0011675163
132,-0.38954753,0.0015817076,-0.3895474,0.16299917,-0.15123954,-0.00765688,-0.40432915,0.0015817076,-0.40432903,0.27615622,-0.11281337,-0.001014295
133,-0.38619474,0.0015817076,-0.38619462,0.16306552,-0.15064959,-0.0074584982,-0.40102395,0.0015817076,-0.40102383,0.2758189,-0.11264954,-0.0011263767
134,-0.38616714,0.0015817076,-0.38616702,0.16295083,-0.14978056,-0.007532374,-0.40102932,0.0015817076,-0.4010292,0.27525854,-0.11243542,-0.0010877182
135,-0.38886717,0.0015817076,-0.38886705,0.1638364,-0.15022865,-0.007329423,-0.40373868,0.0015817076,-0.40373856,0.27631703,-0.112253964,-0.0009223731
136,-0.38928565,0.0015817076,-0.38928553,0.16499546,-0.15078235,-0.007486368,-0.4041879,0.0015817076,-0.40418774,0.27758378,-0.11211651,-0.0011871093
137,-0.38851437,0.0015817076,-0.38851425,0.16444273,-0.14989689,-0.007153501,-0.40343276,0.0015817076,-0.4034326,0.27661347,-0.11208595,-0.0011348301
138,-0.38752243,0.0015817076,-0.3875223,0.164422,-0.14944617,-0.007313343,-0.40246528,0.0015817076,-0.40246513,0.2763106,-0.1120381,-0.0013099278
139,-0.38733974,0.0015817076,-0.38733962,0.16486162,-0.14942954,-0.00708008,-0.40230605,0.0015817076,-0.4023059,0.27664438,-0.11197287,-0.0008529758
140,-0.38740852,0.0015817076,-0.3874084,0.1645651,-0.14894103,-0.0071293074,-0.40238163,0.0015817076,-0.40238148,0.27612606,-0.11194632,-0.00087678875
141,-0.3877568,0.0015817076,-0.38775668,0.16499802,-0.14894108,-0.0072976635,-0.40274933,0.0015817076,-0.40274918,0.27648273,-0.11187257,-0.00094733253
142,-0.38864934,0.0015817076,-0.38864923,0.16548759,-0.14889202,-0.0079557765,-0.40366334,0.0015817076,-0.4036632,0.2768772,-0.11175218,-0.0017069031
143,-0.39114782,0.0015817076,-0.39114773,0.16649427,-0.14858465,-0.007574293,-0.4062116,0.0015817076,-0.40621147,0.27757475,-0.1114125,-0.0011717543
144,-0.3897194,0.0015817076,-0.3897193,0.167275,-0.14813405,-0.007507976,-0.4048495,0.0015817076,-0.40484935,0.2779197,-0.1111416,-0.0009903488
145,-0.38908833,0.0015817076,-0.38908824,0.1666304,-0.1466408,-0.007092001,-0.40425804,0.0015817076,-0.4042579,0.27655002,-0.1109296,-0.0006444507
146,-0.38516632,0.0015817076,-0.38516623,0.16668671,-0.14617293,-0.0076653333,-0.40038073,0.0015817076,-0.40038058,0.2762824,-0.110762425,-0.0015171656
147,-0.38443473,0.0015817076,-0.38443464,0.16684745,-0.14564581,-0.0072188145,-0.39968458,0.0015817076,-0.39968443,0.27615842,-0.11043036,-0.0011144695
148,-0.38681194,0.0015817076,-0.38681185,0.16520691,-0.14476402,-0.00749642,-0.4020103,0.0015817076,-0.40201014,0.27445993,-0.110345565,-0.0014423537
149,-0.38766193,0.0015817076,-0.38766184,0.16531391,-0.14597532,-0.007575796,-0.40280706,0.0015817076,-0.4028069,0.27534825,-0.11028244,-0.0015675727
150,-0.38770908,0.0015817076,-0.387709,0.16705471,-0.14764042,-0.007609181,-0.40286312,0.0015817076,-0.40286297,0.27777103,-0.11003232,-0.0016206767
151,-0.38834575,0.0015817076,-0.38834566,0.16438787,-0.14638619,-0.0081105055,-0.4034239,0.0015817076,-0.40342376,0.27500644,-0.11010957,-0.0020914369
152,-0.3953727,0.0015817076,-0.3953726,0.16726339,-0.14874557,-0.0076648644,-0.41044748,0.0015817076,-0.41044733,0.27895632,-0.10953538,-0.0012497072
153,-0.40352586,0.0015817076,-0.40352577,0.171541,-0.14762907,-0.008777595,-0.41881374,0.0015817076,-0.4188136,0.28213423,-0.1077091,-0.0021685748
154,-0.40089515,0.0015817076,-0.40089503,0.1641913,-0.14296205,-0.0111217415,-0.41605926,0.0015817076,-0.4160591,0.2736376,-0.10814707,-0.0044186315
155,-0.40325907,0.0015817076,-0.40325895,0.16772759,-0.14536573,-0.009971628,-0.4184686,0.0015817076,-0.41846845,0.27816397,-0.106976315,-0.0035003587
156,-0.40257087,0.0015817076,-0.40257075,0.17602818,-0.14483945,-0.009509772,-0.4181875,0.0015817076,-0.41818735,0.28492036,-0.10366287,-0.0035619421
157,-0.4013326,0.0015817076,-0.40133247,0.17899448,-0.13339946,-0.010482025,-0.4176101,0.0015817076,-0.41760996,0.28143486,-0.09875702,-0.0047164815
158,-0.41009277,0.0015817076,-0.41009265,0.17518935,-0.12326151,-0.010844445,-0.42662346,0.0015817076,-0.4266233,0.2736071,-0.0957296,-0.0052114036
159,-0.40377507,0.0015817076,-0.40377495,0.18046528,-0.12731756,-0.009892263,-0.4203598,0.0015817076,-0.42035967,0.28051662,-0.09378424,-0.00454148
160,-0.3956949,0.0015817076,-0.3956948,0.19044748,-0.13232145,-0.008756178,-0.41247952,0.0015817076,-0.4124794,0.29170308,-0.0910346,-0.0036744042
161,-0.39589274,0.0015817076,-0.3958926,0.17959933,-0.122299746,-0.008267278,-0.41270578,0.0015817076,-0.41270566,0.2779219,-0.09099328,-0.003301052
162,-0.38866976,0.0015817076,-0.3886696,0.17780116,-0.11811538,-0.008056348,-0.40562344,0.0015817076,-0.40562332,0.2745405,-0.08959387,-0.003139775
163,-0.3921883,0.0015817076,-0.39218816,0.18036231,-0.12174523,-0.007964816,-0.40906426,0.0015817076,-0.40906414,0.27930188,-0.08866058,-0.003069601
164,-0.3912645,0.0015817076,-0.39126435,0.18463716,-0.12423604,-0.007924578,-0.40818584,0.0015817076,-0.40818572,0.28469476,-0.08665806,-0.00303857
