Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.07591537,0.080790125,0.07591319,0.052592743,-0.048379973,-0.046829086,0.07582213,0.080790125,0.07582082,0.0573512,-0.049744938,-0.04480159,0.07572888,0.080790125,0.07572838,0.060380828,-0.050669115,-0.038411252,0.0756349,0.080790125,0.075633965,0.062248323,-0.05124812,-0.032150112,0.07553869,0.080790125,0.07553516,0.06329311,-0.051544275,-0.025392825,0.07543843,0.080790125,0.07542941,0.06370467,0.0007908538,0.0007908538
2,0.12429549,0.13958779,0.124587975,0.055753596,-0.029597213,-0.048583876,0.12459714,0.13311683,0.12518762,0.066116795,-0.033191454,-0.04788049,0.12492491,0.13054802,0.12528786,0.072319575,-0.035746764,-0.033016387,0.12515706,0.13091236,0.12444884,0.075742505,-0.037318617,-0.013860017,0.12428771,0.13452582,0.12376833,0.077166244,-0.038047533,0.008382275,0.12348316,0.14122581,0.12302929,0.0770359,0.0007908538,0.0007908538
3,0.09212924,0.16029517,0.09360324,0.08206352,-0.0031294024,-0.06858863,0.09385157,0.11773595,0.09702664,0.07973406,-0.0008220412,-0.0760873,0.0966418,0.10509872,0.098599605,0.07514992,-0.0013044276,-0.06346547,0.09867907,0.10633303,0.095984705,0.07322623,-0.0025199712,-0.032773484,0.096018136,0.12292144,0.09286575,0.07232264,-0.0031761448,0.026042031,0.09245381,0.16829427,0.09066946,0.07032769,0.0007908538,0.0007908538
4,0.08906781,0.17727737,0.08725059,0.087363236,0.022060867,-0.075369634,0.0871377,0.11705302,0.0902935,0.08003989,0.025736041,-0.08644265,0.089938834,0.099464945,0.092391744,0.071622215,0.02547962,-0.07306014,0.09267033,0.10096197,0.088928655,0.06780232,0.024282623,-0.03372242,0.0889614,0.12401745,0.085417114,0.06553902,0.023866298,0.045589555,0.08519267,0.18886974,0.08669831,0.061747268,0.0007908538,0.0007908538
5,0.11000359,0.19022386,0.10148291,0.080196835,0.017897105,-0.08894792,0.10085058,0.12937436,0.10187171,0.077289775,0.02028616,-0.095015004,0.10212208,0.111726195,0.104419105,0.073447965,0.019021919,-0.07476664,0.105130725,0.11280291,0.10156577,0.072571374,0.017315118,-0.026035372,0.10135623,0.13669418,0.09998406,0.07154468,0.016488247,0.06404192,0.09986931,0.20516628,0.10885317,0.0685688,0.0007908538,0.0007908538
6,0.10192104,0.1917338,0.09472577,0.08766246,0.011711685,-0.10117345,0.09440638,0.12597741,0.09641928,0.08243109,0.015833462,-0.105512306,0.09684236,0.10722025,0.09965736,0.07678886,0.015116994,-0.08402325,0.10064935,0.10848669,0.096835166,0.07542548,0.013346622,-0.03163003,0.096626334,0.13412815,0.094506435,0.07471762,0.012241652,0.067539945,0.09403676,0.20889008,0.101674825,0.07231744,0.0007908538,0.0007908538
7,0.10089915,0.20093916,0.094061024,0.08823608,0.02876575,-0.08715671,0.093093,0.12644215,0.09552803,0.079942785,0.033085447,-0.09698083,0.094938114,0.10484615,0.097602405,0.071910225,0.032541994,-0.07876073,0.09816277,0.10629539,0.09354869,0.06918971,0.031131353,-0.026148366,0.09334864,0.13432108,0.09001132,0.06738284,0.030885575,0.077365726,0.08971637,0.21493892,0.095745675,0.06315363,0.0007908538,0.0007908538
8,0.105442695,0.20137417,0.0971829,0.088161305,0.014241092,-0.0955581,0.09601738,0.12866043,0.09798971,0.082709424,0.018680176,-0.10239084,0.09769655,0.107671134,0.10038197,0.07713952,0.018040461,-0.08127939,0.10116637,0.10886017,0.09675305,0.076068275,0.016457679,-0.025445191,0.09638365,0.13631237,0.09363857,0.07545831,0.01582888,0.08139479,0.09314013,0.21635099,0.10078346,0.07286551,0.0007908538,0.0007908538
9,0.104886614,0.20293453,0.09678779,0.08903604,0.01534426,-0.09430409,0.09545062,0.12846571,0.09753843,0.08309763,0.019978663,-0.10186525,0.0970871,0.1069791,0.09975131,0.0771492,0.019432686,-0.08098037,0.10053291,0.108212516,0.0959552,0.07591812,0.01793169,-0.024298249,0.09557431,0.13612704,0.09254612,0.07523573,0.017456112,0.08467078,0.09200344,0.21751261,0.0991999,0.072513506,0.0007908538,0.0007908538
10,0.103872,0.20430894,0.09609815,0.08970563,0.01827102,-0.09160183,0.09456415,0.12804218,0.09678591,0.08299708,0.02303825,-0.10030192,0.09616934,0.10602624,0.09879407,0.07640933,0.022577913,-0.079894915,0.09956888,0.107304424,0.09481928,0.074822895,0.021166274,-0.022686575,0.09445483,0.13567135,0.09109946,0.073916465,0.020868454,0.08778921,0.090576835,0.2182746,0.09716669,0.07085971,0.0007908538,0.0007908538
