Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.075549714,0.080790125,0.07559085,0.056195095,-0.049197406,-0.036154497,0.07536338,0.080790125,0.07538555,0.06003665,-0.050647516,-0.030757282,0.07513125,0.080790125,0.07513112,0.06273298,-0.05164846,-0.025309047,0.07503568,0.080790125,0.075029224,0.06444382,-0.05225982,-0.020033069,0.07495194,0.080790125,0.07497154,0.06538327,-0.05255058,-0.013901246,0.074873246,0.080790125,0.07491408,0.06575968,0.0007908538,0.0007908538
2,0.10642278,0.13089578,0.10740774,0.062119942,-0.04540444,-0.008458436,0.10702686,0.12069749,0.108122885,0.07135716,-0.049440734,-0.0033200243,0.107761525,0.11657075,0.10828202,0.07819539,-0.05245822,0.004118201,0.10808879,0.116476074,0.10751277,0.08263742,-0.05437279,0.0118426075,0.10722116,0.12051072,0.10595458,0.08495402,-0.055282325,0.022909664,0.10556575,0.1302685,0.104791135,0.08562262,0.0007908538,0.0007908538
3,0.07015714,0.14244452,0.073499426,0.0685417,-0.048570592,-0.0037999712,0.07329905,0.103906855,0.07677981,0.07809016,-0.053338274,-0.0074567785,0.0767164,0.09001198,0.07823019,0.08612893,-0.05754512,-0.002138977,0.078117736,0.08973093,0.07660463,0.092161365,-0.06043822,0.008491363,0.07603106,0.10346651,0.072268054,0.09566163,-0.061812896,0.031057376,0.071496285,0.1409681,0.06852529,0.09685955,0.0007908538,0.0007908538
4,0.073657244,0.16113715,0.07396885,0.07070379,-0.051725134,0.0027504223,0.07371257,0.11099848,0.07689601,0.08070129,-0.0571159,-0.0028058277,0.07679057,0.09274934,0.07841679,0.089891724,-0.06193506,0.0031162866,0.07825097,0.09230872,0.076697215,0.09692294,-0.06517385,0.0164719,0.07608986,0.11032458,0.07257695,0.10091587,-0.066583,0.04447124,0.07203578,0.15923567,0.072230875,0.102115914,0.0007908538,0.0007908538
5,0.08780607,0.17775129,0.08439671,0.07079242,-0.050064147,0.0071379095,0.08405555,0.12342447,0.08620869,0.080828674,-0.055782963,0.002507973,0.08599888,0.10338162,0.08742774,0.09060007,-0.060823187,0.01002764,0.08718697,0.102879986,0.085845366,0.09797978,-0.06410576,0.025634356,0.08526111,0.12275948,0.08271666,0.101930834,-0.065412134,0.056243964,0.08247579,0.17594543,0.08642964,0.10275236,0.0007908538,0.0007908538
6,0.07861223,0.1799472,0.07708056,0.070754126,-0.053959195,-0.0030498328,0.07667787,0.120422564,0.07980673,0.081431255,-0.06010769,-0.00608507,0.07956661,0.098593615,0.081319235,0.09181974,-0.06566626,0.0038709398,0.08095583,0.09792454,0.07930425,0.09986307,-0.069428906,0.021925025,0.07848306,0.1193206,0.07491886,0.10439269,-0.07113793,0.056012187,0.07447127,0.17731446,0.076411635,0.10565995,0.0007908538,0.0007908538
7,0.075869925,0.18241183,0.07489162,0.06857262,-0.04607369,-0.0035191644,0.0744863,0.120265864,0.07794983,0.07891722,-0.052438363,-0.0066062943,0.077683605,0.09755968,0.07950055,0.089065015,-0.058150116,0.003985978,0.079061486,0.09699645,0.07718061,0.09690889,-0.062029105,0.02295922,0.07624764,0.11953722,0.07216169,0.10113836,-0.06373754,0.058340866,0.07165754,0.1804629,0.07282709,0.10177856,0.0007908538,0.0007908538
8,0.08233588,0.18751448,0.07990147,0.06745313,-0.043102883,-0.0034339414,0.07943646,0.1250961,0.082430124,0.077830866,-0.049578976,-0.005307492,0.08209548,0.102180466,0.083783895,0.08807543,-0.055293243,0.0066463714,0.08327709,0.10164054,0.08146293,0.09584537,-0.059112344,0.026711233,0.080526575,0.124507464,0.07682533,0.09984393,-0.06072643,0.0625425,0.076465316,0.18585932,0.07901115,0.10010989,0.0007908538,0.0007908538
9,0.078223504,0.18692154,0.07677012,0.067998156,-0.048144158,-0.0071079414,0.076255396,0.123219654,0.07967683,0.078837775,-0.054746382,-0.008339338,0.079318136,0.099864334,0.081145346,0.08948272,-0.060666665,0.0046295114,0.08057667,0.09922239,0.07865771,0.097679004,-0.06470248,0.025440527,0.077637225,0.12232744,0.07352431,0.10211362,-0.066552766,0.06195317,0.073113,0.18468075,0.074645795,0.10287973,0.0007908538,0.0007908538
10,0.078804664,0.18792118,0.07724258,0.067571536,-0.04704965,-0.0050424007,0.07669774,0.1238479,0.080095656,0.078381136,-0.05369409,-0.006453789,0.07971088,0.100353904,0.081518255,0.089015804,-0.059638772,0.006662446,0.0809261,0.099755056,0.0789727,0.09718287,-0.06368878,0.027518597,0.07797017,0.12307479,0.07382899,0.10155556,-0.06554108,0.06370139,0.0734987,0.18581617,0.07510451,0.10220558,0.0007908538,0.0007908538
11,0.080416776,0.18911326,0.07850692,0.06737063,-0.046951015,-0.005425753,0.07793168,0.1250004,0.081213005,0.0782372,-0.053623557,-0.0061712638,0.08080743,0.1014625,0.08258225,0.08893291,-0.05957629,0.007813141,0.08195565,0.10086572,0.08001607,0.09711144,-0.063623466,0.029136939,0.07901852,0.12425172,0.07496888,0.101458795,-0.06547394,0.065191664,0.074714735,0.1870256,0.076650366,0.102064095,0.0007908538,0.0007908538
12,0.0780536,0.18836907,0.07670406,0.06754939,-0.048380975,-0.0067129843,0.07611295,0.1237152,0.079616934,0.07851895,-0.055090327,-0.0071415575,0.079212375,0.10001198,0.081049256,0.08930749,-0.06111641,0.007472138,0.080391824,0.099394515,0.07838555,0.09762291,-0.0652442,0.029089537,0.0773597,0.12290262,0.07307952,0.10212434,-0.06717464,0.065119095,0.07282327,0.18611793,0.07418408,0.10289849,0.0007908538,0.0007908538
