Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.0758503,0.080790125,0.075836256,0.06253479,-0.06276763,-0.042727746,0.07578064,0.080790125,0.07577695,0.06609725,-0.06374624,-0.03693361,0.07568707,0.080790125,0.07566025,0.06848624,-0.06435291,-0.030126542,0.07546263,0.080790125,0.07544474,0.06998707,-0.06469098,-0.022425126,0.07519073,0.080790125,0.075212784,0.07087267,-0.06484115,-0.014893376,0.07492083,0.080790125,0.074981585,0.07133287,0.0007908538,0.0007908538
2,0.1106843,0.13559698,0.11113077,0.07672368,-0.07800992,0.0006574162,0.11078489,0.12325556,0.11108345,0.08656268,-0.08217199,0.0033679316,0.110413454,0.11841287,0.11040742,0.093415,-0.08493378,0.006815105,0.10946254,0.11850201,0.10854407,0.09772092,-0.086529,0.014823433,0.10766879,0.122903615,0.10695013,0.10012812,-0.08722455,0.02782721,0.10609754,0.13351344,0.106868476,0.101174414,0.0007908538,0.0007908538
3,0.07539633,0.14976673,0.077532,0.082654245,-0.088059254,0.009070448,0.077198125,0.10472064,0.07858748,0.09482365,-0.09406375,-0.0010002377,0.07767293,0.09035696,0.07800362,0.10398642,-0.09836578,-0.004990705,0.07644471,0.09054149,0.07435815,0.11020311,-0.101052195,0.0058370526,0.07300564,0.10435561,0.07076809,0.113974564,-0.10216268,0.0361733,0.069462724,0.14630695,0.06937292,0.1154928,0.0007908538,0.0007908538
4,0.07766075,0.1692071,0.07609313,0.08492825,-0.07825382,0.026490165,0.07586143,0.10958481,0.07642088,0.09594694,-0.085139446,0.009795079,0.075406544,0.09083874,0.075636774,0.10521837,-0.09021453,0.0024510268,0.073733725,0.09107959,0.07139074,0.11175053,-0.09331998,0.014942601,0.06981602,0.10967785,0.06816951,0.115401484,-0.094384775,0.05372744,0.06694847,0.16690473,0.07076037,0.11610258,0.0007908538,0.0007908538
5,0.095639415,0.18989044,0.08883155,0.09099462,-0.08973696,0.023817657,0.088318735,0.12404449,0.08736204,0.1013784,-0.09650568,0.009535052,0.08620227,0.1032076,0.08629992,0.11132952,-0.10166578,0.00484739,0.084312335,0.10303215,0.0823833,0.11876933,-0.10479331,0.021660058,0.08086428,0.12296793,0.08098768,0.12301158,-0.10594554,0.066717945,0.080176175,0.18515468,0.08953697,0.1242557,0.0007908538,0.0007908538
6,0.08456922,0.19257376,0.08029755,0.09065649,-0.08606252,0.018601155,0.07970657,0.11995513,0.079753876,0.10143724,-0.09319632,0.003192837,0.07850622,0.09723303,0.07877737,0.11150768,-0.09858112,-0.002053309,0.0766564,0.09719302,0.0742023,0.11901059,-0.10183783,0.016097464,0.0724425,0.11910685,0.07129055,0.12332792,-0.10288501,0.06556113,0.07014409,0.18763605,0.07684312,0.12444032,0.0007908538,0.0007908538
7,0.082277626,0.19556743,0.078479685,0.08934875,-0.075597756,0.020773558,0.07798154,0.120117374,0.07827365,0.0994459,-0.083048694,0.0040479074,0.077031724,0.09657059,0.07730473,0.109044716,-0.088538885,-0.0018065835,0.07510043,0.09671583,0.07236809,0.1161669,-0.09168127,0.016785705,0.07047345,0.11989379,0.06882356,0.1200229,-0.09222412,0.06826083,0.067554615,0.19198187,0.073571585,0.12028958,0.0007908538,0.0007908538
8,0.088579856,0.20101467,0.08319376,0.09100543,-0.08021136,0.018776612,0.082605585,0.124894716,0.08248284,0.101050414,-0.08754953,0.0034644103,0.08119806,0.101007424,0.081460804,0.1109387,-0.09299275,-0.0011334455,0.079246245,0.100972496,0.076680854,0.11838091,-0.09607957,0.0188058,0.07481636,0.12417053,0.07371599,0.12245616,-0.09663483,0.071652606,0.07261346,0.19653758,0.08032764,0.12301644,0.0007908538,0.0007908538
9,0.084141165,0.20035301,0.079930484,0.09098655,-0.0809662,0.01762238,0.07931509,0.122815564,0.079617746,0.1013369,-0.08833657,0.0017930943,0.07830883,0.09853685,0.07865251,0.11132695,-0.0938147,-0.0032089541,0.0764115,0.098523475,0.0736913,0.11883446,-0.09696609,0.016699968,0.07177073,0.12207837,0.07019795,0.1230304,-0.09759652,0.07020299,0.06899113,0.19564983,0.07552791,0.12374715,0.0007908538,0.0007908538
10,0.08485829,0.20128766,0.08047706,0.09062629,-0.07792554,0.020496935,0.07991076,0.12357661,0.08017532,0.10067506,-0.085365385,0.003946972,0.078871764,0.099204786,0.07919802,0.11049215,-0.09085632,-0.0014543245,0.07693372,0.099226385,0.07418063,0.1178705,-0.09395525,0.018234495,0.07225091,0.123002306,0.070665084,0.121902525,-0.09442522,0.071737535,0.0694856,0.19709527,0.07614196,0.12233634,0.0007908538,0.0007908538
