Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.07545434,0.080761604,0.07547147,0.067429766,-0.06941701,-0.027934061,0.07547082,0.080790125,0.07547879,0.068911515,-0.06954203,-0.02409257,0.07547681,0.080790125,0.075480364,0.06998664,-0.06961493,-0.017593378,0.075477175,0.080790125,0.075476274,0.07075519,-0.0696473,-0.007387308,0.075471304,0.080790125,0.07546131,0.07129513,-0.069644004,0.0052170325,0.0754534,0.080697,0.07542585,0.071675375,0.0007908538,0.0007908538
2,0.11502086,0.13804804,0.1154697,0.09810532,-0.060133237,-0.017279044,0.11525067,0.124816015,0.115873694,0.096309274,-0.05981188,-0.00903004,0.11538545,0.1223336,0.11524011,0.09465733,-0.05950095,-0.004398274,0.11486337,0.123166375,0.11371728,0.09327643,-0.059144348,0.010946293,0.11339205,0.12791483,0.11176686,0.09193155,-0.058770023,0.044465132,0.11133652,0.13981993,0.110566154,0.09059478,0.0007908538,0.0007908538
3,0.079793185,0.15804173,0.08089312,0.11971028,-0.030309437,0.011273701,0.080233365,0.10200667,0.08219929,0.10714332,-0.028724276,0.0017606727,0.08122841,0.09289355,0.08183211,0.09869135,-0.027745444,-0.027355358,0.08124489,0.09434916,0.07864835,0.09279852,-0.027190013,-0.02093745,0.07810908,0.10853678,0.074648306,0.08879889,-0.026742227,0.0531753,0.073869556,0.16181886,0.07233387,0.08546697,0.0007908538,0.0007908538
4,0.079357274,0.17941926,0.076367326,0.13482398,-0.035299584,0.014939764,0.07499871,0.102124855,0.07675153,0.118505016,-0.032761488,0.00013907795,0.07517009,0.08967178,0.07616623,0.10873283,-0.031581428,-0.039798744,0.075166106,0.09065679,0.072303414,0.10316719,-0.030976975,-0.031319167,0.071399674,0.108270906,0.068380736,0.09961371,-0.03042442,0.06837277,0.06777009,0.18053873,0.07066874,0.09668298,0.0007908538,0.0007908538
5,0.101605386,0.20361759,0.0918982,0.14342223,-0.0428181,0.016511483,0.0900541,0.11759795,0.090378456,0.124748245,-0.039947964,0.004549877,0.0883615,0.10429109,0.089338064,0.11491327,-0.039070226,-0.034584604,0.08783649,0.104520656,0.085323334,0.11128679,-0.038621858,-0.02101598,0.08395894,0.12264485,0.08278254,0.108891115,-0.038045518,0.0947736,0.08270282,0.20197862,0.092756055,0.10637286,0.0007908538,0.0007908538
6,0.09272482,0.20821866,0.0849961,0.14743672,-0.048170567,0.008620038,0.08276767,0.11443999,0.08395588,0.12908286,-0.04489943,-0.005738175,0.08166097,0.09935622,0.082921624,0.119538054,-0.043798666,-0.047303975,0.08150886,0.09973143,0.07864127,0.11589485,-0.043398228,-0.031421654,0.07723808,0.11943061,0.07519046,0.113819346,-0.04311229,0.09269505,0.07477456,0.20514143,0.082845405,0.11200503,0.0007908538,0.0007908538
7,0.08844018,0.21110766,0.08170271,0.14429797,-0.033997748,0.016449612,0.07989738,0.113762535,0.08148087,0.12385842,-0.031225925,0.00072609994,0.07933339,0.09796528,0.0806245,0.11299397,-0.030227447,-0.042363226,0.078988165,0.0985496,0.07568246,0.10844891,-0.02966579,-0.027317252,0.07407819,0.11990711,0.07125369,0.10559978,-0.028593944,0.1008195,0.07097008,0.21074694,0.07782718,0.102045804,0.0007908538,0.0007908538
8,0.09378699,0.21624859,0.08563361,0.14538974,-0.035957877,0.016351169,0.08367882,0.11758135,0.08498544,0.12473604,-0.0331702,0.0020028963,0.08268541,0.10155668,0.08395177,0.114087924,-0.032253854,-0.03965077,0.08213087,0.101917654,0.07886502,0.11012753,-0.031721763,-0.023313746,0.077092424,0.123319745,0.07456353,0.10761603,-0.03065406,0.10771049,0.074428596,0.21515076,0.08264011,0.10421114,0.0007908538,0.0007908538
9,0.091758706,0.21680462,0.08416556,0.14768137,-0.043420896,0.009883031,0.08183754,0.11655087,0.08336482,0.12811582,-0.040318727,-0.004230664,0.08083563,0.10004171,0.08216993,0.11819343,-0.0392813,-0.04529838,0.08040278,0.100361034,0.077104345,0.11462552,-0.038829826,-0.027758664,0.07531549,0.12177458,0.07260341,0.112582974,-0.038193475,0.10461603,0.07224972,0.21402965,0.07977914,0.11019349,0.0007908538,0.0007908538
10,0.09192099,0.21768057,0.08430051,0.14587481,-0.03754785,0.014987142,0.08215908,0.11710645,0.083677776,0.12548491,-0.03470999,0.0010503989,0.081210226,0.10055428,0.082504086,0.11506401,-0.033769105,-0.039859977,0.08057098,0.10086637,0.077148594,0.111220226,-0.0332755,-0.023281522,0.075244814,0.122686036,0.07236482,0.108870886,-0.032325845,0.109167516,0.07216912,0.21606083,0.07957847,0.105705746,0.0007908538,0.0007908538
11,0.09202912,0.21817723,0.08439239,0.14630918,-0.039158124,0.014241914,0.082150176,0.1172463,0.083680995,0.1261492,-0.036265474,0.0008032743,0.081139594,0.10057337,0.0824379,0.11590815,-0.03531002,-0.03948338,0.08046155,0.10081235,0.07702879,0.1121978,-0.034835123,-0.022899099,0.075079136,0.12262261,0.07217086,0.10997195,-0.033972472,0.10957452,0.07197044,0.2161182,0.079317965,0.10702078,0.0007908538,0.0007908538
12,0.09213434,0.21848336,0.08447875,0.14694294,-0.04135046,0.012055423,0.08211273,0.11727811,0.08364735,0.12708755,-0.03837364,-0.00076791923,0.0810348,0.10052184,0.08233627,0.11706506,-0.03739229,-0.040258933,0.080371164,0.10071779,0.076947756,0.11350619,-0.03693868,-0.023409212,0.07498093,0.122462094,0.07207719,0.11142728,-0.036192495,0.10909259,0.07183919,0.21588233,0.07916012,0.10876482,0.0007908538,0.0007908538
13,0.09223109,0.21866405,0.08455517,0.14577137,-0.037543323,0.012800737,0.08229916,0.11744476,0.08380275,0.12538312,-0.034731094,0.0004987866,0.08125705,0.10076285,0.0825167,0.11501724,-0.03380872,-0.038333092,0.08054943,0.10103381,0.077066876,0.11125316,-0.03332573,-0.02169868,0.075073116,0.12298734,0.07210304,0.108955145,-0.032378066,0.11077214,0.071920805,0.21685804,0.079211034,0.10578807,0.0007908538,0.0007908538
14,0.09180611,0.2185719,0.084249675,0.1461722,-0.038920816,0.01094224,0.08191401,0.117166765,0.08345143,0.12600252,-0.036049172,-0.0008580013,0.08086851,0.10042611,0.08213482,0.11577099,-0.035101008,-0.03902488,0.080193095,0.100681014,0.07670789,0.11207017,-0.03462889,-0.022333391,0.07470823,0.12260884,0.07170459,0.10985336,-0.03375849,0.10993378,0.07148005,0.2164457,0.07862041,0.106880404,0.0007908538,0.0007908538
15,0.09298643,0.2192024,0.085119136,0.14648828,-0.03994886,0.010074685,0.08272534,0.117837995,0.084183626,0.12640898,-0.037047938,-0.0009330491,0.081572,0.101118915,0.08282881,0.1162784,-0.036103915,-0.038204826,0.080876835,0.10130759,0.077427275,0.11270916,-0.03563981,-0.021491027,0.07540531,0.12313353,0.072501265,0.110578835,-0.034804884,0.11056575,0.072308116,0.21679024,0.07976068,0.10771479,0.0007908538,0.0007908538
16,0.091481216,0.21861635,0.084024705,0.14603248,-0.038553484,0.009239647,0.08165264,0.11701303,0.08320696,0.12582712,-0.03569859,-0.0015259588,0.080618665,0.100247286,0.081872605,0.11557174,-0.034753554,-0.0384118,0.07995083,0.1005065,0.076436825,0.11184358,-0.034280762,-0.021973897,0.074411735,0.12250114,0.071345545,0.109607846,-0.0333974,0.10976305,0.071111575,0.2164999,0.07809859,0.10659439,0.0007908538,0.0007908538
17,0.09231576,0.21911786,0.084644526,0.14562933,-0.037227638,0.011159721,0.082310356,0.11759854,0.083804235,0.12520151,-0.034436412,0.000950456,0.08123182,0.100867465,0.082468435,0.1148258,-0.033522252,-0.035378657,0.08047711,0.10106675,0.076955535,0.11106658,-0.033039156,-0.019608218,0.074884064,0.12309581,0.0718429,0.108767964,-0.032075338,0.11152699,0.071703635,0.2172167,0.0788806,0.10555868,0.0007908538,0.0007908538
18,0.09251191,0.21931508,0.08479622,0.14689626,-0.04135954,0.008566412,0.08228743,0.11762724,0.0837903,0.12703256,-0.03839922,-0.001009031,0.081119515,0.10079256,0.08238178,0.117042884,-0.037428014,-0.03657275,0.080393516,0.10088497,0.076919444,0.11354324,-0.036975406,-0.020685583,0.074836634,0.12271651,0.071849346,0.111503065,-0.036220655,0.11009836,0.07165218,0.21646355,0.0788602,0.10883758,0.0007908538,0.0007908538
19,0.091602236,0.21905252,0.084143355,0.14573453,-0.03755655,0.010671866,0.08175646,0.11726662,0.08330799,0.1253654,-0.034745906,0.0012896282,0.08070787,0.100448176,0.0819475,0.1150207,-0.033816285,-0.034013845,0.07992707,0.10060458,0.07636684,0.11125018,-0.03333602,-0.018947933,0.07425174,0.12270154,0.07110543,0.10896918,-0.03239858,0.11128071,0.07096371,0.2170207,0.07785396,0.10582022,0.0007908538,0.0007908538
