Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.036606777,0.047233228,-0.035880025,0.01877126,-0.030172097,0.03772813,-0.035705928,0.048402444,-0.035581402,0.022400841,-0.029701151,0.037415415,-0.035389513,0.0479668,-0.03592787,0.026024614,-0.027221417,0.037304074,-0.035708234,0.045460653,-0.03632244,0.031276137,-0.026464175,0.037479606,-0.03611774,0.043860763,-0.0363171,0.037330467,-0.027460277,0.037648834,-0.036195636,0.04385005,-0.03607315,0.038860455,-0.03723102,0.037796255
2,-0.025447939,0.08745743,-0.020909544,-0.0149211725,-0.027942337,0.022287104,-0.020133886,0.09160769,-0.020119898,-0.009627887,-0.06278705,0.02218559,-0.019190177,0.082407415,-0.023623703,-0.002614303,-0.06276469,0.027680624,-0.022492277,0.05372401,-0.02652597,0.016663909,-0.061958518,0.03418002,-0.025402457,0.04504579,-0.025742168,0.058102265,-0.06337998,0.03127518,-0.02505243,0.054197684,-0.023231285,0.07019044,-0.075020686,0.02670124
3,-0.02105757,0.11040619,-0.015335648,-0.041693427,-0.0064867376,0.018408515,-0.013935691,0.11558737,-0.014449869,-0.03756435,-0.06400766,0.021266023,-0.012542072,0.098842606,-0.018388629,-0.035633795,-0.07095723,0.031050036,-0.015837232,0.05791122,-0.019682854,-0.01751973,-0.073672384,0.03288595,-0.017060047,0.052357964,-0.016560756,0.041953914,-0.083359905,0.021608422,-0.01472941,0.06698603,-0.013152661,0.07448633,-0.10620038,0.017553417
4,-0.022278534,0.11666142,-0.017720705,-0.05941465,-0.0016895346,0.027425747,-0.015982574,0.12393511,-0.015331815,-0.05420454,-0.068334684,0.028286915,-0.01287021,0.10428782,-0.016257787,-0.056478377,-0.078195386,0.034684323,-0.012887315,0.064716175,-0.013973555,-0.03397976,-0.08327501,0.024649398,-0.0106794685,0.06442333,-0.010136893,0.04296756,-0.10139161,0.011191914,-0.0080772955,0.07772459,-0.008645669,0.08887144,-0.13624986,0.017546996
5,-0.01988847,0.1147568,-0.017149651,-0.07446852,-0.00040835497,0.026942907,-0.015230203,0.12582311,-0.013466627,-0.06287429,-0.07835132,0.027119884,-0.010927358,0.10286062,-0.012170655,-0.06409125,-0.08692098,0.031476583,-0.008767284,0.065786324,-0.0077678263,-0.031443957,-0.09117899,0.014992737,-0.004864693,0.067376524,-0.0046201716,0.057032272,-0.11128512,0.006449113,-0.003463328,0.078327574,-0.0045093736,0.101544395,-0.1498824,0.018057091
6,-0.017983079,0.11078139,-0.015972558,-0.08611151,-0.0018750003,0.01933165,-0.014009799,0.12546806,-0.012143021,-0.06633172,-0.0917873,0.025990846,-0.009866353,0.09589869,-0.010404137,-0.06729993,-0.09103865,0.03224164,-0.0069995387,0.0629359,-0.00444556,-0.02510952,-0.09144928,0.012184224,-0.0020056292,0.06680493,-0.0015854895,0.07004335,-0.10859841,0.008853787,-0.0017035385,0.07774181,-0.0013657835,0.10244494,-0.14435627,0.016065007
7,-0.019864397,0.10732851,-0.01758516,-0.09348263,-0.014330856,0.0128684975,-0.01587546,0.12455356,-0.014887401,-0.06616188,-0.110841274,0.033848524,-0.013194172,0.085548826,-0.013422616,-0.07262425,-0.09072913,0.042002957,-0.009596094,0.06298484,-0.005219757,-0.022692451,-0.08640428,0.016052615,-0.0028199526,0.07006622,-0.00211761,0.08017035,-0.09892191,0.017220087,-0.0035434368,0.08268545,-0.0013991008,0.09565592,-0.1293608,0.016990203
8,-0.019404117,0.10215366,-0.016585512,-0.10482976,-0.030348392,0.0008584487,-0.01525441,0.122505374,-0.014706741,-0.068482526,-0.13327475,0.03327959,-0.013535392,0.07403284,-0.0133012105,-0.07512937,-0.09524644,0.044010706,-0.009562555,0.062416743,-0.0033405118,-0.012862156,-0.08502575,0.013135996,-0.0016305272,0.07121916,-0.0012224633,0.097198375,-0.093806684,0.022394892,-0.0043013925,0.08524956,-0.0003868207,0.09363329,-0.11642622,0.017164534
9,-0.021264976,0.09448234,-0.019738927,-0.11540527,-0.042928733,0.0017983962,-0.018630594,0.1182114,-0.018556388,-0.07478411,-0.1485936,0.038926043,-0.017254261,0.061323524,-0.01621987,-0.08679655,-0.0968965,0.05083218,-0.011644392,0.06637545,-0.0028355552,-0.014651564,-0.08688868,0.011817668,-0.0009398645,0.077371694,-0.00011371287,0.10494918,-0.094780505,0.021442436,-0.0038029968,0.09226211,0.00077258353,0.09166738,-0.11104922,0.014286096
10,-0.022661002,0.08621622,-0.021408083,-0.12914498,-0.061940122,-6.4841646e-05,-0.020674683,0.1138311,-0.019403933,-0.08254095,-0.16623703,0.03520134,-0.017912148,0.051072575,-0.015679277,-0.09310787,-0.10488432,0.04911402,-0.01114965,0.06996403,-0.0003654747,-0.0074339467,-0.09302404,0.0057097017,0.0007847783,0.081351474,0.0011476525,0.11935284,-0.101521514,0.019554488,-0.003492532,0.09826662,0.0017287318,0.09520105,-0.1080824,0.011822141
11,-0.029637393,0.08461899,-0.027629945,-0.14540689,-0.07448313,8.594882e-05,-0.026796095,0.11511893,-0.024757918,-0.09568329,-0.17714934,0.03607463,-0.022155784,0.04344834,-0.02029599,-0.107583836,-0.10582815,0.055474717,-0.014558849,0.07381493,-0.0027971405,-0.011683164,-0.09260667,0.010255003,-0.0012042399,0.086616315,-0.00017864339,0.11823021,-0.09763977,0.023783205,-0.004968747,0.108528845,0.0021141814,0.081439175,-0.0968062,0.007217874
12,-0.03246122,0.078697294,-0.029768262,-0.16009842,-0.09124458,-0.004013209,-0.029111687,0.11250508,-0.025171122,-0.10701555,-0.18882275,0.02741271,-0.021716796,0.036125436,-0.019312344,-0.114745796,-0.11302474,0.050609328,-0.013516999,0.07624093,-0.0012931548,-0.0039595305,-0.09942927,0.006257361,-0.000600651,0.08831502,-0.0004538395,0.12833157,-0.10407273,0.024561856,-0.0058510154,0.11526765,0.0025689784,0.079142354,-0.08994872,0.0026629262
13,-0.03716604,0.07322974,-0.03444141,-0.17348398,-0.10060409,-0.00177661,-0.03357608,0.11003201,-0.028769478,-0.11977886,-0.1934785,0.026915379,-0.023931101,0.029194487,-0.021531438,-0.12647232,-0.11465528,0.051844105,-0.014754039,0.07913219,-0.002118415,-0.0044909427,-0.10246235,0.007195698,-0.0013791178,0.091494046,-0.0008168926,0.1286416,-0.10559711,0.02412666,-0.006086483,0.12417284,0.0033884884,0.070607394,-0.08454117,-0.004384412
14,-0.040692538,0.06909018,-0.037482664,-0.18490677,-0.111098416,-0.0026835438,-0.036549952,0.10842893,-0.030674249,-0.13016926,-0.19936144,0.0241193,-0.024793988,0.025219189,-0.022349846,-0.13396905,-0.11794074,0.050614256,-0.015142344,0.081986025,-0.0029023006,-0.0014810145,-0.10462378,0.008446,-0.002562863,0.09436891,-0.0020298036,0.1306599,-0.10645739,0.02619038,-0.0074540894,0.13269901,0.0025827838,0.06399356,-0.08029056,-0.0069851633
15,-0.04233879,0.06424451,-0.039038274,-0.1942859,-0.12211242,-0.003362851,-0.038196847,0.10611846,-0.031354025,-0.13814558,-0.20513405,0.021310188,-0.024746668,0.022039162,-0.022183591,-0.13836752,-0.12195253,0.049257167,-0.014952816,0.08430024,-0.0029420443,0.0017471447,-0.10598428,0.008876345,-0.0030330457,0.09717599,-0.002017295,0.13202316,-0.10639803,0.02486518,-0.007606562,0.14045557,0.0022177058,0.060029794,-0.07808111,-0.010444318
16,-0.044120837,0.060340974,-0.040727615,-0.20183179,-0.13150644,-0.0032485202,-0.03997433,0.10445487,-0.032278385,-0.1445466,-0.20974685,0.019848239,-0.02508663,0.020344032,-0.02248499,-0.14190818,-0.12511933,0.04889799,-0.015245137,0.08719334,-0.003462902,0.0034316976,-0.10611192,0.009711137,-0.0037893497,0.10075972,-0.0022348112,0.13176735,-0.10515851,0.023242388,-0.007889175,0.14748141,0.0010241885,0.056673937,-0.07760454,-0.0118003655
17,-0.045368034,0.056961708,-0.04197422,-0.20641094,-0.14086607,-0.0019503247,-0.041545678,0.102913074,-0.03304622,-0.14824463,-0.21315989,0.018979438,-0.025576292,0.020330625,-0.023042161,-0.14243482,-0.12805402,0.04944117,-0.01613331,0.088825494,-0.0048110145,0.0051753246,-0.1047797,0.012165314,-0.0054120948,0.103289194,-0.0032018395,0.1311946,-0.10223286,0.023185393,-0.009039649,0.1520654,-0.001027825,0.055989526,-0.0780909,-0.011043806
18,-0.046028376,0.055138804,-0.043017,-0.2084685,-0.1438134,-0.0016999685,-0.042652775,0.10236951,-0.034154497,-0.15008637,-0.21309532,0.019244485,-0.026440581,0.01962362,-0.024160352,-0.1432324,-0.12740631,0.051389772,-0.01712606,0.08869001,-0.005816414,0.00358239,-0.100526124,0.013914766,-0.0062440834,0.10464057,-0.0029795154,0.1278916,-0.09698347,0.020764252,-0.008866919,0.15414901,-0.001295009,0.054802798,-0.08064351,-0.014094323
19,-0.044419438,0.053242993,-0.042075977,-0.20631228,-0.14616476,-0.0055618566,-0.04212555,0.101693116,-0.033499565,-0.14829844,-0.21247326,0.014783506,-0.025994582,0.01920763,-0.023799354,-0.14010695,-0.12739995,0.049167458,-0.017145775,0.08767199,-0.0068854145,0.007478173,-0.09815103,0.014287295,-0.007896037,0.103195146,-0.005046167,0.13022268,-0.09404344,0.02258832,-0.011487062,0.15302236,-0.004043883,0.058601655,-0.082131274,-0.013566177
20,-0.045298547,0.049288485,-0.044386394,-0.20158283,-0.14132549,-0.004665375,-0.044563357,0.09877621,-0.036681272,-0.14772287,-0.20432402,0.014464209,-0.028741797,0.016133238,-0.026910726,-0.14153574,-0.12099736,0.051212564,-0.019434819,0.08787325,-0.009383707,0.0049748677,-0.09385655,0.014886939,-0.010107649,0.1032406,-0.00728407,0.128317,-0.09157951,0.021329857,-0.013692785,0.15138125,-0.0073081865,0.06183557,-0.08506824,-0.0132898325
