Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.035929594,0.045262672,-0.035260797,0.025276609,-0.040273197,0.03591835,-0.03497835,0.046939615,-0.034866437,0.02723005,-0.04390922,0.035238564,-0.034546062,0.046758693,-0.035077937,0.030002048,-0.043470904,0.034973122,-0.034759022,0.04455766,-0.035383,0.033456687,-0.04257384,0.035129596,-0.035134424,0.04293404,-0.035349738,0.03664742,-0.041631315,0.035401348,-0.035230733,0.04262358,-0.035080213,0.038681105,-0.039836753,0.035527255
2,-0.031351056,0.07963391,-0.027335528,0.009029428,-0.04661388,0.01874359,-0.026076283,0.08506228,-0.02624071,0.0137437275,-0.071354136,0.01828412,-0.024778519,0.07689453,-0.029157113,0.02208344,-0.075124376,0.026032018,-0.02758795,0.05741106,-0.031300306,0.034712896,-0.07514327,0.030942194,-0.029943,0.050946347,-0.03002205,0.048401035,-0.07541988,0.027936805,-0.029246038,0.057674468,-0.027378304,0.057744715,-0.076308005,0.02334957
3,-0.03113275,0.10019803,-0.026629442,-0.0054150857,-0.023206597,0.010089152,-0.024589743,0.106084466,-0.026733115,-0.0011529098,-0.05922099,0.018769002,-0.02416886,0.0896503,-0.031474497,0.0037980182,-0.06902316,0.03588829,-0.028303709,0.062345132,-0.031510886,0.014760451,-0.07219946,0.036966577,-0.028176451,0.06221507,-0.026240297,0.034336388,-0.08197885,0.020788642,-0.023654949,0.07433505,-0.021748703,0.05422881,-0.100028686,0.015494213
4,-0.03693387,0.104849584,-0.033244092,-0.016358502,-0.009099195,0.018837811,-0.030664505,0.11226374,-0.032030653,-0.01303049,-0.051293552,0.0274471,-0.028619755,0.094764404,-0.034318574,-0.009832379,-0.06492772,0.04321765,-0.03004211,0.07084594,-0.030744627,0.0034773096,-0.07139072,0.03269779,-0.02626296,0.07531644,-0.024406658,0.03123362,-0.090683706,0.013385173,-0.021211835,0.08514649,-0.021879591,0.05988284,-0.1268392,0.020622838
5,-0.034420297,0.10093445,-0.03157283,-0.029729942,-0.014810661,0.022671673,-0.02875085,0.11326602,-0.027358033,-0.022578483,-0.06413665,0.021141514,-0.02356828,0.09848848,-0.027053192,-0.014432341,-0.078344226,0.035682686,-0.02254266,0.07487229,-0.022142753,0.007168204,-0.08156852,0.020169377,-0.017814342,0.077253506,-0.016743213,0.039657988,-0.09948724,0.0064527486,-0.014262983,0.08409131,-0.015598276,0.06867138,-0.14397371,0.021080103
6,-0.028891781,0.097886495,-0.026986334,-0.04081239,-0.0160569,0.01786183,-0.02399079,0.112971485,-0.023045538,-0.02893968,-0.07191742,0.018012892,-0.019009253,0.095670804,-0.02277575,-0.023021437,-0.0820703,0.037333325,-0.017576512,0.07418066,-0.015422953,0.0016800645,-0.08042317,0.014199296,-0.010389902,0.07780265,-0.008863025,0.037180502,-0.09498146,-9.58138e-05,-0.00600026,0.08327091,-0.0064925505,0.06302914,-0.14153345,0.011216388
7,-0.034539297,0.09158491,-0.031018512,-0.05323165,-0.026320223,0.02240866,-0.02793667,0.11031909,-0.025107132,-0.035805866,-0.08204633,0.022452569,-0.020738766,0.092820816,-0.023411326,-0.031809174,-0.08167179,0.042643584,-0.017422616,0.07781982,-0.0142040495,-0.0008892134,-0.077787526,0.013644842,-0.008826359,0.08144083,-0.008989652,0.04055945,-0.08664377,0.009791094,-0.0066220593,0.086784385,-0.0065314015,0.057991117,-0.13028301,0.0184954
8,-0.03558171,0.08560801,-0.029915718,-0.0631471,-0.03940117,0.014922121,-0.026933983,0.10832395,-0.023336682,-0.03823244,-0.09592063,0.019920679,-0.019120114,0.08719646,-0.022276465,-0.036659062,-0.082114115,0.046059243,-0.015873943,0.07667333,-0.011545607,-0.00083884393,-0.07195179,0.012916566,-0.006128652,0.080594495,-0.007342305,0.044251077,-0.073440395,0.018570809,-0.0057154605,0.086676836,-0.0040097106,0.050375715,-0.112270154,0.021440055
9,-0.032894623,0.079589725,-0.02624006,-0.07063683,-0.05192615,0.0046366323,-0.023449946,0.1053772,-0.020472242,-0.03903581,-0.110532075,0.017800508,-0.016563259,0.078337096,-0.020761434,-0.04241582,-0.08415537,0.05163243,-0.013926878,0.07469633,-0.007105048,-0.0024315892,-0.06785344,0.01000769,-0.0015005274,0.08037324,-0.0023983505,0.047074687,-0.06578058,0.018231725,-0.0012680307,0.086820155,0.0018290482,0.045072835,-0.102772705,0.017666165
10,-0.036905475,0.07063406,-0.028950715,-0.07808752,-0.07139787,0.005525781,-0.026478302,0.0995129,-0.022380255,-0.042843163,-0.12776296,0.021942895,-0.018460132,0.0698321,-0.021815805,-0.050346356,-0.08818666,0.058090106,-0.014443372,0.07952769,-0.0047937185,-0.001975391,-0.07108809,0.0061992016,0.0007795042,0.08632072,-0.0005894877,0.05539182,-0.071325295,0.018742213,-0.000106243446,0.09102954,0.0026105954,0.04890032,-0.10845066,0.023061095
