Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.040975627,0.031278543,0.041030753,-0.041050024,-0.038861915,-0.040912736,0.040412273,0.0409897,0.040531915,-0.040924948,-0.038341735,-0.040050495,0.039991334,0.04220511,0.040130567,-0.04093957,-0.038254224,-0.039810784,0.039579634,0.04267577,0.03970804,-0.041527368,-0.037041485,-0.039924175,0.019248102,0.043004133,0.019337608,-0.041855667,-0.03784125,-0.040078007,0.018332956,0.043409925,0.018345648,-0.04208295,-0.040582944,-0.040392198
2,0.030564208,0.00012001861,0.031238405,-0.04950597,-0.010304855,-0.034115773,0.027126528,0.029001579,0.028577449,-0.04471244,-0.009027053,-0.028857866,0.025348809,0.034607835,0.02676838,-0.042252146,-0.00875954,-0.029473346,0.023526166,0.03796523,0.024549061,-0.039978966,-0.007046717,-0.03272186,0.00096732937,0.04279041,0.0013920935,-0.037323557,-0.009432246,-0.03512186,-0.0030158437,0.051831167,-0.0032931697,-0.033657063,-0.01900302,-0.039573584
3,0.02988403,-0.022424696,0.031274885,-0.056013335,0.012475496,-0.03283692,0.023113834,0.020267718,0.02594661,-0.046413228,0.0130582545,-0.025084274,0.01962905,0.029062742,0.022379087,-0.041600794,0.01243142,-0.02747098,0.016120892,0.034505054,0.018142525,-0.037073273,0.013469409,-0.034224145,-0.008817744,0.042972077,-0.007837875,-0.0322796,0.009182081,-0.03873702,-0.016012747,0.05936834,-0.016192239,-0.026025511,-0.0059992624,-0.04557301
4,0.046525102,-0.024194486,0.048752367,-0.06946979,0.02335128,-0.043289606,0.03639287,0.027603919,0.040808972,-0.055492725,0.021111645,-0.036401376,0.030987872,0.03731336,0.03524692,-0.048568517,0.018016404,-0.042426266,0.025309186,0.043229997,0.028473005,-0.042716946,0.016923252,-0.053700544,-0.0028306968,0.053781223,-0.0011543363,-0.036912687,0.009188219,-0.06093421,-0.014534271,0.07513903,-0.014384825,-0.029759515,-0.014840524,-0.069335766
5,0.058162928,-0.0221289,0.060594823,-0.07847886,0.04269012,-0.04038783,0.045185305,0.032756943,0.051100537,-0.059036132,0.03679789,-0.036843874,0.03885243,0.042122815,0.044692717,-0.049457557,0.030193606,-0.04792588,0.032233845,0.048151616,0.03670336,-0.041630868,0.02527434,-0.06492088,0.0023697738,0.06044802,0.004977865,-0.034189712,0.012593683,-0.076188214,-0.012416152,0.08627374,-0.011688463,-0.025501866,-0.017393438,-0.08676137
6,0.060655806,-0.016061679,0.06283578,-0.08268738,0.06805442,-0.02419332,0.04564827,0.036646653,0.05285516,-0.05763472,0.05936431,-0.02454179,0.039347608,0.04467996,0.04680372,-0.045060012,0.04978025,-0.040372986,0.03312249,0.05052282,0.039158557,-0.034662466,0.04104306,-0.06281432,0.003350882,0.06412417,0.0073189097,-0.024994401,0.022987371,-0.07866228,-0.0123754125,0.09353385,-0.010650567,-0.014177956,-0.01052977,-0.09261329
7,0.06324801,-0.002504395,0.06515863,-0.09236638,0.07479754,-0.01819737,0.045524683,0.04548296,0.05399365,-0.063518114,0.06435594,-0.022712879,0.03832527,0.051401168,0.04741329,-0.048398156,0.05271339,-0.042152397,0.03165113,0.05656895,0.039434746,-0.035949964,0.04084259,-0.06829909,0.0015824633,0.071012355,0.0073222397,-0.02447953,0.01762811,-0.08760357,-0.0146537265,0.102819264,-0.011456724,-0.012279794,-0.022652322,-0.10455453
8,0.06487111,0.0083182715,0.06659051,-0.104848966,0.07571635,-0.018248241,0.044103447,0.05255371,0.053636797,-0.07210926,0.06548031,-0.024842495,0.035496414,0.05718362,0.046101,-0.054152522,0.053337444,-0.046126045,0.028086463,0.062260706,0.03766459,-0.03954333,0.04005817,-0.0742184,-0.00217563,0.07772793,0.005576171,-0.026263397,0.013153591,-0.095529914,-0.018215803,0.111324474,-0.0131848315,-0.012784465,-0.03292349,-0.114546105
9,0.06356366,0.010810139,0.0650877,-0.11749905,0.08453095,-0.017022962,0.040067796,0.053259306,0.05042098,-0.078712635,0.076926835,-0.022455709,0.030450953,0.058236007,0.042503946,-0.056910712,0.065886624,-0.044052143,0.02300264,0.06454796,0.034471657,-0.039344206,0.053094197,-0.07319165,-0.006527514,0.08162484,0.003478715,-0.023665864,0.024157625,-0.09585813,-0.02129041,0.11674138,-0.014012964,-0.008220345,-0.02403834,-0.11654881
10,0.063283406,0.0107363835,0.06466204,-0.1321514,0.09058088,-0.020787155,0.036823105,0.05264701,0.04780458,-0.086884044,0.08705933,-0.022937838,0.025853397,0.058478296,0.039177716,-0.061051875,0.07810481,-0.04348777,0.018121306,0.06647978,0.0313626,-0.04046513,0.06684686,-0.07266343,-0.010742552,0.08532283,0.0014683583,-0.02235284,0.036812987,-0.09598063,-0.02396252,0.12165238,-0.014403103,-0.0048907953,-0.012784712,-0.117750645
