Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.039903786,0.04048142,-0.039468,0.043180287,-0.043345977,0.04161914,-0.039215326,0.043440282,-0.038510803,0.04431853,-0.04431219,0.037685845,-0.038197644,0.046037257,-0.03752532,0.045928754,-0.044948876,0.03221085,-0.037243012,0.046984445,-0.037127644,0.04753995,-0.04495356,0.030088633,-0.037035856,0.046068832,-0.037545104,0.04864967,-0.044722073,0.03219605,-0.037738692,0.04349206,-0.038407765,0.049202777,-0.044609893,0.036363218
2,-0.042104658,0.060277525,-0.038597055,0.06041129,-0.07522721,0.03008325,-0.03718737,0.07272892,-0.034378026,0.062453803,-0.087420404,0.018182494,-0.032148246,0.075359985,-0.03152639,0.0730222,-0.09194289,0.006759083,-0.02941842,0.07015862,-0.030771878,0.08368765,-0.09191387,0.0026948173,-0.029889872,0.062204406,-0.03222347,0.08992413,-0.09124572,0.0069030374,-0.033281367,0.05402414,-0.034811094,0.09289529,-0.090825304,0.016039146
3,-0.06751253,0.07212043,-0.06363757,0.08132296,-0.09530749,0.040342554,-0.06198287,0.07954499,-0.058756664,0.078264035,-0.10034869,0.024497626,-0.055957973,0.09013614,-0.05445997,0.0826539,-0.10678517,0.009692776,-0.051353883,0.09164187,-0.05053489,0.09190268,-0.110940315,0.003192115,-0.048355628,0.083688185,-0.047461856,0.102101944,-0.11037064,0.007359188,-0.047662154,0.07403713,-0.047303665,0.11108398,-0.10461616,0.018311366
4,-0.079759195,0.08305789,-0.07678233,0.09436203,-0.10582135,0.036587138,-0.07510795,0.0784221,-0.072700515,0.08896716,-0.10418296,0.020235997,-0.069865055,0.09323179,-0.06703191,0.08539356,-0.11086646,0.0029853322,-0.063409775,0.10544708,-0.05843856,0.09068845,-0.11926427,-0.0071402267,-0.054785363,0.098947026,-0.04888621,0.104441166,-0.12035996,-0.00463513,-0.04739241,0.086793564,-0.04456138,0.119112834,-0.112172544,0.006476929
5,-0.090650424,0.09307807,-0.088816494,0.104141414,-0.1150001,0.041982923,-0.08701946,0.07463353,-0.086399704,0.0993248,-0.10742077,0.025369609,-0.08364111,0.084327504,-0.081339695,0.091384634,-0.11293919,0.0064351643,-0.077838495,0.1047118,-0.07083887,0.090656064,-0.12212101,-0.0060373666,-0.06677415,0.105153605,-0.05631739,0.10167643,-0.122695066,-0.0046159467,-0.053485118,0.09493718,-0.046342503,0.118492365,-0.11049245,0.0050192964
6,-0.09476864,0.10046675,-0.0938975,0.1092722,-0.12695459,0.039260976,-0.09162744,0.07017613,-0.092786714,0.109596364,-0.1149682,0.02330458,-0.090166315,0.07063946,-0.08830599,0.10129401,-0.11608589,0.00478637,-0.08549442,0.09817335,-0.07598916,0.09423148,-0.123637795,-0.011284821,-0.072281465,0.10605786,-0.056380652,0.101386055,-0.12348573,-0.01212946,-0.052964885,0.098102346,-0.04074922,0.11923629,-0.107917316,-0.003901851
7,-0.099643596,0.09965623,-0.09918527,0.11309856,-0.13991699,0.04191237,-0.09628996,0.06818239,-0.09841335,0.12024321,-0.12504202,0.024300251,-0.0958762,0.057026595,-0.0949058,0.11600664,-0.12047444,0.009863038,-0.09332161,0.085511245,-0.0828988,0.10475971,-0.12250917,-0.0064478326,-0.08099713,0.10176269,-0.061644986,0.105336405,-0.12008625,-0.008937807,-0.05923979,0.09855957,-0.042469144,0.12098585,-0.10166306,-0.001572358
8,-0.097949065,0.101849616,-0.0977174,0.11416306,-0.15020843,0.03577706,-0.09430769,0.06548691,-0.097678795,0.1291962,-0.13361107,0.018763581,-0.09544142,0.04173515,-0.094718486,0.12825258,-0.12264665,0.00852595,-0.09438486,0.07485526,-0.08188408,0.112143464,-0.12017054,-0.009820772,-0.08131311,0.09864761,-0.05761379,0.10796163,-0.117368475,-0.01527859,-0.055677086,0.0979595,-0.034263056,0.122261204,-0.09793322,-0.009178304
9,-0.10011004,0.095921054,-0.10033561,0.11691615,-0.15521398,0.04213976,-0.09685218,0.061645515,-0.10028778,0.13562153,-0.13705266,0.023399131,-0.09836911,0.033582743,-0.097781025,0.13637105,-0.12345789,0.014448306,-0.09828783,0.067448646,-0.08486695,0.11841437,-0.117576696,-0.004156509,-0.08549971,0.09654715,-0.05970797,0.110450804,-0.1123792,-0.010306143,-0.05858646,0.1001253,-0.0338595,0.12201355,-0.09196265,-0.0056463596
10,-0.09782812,0.09200726,-0.09859646,0.11738257,-0.15581976,0.04082534,-0.09517714,0.056940857,-0.09886159,0.13907069,-0.13805427,0.021850616,-0.09728954,0.024903737,-0.09638338,0.14081489,-0.12263677,0.013653855,-0.097517185,0.06301285,-0.082397975,0.12098051,-0.11484703,-0.006873492,-0.08364654,0.09675529,-0.055019937,0.11095962,-0.109211065,-0.015664985,-0.054069746,0.10234985,-0.025991268,0.12127763,-0.08883429,-0.013459559
11,-0.09952351,0.083049595,-0.10046044,0.118394814,-0.15342812,0.045903523,-0.09724019,0.055530377,-0.10026122,0.14035441,-0.13765058,0.023055186,-0.098800704,0.024780957,-0.097764224,0.14333974,-0.12280308,0.013419732,-0.09915535,0.06094515,-0.08364829,0.124749,-0.1125679,-0.006041114,-0.08567483,0.09612465,-0.05656661,0.11361525,-0.10382518,-0.011966794,-0.05648749,0.105158575,-0.027087077,0.12178289,-0.08310478,-0.00895677
12,-0.099195585,0.08125893,-0.10012323,0.1175989,-0.14927867,0.044349704,-0.09705102,0.052948017,-0.09995679,0.14064696,-0.13565455,0.020798609,-0.098704055,0.021928955,-0.09738971,0.14396127,-0.12082284,0.0106694475,-0.09906542,0.061070066,-0.08269514,0.12512212,-0.109529614,-0.009376999,-0.08505948,0.097983085,-0.054936692,0.11337346,-0.10016825,-0.014822021,-0.055054653,0.10862316,-0.024301197,0.120257676,-0.07996106,-0.012530127
13,-0.10194644,0.082357086,-0.10249451,0.116704084,-0.14519867,0.04558986,-0.099447265,0.05220398,-0.10226231,0.14084959,-0.13313498,0.022038262,-0.10115575,0.021128012,-0.099832326,0.14406908,-0.11844541,0.011681902,-0.10173797,0.06217541,-0.08521213,0.12506211,-0.10610111,-0.008206192,-0.087900616,0.100371554,-0.05794628,0.112440966,-0.09582294,-0.011954974,-0.05829755,0.11333788,-0.02717334,0.11744137,-0.07604519,-0.009964339
14,-0.1032081,0.085983396,-0.103180565,0.114829525,-0.14177674,0.04253984,-0.10005663,0.05188082,-0.10302899,0.1409654,-0.13151017,0.01977464,-0.1020432,0.018866083,-0.10063113,0.14436492,-0.11599936,0.009834236,-0.1028204,0.06345472,-0.08582212,0.12451251,-0.10248403,-0.010140467,-0.088774756,0.10313104,-0.058485422,0.11117103,-0.09226325,-0.013358997,-0.05891002,0.11733357,-0.027264133,0.11478268,-0.07336702,-0.0123074865
15,-0.10570683,0.082497865,-0.10505007,0.11397921,-0.13988158,0.043132227,-0.10184687,0.053799193,-0.10436733,0.14156938,-0.13156088,0.018092979,-0.103390574,0.020572027,-0.10195379,0.14595778,-0.11552495,0.0076960865,-0.10435908,0.064218044,-0.08735775,0.12675051,-0.09947493,-0.0104992185,-0.090899386,0.104472905,-0.060999967,0.11272684,-0.08749871,-0.010684104,-0.062042844,0.12059148,-0.030314377,0.11456241,-0.0685703,-0.009204662
16,-0.106650256,0.08167823,-0.10554572,0.1125147,-0.13698873,0.041211605,-0.10230208,0.05372963,-0.10462121,0.14184032,-0.13044408,0.015488054,-0.103762135,0.01994281,-0.10219707,0.14663929,-0.11379283,0.005184665,-0.10486631,0.06547355,-0.08743172,0.12707508,-0.096245356,-0.012700762,-0.09132827,0.10671067,-0.06110945,0.112480044,-0.08377129,-0.011947397,-0.06239963,0.123993136,-0.03009829,0.11304043,-0.06545132,-0.011371876
17,-0.109427296,0.078388475,-0.10799996,0.11232254,-0.13384095,0.044056114,-0.10481544,0.053026948,-0.10666397,0.14248553,-0.12801456,0.017521817,-0.10601171,0.020679142,-0.10442228,0.14684369,-0.1118874,0.0069051865,-0.10729367,0.067243166,-0.089720674,0.12720735,-0.09362178,-0.011179266,-0.09389531,0.10907785,-0.063833416,0.112159066,-0.080089554,-0.009141397,-0.06540632,0.12797688,-0.03263353,0.111090034,-0.061296977,-0.009821718
18,-0.11023032,0.07684638,-0.1084877,0.11165566,-0.13235308,0.04296176,-0.105285384,0.051884457,-0.106949255,0.1440995,-0.12669525,0.01664115,-0.106580816,0.018580323,-0.10487525,0.14828493,-0.10969297,0.006827418,-0.10814178,0.0677556,-0.08996362,0.12744616,-0.090265594,-0.011660963,-0.09448902,0.1114175,-0.06365417,0.111301675,-0.07654658,-0.01025585,-0.06537197,0.13177294,-0.03137781,0.10892873,-0.05811831,-0.013859487
19,-0.11154231,0.07192839,-0.109448716,0.1117525,-0.13252755,0.0434364,-0.1062067,0.052227862,-0.107434854,0.14641236,-0.12665743,0.015923323,-0.107303604,0.01830994,-0.105522655,0.15085007,-0.1087131,0.0064992327,-0.109169535,0.06765142,-0.0906356,0.12959659,-0.08736654,-0.011316203,-0.095695555,0.11261887,-0.06445185,0.112411335,-0.07255399,-0.009145376,-0.06660366,0.1347651,-0.031463373,0.10843312,-0.053369507,-0.01529062
20,-0.113325045,0.07054975,-0.11067919,0.111121655,-0.13286732,0.04259958,-0.10728765,0.05318692,-0.10833898,0.14840676,-0.12708978,0.014701793,-0.10835126,0.017458566,-0.10657182,0.15322529,-0.107787274,0.0059964703,-0.11056678,0.06769068,-0.091793284,0.13120735,-0.0845992,-0.011181816,-0.09731257,0.113912426,-0.06591901,0.11297262,-0.06923256,-0.008349532,-0.06840355,0.13748634,-0.032712806,0.10740027,-0.049682353,-0.016345818
21,-0.11504378,0.06856523,-0.11189381,0.11081097,-0.13254371,0.041831184,-0.10843221,0.05396642,-0.109221235,0.15018332,-0.1268654,0.013379752,-0.109414555,0.017268768,-0.10762309,0.15514965,-0.10664841,0.005160985,-0.11194157,0.06832617,-0.092944756,0.13253856,-0.08198893,-0.011604141,-0.098875016,0.11527491,-0.06743471,0.113608636,-0.06612468,-0.007920547,-0.070244074,0.13995747,-0.03415866,0.1065805,-0.045811955,-0.017398667
22,-0.116882294,0.06417255,-0.11339803,0.11135752,-0.13132367,0.042633854,-0.1100127,0.05412029,-0.11029721,0.15192318,-0.12529299,0.013179859,-0.1107859,0.018265717,-0.10895941,0.15651524,-0.1050466,0.0050552567,-0.11359177,0.06972986,-0.094389446,0.13366221,-0.07951885,-0.011676301,-0.100694425,0.11671982,-0.06927241,0.1144751,-0.06293945,-0.006924769,-0.07244187,0.14232653,-0.03585837,0.10610659,-0.04087931,-0.017884765
23,-0.11818323,0.063899815,-0.11439656,0.111160286,-0.12918428,0.04147062,-0.1110716,0.05305902,-0.11121393,0.15313455,-0.12298394,0.012650407,-0.11201569,0.017134134,-0.11016307,0.15708944,-0.102569714,0.005186086,-0.115129076,0.07107788,-0.095562644,0.13321741,-0.07683399,-0.012275047,-0.10209708,0.11867647,-0.07046352,0.11355403,-0.060646784,-0.0076523903,-0.07373682,0.14514187,-0.036743697,0.1038982,-0.038265493,-0.02042471
24,-0.12005153,0.061280128,-0.11588437,0.111562684,-0.12894134,0.041208737,-0.112560436,0.053296354,-0.11237747,0.15522394,-0.121972896,0.01201081,-0.11345198,0.017347306,-0.1116049,0.15886967,-0.10104128,0.0050383788,-0.11691318,0.07195428,-0.09718064,0.13445763,-0.074318334,-0.012260534,-0.10409744,0.11978596,-0.07256113,0.11422962,-0.05779004,-0.0067250747,-0.07614576,0.14730892,-0.038803928,0.102990374,-0.03378355,-0.021189919
25,-0.12175971,0.057739593,-0.11724793,0.11228696,-0.12881988,0.04121011,-0.11396164,0.053621214,-0.11339015,0.15739138,-0.1209555,0.011387148,-0.114752024,0.017934754,-0.11289564,0.16072157,-0.09958757,0.004815639,-0.11854638,0.072873294,-0.098634705,0.13590741,-0.071883745,-0.01229471,-0.10594486,0.12075842,-0.074439324,0.11523976,-0.054924734,-0.005890401,-0.07836199,0.14921166,-0.040547486,0.10258648,-0.02886224,-0.022205973
26,-0.123139955,0.05669042,-0.11828884,0.112493634,-0.12842794,0.039928902,-0.11500756,0.053415615,-0.11428242,0.15923625,-0.11985406,0.010402903,-0.115910165,0.017187467,-0.11405762,0.16222498,-0.097856894,0.004590394,-0.12005021,0.0736252,-0.099868044,0.13649741,-0.069433436,-0.012705361,-0.10748976,0.12208383,-0.07585283,0.11515357,-0.052763674,-0.0062503503,-0.07995689,0.15145868,-0.041755393,0.10119265,-0.025718223,-0.024599813
27,-0.1249049,0.05388499,-0.11974956,0.11342188,-0.12838055,0.040026248,-0.11652152,0.05344893,-0.11548039,0.16137819,-0.11868572,0.010240627,-0.11739879,0.017571742,-0.11555982,0.16391438,-0.09635864,0.004882076,-0.12187927,0.07456114,-0.10155485,0.13772678,-0.06723512,-0.012418997,-0.109520905,0.122962534,-0.07800095,0.11598548,-0.05038702,-0.0051977173,-0.08239004,0.15320352,-0.04382715,0.10059483,-0.0210732,-0.025437713
