Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.037294284,0.044587124,-0.036227014,0.04335996,-0.043650143,0.0348269,-0.035873692,0.04768198,-0.03505507,0.044383403,-0.044880632,0.032997377,-0.034573875,0.048845872,-0.034401376,0.046422113,-0.044879258,0.031142326,-0.033917222,0.04809189,-0.034359373,0.048480548,-0.044289377,0.030442009,-0.034091763,0.04595252,-0.03477318,0.049634144,-0.04385142,0.031094851,-0.034922566,0.04367405,-0.03539725,0.050053872,-0.04383136,0.032462224
2,-0.03944709,0.06590673,-0.03407932,0.05853734,-0.08065372,0.031799044,-0.032341495,0.08223986,-0.027395504,0.060648717,-0.0886693,0.02420712,-0.025153276,0.08830556,-0.023042554,0.072518,-0.089696355,0.015031492,-0.020849664,0.07991239,-0.022027345,0.086115204,-0.08869314,0.009632127,-0.02081347,0.0630966,-0.023688728,0.093190335,-0.08819208,0.010468834,-0.024530761,0.051065624,-0.026641507,0.095630564,-0.088595726,0.01540095
3,-0.05629099,0.07936277,-0.048400108,0.06808504,-0.10543594,0.0476098,-0.045543928,0.09947465,-0.03779547,0.0699709,-0.114106,0.03840804,-0.034104887,0.11207833,-0.028164217,0.08490845,-0.11486671,0.022736885,-0.024191502,0.10665203,-0.02199126,0.1047889,-0.114849396,0.006848097,-0.019302918,0.084133945,-0.021425828,0.11719592,-0.115420766,0.001224492,-0.02206199,0.06526053,-0.025106868,0.12262121,-0.11656376,0.0071480535
4,-0.06651315,0.09527616,-0.055909727,0.070017405,-0.12247842,0.048756532,-0.0515758,0.113262266,-0.04369665,0.0764241,-0.13406354,0.043350197,-0.038914952,0.12271074,-0.0317655,0.09538687,-0.13188341,0.02976758,-0.02711954,0.11927177,-0.021702733,0.117417514,-0.13067845,0.0066259694,-0.018520191,0.095679715,-0.018878631,0.13199623,-0.1319475,-0.0049713748,-0.019499745,0.07333379,-0.022555096,0.13905166,-0.13360226,0.0011979215
5,-0.070582666,0.11526632,-0.056515858,0.06957811,-0.13502438,0.035546646,-0.0508733,0.12606578,-0.045914475,0.08224405,-0.1489178,0.041554324,-0.04068048,0.124592185,-0.034268107,0.10381413,-0.14199303,0.03570202,-0.029715987,0.12361711,-0.021078978,0.12536342,-0.13952719,0.006290266,-0.01783041,0.10009187,-0.016271627,0.14123441,-0.1416827,-0.009277884,-0.016996335,0.075540714,-0.019591691,0.14878409,-0.14288709,-0.00313721
6,-0.0789231,0.12848817,-0.06383399,0.06708409,-0.14076923,0.033624925,-0.056976043,0.1333953,-0.052978072,0.081655726,-0.15658617,0.04806247,-0.046427954,0.13031213,-0.040469926,0.109777495,-0.14963403,0.044857606,-0.035756294,0.12222492,-0.026721207,0.13357908,-0.14357156,0.014571755,-0.024434902,0.102563016,-0.020435939,0.14605452,-0.143826,-0.0042262464,-0.021555427,0.0803932,-0.02160936,0.15164647,-0.1451903,-0.0007153221
7,-0.07721969,0.13493794,-0.06360115,0.0636912,-0.14083463,0.027650768,-0.055942535,0.13592428,-0.05289701,0.079323016,-0.1582132,0.04767469,-0.045458183,0.13272832,-0.038515296,0.11240882,-0.15320216,0.04262842,-0.033837512,0.12092457,-0.023641236,0.13863143,-0.14561433,0.010778997,-0.022364372,0.10349303,-0.01617968,0.1495708,-0.14525694,-0.009994514,-0.01782819,0.08136086,-0.015743755,0.15395792,-0.14657384,-0.008011115
8,-0.078089505,0.13130026,-0.06749723,0.0587563,-0.13836884,0.033187065,-0.058862507,0.13421768,-0.05275814,0.07348518,-0.15802519,0.04475156,-0.04373897,0.14186856,-0.03537888,0.11596987,-0.15900029,0.034365904,-0.030685548,0.11687608,-0.021810625,0.14635822,-0.1467586,0.012255503,-0.022558881,0.10264859,-0.014628999,0.1538241,-0.14401165,-0.008004111,-0.017738229,0.081014335,-0.0138406,0.15670496,-0.14557332,-0.006499338
9,-0.07866045,0.1326031,-0.07065949,0.052419435,-0.1343651,0.036486704,-0.06089974,0.13207677,-0.054593198,0.06797256,-0.15591879,0.04775166,-0.044245366,0.14600405,-0.034504894,0.11676044,-0.16025427,0.032945562,-0.029787092,0.11524072,-0.020935237,0.14906906,-0.14567877,0.0147646135,-0.022692092,0.10383718,-0.013433687,0.15461648,-0.1430791,-0.006515749,-0.016832732,0.08148892,-0.011386651,0.15649648,-0.14447834,-0.0077333366
10,-0.075307876,0.13957015,-0.0684783,0.04619403,-0.13106117,0.029828992,-0.057681642,0.13145243,-0.053948533,0.06597727,-0.15451553,0.047708508,-0.04318233,0.14305353,-0.032450676,0.11694288,-0.1576775,0.031642497,-0.02829016,0.11437838,-0.017697867,0.14881024,-0.14284974,0.0119184945,-0.02017528,0.102647714,-0.010138377,0.15523045,-0.14235447,-0.008444903,-0.013861023,0.077666014,-0.0075584264,0.1562942,-0.14253111,-0.00981493
11,-0.075492464,0.14316992,-0.07009786,0.039376967,-0.12803937,0.029767733,-0.058110796,0.13060905,-0.05586301,0.0631918,-0.15253094,0.051060475,-0.044489145,0.14132798,-0.03346232,0.1179617,-0.15519163,0.036125902,-0.029970843,0.11337474,-0.017926876,0.14890474,-0.13864705,0.015514133,-0.021332674,0.103251226,-0.010582881,0.1548659,-0.14005773,-0.0043621478,-0.0145509,0.075978525,-0.0073190643,0.1549868,-0.14027439,-0.007275154
12,-0.073167026,0.14220074,-0.06987531,0.032112867,-0.1250171,0.029478595,-0.056673713,0.12860373,-0.054533113,0.06054335,-0.15078783,0.04920199,-0.042645168,0.1399805,-0.031105513,0.119824104,-0.15341757,0.035461035,-0.028504817,0.112524815,-0.015035138,0.14994867,-0.13459666,0.015318163,-0.019766295,0.10357012,-0.008535256,0.15577896,-0.13782032,-0.0029731556,-0.013232293,0.07295968,-0.0054541295,0.15535022,-0.13810268,-0.0056206007
