Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.046308532,0.038204376,0.046322316,0.05012557,0.041723397,0.03355395,0.046357166,0.039048303,0.04636407,0.050021097,0.031181289,0.027576882,0.046384733,0.040225554,0.046389498,0.049800247,0.020819651,0.021833938,0.046401765,0.041578114,0.046404723,0.049457192,0.0120998155,0.017416168,0.04641583,0.042858433,0.046415053,0.04903123,0.002085674,0.012537215,0.04642482,0.04387161,0.04641896,0.048819404,-0.038843874,0.00065630523
2,0.092816725,0.030469194,0.09303387,0.09348021,0.07943964,0.061854586,0.092930116,0.037013464,0.09280722,0.092678435,0.02434096,0.032628257,0.09257816,0.047484595,0.092152566,0.09103921,-0.0071251597,-0.0035972523,0.09195219,0.058223825,0.09121406,0.089261115,-0.022150382,-0.015317243,0.091075525,0.066552155,0.089966714,0.08802397,-0.036281846,-0.019393107,0.08981797,0.07157024,0.08838906,0.0889575,-0.08449232,0.00049513124
3,0.11124471,0.0024519726,0.113009185,0.12592806,0.1261587,0.10207561,0.114307344,0.012476383,0.11398712,0.12420516,0.05494794,0.06767506,0.11378589,0.032265287,0.111252405,0.120901324,-0.002197448,0.017776906,0.110648066,0.05116129,0.1058646,0.119670406,-0.031169346,-0.0078036026,0.10529219,0.06578878,0.09789559,0.120815195,-0.055048406,-0.011616528,0.096921325,0.07700591,0.08802669,0.12482063,-0.12536532,0.00016895766
4,0.098339796,-0.020984193,0.10100916,0.14682387,0.15535311,0.12476564,0.10534857,-0.011145137,0.1047298,0.14408597,0.074042864,0.08397258,0.10578608,0.01417822,0.10138458,0.13898441,0.00087926514,0.03182254,0.10135484,0.038189918,0.092965625,0.13832943,-0.03759072,0.002134887,0.09285885,0.05704251,0.07991055,0.14210026,-0.06979284,-0.0034354504,0.07902162,0.0745483,0.063883394,0.1488343,-0.15231575,-0.00017444548
5,0.090343,-0.029921891,0.09326756,0.15692012,0.14960085,0.13596651,0.09786779,-0.018644867,0.09666392,0.15167949,0.064392015,0.09676504,0.09761406,0.0074973125,0.092328526,0.14522693,-0.009289045,0.040999223,0.092923,0.03330048,0.0830733,0.14400767,-0.04587526,0.013348554,0.083878174,0.056184836,0.06832013,0.1478374,-0.08164053,0.0064316997,0.06855698,0.07828607,0.05057368,0.15535113,-0.16510913,-0.00036604246
6,0.09693903,-0.023947768,0.09939997,0.15913658,0.12205754,0.15051843,0.100080825,-0.008288417,0.0978551,0.14961047,0.039115313,0.12853642,0.09607796,0.014238953,0.09089433,0.14265741,-0.022102237,0.067355685,0.09160546,0.03723765,0.08269849,0.1404682,-0.04744994,0.039472412,0.08428882,0.06433102,0.069284365,0.14162606,-0.084295265,0.028180333,0.07124925,0.090679765,0.054051723,0.1474686,-0.16455065,-0.0007148079
7,0.10390539,-0.018124769,0.1059851,0.15791711,0.08575909,0.15724945,0.10340545,0.0022632922,0.10037406,0.14417522,0.0034199809,0.14640999,0.09689861,0.021383522,0.092090264,0.13702145,-0.047778755,0.07556538,0.09355293,0.042906538,0.085755676,0.1330821,-0.06194555,0.051869683,0.088573754,0.07387872,0.07417436,0.13145158,-0.09986534,0.042126954,0.07829979,0.10230918,0.061674383,0.13696207,-0.1719655,-0.0006956673
8,0.103143066,-0.020003056,0.10465592,0.15704052,0.051919,0.15272573,0.101249926,0.0024476766,0.097648405,0.14018185,-0.032593418,0.1434759,0.094600886,0.019882679,0.08990855,0.13211234,-0.07885011,0.066659056,0.09272989,0.04391136,0.08500614,0.1254358,-0.08483677,0.05633491,0.08942975,0.0788417,0.07387542,0.12259988,-0.124489896,0.053901188,0.08019242,0.10734265,0.061670236,0.13020378,-0.186021,-0.000524176
9,0.10154284,-0.027509237,0.101968564,0.15808724,0.029223947,0.14894143,0.09827758,-0.0060216924,0.09433206,0.13950318,-0.05513426,0.13885933,0.091913275,0.010411442,0.0873409,0.13006459,-0.09750642,0.065616824,0.0910302,0.03851811,0.08286769,0.12063894,-0.09935953,0.07354204,0.088541485,0.07631684,0.070294455,0.11885292,-0.14413907,0.07899921,0.07788302,0.10402643,0.05496206,0.12947732,-0.19889994,-0.0002381607
10,0.10951425,-0.03619077,0.10878855,0.16162013,0.021196853,0.15719534,0.1041699,-0.015301964,0.10007709,0.14286081,-0.057377793,0.14698069,0.097009726,0.001194998,0.09275142,0.13272834,-0.09500097,0.084101886,0.09574918,0.032634247,0.08735144,0.1217715,-0.09726885,0.108025074,0.09299913,0.07098156,0.07192692,0.122788906,-0.15085061,0.11903601,0.07883508,0.09789278,0.051107734,0.13534436,-0.20421058,-0.00039423123
