Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.036199037,-0.031715717,-0.038368978,-0.04465714,0.030957092,0.017332405,-0.028613556,-0.008872048,-0.029948428,-0.037820578,0.011201801,0.012719667,-0.022083376,0.025408285,-0.020983838,-0.029785331,-0.0056043207,0.0075152386,-0.014649064,0.031092407,-0.014133665,-0.022350194,-0.013347741,0.0043795677,-0.009810192,0.03394611,-0.009824434,-0.015959257,-0.015206195,0.00281579,-0.009270616,0.03633549,-0.01010456,-0.010643178,-0.014676364,0.002949795
2,-0.052160908,-0.058668815,-0.058263928,-0.0861062,0.0061128456,0.020900104,-0.03594932,-0.019304711,-0.03794875,-0.06395668,-0.03025782,0.013583404,-0.024990864,0.022881255,-0.022868033,-0.034830093,-0.049376667,0.0013444244,-0.015166772,0.032177076,-0.01377531,-0.011569126,-0.057905193,-0.005087768,-0.01089819,0.038993847,-0.010171391,0.0046886485,-0.05994533,-0.006868891,-0.01574294,0.049657788,-0.016446963,0.016090628,-0.05895695,-0.0049482123
3,-0.06829186,-0.061754037,-0.08046189,-0.1296445,-0.0054585934,0.019981543,-0.0512492,-0.0016716295,-0.053610805,-0.0969528,-0.06553248,0.009160093,-0.03967665,0.04434559,-0.038667463,-0.049545843,-0.09012127,-0.006290432,-0.032453403,0.054267243,-0.033278003,-0.011378961,-0.10014665,-0.013071219,-0.033273604,0.06285375,-0.035023086,0.014380938,-0.10251317,-0.013932879,-0.044635877,0.07611616,-0.04728635,0.0319129,-0.10267894,-0.010872716
4,-0.08321433,-0.0548238,-0.099223085,-0.16695133,0.00076714484,0.017648427,-0.06498697,0.020467957,-0.06745875,-0.12872016,-0.08595133,0.003602098,-0.05122659,0.06705009,-0.05299017,-0.071147114,-0.11930589,-0.014248924,-0.0451838,0.076934606,-0.050595842,-0.024073282,-0.13244282,-0.021528829,-0.04866559,0.087483786,-0.055742852,0.008053835,-0.13632572,-0.022965264,-0.062266473,0.102790065,-0.069198765,0.030301757,-0.14075339,-0.022411788
5,-0.0904178,-0.048032217,-0.10845828,-0.19177592,-0.008849132,0.011325609,-0.0714842,0.03561535,-0.074084625,-0.14597826,-0.11160626,-0.0041921283,-0.059439875,0.080187656,-0.06324119,-0.08010647,-0.14847672,-0.021642597,-0.058586493,0.091547176,-0.06737933,-0.027498879,-0.16205227,-0.027426047,-0.069310024,0.10483599,-0.08078502,0.008351903,-0.16556287,-0.028168019,-0.089948796,0.119944245,-0.10097348,0.03340726,-0.17011337,-0.025854982
6,-0.09726969,-0.041428708,-0.11689749,-0.20432183,-0.0053920406,0.0038065903,-0.07692297,0.04760405,-0.07976343,-0.15250859,-0.12378168,-0.0108595705,-0.06717036,0.088332795,-0.07310939,-0.08234127,-0.16164136,-0.023602597,-0.07271226,0.102576464,-0.083575204,-0.02772281,-0.17350307,-0.02542414,-0.09059129,0.116765544,-0.10336157,0.009810717,-0.17515565,-0.02541069,-0.11551639,0.1286042,-0.1278187,0.036516014,-0.17748989,-0.020803787
7,-0.10581831,-0.038906824,-0.127014,-0.20878169,0.012944699,-0.0031606406,-0.08285749,0.056463275,-0.08565196,-0.15305978,-0.1209971,-0.015557808,-0.07389788,0.09354199,-0.081783056,-0.08189943,-0.15936376,-0.020908367,-0.084107466,0.11061494,-0.09566446,-0.028171793,-0.16939995,-0.018376175,-0.10487286,0.12426737,-0.11563203,0.009262814,-0.17016158,-0.019480292,-0.12620567,0.13249454,-0.13588691,0.036583662,-0.17377497,-0.019259762
8,-0.10629886,-0.03562462,-0.12894595,-0.20871428,0.021884136,-0.010731524,-0.081125855,0.06268947,-0.08371666,-0.1476128,-0.12194584,-0.019772297,-0.07286306,0.096704915,-0.08173074,-0.07585636,-0.15827861,-0.018210022,-0.08655733,0.11587101,-0.09725447,-0.023345666,-0.1650745,-0.013395476,-0.10927396,0.12778215,-0.117904976,0.0136216795,-0.16293865,-0.015818268,-0.13079117,0.13021888,-0.13920574,0.04060979,-0.16217208,-0.017214298
9,-0.11248245,-0.034933437,-0.13714218,-0.21224146,0.027272211,-0.008955209,-0.08674005,0.06860152,-0.0872185,-0.14600828,-0.12353388,-0.019321382,-0.07636343,0.100292854,-0.08300508,-0.072845526,-0.15747172,-0.016956571,-0.088312574,0.12088493,-0.095563725,-0.020262012,-0.16230024,-0.014042705,-0.108193696,0.13112041,-0.11385609,0.016544636,-0.15890731,-0.019292593,-0.12811369,0.12753503,-0.13542016,0.0428235,-0.15583989,-0.025634103
10,-0.11440976,-0.03594867,-0.14082074,-0.21490712,0.019474283,-0.0053663747,-0.08940821,0.07107308,-0.08768177,-0.14296328,-0.13318694,-0.016952556,-0.07746923,0.10126682,-0.08110269,-0.068056,-0.1628067,-0.015436031,-0.087098934,0.12373174,-0.09005408,-0.014629194,-0.16460511,-0.01589076,-0.10415012,0.13272825,-0.10681889,0.022317654,-0.15844126,-0.024017757,-0.12506694,0.12261568,-0.13191986,0.04761866,-0.14883949,-0.03356194
