Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.022035545,-0.028997298,-0.02571557,-0.045033485,0.02742151,0.0077442904,-0.021646455,-0.012471223,-0.023642965,-0.04154976,0.022000039,0.0010094792,-0.022991747,-0.002461038,-0.023744192,-0.03672468,0.020245569,-0.00090205437,-0.023321219,0.0032271156,-0.023502883,-0.03125673,0.019913854,-0.0016019873,-0.023018606,0.007925144,-0.02298202,-0.025985228,0.019285493,-0.0023827665,-0.022208318,0.035125528,-0.02202795,-0.021104462,-0.00423405,-0.00096840784
2,-0.03480748,-0.05626485,-0.041606475,-0.08623539,0.014502242,0.019952787,-0.026721168,-0.026712896,-0.02942489,-0.07153318,-0.006216259,0.0040155663,-0.023135813,-0.010974423,-0.024159314,-0.04967561,-0.011801252,-0.0015488546,-0.02051949,-0.001859491,-0.020743815,-0.026688052,-0.013765948,-0.0033103474,-0.01812126,0.0071295607,-0.017843349,-0.0076532955,-0.015393328,-0.004803188,-0.015451511,0.045513783,-0.014259222,0.0069834185,-0.039812293,-0.005120353
3,-0.043959387,-0.05771806,-0.05640354,-0.12805982,0.0013769742,0.024889547,-0.035611223,-0.010603662,-0.038548872,-0.103190124,-0.03882785,0.0045890533,-0.03099136,0.006162469,-0.03196785,-0.064985074,-0.04775449,-0.0023880173,-0.028602988,0.015282929,-0.02889555,-0.025104709,-0.05089135,-0.0047036475,-0.027416537,0.02606679,-0.02729012,0.007012409,-0.0533346,-0.006859941,-0.027258921,0.071062356,-0.026470955,0.030952932,-0.07869898,-0.008343091
4,-0.05736062,-0.052131355,-0.07493955,-0.16489658,-0.015911479,0.026372256,-0.049978293,0.010629887,-0.052805945,-0.13113223,-0.07412848,0.0015891595,-0.045599785,0.026954258,-0.046499833,-0.07853716,-0.0858016,-0.006499718,-0.044792768,0.035544306,-0.045306697,-0.024099892,-0.09005423,-0.009311809,-0.04623059,0.047473922,-0.046693135,0.019022875,-0.093513444,-0.0118437195,-0.05054363,0.09651422,-0.05158275,0.05052026,-0.12076573,-0.012994449
5,-0.070694216,-0.049205657,-0.09235075,-0.19226483,-0.019394372,0.020966746,-0.061456937,0.029013949,-0.064125866,-0.15312335,-0.09910032,-0.008646078,-0.055768423,0.042736653,-0.056922097,-0.09159622,-0.11511555,-0.017705526,-0.05560187,0.050020654,-0.05696396,-0.02862281,-0.12141729,-0.020621559,-0.058724515,0.06319078,-0.060701676,0.021119231,-0.12695616,-0.02331007,-0.066138685,0.11611081,-0.07049976,0.05747792,-0.15878983,-0.025596283
6,-0.08742442,-0.041381735,-0.11171284,-0.21200173,-0.014123004,0.018491542,-0.07534975,0.047811005,-0.07810029,-0.17048742,-0.11289841,-0.015404756,-0.06807153,0.05800709,-0.06999975,-0.10423861,-0.13282062,-0.024942115,-0.068281814,0.06425957,-0.070828944,-0.036425028,-0.14099255,-0.027644794,-0.07241015,0.07799777,-0.07604138,0.017358946,-0.14845732,-0.030531123,-0.08093505,0.13254465,-0.08849198,0.057073843,-0.1845611,-0.034456454
7,-0.090424515,-0.032864988,-0.11666953,-0.21892825,-0.023900216,0.010033907,-0.08004033,0.055164844,-0.08355142,-0.16948952,-0.12824726,-0.019215925,-0.07788503,0.06594351,-0.080125906,-0.09875683,-0.14355937,-0.02485771,-0.083339274,0.075480185,-0.08520486,-0.027537165,-0.14840291,-0.025703806,-0.09267005,0.08799928,-0.09563349,0.027915379,-0.15259528,-0.027307395,-0.10685903,0.13683715,-0.115910284,0.06846666,-0.18115751,-0.024915623
8,-0.10193061,-0.028229233,-0.12975727,-0.22084196,-0.007840108,0.00077474886,-0.08938571,0.06199969,-0.09327432,-0.16856346,-0.12335259,-0.02323106,-0.08819776,0.07341359,-0.09131125,-0.097747125,-0.13660827,-0.023224369,-0.09579701,0.08541586,-0.097190894,-0.026577057,-0.14016485,-0.021698399,-0.10642001,0.09567817,-0.1076553,0.028679227,-0.14435391,-0.023763435,-0.119422324,0.13956197,-0.12644672,0.069585286,-0.17475656,-0.02440922
9,-0.10679614,-0.02334212,-0.13599828,-0.21902987,0.0022794916,-0.009756901,-0.092268124,0.06740392,-0.0972149,-0.163048,-0.12108939,-0.024950204,-0.09291787,0.0802913,-0.09740256,-0.09353418,-0.13078712,-0.017856574,-0.10289781,0.09448674,-0.10362287,-0.024068765,-0.13195807,-0.014991957,-0.11401228,0.102171004,-0.11307211,0.02999476,-0.13529004,-0.019660482,-0.12501056,0.13955727,-0.12949532,0.07060054,-0.16645938,-0.02694011
10,-0.10492933,-0.021079576,-0.13559926,-0.21982102,-0.002143727,-0.015464262,-0.089934506,0.071497485,-0.094944105,-0.15847963,-0.1294027,-0.024900574,-0.09143521,0.08654271,-0.09611996,-0.08890314,-0.13420843,-0.014240473,-0.10225734,0.103295036,-0.1015722,-0.019904131,-0.13219097,-0.012469481,-0.11294211,0.108958945,-0.110052004,0.033463567,-0.13356669,-0.020542154,-0.12328471,0.13886675,-0.12623692,0.073272675,-0.16251856,-0.034713864
