Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.027022518,-0.009517534,-0.030044027,-0.04694781,0.03531258,-0.0016283588,-0.030639866,0.0038336478,-0.031431224,-0.044409502,0.029085942,-0.0013826112,-0.030970152,0.00837985,-0.031293806,-0.04030214,0.02504569,0.0011262863,-0.030860374,0.01081821,-0.030946508,-0.03483964,0.021936573,0.004068862,-0.030867074,0.013227155,-0.030787235,-0.008369792,0.01915419,0.004460058,-0.03094467,0.03745276,-0.030963488,-0.0011710231,0.013976177,0.007602607
2,-0.05209454,-0.036353994,-0.05641648,-0.08546083,0.014109021,0.012862618,-0.045821935,-0.013015472,-0.04714917,-0.068394884,-0.0013838662,0.0044719195,-0.03660534,-0.00360119,-0.037228584,-0.04536711,-0.008717741,0.002380239,-0.029247709,0.0025137218,-0.029238323,-0.023963427,-0.013769826,0.0018447286,-0.024241684,0.009610848,-0.023445012,0.013694941,-0.017908588,-0.00277807,-0.019790655,0.04229107,-0.01836931,0.028619576,-0.025142238,-0.0052565876
3,-0.0767972,-0.044145457,-0.08434683,-0.12715194,-0.007528185,0.019342728,-0.06628067,-0.011328497,-0.06792083,-0.098903395,-0.03545755,0.0021761367,-0.052192394,-5.8909878e-05,-0.052836712,-0.058459554,-0.045809902,-0.0035212578,-0.04191503,0.007758625,-0.041864112,-0.020725498,-0.052432775,-0.0062476126,-0.036266036,0.018316425,-0.03540493,0.028554406,-0.057983898,-0.013367076,-0.03142316,0.05765868,-0.030035332,0.051231623,-0.06755525,-0.015778702
4,-0.10552736,-0.03476816,-0.11666613,-0.16623004,-0.01767488,0.020460328,-0.09507799,0.0044806455,-0.09673675,-0.13121527,-0.062708825,-0.0025187738,-0.07922449,0.014263274,-0.07989227,-0.07938945,-0.07740203,-0.010607336,-0.06788969,0.021547427,-0.06817485,-0.029968143,-0.08643341,-0.014828129,-0.062357903,0.03402345,-0.062296193,0.028565425,-0.09438559,-0.02343062,-0.057111807,0.07851656,-0.05734166,0.057915144,-0.107989416,-0.024285436
5,-0.113332376,-0.027621577,-0.12633678,-0.19160198,-0.03455405,0.009445877,-0.101898134,0.0121370675,-0.10359739,-0.14776823,-0.0910556,-0.016699322,-0.08791395,0.019641733,-0.088742174,-0.087420285,-0.10774809,-0.025186222,-0.07992739,0.026886074,-0.08066938,-0.031424347,-0.117650434,-0.028587507,-0.0786885,0.04141531,-0.07968553,0.03155662,-0.12660906,-0.03679866,-0.077432,0.09003731,-0.08008927,0.06367379,-0.14238831,-0.035054944
6,-0.124099575,-0.017933475,-0.13851224,-0.21135716,-0.04988115,0.01413054,-0.1120011,0.023041906,-0.11382185,-0.15996386,-0.11376709,-0.014295143,-0.100041546,0.02893099,-0.101198226,-0.093731254,-0.12935479,-0.024263173,-0.09506016,0.036631458,-0.09621286,-0.0332557,-0.137932,-0.027507732,-0.09714034,0.051809005,-0.09868086,0.032809976,-0.14613317,-0.035536014,-0.09766012,0.09959527,-0.10099865,0.06693769,-0.16216749,-0.035103064
7,-0.120768,-0.009296557,-0.13664347,-0.22152656,-0.059598535,0.0071776807,-0.10698431,0.030037224,-0.10898334,-0.16156991,-0.12997603,-0.02116414,-0.09674353,0.03429684,-0.09865613,-0.092090204,-0.14274059,-0.030009197,-0.095389746,0.04401574,-0.09761694,-0.030028218,-0.14872153,-0.030567696,-0.10264347,0.059982996,-0.10530718,0.036739245,-0.15472661,-0.036005832,-0.1077814,0.10460226,-0.11163214,0.07128668,-0.16817501,-0.03887345
8,-0.12565978,-0.004799451,-0.14254482,-0.22702083,-0.053134434,0.00707732,-0.10832331,0.03690358,-0.11048896,-0.16276802,-0.13065976,-0.020511404,-0.09747523,0.041143734,-0.10058191,-0.0941588,-0.13993141,-0.027385604,-0.09680496,0.05394735,-0.100376986,-0.032559987,-0.14346838,-0.025118899,-0.10512675,0.06985004,-0.108145304,0.03403879,-0.14877225,-0.02911959,-0.10823966,0.109844126,-0.109688416,0.06910195,-0.16385718,-0.045344193
9,-0.123052344,-0.0019406572,-0.14076898,-0.22583982,-0.0459671,0.0016925748,-0.10274478,0.039989397,-0.10537828,-0.15637246,-0.1278436,-0.02258302,-0.09239338,0.045662828,-0.09698251,-0.089956865,-0.13171065,-0.024574747,-0.09350907,0.062462322,-0.09832971,-0.030222904,-0.1316552,-0.017729595,-0.10430466,0.07780373,-0.10701095,0.03481783,-0.13468601,-0.019477483,-0.10746495,0.11202669,-0.105369024,0.06953637,-0.14734304,-0.047374833
10,-0.12131372,0.0010902671,-0.13957068,-0.2252677,-0.03649324,-0.00608869,-0.097445555,0.044078756,-0.10072619,-0.15154658,-0.12382795,-0.025682153,-0.08679034,0.051799726,-0.09306573,-0.08779845,-0.12356863,-0.022676393,-0.08855108,0.07172466,-0.09469677,-0.030488424,-0.12084522,-0.012302982,-0.1001046,0.08588483,-0.10262111,0.03268815,-0.122824825,-0.01371764,-0.10178391,0.115028195,-0.09688446,0.06685759,-0.13649945,-0.055081416
