Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.0447499,0.041323487,0.044752397,0.049968157,0.044343725,0.03667551,0.044792987,0.04224204,0.04477326,0.04988567,0.026855167,0.027923033,0.044792384,0.04346262,0.04474973,0.049709626,0.00877797,0.019610772,0.044735394,0.044743232,0.044671748,0.04943976,0.001618857,0.0048685377,0.044649478,0.0458266,0.0445742,0.049082473,-0.001118571,0.00048293453,0.04455221,0.046658024,0.044474408,0.048859503,-0.038339503,0.0007474875
2,0.09215542,0.031175226,0.09230403,0.093191326,0.08938127,0.072506994,0.09236302,0.038085606,0.092213325,0.09227374,0.028264122,0.039914034,0.09208149,0.048783973,0.09160215,0.09066436,-0.025625521,-0.0023712458,0.09127584,0.058208,0.09041417,0.089418896,-0.0398511,-0.029009424,0.090021245,0.06523045,0.08869038,0.08884314,-0.04572242,-0.032032955,0.08820003,0.07086738,0.08643239,0.08966773,-0.08603655,0.0009458696
3,0.113921046,0.0018583778,0.11532622,0.1263186,0.13643302,0.11486698,0.11685889,0.013059415,0.11642087,0.124322414,0.06321401,0.078833826,0.116157755,0.034372255,0.113654606,0.12119188,-0.0160727,0.024760522,0.112415336,0.050010618,0.107709266,0.12136424,-0.04780773,-0.011901105,0.10615721,0.060596574,0.09867916,0.123887174,-0.06535982,-0.010724673,0.0966058,0.073001936,0.08741282,0.1271652,-0.12602384,0.0012900992
4,0.10376199,-0.02313299,0.105979815,0.14732741,0.16331807,0.13227807,0.11088012,-0.011042327,0.109936714,0.14400567,0.081495434,0.08853692,0.110647485,0.017875694,0.10593826,0.13892905,-0.012394063,0.033996724,0.104744606,0.03788413,0.096203856,0.14029376,-0.05452633,-0.002027681,0.09471874,0.051046047,0.08156137,0.14591816,-0.08120634,0.0012871064,0.07931833,0.07001671,0.06378053,0.15157937,-0.15222636,0.0015543465
5,0.09192274,-0.033212237,0.094307125,0.15681252,0.155661,0.13393724,0.10012624,-0.018976577,0.098426305,0.15034977,0.06991104,0.092820995,0.098845534,0.012819954,0.09287426,0.14340428,-0.021172265,0.040534925,0.09212874,0.034515623,0.08168803,0.14474563,-0.05832369,0.009855037,0.081178404,0.05092184,0.06512151,0.1510017,-0.088282354,0.010789476,0.064132445,0.07439461,0.045609597,0.15734753,-0.16079727,0.0017874255
6,0.09928149,-0.025474217,0.10089607,0.1592166,0.13217275,0.14841186,0.10257374,-0.0065846867,0.09968815,0.14820752,0.049609598,0.12552126,0.09672751,0.022219965,0.091115475,0.14071718,-0.023978226,0.07390997,0.090076245,0.040215038,0.08077046,0.1417818,-0.046138186,0.044705916,0.08072761,0.060619187,0.06549306,0.14588074,-0.07696782,0.04002913,0.06577279,0.08869419,0.048606366,0.14997652,-0.15100078,0.0014221361
7,0.108725615,-0.019499373,0.10991382,0.15886322,0.10127095,0.1560002,0.10824286,0.0042333594,0.10456757,0.1438342,0.018528085,0.14378828,0.09951749,0.030518226,0.094417736,0.13627633,-0.04502491,0.08697416,0.093746506,0.047388837,0.08548432,0.13619663,-0.05468656,0.061000653,0.08628891,0.07194733,0.07174862,0.13800417,-0.085881434,0.055301003,0.07353167,0.10263659,0.057283178,0.14146045,-0.15519114,0.00079457473
8,0.10736278,-0.02218352,0.108189724,0.15807672,0.070596404,0.1483002,0.10615281,0.0039693755,0.10184233,0.14002012,-0.015982643,0.13845304,0.097099856,0.030782701,0.091734,0.13132015,-0.075953156,0.077631034,0.09207157,0.051848345,0.08344703,0.12897965,-0.076019414,0.05970856,0.08546116,0.08032921,0.07002012,0.12991026,-0.10682444,0.056855,0.073532045,0.11053373,0.056236055,0.13543727,-0.16609706,0.00028287564
9,0.104580626,-0.029043704,0.10448379,0.15943742,0.04855987,0.14254443,0.10261195,-0.0041877143,0.09791538,0.13967194,-0.04214992,0.13139665,0.09394737,0.022152927,0.08846781,0.12959354,-0.101695,0.06994058,0.08960209,0.048650067,0.08018472,0.12465443,-0.0966137,0.06240629,0.08323934,0.08117874,0.065524034,0.1258307,-0.12918276,0.06424742,0.07024976,0.11109563,0.049808178,0.1338014,-0.17803273,0.00037110003
10,0.10873198,-0.03693993,0.10736278,0.16310118,0.038503233,0.14715363,0.105133876,-0.014216146,0.100216806,0.14295141,-0.05224479,0.13377716,0.096144,0.01111816,0.09089504,0.1320468,-0.111096,0.07553734,0.0917396,0.04188002,0.08177328,0.12529081,-0.10626649,0.078158416,0.084985234,0.07666674,0.06457227,0.12801534,-0.14416952,0.08483505,0.06912347,0.107080676,0.044738173,0.13702752,-0.18436038,0.0005451721
11,0.11779037,-0.04254405,0.1152006,0.16630153,0.031074947,0.15935484,0.11187594,-0.020636013,0.106725946,0.14622512,-0.05552542,0.14469682,0.10193046,0.0032810885,0.097073056,0.13535997,-0.11164981,0.0894043,0.097203314,0.037266977,0.08721002,0.12733041,-0.109149136,0.09918962,0.09022226,0.073090784,0.06796023,0.1314559,-0.15413024,0.1082788,0.07183292,0.10425232,0.04449354,0.14056215,-0.18729213,0.0005529115
12,0.12090856,-0.048005685,0.11744978,0.16655035,0.02176049,0.17266954,0.113496035,-0.025434688,0.10804781,0.14637311,-0.05826546,0.15497582,0.103436336,-0.0027594608,0.09879023,0.13572021,-0.1099952,0.099206835,0.0990495,0.034325037,0.08902181,0.12641099,-0.10888286,0.11214502,0.092329144,0.07089096,0.06881934,0.13140255,-0.15858316,0.1219907,0.07253388,0.10212878,0.04322997,0.14038229,-0.18602487,0.0003942902
13,0.11750207,-0.053942658,0.11375877,0.16400701,0.009892431,0.1845239,0.1099123,-0.029109422,0.104249425,0.14356102,-0.062065028,0.16097693,0.1009417,-0.007020164,0.09635247,0.13311243,-0.108955294,0.101322055,0.09764994,0.033877406,0.08742048,0.1222024,-0.1085409,0.11505393,0.09155239,0.071177095,0.0671665,0.12759647,-0.16129549,0.12529783,0.07134133,0.10097633,0.040721107,0.13707444,-0.18475935,0.00039470446
14,0.11603111,-0.058255922,0.11249792,0.16051018,-3.048568e-05,0.20076266,0.10850453,-0.029606942,0.10269753,0.14009401,-0.061769653,0.1703714,0.100637406,-0.007825164,0.09607347,0.13042668,-0.103688836,0.1044891,0.09832335,0.036381166,0.08813326,0.11814732,-0.105004914,0.1169189,0.09294989,0.07396463,0.06840464,0.123544335,-0.16184089,0.12595367,0.0729136,0.101725996,0.041868716,0.13360298,-0.1842072,0.00036309467
