Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.03659349,0.05011028,0.036611054,-0.006544945,-0.031686235,-0.033816498,0.035907112,0.048075464,0.03620035,-0.003979801,-0.032403506,-0.031022482,0.03527191,0.044410873,0.035570074,-0.00040402915,-0.03430135,-0.031044196,0.034262855,0.040941563,0.03443841,0.0014200136,-0.036454707,-0.031735737,0.032539997,0.039290443,0.032468397,0.0019362625,-0.039013896,-0.032808878,0.029461322,0.0411661,0.029063676,0.0013086912,-0.042581208,-0.03480153
2,0.04903731,0.085747704,0.04746241,0.026359001,-0.020912021,-0.044216387,0.04315832,0.0720029,0.043327756,0.034988537,-0.021468733,-0.026956176,0.038025606,0.05718033,0.03822802,0.04025025,-0.027260862,-0.0239262,0.031502254,0.045334846,0.03109451,0.042726777,-0.035089802,-0.024084322,0.022536421,0.041597083,0.021194797,0.043507237,-0.046651293,-0.026227888,0.010047295,0.052380092,0.00797797,0.042993657,-0.069446474,-0.033304308
3,0.08082689,0.11899396,0.075530946,0.030399619,-0.031476963,-0.060854502,0.07073088,0.098918624,0.068350434,0.05179598,-0.030364152,-0.03150313,0.06140159,0.08022815,0.05947184,0.0601139,-0.037162997,-0.023661664,0.050318692,0.06570044,0.047961004,0.064166136,-0.046797574,-0.020556616,0.036182757,0.061332535,0.032760322,0.066446684,-0.061673895,-0.020856107,0.017436814,0.07532294,0.013219129,0.06761892,-0.09338764,-0.030716885
4,0.11023056,0.14837028,0.09608384,0.021810489,-0.029055798,-0.04706545,0.09572926,0.12817669,0.0874958,0.054600675,-0.025147278,-0.012148127,0.082354546,0.10985611,0.07681463,0.06601633,-0.03027519,-0.0023896573,0.06845867,0.09439649,0.064084776,0.072044246,-0.03818443,0.0022228165,0.052600905,0.08883586,0.047986083,0.076387964,-0.051621523,0.002774119,0.032788202,0.102131754,0.02791522,0.07969712,-0.0859858,-0.0092759915
5,0.1288472,0.15150084,0.103089884,0.011160139,-0.0397012,-0.030982457,0.11138923,0.14157769,0.09498044,0.04872309,-0.03158333,0.005964799,0.09551713,0.12912448,0.085530244,0.060657743,-0.032392733,0.01771896,0.081519745,0.115866624,0.075317554,0.067233466,-0.035902776,0.023664184,0.0673723,0.11127549,0.062326513,0.07273409,-0.04491396,0.024356876,0.0502141,0.12532899,0.04585571,0.07741316,-0.07670356,0.010713802
6,0.14545181,0.13184921,0.10759967,0.007690613,-0.05036133,-0.018234123,0.124306224,0.13671534,0.09842399,0.0479701,-0.03853831,0.018141778,0.10516403,0.13288303,0.089916684,0.05932795,-0.03454927,0.03252503,0.09099263,0.12378091,0.08232238,0.06527704,-0.033818975,0.03996504,0.07861286,0.12200417,0.07225635,0.07087246,-0.039500155,0.0398072,0.06333772,0.1385317,0.058339313,0.075949095,-0.06985209,0.023831118
7,0.15860431,0.10754368,0.109169394,0.017639408,-0.061304923,-0.012835308,0.13268377,0.12737735,0.09697663,0.05714227,-0.046547115,0.023894453,0.10942084,0.13095655,0.08853493,0.066402495,-0.038222563,0.04335522,0.094720855,0.12487917,0.08347763,0.07064278,-0.034572095,0.053212557,0.084342495,0.125308,0.076446794,0.07548292,-0.039431192,0.051629055,0.070735686,0.1439647,0.0643428,0.080278836,-0.07219239,0.032129325
8,0.16301723,0.090012826,0.10269318,0.03792023,-0.076036274,-0.014050641,0.13252628,0.123236656,0.08695151,0.073103555,-0.05925948,0.024128238,0.10526759,0.13153698,0.078546435,0.07886675,-0.04697652,0.05106329,0.09034963,0.12567113,0.07705491,0.08076811,-0.041014142,0.06500675,0.083341554,0.12590368,0.07482561,0.08447038,-0.04644006,0.062729195,0.07311246,0.14482848,0.06586913,0.08873739,-0.084241495,0.039264053
9,0.16894487,0.06960659,0.09896332,0.053276587,-0.09539131,-0.020166077,0.13533543,0.12021215,0.078865044,0.08386563,-0.076282844,0.018208448,0.10353668,0.13577479,0.06936979,0.08722823,-0.058810852,0.054321263,0.08706524,0.12969305,0.070956565,0.08783314,-0.049322385,0.07467608,0.08294323,0.12823333,0.07381778,0.09101573,-0.054642286,0.07335697,0.07641048,0.1457028,0.06874577,0.09489404,-0.09655336,0.04689012
10,0.1809027,0.049188256,0.10416384,0.06425159,-0.10622084,-0.024103843,0.14603516,0.11725259,0.079625905,0.092016436,-0.08528601,0.010778308,0.10952955,0.14124459,0.06760696,0.09516249,-0.06272492,0.054648988,0.08979101,0.13485558,0.07041903,0.09610746,-0.050199196,0.081191935,0.086489365,0.13045946,0.07648001,0.09981157,-0.05673268,0.0818071,0.081629135,0.1443493,0.07336632,0.10368003,-0.10618242,0.054041963
