Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.041114576,0.043918297,-0.040987108,0.04698381,-0.041661013,0.044387944,-0.04096926,0.04512466,-0.040761575,0.046826467,-0.042900935,0.04306517,-0.040668618,0.046642024,-0.04042645,0.04738501,-0.04394361,0.040235672,-0.040290426,0.04754975,-0.040255744,0.048372835,-0.044069648,0.03851229,-0.040177245,0.047088597,-0.04042159,0.04916386,-0.044030145,0.039324757,-0.04048051,0.04535797,-0.04078814,0.049572825,-0.044467192,0.041463725
2,-0.049185686,0.078555666,-0.044898402,0.06677841,-0.07122941,0.045444474,-0.04423276,0.08024625,-0.044729944,0.06391536,-0.08461131,0.041741334,-0.042923983,0.07211678,-0.04513897,0.07274946,-0.09036341,0.034732323,-0.042913385,0.06653504,-0.04478842,0.08542187,-0.09071905,0.028551556,-0.043700397,0.062067922,-0.044939693,0.0925931,-0.09051048,0.028928239,-0.04568421,0.060098793,-0.045294955,0.095678836,-0.090352245,0.031076703
3,-0.04601478,0.102240644,-0.035927653,0.08097442,-0.098835714,0.025466654,-0.0347795,0.108951785,-0.034709267,0.07688549,-0.117731206,0.017324919,-0.03211992,0.08877336,-0.037533436,0.09366928,-0.12540732,0.01699264,-0.034514107,0.07159357,-0.038891573,0.114806116,-0.12489447,0.015599274,-0.03791672,0.06400901,-0.039867233,0.12573698,-0.12431391,0.016300684,-0.04201775,0.06386173,-0.0406675,0.13092707,-0.12382098,0.016688734
4,-0.06928956,0.11547278,-0.055219594,0.10299402,-0.10714225,0.03179914,-0.055046245,0.12171024,-0.05451662,0.09344881,-0.12007739,0.021834582,-0.05265773,0.09825484,-0.05883757,0.10465444,-0.12807024,0.02991284,-0.056045424,0.08663211,-0.05948126,0.12120142,-0.12986165,0.034255646,-0.05828481,0.08465731,-0.058729123,0.13352607,-0.13562036,0.03401476,-0.06030686,0.085133046,-0.059015747,0.14429985,-0.14096826,0.03198279
5,-0.07115249,0.116954505,-0.054645795,0.12590617,-0.10889089,0.01824437,-0.056770504,0.12536937,-0.055995774,0.11172465,-0.10713783,0.008898174,-0.057123974,0.09608773,-0.06475047,0.114869356,-0.11608684,0.037404303,-0.06443905,0.08581302,-0.06556107,0.11933751,-0.12196641,0.04332603,-0.06452653,0.09730823,-0.060813565,0.13153785,-0.13995227,0.025869325,-0.06028404,0.0960497,-0.059859302,0.15236224,-0.158526,0.02286309
6,-0.072952576,0.11076103,-0.055067953,0.1458877,-0.12109102,0.015336396,-0.05842243,0.12063079,-0.055624183,0.12868978,-0.1037357,0.0025977981,-0.058902763,0.09055529,-0.06481027,0.12612547,-0.11055163,0.03366276,-0.06657884,0.089370616,-0.06468065,0.12296436,-0.120111845,0.034813482,-0.064244024,0.10646972,-0.059334107,0.13489325,-0.14617874,0.015099933,-0.058310498,0.102524094,-0.059568767,0.1622402,-0.17332624,0.015681798
7,-0.08061738,0.10277337,-0.060807433,0.16119832,-0.1310281,0.025393799,-0.06494456,0.11543015,-0.059366453,0.14125352,-0.102888875,0.008991716,-0.063981734,0.0863784,-0.067675665,0.13508104,-0.1077205,0.03703837,-0.07086554,0.09582825,-0.06682046,0.1273727,-0.11945207,0.032526795,-0.06712915,0.11451223,-0.0625234,0.13770093,-0.14960423,0.013839647,-0.061483067,0.10862862,-0.064757235,0.16925138,-0.18303491,0.018290054
8,-0.08341729,0.09976121,-0.06050515,0.17130552,-0.14402622,0.023949625,-0.06463213,0.117896885,-0.057436626,0.15245792,-0.10447929,0.00433843,-0.063113876,0.08695461,-0.06694349,0.14603034,-0.106167905,0.038747467,-0.071721666,0.09231237,-0.06770205,0.1314885,-0.116739325,0.041089028,-0.0690747,0.1184312,-0.061369304,0.13631284,-0.14866905,0.006952293,-0.05973316,0.113205165,-0.06388256,0.17373118,-0.19227378,0.011734321
9,-0.08986534,0.09477537,-0.06372093,0.178511,-0.15905674,0.03260049,-0.06719456,0.12149004,-0.057103764,0.15990417,-0.110828824,0.0039207884,-0.06283988,0.092116006,-0.06549709,0.15533738,-0.10966331,0.033296842,-0.07088776,0.09207168,-0.06817174,0.13901015,-0.1193176,0.046059966,-0.07049474,0.11928513,-0.061510038,0.13835405,-0.14751463,0.0059504206,-0.060419727,0.11551854,-0.065438464,0.17919104,-0.19757985,0.012274556
10,-0.09293682,0.091405615,-0.06390239,0.18468271,-0.16774292,0.033620566,-0.0673537,0.1245725,-0.055636723,0.16669512,-0.11138117,0.0026125563,-0.062121082,0.09476136,-0.06487459,0.16335404,-0.10835893,0.03533002,-0.071538016,0.089453794,-0.070026495,0.14261404,-0.11734519,0.0563314,-0.07332714,0.12100565,-0.062457614,0.1365685,-0.1452209,0.0049979407,-0.06101758,0.11781324,-0.066600375,0.18137634,-0.20139737,0.010981893
