Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.041926138,0.043957505,-0.041767918,0.04748466,-0.04204821,0.04529694,-0.04175247,0.046054915,-0.0415008,0.047316696,-0.043162078,0.043943167,-0.04138897,0.04775469,-0.0411707,0.047933526,-0.044167664,0.0414179,-0.041000374,0.04825413,-0.04107646,0.0489832,-0.04435589,0.04038893,-0.04097507,0.04727841,-0.041307915,0.04978317,-0.044314876,0.04174342,-0.041363645,0.044820644,-0.041625265,0.050202496,-0.044505242,0.043385297
2,-0.050744154,0.07874789,-0.046344176,0.07025297,-0.07354412,0.048944823,-0.045534477,0.08049544,-0.04584259,0.06726331,-0.08575832,0.04929721,-0.043868393,0.07516458,-0.04528025,0.075351164,-0.09259714,0.039151218,-0.042973638,0.07136553,-0.045112975,0.08721528,-0.09311551,0.03447935,-0.044034556,0.063794255,-0.045967676,0.09405577,-0.09312107,0.037441224,-0.046848856,0.059475094,-0.046489663,0.097153105,-0.09336096,0.038552668
3,-0.03989429,0.10529244,-0.029641204,0.085784584,-0.104069024,0.026318327,-0.028054237,0.108791515,-0.028021848,0.08198017,-0.121519044,0.02813233,-0.025285179,0.09091145,-0.029013783,0.09745699,-0.13066907,0.020979816,-0.026159927,0.07940571,-0.030776013,0.11792008,-0.12984568,0.018609857,-0.03014115,0.06432539,-0.033651628,0.12886421,-0.12954882,0.023763696,-0.036331378,0.059934754,-0.034838095,0.13419668,-0.12950194,0.021627255
4,-0.051861327,0.12082787,-0.036433633,0.10483269,-0.11639629,0.028662605,-0.03593326,0.123221725,-0.03549876,0.09763318,-0.13019937,0.03354122,-0.033960726,0.09985642,-0.03724997,0.10980499,-0.13775627,0.031131763,-0.03512703,0.09199114,-0.038089056,0.12946185,-0.1374162,0.030813865,-0.037882373,0.07847325,-0.04067258,0.141499,-0.13927649,0.03603876,-0.04355614,0.07349538,-0.042442042,0.14902464,-0.1445834,0.030675175
5,-0.05493637,0.12373628,-0.036977593,0.12536214,-0.11942564,0.027715068,-0.039046954,0.12643483,-0.038092844,0.11252563,-0.12390476,0.038933694,-0.039442737,0.10079218,-0.041901227,0.11674673,-0.13222404,0.04307718,-0.0414639,0.0982185,-0.040464878,0.13063715,-0.13609588,0.03259154,-0.039962325,0.092136204,-0.041150033,0.14466844,-0.14394596,0.03066312,-0.042775825,0.07874395,-0.04395289,0.15694569,-0.1573923,0.030713782
6,-0.05075797,0.121253885,-0.029871238,0.14679989,-0.12695421,0.013396351,-0.034420293,0.12653156,-0.032567576,0.13183445,-0.11448378,0.032952286,-0.038347717,0.097277194,-0.041813474,0.12611485,-0.11873567,0.058750898,-0.045133658,0.09600272,-0.039274335,0.12652066,-0.1262532,0.034741003,-0.038951796,0.10261835,-0.037010614,0.14235263,-0.14399639,0.016764319,-0.036835287,0.07855548,-0.040020257,0.16068475,-0.16530098,0.020637678
7,-0.05734073,0.11197958,-0.03314928,0.16294664,-0.14253584,0.022593504,-0.03798268,0.12224114,-0.02972336,0.1459338,-0.1202857,0.025165237,-0.036946047,0.10351272,-0.037470672,0.13895674,-0.120040424,0.049637526,-0.042913485,0.0959013,-0.03731903,0.13422062,-0.12653936,0.033049833,-0.038590226,0.105327204,-0.036013972,0.1482357,-0.14317814,0.01489416,-0.03733697,0.07605082,-0.042043783,0.16809946,-0.16823147,0.025453573
8,-0.064923435,0.10429733,-0.037133403,0.17729299,-0.1540246,0.02995496,-0.042625006,0.11838132,-0.029592391,0.1599351,-0.121542454,0.02441347,-0.03894843,0.10729536,-0.038524438,0.1511482,-0.11648029,0.05394994,-0.046822593,0.09333143,-0.04168715,0.13749373,-0.12167745,0.045940027,-0.04448127,0.11042062,-0.03961422,0.14851744,-0.14074056,0.016006462,-0.04104866,0.077341415,-0.04699783,0.17112917,-0.17008023,0.03062258
9,-0.06732268,0.09859612,-0.036093164,0.18760172,-0.16598083,0.027868621,-0.041531365,0.11597057,-0.024873175,0.17202918,-0.12419213,0.014245857,-0.035917025,0.10898602,-0.03558947,0.16239965,-0.11352876,0.053178538,-0.046575632,0.086829625,-0.04133971,0.13979739,-0.11662505,0.051205426,-0.045557577,0.113229826,-0.037571475,0.14806426,-0.13788083,0.007921658,-0.039061777,0.07744054,-0.045970682,0.17327261,-0.17083947,0.025100566
10,-0.074323446,0.09141574,-0.040958166,0.19635463,-0.17499612,0.036875192,-0.04646555,0.111006975,-0.026257288,0.18004525,-0.12912995,0.01643248,-0.037707113,0.109669365,-0.034722075,0.1711791,-0.11566333,0.048004597,-0.04676706,0.0874426,-0.04183838,0.14551976,-0.117274895,0.05054989,-0.04720908,0.11430569,-0.038755346,0.15100119,-0.1345457,0.0073007364,-0.041575436,0.07783106,-0.049464308,0.1763067,-0.16819248,0.028553277
11,-0.074929,0.0885479,-0.0393658,0.2018477,-0.1789091,0.033518024,-0.045332704,0.10964945,-0.023800153,0.18649544,-0.1280263,0.012087007,-0.0366664,0.10818091,-0.0348835,0.1779172,-0.11209996,0.051565796,-0.04896207,0.08143346,-0.044032205,0.14619212,-0.11255397,0.058386516,-0.050477125,0.116659105,-0.0392545,0.14908263,-0.13121346,0.004057613,-0.04190691,0.07971622,-0.04988163,0.17587651,-0.16527177,0.02497711
12,-0.07812506,0.08535076,-0.041330703,0.20706117,-0.18342303,0.037975118,-0.047537666,0.1065508,-0.024512647,0.1900744,-0.13024805,0.015557649,-0.037531883,0.10785497,-0.034006745,0.18201385,-0.114144094,0.046848446,-0.04829997,0.08194728,-0.043714337,0.14998674,-0.11486329,0.05514551,-0.05051495,0.11604098,-0.03886135,0.1513245,-0.12845112,0.0015959783,-0.0425896,0.08015909,-0.050814413,0.17760916,-0.16150796,0.024125734
13,-0.07753694,0.08607207,-0.03945093,0.21125184,-0.18274935,0.03500752,-0.046751615,0.105457805,-0.023706876,0.19293445,-0.12721685,0.016891392,-0.0378797,0.1062834,-0.034834728,0.18473727,-0.11089962,0.049845397,-0.050406765,0.07936352,-0.04595797,0.14964408,-0.11231414,0.05965547,-0.05318215,0.11791679,-0.040294454,0.14956938,-0.12672186,0.00018341313,-0.04373126,0.08230065,-0.0517787,0.17660175,-0.1584651,0.021544324
14,-0.07857385,0.086426385,-0.03957539,0.21452905,-0.1831956,0.036500435,-0.04751327,0.10505568,-0.02426824,0.19352508,-0.1272504,0.020949436,-0.038517628,0.10747177,-0.03448931,0.18565564,-0.11210515,0.046472874,-0.04990891,0.07997541,-0.046275426,0.15142672,-0.114473484,0.05755951,-0.053413793,0.11685883,-0.040223684,0.15064763,-0.12464033,-0.0016725989,-0.04428972,0.08278994,-0.05209119,0.17701848,-0.15447624,0.019396339
15,-0.07845805,0.08893979,-0.038667984,0.21667032,-0.18138558,0.0351841,-0.047454618,0.106260784,-0.024594435,0.1933161,-0.12497197,0.024047242,-0.039272048,0.10877976,-0.03526888,0.18541786,-0.11115338,0.04617692,-0.050860573,0.07985059,-0.048074,0.15128963,-0.114608966,0.058453087,-0.0551092,0.116647795,-0.041510854,0.14988531,-0.122847304,-0.0023919847,-0.045622554,0.083830215,-0.052933384,0.17596065,-0.1505413,0.016843086
16,-0.07802035,0.091043845,-0.037277814,0.21861538,-0.1805996,0.032352146,-0.04668568,0.10823205,-0.024074495,0.193447,-0.123232484,0.024703497,-0.039157156,0.110243715,-0.035516042,0.18566021,-0.11042055,0.04538053,-0.051331885,0.078891,-0.049406163,0.15128846,-0.11408959,0.059672564,-0.05652722,0.11626414,-0.042345453,0.14890707,-0.12052213,-0.0030826917,-0.04652012,0.08482629,-0.053305537,0.17460588,-0.1462625,0.01407866
17,-0.08082679,0.09252737,-0.03950609,0.22090907,-0.18047966,0.03565059,-0.04938827,0.10920777,-0.026619336,0.19320871,-0.12316445,0.031074572,-0.041591704,0.11364584,-0.037010483,0.18537615,-0.11190499,0.043727487,-0.052303623,0.08118705,-0.051667813,0.15275486,-0.116415724,0.059700266,-0.05856415,0.114703275,-0.044584207,0.14974378,-0.11851303,-0.0013261548,-0.04930495,0.08513991,-0.055671975,0.17447233,-0.14233132,0.0145251285
18,-0.07980095,0.09496214,-0.03712927,0.22251385,-0.18055372,0.029723613,-0.04741705,0.11225803,-0.025212787,0.19428526,-0.121570036,0.029144779,-0.040741436,0.113467656,-0.03748013,0.18637262,-0.110329576,0.0450461,-0.053329952,0.07820544,-0.053265303,0.15236628,-0.114124596,0.063423395,-0.060544338,0.11500162,-0.04535612,0.14795148,-0.11614882,-0.002040745,-0.049939133,0.086435944,-0.055651292,0.1726397,-0.13877353,0.010773055
19,-0.08139633,0.09519569,-0.038112007,0.22547589,-0.18284245,0.030963393,-0.048565086,0.114007674,-0.02631953,0.1946969,-0.12347397,0.032616474,-0.041482758,0.117096215,-0.03758258,0.18725069,-0.11392156,0.04104599,-0.052614868,0.07959827,-0.054004997,0.15525092,-0.11751116,0.062278762,-0.061172836,0.11229039,-0.045678157,0.1496713,-0.11272294,-0.0015018801,-0.051233135,0.08636209,-0.05617544,0.17268673,-0.1333132,0.009123108
20,-0.08056421,0.09644778,-0.036420036,0.22841406,-0.18439345,0.02665269,-0.04725794,0.11607103,-0.025449537,0.19664657,-0.1225913,0.032075495,-0.041149605,0.117619395,-0.03816411,0.18888819,-0.11352788,0.04137423,-0.053547047,0.07754368,-0.05570992,0.15603943,-0.11624532,0.06569308,-0.0633129,0.11193059,-0.046843547,0.14871345,-0.10964493,-0.00060045434,-0.05261476,0.087624185,-0.056731466,0.17098185,-0.12877512,0.00684156
21,-0.08091415,0.097526416,-0.036425836,0.23174323,-0.18701804,0.026016159,-0.047466993,0.11758005,-0.026055874,0.19796151,-0.123681635,0.035228934,-0.0417214,0.12016251,-0.03874478,0.18999718,-0.115990944,0.03964617,-0.053617395,0.07792387,-0.05696015,0.15832342,-0.11870167,0.06634835,-0.0645039,0.110105895,-0.047414318,0.14986134,-0.10679988,0.00021041444,-0.05389806,0.08845209,-0.057015564,0.17061575,-0.12399016,0.004633949
22,-0.08166156,0.09804658,-0.0367032,0.23556846,-0.19144845,0.0247599,-0.047680352,0.11877002,-0.0264671,0.2006105,-0.12471983,0.03748407,-0.042338375,0.12192994,-0.03986842,0.19216199,-0.11783379,0.039476022,-0.054557007,0.07728191,-0.05891604,0.16083427,-0.12020345,0.06900169,-0.06667007,0.10919345,-0.04869897,0.15065521,-0.10386359,0.0018564465,-0.055824127,0.09027883,-0.057908587,0.17000388,-0.119551376,0.002825955
23,-0.08207749,0.099086344,-0.037082255,0.23926173,-0.19572933,0.023686623,-0.04799173,0.12007659,-0.027224168,0.20303157,-0.12542836,0.04059715,-0.04331656,0.1233861,-0.04156521,0.19373995,-0.11960035,0.040530294,-0.055950575,0.076916374,-0.06127267,0.16295107,-0.12206104,0.07217243,-0.06904267,0.10838415,-0.05012384,0.15147462,-0.10144122,0.0036405362,-0.05780638,0.09237017,-0.058731634,0.16940697,-0.11546432,0.0007860407
24,-0.08192521,0.10116849,-0.03730509,0.24251261,-0.20133376,0.022346849,-0.04777525,0.12188837,-0.027592916,0.20483205,-0.12751633,0.04311521,-0.04352121,0.12586246,-0.042549297,0.19465533,-0.12291862,0.03991683,-0.056123268,0.076989055,-0.06265364,0.16545239,-0.1261272,0.07310475,-0.07002391,0.1071235,-0.049985193,0.15328282,-0.09945101,0.0032277892,-0.058387063,0.09496602,-0.058029395,0.16940206,-0.111659475,-0.0036001715
25,-0.080035605,0.10340334,-0.03561888,0.24507321,-0.20467919,0.017524874,-0.04602933,0.12315199,-0.026740896,0.20716009,-0.1266533,0.042867854,-0.043273717,0.124731936,-0.043711763,0.19576357,-0.12246484,0.041804995,-0.057551485,0.074346684,-0.06427021,0.16623145,-0.1252812,0.07629149,-0.072007574,0.108757004,-0.05080745,0.15264857,-0.098145045,0.002791865,-0.05927037,0.09856854,-0.0581473,0.16816576,-0.10975566,-0.007076022
26,-0.0808841,0.103869915,-0.037158977,0.24855478,-0.21063307,0.018436013,-0.047065806,0.122481085,-0.027855545,0.2098165,-0.12873407,0.045631208,-0.044338,0.12570935,-0.045175742,0.19723704,-0.124744445,0.042298842,-0.058567714,0.07437593,-0.06588016,0.16863385,-0.12813276,0.077382594,-0.0734823,0.10867819,-0.05140844,0.15427499,-0.09688225,0.0021636188,-0.060429502,0.101592384,-0.058570497,0.16829565,-0.10726264,-0.010315805
27,-0.08190816,0.104596555,-0.03871425,0.25069153,-0.21498066,0.019106962,-0.048143446,0.12107338,-0.029046366,0.21203098,-0.12938626,0.04781992,-0.04572087,0.124970764,-0.047023166,0.19854724,-0.12556805,0.043683466,-0.06033111,0.07340031,-0.06759941,0.17033072,-0.12900592,0.078561924,-0.07538309,0.1101844,-0.052825112,0.15513273,-0.09637351,0.0015593619,-0.062114928,0.1048091,-0.0601329,0.1683184,-0.10564296,-0.011651821
28,-0.081715494,0.10512603,-0.039017603,0.25266585,-0.21888132,0.017744198,-0.048072442,0.11948982,-0.028993621,0.21443598,-0.12864044,0.047664206,-0.04624096,0.123252295,-0.048287448,0.19985627,-0.12485738,0.045011424,-0.06197736,0.0712614,-0.06879138,0.17138964,-0.12787671,0.07955937,-0.07711175,0.112900995,-0.054153677,0.15495446,-0.09564251,0.0004814769,-0.0635173,0.10861912,-0.061654057,0.16753326,-0.10448187,-0.013127535
29,-0.08282004,0.106181696,-0.04093833,0.25404778,-0.2228766,0.019708205,-0.049396258,0.11844754,-0.030231562,0.21541046,-0.12944885,0.04983284,-0.047424346,0.12398936,-0.049971245,0.20023832,-0.1264778,0.045699313,-0.06318296,0.070719674,-0.0701957,0.17303596,-0.13003008,0.079667106,-0.07835815,0.11427822,-0.054947294,0.15646133,-0.09477089,-0.0007709364,-0.06477034,0.11206753,-0.06270255,0.16766861,-0.10174415,-0.015135222
30,-0.081994794,0.10666188,-0.040381167,0.25552222,-0.22452876,0.018133465,-0.048871934,0.116503894,-0.02999434,0.21692124,-0.12719631,0.05005432,-0.047957543,0.12209508,-0.051207326,0.20085658,-0.12552305,0.04680128,-0.06474651,0.06816269,-0.0710172,0.17390366,-0.12850443,0.07969549,-0.07978156,0.117387496,-0.05630202,0.15632474,-0.09380429,-0.0016651009,-0.066243194,0.1159675,-0.064528055,0.1665714,-0.09987364,-0.015366348
31,-0.082880415,0.10780256,-0.041712962,0.2554896,-0.22761406,0.019566214,-0.04945884,0.11489016,-0.03057568,0.21705765,-0.12795953,0.050835874,-0.048370842,0.12223673,-0.051939975,0.20125765,-0.12738186,0.04574336,-0.06497896,0.06666847,-0.071161136,0.17575765,-0.13024391,0.07782905,-0.07994111,0.11913621,-0.056115434,0.15808295,-0.0927501,-0.004542784,-0.06659248,0.119283326,-0.065106414,0.16687283,-0.097119935,-0.01735546
32,-0.083801456,0.10797758,-0.0423196,0.2559769,-0.22924036,0.019123726,-0.049809948,0.113335244,-0.03087703,0.21828921,-0.1257856,0.051082235,-0.049367636,0.12042118,-0.053697422,0.20205383,-0.12631522,0.04741975,-0.06710815,0.06402589,-0.07259988,0.17658137,-0.12836213,0.07866617,-0.08206635,0.122229226,-0.05845309,0.15803742,-0.092183664,-0.004408991,-0.06900985,0.122854345,-0.06818286,0.16582364,-0.09537937,-0.01568489
33,-0.084233366,0.10874972,-0.042878337,0.25542828,-0.23145163,0.01945653,-0.04970777,0.1119027,-0.03062531,0.21813066,-0.125679,0.0501977,-0.049123067,0.1206621,-0.054071374,0.20233265,-0.12710151,0.04656478,-0.06728572,0.061827075,-0.0724778,0.17784649,-0.12858284,0.07711174,-0.08220787,0.12452227,-0.058420036,0.15887284,-0.090811655,-0.0068200505,-0.06936207,0.12615053,-0.06874574,0.16540693,-0.09286695,-0.017693145
34,-0.08474148,0.109030165,-0.043094542,0.255447,-0.23147967,0.02029324,-0.049915206,0.11139616,-0.031279173,0.21773332,-0.12402796,0.052345082,-0.050071906,0.12007048,-0.055833116,0.20231843,-0.12804522,0.04793991,-0.06868327,0.059720058,-0.07347214,0.17917278,-0.1285306,0.07787583,-0.08354148,0.12633742,-0.059730005,0.15973029,-0.08921992,-0.0058991294,-0.07109742,0.1289594,-0.070392184,0.16462393,-0.08927783,-0.016712049
35,-0.08449875,0.10827379,-0.042571902,0.25568852,-0.23196548,0.020245062,-0.049368475,0.11053458,-0.03089452,0.21761382,-0.12262778,0.052668672,-0.05000078,0.12035512,-0.056442633,0.20247439,-0.1283953,0.04841109,-0.069191135,0.05752601,-0.073591195,0.18016432,-0.12779005,0.07822075,-0.084109224,0.12805735,-0.060112726,0.16001526,-0.08726481,-0.005955761,-0.07183886,0.131585,-0.07080937,0.16344064,-0.08637257,-0.017977074
