Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.027801812,0.039350323,-0.024738494,-0.04078544,0.031259425,-0.008243058,-0.03072511,0.0423491,-0.030604385,-0.038631853,0.031032432,-0.0049935235,-0.031739645,0.04284039,-0.03230944,-0.037763897,0.031058699,-0.00017727166,-0.032479867,0.042749252,-0.033230923,-0.037248746,0.031132484,0.004687206,-0.03304657,0.042384826,-0.033610113,-0.037307225,0.031377822,0.01040323,-0.033094358,0.04204844,-0.033223603,-0.037244353,0.032538738,0.020665342
2,-0.023667928,0.0324692,-0.020779815,-0.059159834,0.0140746515,-0.0009414512,-0.02152305,0.043775406,-0.024038367,-0.048697516,0.01227246,-0.004353255,-0.0223573,0.04821507,-0.026364515,-0.043761034,0.01167663,-0.0009794531,-0.023969632,0.049994893,-0.027920743,-0.04066083,0.011418265,0.005347303,-0.025147773,0.051255528,-0.027683644,-0.0374162,0.011727935,0.013852375,-0.024450524,0.05577157,-0.024851117,-0.03385098,0.014695103,0.026466977
3,-0.02861737,0.01347155,-0.02685389,-0.07160175,-0.011944165,0.01604313,-0.0169427,0.0332384,-0.02303872,-0.050783385,-0.015222361,0.0054751597,-0.015324133,0.0425054,-0.023987971,-0.04058417,-0.016708143,0.006967818,-0.017253311,0.047117803,-0.025640026,-0.0341164,-0.017623598,0.014745474,-0.01943514,0.050709896,-0.024821423,-0.026847754,-0.017609565,0.026387349,-0.018454768,0.061120577,-0.01941234,-0.019336347,-0.01408205,0.04192946
4,-0.027790548,0.009891622,-0.02696999,-0.084743984,-0.019135276,0.01675775,-0.00937,0.036532752,-0.01861388,-0.055747565,-0.024948247,-0.00071222836,-0.006353752,0.048221186,-0.019585224,-0.04115878,-0.027520418,-0.0013683065,-0.009547553,0.0535212,-0.022979194,-0.03208486,-0.028718915,0.008620739,-0.014431986,0.05689631,-0.02415236,-0.02229171,-0.027883915,0.02809364,-0.015861167,0.06927153,-0.018987235,-0.012396177,-0.020583615,0.058637455
5,-0.0390016,0.013314803,-0.039694015,-0.10110069,-0.008821409,0.023969023,-0.011833092,0.046921857,-0.024741659,-0.06765729,-0.01643358,-9.631412e-05,-0.004930258,0.0598061,-0.02306173,-0.049494117,-0.019996941,-0.004804038,-0.0073477416,0.06472361,-0.025974363,-0.03831657,-0.021041974,0.005240752,-0.013244464,0.06699241,-0.027455745,-0.02755019,-0.018418878,0.031671487,-0.015884386,0.07944813,-0.021458512,-0.017126482,-0.005031278,0.07996306
6,-0.044125386,0.010314334,-0.047138337,-0.10488427,-0.014601192,0.032569025,-0.010714806,0.048301578,-0.028658723,-0.067621626,-0.02180841,0.0030528791,-0.001536894,0.06370862,-0.02627256,-0.046912953,-0.026214177,-0.004429403,-0.004252959,0.0701207,-0.03009627,-0.034398854,-0.028270585,0.007044915,-0.012795497,0.072453365,-0.033246677,-0.022431873,-0.025903363,0.04227671,-0.018535003,0.08436426,-0.027660117,-0.010841959,-0.009687617,0.109739006
7,-0.037473176,0.012734116,-0.042239167,-0.106763214,-0.017748477,0.031058094,0.00041033747,0.051644556,-0.02299619,-0.06601392,-0.025214573,-0.0029468932,0.009290643,0.06868291,-0.02311393,-0.04332561,-0.03069111,-0.010802696,0.0039581596,0.07673961,-0.030297384,-0.030032536,-0.033969846,0.0049965866,-0.009294158,0.07893678,-0.037056945,-0.017246125,-0.032018594,0.053096306,-0.0198754,0.08839664,-0.033185102,-0.0045671016,-0.013048796,0.14235373
8,-0.039519407,0.014794085,-0.04632828,-0.10779666,-0.012915058,0.03454303,0.005233802,0.054199293,-0.02310225,-0.06644778,-0.020158645,-0.004863339,0.01650769,0.07219283,-0.022947945,-0.04208354,-0.02697762,-0.014277326,0.010862179,0.08155807,-0.031411376,-0.028097684,-0.031654205,0.0048675113,-0.005423479,0.08338323,-0.039929815,-0.0149742495,-0.029749695,0.06397652,-0.019692648,0.09034204,-0.035881076,-0.0018619149,-0.0063752406,0.16918775
9,-0.04104696,0.01253734,-0.05028738,-0.10360097,-0.014955393,0.043829836,0.0089946035,0.051248796,-0.02257952,-0.0633161,-0.020342868,-0.0016144228,0.024162522,0.070577025,-0.020266399,-0.03788502,-0.028619139,-0.014326724,0.02081932,0.081838176,-0.028234705,-0.02343341,-0.03547293,0.0058879512,0.0034410385,0.08394425,-0.03674148,-0.009814963,-0.035002515,0.06988841,-0.013900267,0.0907267,-0.031439066,0.0042518377,-0.01119723,0.17839716
10,-0.037322216,0.017134093,-0.048342302,-0.10349765,-0.009344694,0.050115805,0.017624198,0.052699216,-0.016546927,-0.0641937,-0.0138723515,-0.00030305894,0.03568431,0.072392195,-0.012690991,-0.037402496,-0.023405025,-0.01574441,0.034378912,0.08503189,-0.019835621,-0.022284819,-0.03196402,0.005070708,0.0166849,0.08747838,-0.027530296,-0.008431193,-0.032789405,0.0721846,-0.0028139183,0.09462317,-0.02162685,0.00640628,-0.010168989,0.18282054
11,-0.037514996,0.024572643,-0.049929045,-0.10378719,-0.006358504,0.055953793,0.020573536,0.057000447,-0.01566378,-0.06348861,-0.010776749,0.0028324858,0.040687755,0.07681826,-0.010395848,-0.03564123,-0.02143075,-0.014139336,0.04203672,0.09049186,-0.01500751,-0.02027021,-0.03179429,0.0064892448,0.025859516,0.09364132,-0.019810993,-0.0061698435,-0.034692228,0.07468786,0.006086732,0.10232855,-0.013006192,0.009951167,-0.016199883,0.18633191
12,-0.03600816,0.033267416,-0.04922839,-0.10506305,-0.0043750196,0.05797668,0.02404564,0.06268834,-0.014085924,-0.062280063,-0.009524616,0.0036444722,0.044872303,0.08248506,-0.008597728,-0.033572096,-0.0211496,-0.0135355,0.048128594,0.09723558,-0.010831731,-0.018196978,-0.0331659,0.007047932,0.03362016,0.101188906,-0.012634046,-0.0038364695,-0.03820669,0.0761505,0.014087927,0.1105399,-0.005422273,0.013769922,-0.024304697,0.18980116
13,-0.039813492,0.038356014,-0.05392982,-0.10625986,0.0002459134,0.06188763,0.023326876,0.067239165,-0.016197676,-0.06262815,-0.0060956297,0.0057122675,0.04578297,0.08697605,-0.0094404705,-0.032920063,-0.018566221,-0.0122076925,0.05145745,0.10248839,-0.008798058,-0.01722768,-0.0316834,0.007544546,0.039071288,0.10711784,-0.007512147,-0.002567336,-0.038132183,0.076671645,0.020199537,0.116269626,0.00020950736,0.016234223,-0.027426528,0.19176549
