Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.00607988,0.0026586521,-0.0065914947,-0.032104302,0.043613017,0.01200405,-0.0049533937,0.033098504,-0.0045144693,-0.0179654,0.042334724,0.011814725,-0.0033089174,0.035693873,-0.0029801198,-0.008495901,0.04203718,0.009931712,-0.0015392762,0.03721113,-0.00124065,-0.0023573283,0.03738769,0.007050589,0.00077051553,0.03898533,0.00112243,0.0018774583,0.028347334,0.0038934536,0.004401773,0.041418515,0.004926767,0.004671832,0.025147792,0.0031672148
2,-0.006443713,0.0066091884,-0.0071192463,-0.031940214,0.08383723,0.026096558,0.001969126,0.050891224,0.0029652321,0.0039204946,0.072965965,0.020090183,0.009172103,0.05645003,0.0099936575,0.02062078,0.06932003,0.013998275,0.01578874,0.05865203,0.016673446,0.029729396,0.06651243,0.0070933546,0.022981577,0.06102145,0.02409627,0.03547989,0.06132148,0.0018631559,0.031738378,0.065529115,0.03299275,0.039124772,0.059572194,-4.322265e-05
3,-0.012953554,0.018445235,-0.0132010225,-0.049001798,0.121859066,0.03147814,-0.0028422305,0.08284139,0.0010589613,0.0045911856,0.100437656,0.021072906,0.0076707676,0.09213515,0.009857351,0.0284681,0.083707355,0.010949521,0.01602927,0.09445988,0.016803907,0.040259123,0.075169966,0.0032301913,0.023453927,0.09662753,0.023962492,0.04721618,0.07116466,0.0010685496,0.03184434,0.10093598,0.032746416,0.05168324,0.07854558,0.0036327546
4,-0.011949654,0.02477903,-0.01225288,-0.058013663,0.13721065,0.032731295,-0.0013989595,0.10346365,0.003951258,0.010741404,0.099288024,0.01853866,0.0112197995,0.11517794,0.013866681,0.038131602,0.073423184,0.0043388456,0.020839725,0.11696445,0.020969832,0.05045189,0.06294185,-0.002708184,0.02833342,0.11868296,0.028358765,0.057679296,0.061575778,-0.0026600496,0.03679571,0.122629076,0.037978727,0.062369257,0.074258395,0.0003718462
5,-0.013466465,0.022235272,-0.014360671,-0.055211868,0.12563182,0.039899852,-0.002766496,0.11086731,0.0030500288,0.02227736,0.077446036,0.02127603,0.011981465,0.12630458,0.014606418,0.048172113,0.04944124,0.002623375,0.023268666,0.1281458,0.02260499,0.059349623,0.04007774,-0.004351279,0.031434093,0.12944788,0.03125983,0.06628474,0.04223663,-0.0043269526,0.040817503,0.13327603,0.04243637,0.07073986,0.058429934,-0.0034225027
6,-0.01238747,0.020585047,-0.014010631,-0.057507098,0.10772385,0.04073286,-0.0026058708,0.11298436,0.0023367058,0.02500936,0.0510311,0.021232845,0.01285409,0.1310021,0.013455724,0.048674095,0.021111554,0.0014317693,0.023864346,0.1337999,0.020534266,0.058573063,0.014398491,-0.0044461624,0.030717824,0.13615763,0.02855396,0.064948484,0.0218808,-0.004652458,0.038644172,0.14206412,0.038897775,0.069082506,0.0477898,-0.00443585
7,-0.010071365,0.018456386,-0.012290461,-0.057039447,0.096354306,0.03646056,-0.00091494387,0.11181449,0.0028555128,0.02340011,0.037030753,0.017898757,0.014754721,0.13190007,0.012900742,0.04425603,0.004304658,-0.0015060824,0.024744421,0.13633035,0.018223826,0.053097744,-0.0013828516,-0.0057890425,0.02935306,0.14067839,0.0244361,0.05904227,0.010379656,-0.005586389,0.03446472,0.1495458,0.032588936,0.06302383,0.046368033,-0.004246277
8,-0.011798879,0.011166545,-0.0145128025,-0.04326166,0.0955617,0.037752464,-0.0020005947,0.10880267,0.0015579076,0.027701018,0.041862663,0.01778627,0.014661623,0.13218418,0.012068057,0.04422214,0.006433852,-0.0030128926,0.024886182,0.1376902,0.016930623,0.052173506,-0.0015917264,-0.0068748724,0.02865471,0.14303702,0.022427611,0.057956077,0.010374986,-0.0065617585,0.032444544,0.15322497,0.029566865,0.061872173,0.048415776,-0.0045951796
9,-0.014339745,0.005091765,-0.017443504,-0.024597723,0.09713503,0.040144227,-0.0034841592,0.10578257,-0.00015136192,0.03480429,0.05284099,0.019061472,0.013996149,0.13199538,0.011069224,0.046408936,0.016164785,-0.0028486296,0.024616642,0.13827129,0.015985802,0.05356453,0.005377433,-0.0066508343,0.0281803,0.14397322,0.021445952,0.05934419,0.0161519,-0.006673684,0.03159993,0.1545018,0.028369438,0.06323875,0.05215667,-0.0047394554
10,-0.013909436,0.004354317,-0.017272912,-0.009805939,0.09271853,0.03817615,-0.0023166374,0.10251781,-2.9597373e-05,0.040008266,0.056757644,0.018230237,0.01517175,0.13000743,0.011004049,0.046945896,0.020652127,-0.0029379788,0.025335507,0.13748604,0.01542278,0.05308612,0.009081888,-0.0060385033,0.028130585,0.14388067,0.020546485,0.05877317,0.020200768,-0.006538488,0.030776171,0.15502797,0.026938505,0.062659755,0.05553154,-0.0047703558
11,-0.012600654,0.0072802417,-0.016148437,0.0006265214,0.08426576,0.034659177,-0.00062536285,0.10010315,0.00016739796,0.043014098,0.054530583,0.01715269,0.016353903,0.12789713,0.010346361,0.04568934,0.019953862,-0.0020886543,0.025475314,0.13675554,0.013906358,0.05064845,0.009381336,-0.0040264693,0.027182909,0.14393762,0.018622657,0.056160327,0.02239558,-0.0051535685,0.028960476,0.15574452,0.0244173,0.060008086,0.058765195,-0.0037487098
12,-0.012711694,0.007768198,-0.016415542,0.011514536,0.077247865,0.034076113,-0.00029209274,0.0977647,-0.00046614558,0.048234943,0.051456597,0.017690547,0.016559266,0.12632015,0.009509229,0.047296826,0.018167347,-0.0006309769,0.025277572,0.13605973,0.012871206,0.0511641,0.008526272,-0.0018862756,0.026618004,0.14353418,0.017840268,0.056487214,0.022948798,-0.0038116365,0.028433852,0.15534133,0.02387585,0.060270317,0.058750246,-0.003483297
13,-0.013647244,0.005347215,-0.01747305,0.020444492,0.074972965,0.03434056,-0.0008194839,0.095371604,-0.0013881245,0.051993582,0.05168776,0.018083984,0.01627194,0.12536465,0.008764556,0.04832998,0.01790075,-0.00018966498,0.024983076,0.13587055,0.012087162,0.051408913,0.00829767,-0.000978185,0.026116073,0.14365692,0.017219765,0.056588702,0.02362451,-0.0032798797,0.02789297,0.15551454,0.023358453,0.060316656,0.05897108,-0.0034863665
14,-0.014163368,0.002495763,-0.01806445,0.024784857,0.07608684,0.03312944,-0.0011861756,0.09340563,-0.0019152525,0.05256082,0.05326546,0.017092835,0.016176116,0.12480304,0.008302549,0.047338914,0.017308008,-0.0011535023,0.024826761,0.13614038,0.011357125,0.04990975,0.007419945,-0.0013480092,0.025503049,0.14448272,0.016227894,0.054973055,0.02378131,-0.0035554273,0.026709562,0.1567952,0.021913154,0.058657702,0.05987846,-0.0035207763
15,-0.0148388045,9.9409284e-05,-0.018790785,0.02818097,0.07733894,0.032786947,-0.0017746307,0.09200918,-0.0025161416,0.054400414,0.05345761,0.01673072,0.015912348,0.12448476,0.008015746,0.048302654,0.015713302,-0.0018132884,0.024754731,0.13633099,0.011122572,0.050386004,0.005601207,-0.0017126579,0.025325675,0.1449869,0.01604312,0.055305585,0.022698032,-0.003945479,0.026434714,0.15745056,0.021729335,0.058949742,0.05871449,-0.0040846723
16,-0.015595533,-0.00057847024,-0.019584687,0.029122345,0.0781339,0.032555394,-0.002649618,0.09171459,-0.0034596303,0.055750918,0.05188752,0.016867029,0.0152150495,0.12468258,0.0072576688,0.04935705,0.012785444,-0.0017113842,0.024170911,0.13689867,0.010457835,0.050937396,0.0029213168,-0.0013832325,0.024716955,0.14580102,0.015537494,0.055679742,0.020948421,-0.0037651728,0.025895987,0.1583512,0.021370843,0.059276294,0.057031628,-0.0042954334
17,-0.016018819,2.2050808e-05,-0.020030363,0.028321767,0.079482995,0.03192203,-0.003312457,0.09184246,-0.0042525465,0.056041714,0.051070586,0.017006649,0.014590297,0.124949984,0.006548179,0.049736395,0.010764038,-0.0015251461,0.023595657,0.13751976,0.009796401,0.05086838,0.0010328004,-0.0010931528,0.024088742,0.14672774,0.014939017,0.055434782,0.01980819,-0.0036025832,0.025217853,0.15946847,0.020771356,0.059002534,0.056114662,-0.0043247556
18,-0.016630396,0.00052090455,-0.020661727,0.028476965,0.08164449,0.031881053,-0.004098341,0.09174347,-0.0051285634,0.056612797,0.05253072,0.01765405,0.013856052,0.12516178,0.0058950544,0.05018891,0.011248555,-0.0011633044,0.02303841,0.13805717,0.009288475,0.050872948,0.0011069942,-0.0008734652,0.023590792,0.14754483,0.014514843,0.05528083,0.020121023,-0.0035004537,0.024707744,0.16041878,0.020351991,0.05883899,0.05622667,-0.004264401
19,-0.016807659,0.00093812996,-0.020848418,0.029350983,0.08303009,0.031901486,-0.0043699415,0.091040306,-0.00551195,0.057469197,0.053980086,0.018302318,0.013623351,0.12484711,0.005832657,0.050868884,0.011951364,-0.0010563442,0.023070304,0.1380185,0.009420194,0.051156756,0.0012209286,-0.001061974,0.023731781,0.14774087,0.01471771,0.055427067,0.020273807,-0.00380745,0.024819694,0.16072267,0.020538708,0.058989823,0.056026287,-0.0045574866
