Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.016825922,0.00162255,-0.017494928,-0.024040194,0.045997653,0.014075507,-0.012900503,0.036364775,-0.012496585,-0.012916731,0.042687807,0.010923771,-0.009130576,0.037469115,-0.008851802,-0.006686934,0.029514631,0.01019571,-0.0057534524,0.03773497,-0.005378532,-0.0029135868,0.021241704,0.009963591,-0.001872611,0.03806267,-0.0012206116,-0.00040459912,0.020147793,0.0092857145,0.0047429986,0.03892205,0.005743436,0.0012009894,0.02401952,0.008994594
2,-0.015171902,0.0004027005,-0.01595642,-0.01855256,0.070061825,0.015820967,-0.0041530007,0.053981934,-0.0034434414,0.010853777,0.042635143,0.0086370455,0.0053980774,0.05535387,0.005965904,0.023747712,0.025673112,0.007323221,0.013826458,0.053142525,0.014775696,0.030579347,0.018160058,0.006210921,0.022970015,0.051890247,0.024536246,0.034734085,0.020063467,0.0033365202,0.0361543,0.05602338,0.038079567,0.037185524,0.023822187,0.0016181958
3,-0.031239126,0.0042869486,-0.032080304,-0.02459922,0.10564692,0.023973785,-0.017668325,0.088614896,-0.0150264,0.01688952,0.057469748,0.01415361,-0.004087811,0.09237061,-0.0022136127,0.034409445,0.033223554,0.011869016,0.0077312253,0.08861255,0.009452578,0.043128684,0.022090059,0.011591295,0.019965747,0.0850142,0.022085072,0.048303403,0.02272558,0.01058886,0.03693871,0.088017456,0.039582364,0.0514986,0.028477397,0.009361161
4,-0.036043532,0.008946662,-0.036854595,-0.03122919,0.12655348,0.023387367,-0.021113649,0.1187756,-0.015699713,0.024784107,0.05604441,0.008911644,-0.003530342,0.123325266,4.7285575e-06,0.046558544,0.025523499,0.004732392,0.01128977,0.116861224,0.013818832,0.056710377,0.011372144,0.005242324,0.025835874,0.10990984,0.028533477,0.062528856,0.01055482,0.006827912,0.045372635,0.11059945,0.048938245,0.066092916,0.015677856,0.006018161
5,-0.040989686,0.006086011,-0.041835673,-0.028078428,0.1314074,0.029571285,-0.024602024,0.13293833,-0.017337423,0.03317838,0.054035,0.009683669,-0.003873182,0.14009196,0.0010665231,0.055625796,0.019553047,0.001897543,0.013645965,0.13300085,0.016845793,0.06595675,0.0027862662,0.0017701219,0.030286923,0.12449342,0.03340348,0.07196776,0.00042913016,0.004501158,0.051993407,0.12385258,0.05623654,0.07566382,0.0048135007,0.0036705625
6,-0.0410562,0.010434506,-0.042051703,-0.028137986,0.13028,0.02921325,-0.023991,0.13775787,-0.017182263,0.029717738,0.05665687,0.009231352,-0.00286255,0.14742799,0.0013802806,0.051209383,0.017928261,9.926243e-05,0.01502447,0.141353,0.01687917,0.061656598,-0.001801271,-0.00026508377,0.031616073,0.1334491,0.033007115,0.06810866,-0.004296953,0.0033643555,0.052774057,0.13416336,0.055395123,0.07217267,0.007961993,0.0037180386
7,-0.03805181,0.019440625,-0.039304275,-0.02599685,0.12307103,0.025638718,-0.020701485,0.1387735,-0.015248972,0.024191946,0.05915263,0.007467235,-0.000270597,0.15054232,0.0024640264,0.042970307,0.016909625,-0.0017920383,0.016984927,0.14608279,0.016817192,0.05307266,-0.0054532746,-0.0018230219,0.032660063,0.13941206,0.031855784,0.059916466,-0.007222701,0.0026309842,0.052450918,0.14174037,0.05311193,0.06437182,0.015245473,0.0043719597
8,-0.037823696,0.01963181,-0.039304968,-0.012873627,0.11060249,0.029519523,-0.019792566,0.13725609,-0.014215335,0.02904069,0.058013633,0.008889993,0.0014950137,0.15181622,0.0046623633,0.044015583,0.014126691,-0.002801905,0.019862449,0.14808965,0.01982266,0.053466853,-0.010295147,-0.0033939949,0.03645073,0.1413707,0.035816833,0.06048545,-0.012809507,0.0011827181,0.057252537,0.1433271,0.05833558,0.065120645,0.011758997,0.0025283988
9,-0.036940265,0.02175623,-0.0387161,-0.0001437047,0.10031311,0.032094717,-0.018454019,0.1352665,-0.013065437,0.033553462,0.05847592,0.010115719,0.0032311042,0.15211314,0.006584536,0.044674505,0.013207888,-0.0032714645,0.022310182,0.1490746,0.022335054,0.05346895,-0.012916964,-0.0042503225,0.039596923,0.14224133,0.03921204,0.060636215,-0.015927542,0.000274964,0.06135727,0.14365885,0.06295494,0.065395415,0.010039021,0.0011930575
10,-0.03512745,0.025954587,-0.037266918,0.009561281,0.09707209,0.03119564,-0.016468925,0.13344647,-0.011914793,0.032629848,0.06319937,0.009981103,0.004742232,0.15199909,0.007197937,0.0404059,0.015272869,-0.003126412,0.023359217,0.14994761,0.022470085,0.04869582,-0.011946921,-0.0037164164,0.040357884,0.14344957,0.039395403,0.05600925,-0.014194433,0.0008000054,0.0621744,0.14493278,0.063469514,0.060878675,0.016267797,0.0020194182
