Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.040350102,0.04285097,-0.040171053,0.04620449,-0.043220587,0.044284195,-0.04013402,0.044346042,-0.039741546,0.046197787,-0.044267528,0.042911448,-0.03965092,0.04662588,-0.0391767,0.046822175,-0.044738933,0.03952466,-0.03907571,0.047939483,-0.03892999,0.047726296,-0.044415206,0.037129745,-0.038923744,0.047444217,-0.039250933,0.04832308,-0.044038422,0.038165722,-0.039405733,0.04511408,-0.03986773,0.048501104,-0.044056464,0.040890083
2,-0.0476882,0.071343735,-0.04351218,0.06684966,-0.076130815,0.043233488,-0.042800173,0.07595931,-0.041582346,0.06489288,-0.089996845,0.036515914,-0.039723516,0.075023614,-0.040629175,0.074289456,-0.09232627,0.026258789,-0.03853494,0.07032329,-0.040592544,0.08606087,-0.09147537,0.021313267,-0.03977455,0.06328338,-0.042165235,0.092131294,-0.09076693,0.024973847,-0.04332415,0.056767534,-0.043956254,0.09441781,-0.090595305,0.031422332
3,-0.052178964,0.08811221,-0.042825565,0.08551379,-0.10277245,0.032602053,-0.04220042,0.09989715,-0.03885405,0.0815628,-0.12210751,0.018485762,-0.036703847,0.095418066,-0.039256204,0.0968653,-0.124924675,0.009770379,-0.036756773,0.0830099,-0.041112226,0.11452687,-0.12259412,0.0117105525,-0.04062452,0.071782775,-0.0447013,0.12299017,-0.12074139,0.021318143,-0.04738414,0.06213163,-0.04856012,0.12670794,-0.12029014,0.0320145
4,-0.07415027,0.099268116,-0.061376214,0.10460659,-0.10916214,0.044859603,-0.061658982,0.114128314,-0.055686727,0.09440038,-0.12743817,0.021847848,-0.053823184,0.11161755,-0.05523438,0.10780239,-0.13279581,0.011886703,-0.052558336,0.09983204,-0.05603686,0.12536578,-0.13033503,0.018947555,-0.05561569,0.08960744,-0.05975007,0.13455056,-0.12751614,0.03587038,-0.0629391,0.0766883,-0.065314345,0.13982064,-0.12709355,0.05288714
5,-0.08568438,0.10485207,-0.0709678,0.11595857,-0.11907474,0.05791284,-0.07136532,0.12409935,-0.061558336,0.099601105,-0.13713592,0.019799903,-0.05910251,0.12779228,-0.057069138,0.113404244,-0.14558426,-0.0040947935,-0.053330917,0.1161681,-0.055730313,0.13455634,-0.1426389,0.0040189046,-0.05482284,0.101610966,-0.0619066,0.14578873,-0.13875368,0.033650063,-0.0655019,0.077814795,-0.070436545,0.15146571,-0.13450818,0.06404972
6,-0.09052603,0.108947374,-0.073256075,0.12371787,-0.12834097,0.067128204,-0.07373802,0.13121319,-0.062343746,0.10381347,-0.14238606,0.022734405,-0.05990014,0.13685538,-0.05584667,0.117441356,-0.15211022,-0.012509175,-0.051857695,0.1263156,-0.05377051,0.14032063,-0.14872266,-0.00614053,-0.05286989,0.10804348,-0.06249856,0.15310916,-0.14439698,0.03359359,-0.06663543,0.07643434,-0.07307412,0.15871729,-0.1348715,0.07287737
7,-0.09214352,0.11501174,-0.06994199,0.1343022,-0.13861626,0.06507671,-0.07118092,0.13495141,-0.059892245,0.1116063,-0.1374403,0.027915023,-0.05914304,0.13720585,-0.053016912,0.12098452,-0.14657186,-0.0130747575,-0.05044885,0.12917182,-0.051111422,0.14264344,-0.14508514,-0.009633788,-0.051218178,0.10719912,-0.061485406,0.15667,-0.14018211,0.031845547,-0.06687879,0.074806444,-0.07275951,0.16168204,-0.12416577,0.07002962
8,-0.09216979,0.12170909,-0.065158874,0.1436751,-0.1486861,0.05504906,-0.06710382,0.13605168,-0.056757253,0.1200552,-0.13047913,0.030669602,-0.058040787,0.13350242,-0.049650192,0.12456829,-0.13741139,-0.011817229,-0.049081232,0.12843539,-0.048444778,0.14398777,-0.13846998,-0.009665639,-0.049959872,0.103239335,-0.06018574,0.15879351,-0.13311724,0.031649742,-0.06710069,0.07337285,-0.071827866,0.16272081,-0.11093213,0.06601124
9,-0.091329984,0.12504376,-0.060761787,0.14865616,-0.15663758,0.05291518,-0.06292417,0.1380883,-0.053290214,0.12560989,-0.12539075,0.036091372,-0.0559882,0.13062187,-0.045815356,0.12718971,-0.13076498,-0.010411524,-0.046720304,0.12738785,-0.045232452,0.1456199,-0.13281925,-0.010877591,-0.048127774,0.09947298,-0.059263356,0.16135576,-0.12553029,0.03655765,-0.068078615,0.07058839,-0.072332986,0.16287875,-0.09469196,0.0714671
10,-0.090810984,0.12556553,-0.057230197,0.1493673,-0.16406362,0.05445396,-0.058993794,0.14014855,-0.0495914,0.1262862,-0.12457233,0.04198981,-0.05261346,0.1297445,-0.040451825,0.1268113,-0.12982993,-0.009111121,-0.04159668,0.12635727,-0.038224626,0.14644262,-0.13182728,-0.018707795,-0.041595217,0.093402214,-0.053008456,0.16498576,-0.12155278,0.033689346,-0.06347252,0.06683835,-0.06719227,0.16415152,-0.07954106,0.0709476
