Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.039592575,0.043765835,-0.039317198,0.046317033,-0.04371603,0.042951632,-0.03935905,0.045354884,-0.0390169,0.046321526,-0.04481696,0.041233033,-0.03900784,0.046987247,-0.038684987,0.046837963,-0.045331344,0.03788234,-0.038646396,0.04780399,-0.03860506,0.047682725,-0.044906914,0.036263015,-0.038626064,0.047170624,-0.03891948,0.0483247,-0.0445999,0.03751861,-0.03907357,0.045170195,-0.039451968,0.0486143,-0.044987183,0.040188782
2,-0.05170645,0.07029943,-0.04831969,0.07195065,-0.07629421,0.046692338,-0.0480857,0.076345,-0.046735,0.06894733,-0.090011604,0.03695186,-0.04540073,0.075833626,-0.045643836,0.076236,-0.0936443,0.024440818,-0.044018764,0.07316834,-0.045392744,0.08634098,-0.09210321,0.019818055,-0.044804607,0.066819385,-0.0468681,0.09218469,-0.090851195,0.024133597,-0.04800487,0.05913155,-0.04893919,0.09452805,-0.09064453,0.031194482
3,-0.052084174,0.08902385,-0.044298444,0.092516944,-0.10359241,0.02818558,-0.04428427,0.10146297,-0.042092822,0.087672085,-0.12159602,0.017482884,-0.04068279,0.09345619,-0.043144584,0.10010057,-0.12567669,0.011391809,-0.04146186,0.08421919,-0.04484182,0.11500922,-0.12214914,0.011843513,-0.04482942,0.07471891,-0.04835758,0.1229394,-0.119295985,0.020192621,-0.05105946,0.06334802,-0.0524686,0.12630488,-0.11810742,0.030406183
4,-0.06925618,0.09804761,-0.058882065,0.113019824,-0.11372568,0.03645301,-0.060238477,0.11246334,-0.05657818,0.103261955,-0.12807542,0.022931825,-0.056166466,0.103310645,-0.0578149,0.11383732,-0.13316259,0.020131601,-0.05669421,0.09721553,-0.057883028,0.12726781,-0.12943588,0.024735987,-0.05828462,0.0927372,-0.060260195,0.1357575,-0.12665893,0.033921868,-0.06349552,0.07882804,-0.06637799,0.14142802,-0.12785816,0.04780225
5,-0.072378166,0.099572055,-0.06105503,0.12771541,-0.12226812,0.04576893,-0.06351177,0.11990002,-0.056510612,0.10973081,-0.13393992,0.018419547,-0.056263495,0.116544895,-0.05511407,0.11920182,-0.14513102,0.0044863033,-0.053139385,0.11121858,-0.053269725,0.13619025,-0.14329548,0.00911909,-0.0529601,0.10184557,-0.057745963,0.14790298,-0.13954599,0.03002168,-0.061323658,0.07609336,-0.0665677,0.15476531,-0.13556838,0.05785016
6,-0.07635153,0.0982529,-0.06520203,0.13753174,-0.12806243,0.06304361,-0.06832134,0.12490116,-0.058195107,0.11290063,-0.13539976,0.02331881,-0.05800814,0.12841266,-0.054107986,0.12115806,-0.15221033,-0.0030535287,-0.051337864,0.1241188,-0.050551146,0.14134514,-0.15177476,-0.0016301622,-0.049708743,0.109558776,-0.057422258,0.15595889,-0.14631878,0.031504642,-0.06152308,0.072816394,-0.06918412,0.16270892,-0.13406391,0.07415566
7,-0.07797697,0.098214574,-0.06572362,0.14296661,-0.13301054,0.06688213,-0.06906971,0.12879758,-0.057640053,0.11518378,-0.13480882,0.025506875,-0.05774296,0.13435821,-0.052189115,0.12231619,-0.15416291,-0.007457909,-0.049294777,0.13172835,-0.048108917,0.14362215,-0.15510604,-0.0077653793,-0.047034528,0.11255912,-0.0567853,0.16049992,-0.1488026,0.0330447,-0.061317943,0.069895096,-0.07035117,0.16700327,-0.12951836,0.08383818
8,-0.07756876,0.105251424,-0.06330797,0.14930236,-0.13954365,0.061617948,-0.06706774,0.12602913,-0.056640524,0.119383916,-0.13189879,0.030588869,-0.05765858,0.1299709,-0.04955664,0.124226384,-0.14981693,-0.0049097356,-0.047635324,0.13112149,-0.044717092,0.14357187,-0.15308751,-0.008161964,-0.043852594,0.10875055,-0.052214064,0.16184963,-0.1471789,0.025109582,-0.05704669,0.06946672,-0.065499775,0.16952252,-0.12481194,0.07305374
9,-0.07817718,0.10719336,-0.061072376,0.153952,-0.14489082,0.053765632,-0.06511208,0.12874568,-0.05429632,0.12332873,-0.12580225,0.029650575,-0.05657089,0.13111746,-0.047236416,0.1258661,-0.14355347,-0.0063970434,-0.046517137,0.13452916,-0.043657552,0.14384992,-0.14847404,-0.008278884,-0.043549947,0.10890913,-0.05292104,0.16308817,-0.14266971,0.027950289,-0.058614224,0.069190055,-0.06757465,0.16973466,-0.11671621,0.0774091
10,-0.08196716,0.10797259,-0.06320143,0.15571539,-0.15177299,0.054525886,-0.06676306,0.12917478,-0.055484854,0.12580112,-0.12306773,0.035375815,-0.05832533,0.13264628,-0.046564672,0.12656039,-0.13977574,-0.005602742,-0.04647673,0.13832684,-0.042456094,0.14423417,-0.14535248,-0.009410178,-0.04293129,0.10973234,-0.0525428,0.16461785,-0.13856158,0.0286136,-0.059213433,0.070544496,-0.06901618,0.16987208,-0.10835331,0.080877826
