Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.009416386,0.03458208,-0.008593298,-0.015638376,0.011654378,0.011624367,-0.006880604,0.038536623,-0.0063117556,-0.006390794,0.0021027043,0.009492682,-0.0051746448,0.03662271,-0.0046892264,-0.001163732,-0.0009704013,0.007463871,-0.0037488635,0.032386832,-0.0033138879,0.0021024838,-0.002264514,0.0058234613,-0.0023429717,0.02818696,-0.001923169,0.0044163973,-0.0023646457,0.005630022,-0.00042137154,0.029643482,9.5104566e-05,0.0061219325,-0.00019122334,0.005497937
2,-0.018656097,0.05071626,-0.015105385,-0.033592112,0.004358298,0.013233978,-0.011368987,0.055231664,-0.009078572,-0.003664487,-0.016547255,0.008619344,-0.0070132334,0.046389956,-0.005211306,0.0109726265,-0.022870664,0.005840931,-0.0038995193,0.036737505,-0.0022354338,0.019475192,-0.025386283,0.0031074802,-0.0013788734,0.0310111,0.0003057054,0.025386918,-0.025512775,0.0026468532,0.0010723502,0.03756147,0.0031007929,0.029990362,-0.021662202,0.0021228485
3,-0.036683086,0.061123654,-0.029987754,-0.065008916,0.0043483144,0.01749908,-0.025706869,0.069308825,-0.021265334,-0.0182099,-0.03070903,0.010143133,-0.018795928,0.056872822,-0.015514091,0.005382279,-0.04240406,0.006432731,-0.013912864,0.044394184,-0.01101928,0.019414827,-0.04775302,0.0027146284,-0.010200529,0.038553737,-0.0073005357,0.029511265,-0.049170796,0.0016372061,-0.007499269,0.049195785,-0.004014733,0.03782758,-0.04510349,8.8176224e-05
4,-0.051824618,0.07044238,-0.04205232,-0.09704191,0.0072573833,0.012582344,-0.038971547,0.07824325,-0.03249004,-0.03816482,-0.039915346,0.0071175294,-0.030324252,0.061556783,-0.025596956,-0.0082972525,-0.05705303,0.0037709991,-0.023754667,0.046947453,-0.01946743,0.009574211,-0.06587725,-0.00020789201,-0.017978938,0.042141076,-0.0134391505,0.022588667,-0.069578215,-0.0017010942,-0.012280914,0.057741713,-0.0062863235,0.033561222,-0.06707946,-0.004713203
5,-0.06370339,0.068679996,-0.051172588,-0.11541013,0.001290693,0.0044958675,-0.04980305,0.07817132,-0.04070783,-0.046172272,-0.053657744,0.0025902232,-0.03999594,0.05988885,-0.033027228,-0.01214449,-0.07416278,0.00010015184,-0.032803454,0.044538822,-0.026345566,0.0076093012,-0.08473682,-0.0033640557,-0.026989976,0.041011702,-0.020070365,0.021742428,-0.08940309,-0.004297686,-0.021973118,0.06036933,-0.012827674,0.033721495,-0.087616146,-0.0073074587
6,-0.071685836,0.07331727,-0.057025835,-0.117774434,0.004179869,0.00041611888,-0.056480218,0.08815302,-0.04442834,-0.04608035,-0.051524956,0.002210416,-0.044433847,0.069075584,-0.03484152,-0.011371501,-0.07285207,-0.00021887862,-0.035391677,0.051819712,-0.026585659,0.008188428,-0.083693855,-0.003286782,-0.027874785,0.047141362,-0.018336156,0.02189467,-0.088556185,-0.003375492,-0.02000307,0.06669936,-0.0069560623,0.03344877,-0.08787751,-0.005623607
7,-0.077170245,0.068493344,-0.061644036,-0.11196541,0.00438719,2.5652116e-05,-0.062271245,0.09312609,-0.04732995,-0.040622994,-0.046549805,0.0053733527,-0.048286393,0.0766367,-0.035604935,-0.006624949,-0.06673593,0.002796029,-0.03723224,0.058384273,-0.02559803,0.011786971,-0.07648058,0.00010154125,-0.027832732,0.052227065,-0.015128986,0.02425893,-0.080498375,0.0010183784,-0.016607855,0.07090656,0.0010811975,0.034597993,-0.08008651,-0.00020079048
8,-0.079373345,0.05300653,-0.06362121,-0.10664523,0.006949405,-0.00198894,-0.065569565,0.09032424,-0.048207022,-0.03630779,-0.03937224,0.006809508,-0.05009227,0.07752073,-0.03448192,-0.0032243333,-0.05855691,0.0044593583,-0.03691376,0.05880422,-0.022387905,0.013828421,-0.06723454,0.0022942415,-0.024774563,0.05175585,-0.0086552845,0.024866858,-0.07064116,0.0041553993,-0.008089295,0.0704613,0.014821248,0.033794,-0.07082659,0.0032533421
9,-0.07647674,0.038883463,-0.06089192,-0.100216165,-0.00238194,-0.009478597,-0.0651082,0.08507825,-0.045842044,-0.030025836,-0.04200167,0.0038047736,-0.049326167,0.07337098,-0.031079696,0.002958198,-0.05944736,0.0029361623,-0.03510387,0.053851463,-0.017661352,0.018932818,-0.06643827,0.0020543688,-0.02143908,0.046133466,-0.0016962428,0.02864506,-0.06858906,0.0053627254,-0.001256411,0.06489785,0.027377935,0.036236435,-0.06900489,0.0048511173
10,-0.08234715,0.034959614,-0.06652639,-0.099866726,0.0034193257,-0.009983646,-0.07284005,0.0899159,-0.051270694,-0.031750556,-0.03163161,0.007657005,-0.05611015,0.07910864,-0.035104744,-0.00012455543,-0.048678145,0.007827671,-0.03995757,0.058456678,-0.019658469,0.014397824,-0.055437032,0.007851427,-0.022871893,0.050044145,0.0004542352,0.022764321,-0.05783885,0.012043326,0.0057947286,0.06892429,0.04050197,0.029062761,-0.057477776,0.010375742
11,-0.08317302,0.035150785,-0.06694368,-0.09441104,-0.011051351,-0.01789869,-0.075851925,0.09370413,-0.051714923,-0.025307951,-0.040300287,0.0040616426,-0.058597006,0.0801395,-0.034815088,0.0066887066,-0.05662013,0.0063932477,-0.041922178,0.057421956,-0.01863906,0.02044803,-0.06260651,0.008154012,-0.024427662,0.04796923,0.0026267553,0.027842548,-0.064445615,0.013871437,0.0056123105,0.065839365,0.046428364,0.03322531,-0.06521997,0.012040538
12,-0.08868391,0.041864146,-0.0720341,-0.097076535,-0.0110927,-0.01963847,-0.083711915,0.10372308,-0.056738168,-0.028463876,-0.03562564,0.0055417647,-0.06564967,0.0882226,-0.038849887,0.0026888778,-0.05197463,0.009477278,-0.04746046,0.06398634,-0.021143619,0.015377849,-0.058252063,0.012436934,-0.027151002,0.054123957,0.0036340333,0.021883825,-0.06075595,0.018882299,0.010313756,0.07158445,0.057399683,0.026538717,-0.059977822,0.015031289
13,-0.09169066,0.049504537,-0.07460711,-0.096075185,-0.024114223,-0.024544422,-0.08942078,0.11278942,-0.058820184,-0.026328994,-0.041382227,0.002782373,-0.070093855,0.095536545,-0.03955242,0.0049180626,-0.05759654,0.0077803917,-0.050449017,0.06974005,-0.020656858,0.01705813,-0.06411528,0.011496573,-0.028921008,0.058529362,0.005686161,0.023129124,-0.06705866,0.018452788,0.010357652,0.07312835,0.06309844,0.027494477,-0.06669112,0.013689994
14,-0.09677244,0.046,-0.0797226,-0.09808177,-0.030041996,-0.02566017,-0.09749081,0.11405676,-0.06417765,-0.026926402,-0.040958405,0.004170223,-0.07790944,0.09704533,-0.043709412,0.0031974502,-0.057295613,0.010099838,-0.05684045,0.07206957,-0.023158992,0.014188806,-0.0643164,0.013792657,-0.03294453,0.061935287,0.0060721873,0.019669885,-0.06828588,0.020021034,0.0111687975,0.075484574,0.06997169,0.023817208,-0.06716431,0.012660597
15,-0.097754404,0.041402627,-0.08093371,-0.09537549,-0.041712213,-0.030049415,-0.10162331,0.11435576,-0.06537867,-0.023708126,-0.044919472,0.0020425639,-0.08155536,0.097162895,-0.0434216,0.0054002968,-0.060787182,0.008975725,-0.059045848,0.07262734,-0.021193666,0.015460254,-0.067387804,0.012880394,-0.033337373,0.06284941,0.010444529,0.020614214,-0.07102974,0.018774627,0.013362059,0.07387284,0.07857388,0.0247671,-0.07019982,0.009752068
16,-0.101125434,0.035966422,-0.084588826,-0.09236662,-0.04606505,-0.031048197,-0.108307086,0.11454069,-0.06908891,-0.022212898,-0.041589234,0.0034888275,-0.08789469,0.09840075,-0.045293123,0.0043950356,-0.05683525,0.010981067,-0.063218325,0.07588792,-0.020583292,0.012816245,-0.063247085,0.01443713,-0.03387289,0.06739644,0.015259334,0.017345209,-0.067257516,0.019275678,0.019370869,0.0758347,0.09134106,0.021392912,-0.06547197,0.007858466
17,-0.10201776,0.030914366,-0.08581279,-0.08422404,-0.05519697,-0.033924185,-0.11223695,0.11452211,-0.07002301,-0.016655972,-0.042356744,0.0023578163,-0.09123165,0.09916409,-0.04429063,0.007755743,-0.05633292,0.010314287,-0.06474033,0.07795272,-0.017515603,0.014778258,-0.06154241,0.013694752,-0.033052124,0.06969255,0.021270305,0.01881271,-0.064474426,0.018162057,0.023492822,0.074421674,0.10186179,0.02278134,-0.06371707,0.00573609
18,-0.10623897,0.025609097,-0.09034371,-0.07896442,-0.05963123,-0.033521056,-0.11969152,0.11431687,-0.074612595,-0.014134961,-0.03908915,0.00456892,-0.098460466,0.10115686,-0.047041573,0.007477162,-0.052098412,0.012643506,-0.06993332,0.08276753,-0.017940395,0.012785515,-0.056990013,0.015339767,-0.03502099,0.07543391,0.024472766,0.016179303,-0.060204,0.018793004,0.026936166,0.07668109,0.111136936,0.020010106,-0.058550972,0.0048618224
19,-0.10753084,0.023048116,-0.092000075,-0.073164135,-0.06882648,-0.036668833,-0.12404443,0.11571204,-0.07574411,-0.010964088,-0.039652012,0.0021612071,-0.10206059,0.10379602,-0.04618352,0.009003847,-0.05170788,0.010229528,-0.07164326,0.08650504,-0.015077419,0.013322458,-0.055935472,0.012890646,-0.03444152,0.0785188,0.030218037,0.016475301,-0.05841649,0.016081443,0.030745585,0.07526144,0.12086949,0.020348353,-0.056933183,0.0012024554
20,-0.11184103,0.014864126,-0.09675179,-0.06961158,-0.0765583,-0.03706676,-0.1315818,0.11357121,-0.080975816,-0.008870836,-0.039723817,0.0032628952,-0.10994389,0.103860706,-0.05006325,0.0090946155,-0.050926007,0.011707511,-0.078256235,0.08926163,-0.017099142,0.0120899,-0.05486425,0.013991253,-0.038849216,0.08182493,0.03100221,0.014816418,-0.05742704,0.016305221,0.03018117,0.07496826,0.12570193,0.0186464,-0.05496107,5.292191e-05
21,-0.11301947,0.009210551,-0.0983083,-0.06486031,-0.08085392,-0.039830614,-0.13562429,0.113195464,-0.082883745,-0.0071506286,-0.03754826,0.0018396173,-0.11422294,0.1040173,-0.05092055,0.008422861,-0.048268672,0.011246754,-0.08136125,0.09055193,-0.016124621,0.010025801,-0.051955093,0.013963434,-0.03927923,0.08327543,0.03569036,0.012303483,-0.054357734,0.015738467,0.035335064,0.07334515,0.13640574,0.016100956,-0.049887773,-0.0024658304
22,-0.11656609,0.005717705,-0.102138214,-0.057213552,-0.08733895,-0.040964004,-0.1420124,0.11349971,-0.086615235,-0.0027251458,-0.0367274,0.0011788321,-0.12037274,0.10641376,-0.05326452,0.010500512,-0.046164777,0.011040426,-0.08630767,0.09437558,-0.016936583,0.010629712,-0.048819344,0.014131647,-0.04249984,0.08642952,0.03721837,0.012346039,-0.050385095,0.01581609,0.035184838,0.072247356,0.14101581,0.015934989,-0.046264954,-0.0029269902
23,-0.120052084,0.0042795455,-0.10583876,-0.05005273,-0.0920609,-0.042015545,-0.14823733,0.11512793,-0.090045124,0.0005304661,-0.03423332,0.00017682737,-0.12615609,0.11063097,-0.055116322,0.011500237,-0.042520802,0.010017208,-0.090544686,0.10000773,-0.017151028,0.010239661,-0.04467527,0.013393087,-0.04471936,0.09083649,0.03937789,0.011427034,-0.045951724,0.01514189,0.0361654,0.07207859,0.14616928,0.014835499,-0.04152331,-0.0039723148
24,-0.12174636,-0.0027634022,-0.1077072,-0.047594655,-0.097829506,-0.045018755,-0.15226436,0.11345944,-0.09235158,0.0012373484,-0.034425076,-0.0022048387,-0.13059992,0.11043058,-0.05659454,0.01081896,-0.042467628,0.008533134,-0.094121024,0.10110211,-0.017010903,0.00859806,-0.044571314,0.0125823775,-0.046060894,0.091956005,0.04278564,0.0095151765,-0.04573985,0.013773397,0.03954125,0.070208214,0.15396051,0.012946644,-0.03968887,-0.0074733575
25,-0.12460304,-0.014285583,-0.11066249,-0.044225812,-0.10447978,-0.045915682,-0.15753722,0.11201787,-0.0973518,0.002252126,-0.036734022,-0.0007656526,-0.1377212,0.11001048,-0.06180485,0.010574073,-0.043781996,0.011592634,-0.10140708,0.102916904,-0.021208987,0.007322322,-0.04539908,0.0158379,-0.051823974,0.09477179,0.040785484,0.007834109,-0.046757616,0.01596219,0.037525013,0.070875324,0.15503342,0.011177996,-0.039646007,-0.0072076293
26,-0.124010324,-0.0181504,-0.11002044,-0.035164677,-0.10909965,-0.048764862,-0.15910897,0.11638063,-0.097812645,0.005397618,-0.035812516,-0.0024861826,-0.13993241,0.114717446,-0.061881706,0.012133024,-0.04105077,0.010915469,-0.10307737,0.10759569,-0.020460596,0.007837872,-0.041489106,0.016150689,-0.051961914,0.09845572,0.043554224,0.007913743,-0.041863717,0.016393967,0.040599246,0.07144947,0.16077037,0.011158205,-0.03527705,-0.007615982
27,-0.12475097,-0.021516636,-0.11064947,-0.030148422,-0.111281335,-0.05041998,-0.16179602,0.11899568,-0.09931483,0.005877683,-0.033757515,-0.003485357,-0.1431233,0.118764006,-0.062897794,0.011377115,-0.038057778,0.010350343,-0.105414174,0.11250265,-0.020521572,0.0061925133,-0.038489774,0.016174437,-0.05240014,0.102710165,0.045504075,0.005900546,-0.039211627,0.016360937,0.043690395,0.07322609,0.16579364,0.00910399,-0.031696267,-0.008822195
28,-0.1283701,-0.026424022,-0.114109576,-0.025935866,-0.11877769,-0.050631046,-0.1669336,0.1188461,-0.103285395,0.0077981763,-0.037352197,-0.0036830842,-0.14859885,0.121333666,-0.06614422,0.013218753,-0.040213194,0.010032368,-0.11035486,0.1168581,-0.023140404,0.007623688,-0.03972899,0.01600288,-0.056833122,0.106497616,0.04308727,0.0071149743,-0.039862946,0.01628811,0.03940074,0.07417832,0.16277042,0.0101639535,-0.034179095,-0.009033035
29,-0.12961265,-0.032461762,-0.115007706,-0.026800873,-0.12125851,-0.05207384,-0.16928214,0.11814985,-0.10507027,0.004947132,-0.03761362,-0.0047939066,-0.15169628,0.12216718,-0.06776413,0.010532858,-0.040682554,0.009195282,-0.11295099,0.1190582,-0.02397576,0.0046725674,-0.0412166,0.015642274,-0.05777728,0.10902746,0.044068906,0.004051631,-0.04263733,0.0155006405,0.04184091,0.07565402,0.16646172,0.0071883695,-0.034955416,-0.011885569
30,-0.13048804,-0.03419557,-0.115583844,-0.020179791,-0.123425454,-0.053023987,-0.17145239,0.120468564,-0.10622874,0.0071076304,-0.036638305,-0.005785451,-0.15406488,0.12598673,-0.06850987,0.011947589,-0.038190864,0.008427715,-0.11481662,0.12339378,-0.024386,0.005307603,-0.037811775,0.015677942,-0.05881802,0.1125566,0.04433437,0.0042652856,-0.03864264,0.015965685,0.042307936,0.07694948,0.16779016,0.0072722244,-0.032407314,-0.011641702
31,-0.13079078,-0.036827125,-0.11560936,-0.016110606,-0.12458507,-0.05375927,-0.17278233,0.12203343,-0.107101634,0.007921107,-0.036318257,-0.006247913,-0.15591034,0.12850252,-0.069524206,0.012434717,-0.037106145,0.008425254,-0.116628855,0.12631483,-0.025441008,0.005177116,-0.036302824,0.016345676,-0.06014542,0.11531175,0.043590445,0.0037695041,-0.03703112,0.016763521,0.042228315,0.07868414,0.16786918,0.0066809556,-0.031420454,-0.011398956
32,-0.13094807,-0.039339308,-0.11544868,-0.014722137,-0.1265311,-0.0550082,-0.17351136,0.12250635,-0.10745035,0.007666489,-0.037658613,-0.0076715974,-0.15695643,0.12967,-0.070229754,0.012516829,-0.038434308,0.007742174,-0.117940195,0.12734435,-0.026447978,0.0048778714,-0.037437934,0.016756633,-0.0613914,0.116525926,0.042876136,0.0032020712,-0.037959393,0.017115856,0.042175684,0.07967504,0.16799459,0.0060434006,-0.03238634,-0.012241558
