Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.0027496386,0.032460883,-0.0021627208,-0.018573977,0.0066035674,0.010996183,-0.0011089677,0.035349008,-0.0007060339,-0.009508141,-0.0010537723,0.008627199,-5.0864066e-05,0.033611123,0.0002984075,-0.0040870802,-0.003455332,0.0064383848,0.00085335446,0.0301479,0.0011753303,-0.0006177253,-0.004449739,0.0040851273,0.0018015295,0.027148392,0.0021205987,0.0020364597,-0.0045221075,0.0013309229,0.0031701368,0.028385289,0.0035222764,0.004328426,-0.0028962106,0.00088882574
2,-0.011457377,0.03861574,-0.008344356,-0.03310137,0.009753013,0.017067842,-0.0050933715,0.04234951,-0.003328952,-0.005176726,-0.01563083,0.011147304,-0.0016281459,0.035211854,-0.00037028117,0.010192094,-0.023125554,0.006871065,0.00059940433,0.027968507,0.001792365,0.019200755,-0.025926737,0.0024606274,0.0022395165,0.025002215,0.0035160054,0.025558474,-0.026293026,-0.00269616,0.0036451048,0.032710038,0.005010161,0.030825958,-0.024114639,-0.0038384176
3,-0.032069724,0.05374777,-0.024701959,-0.06486735,0.026422232,0.0224888,-0.021588003,0.06334059,-0.017121948,-0.024811681,-0.021270815,0.014298353,-0.014811555,0.0543237,-0.012136908,-0.0013888681,-0.040574227,0.008617499,-0.009947832,0.045034625,-0.00791652,0.013219584,-0.049923312,0.0022053234,-0.00610408,0.041752238,-0.0040472993,0.024065789,-0.05311045,-0.0051893964,-0.0032980214,0.052313924,-0.00073989923,0.0334965,-0.04973121,-0.008044901
4,-0.044045385,0.063639425,-0.03319221,-0.08765794,0.016062822,0.015115,-0.031767756,0.06996144,-0.025255525,-0.033586357,-0.044884123,0.007753057,-0.024231607,0.057153117,-0.019866344,-0.0029409588,-0.06973012,0.002818266,-0.019268375,0.04644545,-0.015399385,0.01578973,-0.08178114,-0.00394722,-0.016477535,0.044031978,-0.012334057,0.029514235,-0.085551664,-0.011839296,-0.017577237,0.05804019,-0.012917685,0.041519385,-0.081100486,-0.015361039
5,-0.058829226,0.067265704,-0.0453388,-0.10898058,0.020244006,0.015962994,-0.044693034,0.07562353,-0.036015455,-0.046112567,-0.05145532,0.006966479,-0.035045274,0.06133908,-0.028792797,-0.010798111,-0.08175898,0.0011676007,-0.027712872,0.0499256,-0.021853097,0.010419297,-0.09702143,-0.006863906,-0.021755999,0.048360687,-0.015089649,0.025736457,-0.10236897,-0.015990488,-0.017784894,0.06526427,-0.009378599,0.039101083,-0.09973159,-0.02119595
6,-0.06491099,0.07038268,-0.049059,-0.11813823,0.019412057,0.014180659,-0.048886377,0.080708414,-0.037167072,-0.04985533,-0.05672744,0.0032163698,-0.03602587,0.06563489,-0.026895942,-0.012111822,-0.08932352,-0.0045770197,-0.025142044,0.053165007,-0.016483307,0.009996478,-0.10563924,-0.014448421,-0.015040308,0.051187113,-0.005147324,0.025514646,-0.111585945,-0.024736905,-0.006189605,0.069564104,0.006316438,0.03875127,-0.11090968,-0.03086604
7,-0.076075844,0.071557455,-0.057600792,-0.11830492,0.009342918,0.021972403,-0.058619697,0.08932337,-0.041449796,-0.04509041,-0.06499018,0.0064604115,-0.041716628,0.076530576,-0.027176015,-0.00592942,-0.09789042,-0.005877071,-0.027643481,0.06281324,-0.014274148,0.016400538,-0.11404825,-0.018921284,-0.016497644,0.057782166,-0.002401952,0.031628393,-0.12024469,-0.03059647,-0.009076002,0.074601054,0.0061422205,0.04417881,-0.12291638,-0.03485147
8,-0.07640643,0.077888675,-0.05582503,-0.11471476,-0.005973207,0.02377782,-0.057539377,0.09636469,-0.035861924,-0.03613373,-0.0767413,0.0057947407,-0.03709079,0.085015655,-0.017928943,0.003066785,-0.107516244,-0.009521925,-0.020155966,0.07033097,-0.0024806694,0.024337472,-0.121755786,-0.024478093,-0.008185278,0.062266104,0.010119507,0.038236145,-0.12770908,-0.03665553,-0.0037307437,0.07694241,0.014070581,0.049223144,-0.13469985,-0.03895862
9,-0.08405764,0.07661459,-0.062092323,-0.121800944,-0.015971737,0.029447744,-0.06437852,0.09993586,-0.039454754,-0.035760265,-0.08785663,0.008951024,-0.041201353,0.09001584,-0.018879164,0.0040644943,-0.118616834,-0.008565308,-0.021573534,0.07510061,-0.0010702861,0.024446188,-0.13159972,-0.024758473,-0.0065250136,0.06574695,0.014570697,0.03732068,-0.13591571,-0.037325237,0.001242185,0.07941893,0.02120915,0.047339905,-0.14427781,-0.03828075
10,-0.08368659,0.07352936,-0.060948785,-0.1313455,-0.033503167,0.025460798,-0.06492322,0.0938892,-0.03778445,-0.03269739,-0.10750915,0.0056627006,-0.04162573,0.08559535,-0.016325554,0.008269511,-0.13632083,-0.011364082,-0.02199307,0.07230497,0.0014415086,0.027323637,-0.14594828,-0.02644295,-0.007278245,0.06331653,0.01630352,0.038697533,-0.14695327,-0.037414636,0.000862977,0.076404475,0.022403536,0.04751859,-0.15508202,-0.03496092
