Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.03576657,0.039673038,-0.03463811,0.0448707,-0.043474298,0.030427743,-0.033907153,0.043743417,-0.032321118,0.045843914,-0.044283308,0.026375158,-0.031621993,0.046769384,-0.030363439,0.047238745,-0.04473509,0.02383763,-0.029919125,0.047644984,-0.029667227,0.04860762,-0.04465867,0.02352545,-0.029686268,0.04635801,-0.03043367,0.049526565,-0.044415846,0.024128558,-0.031073814,0.042759202,-0.032137245,0.04997269,-0.044362184,0.026656095
2,-0.05499798,0.03960855,-0.050989855,0.07224439,-0.08450098,0.041074593,-0.04792303,0.058946874,-0.03923944,0.07470691,-0.08707816,0.021841066,-0.036358688,0.08065738,-0.028213432,0.080499984,-0.08870756,0.009062414,-0.026534332,0.086461775,-0.023490693,0.087092444,-0.08873073,0.0053778044,-0.023888648,0.07890043,-0.02650916,0.09158046,-0.08816216,0.0067292983,-0.030074805,0.05867379,-0.03514751,0.09373277,-0.08752677,0.016695296
3,-0.070619404,0.0336575,-0.06617656,0.09074555,-0.115484424,0.05364314,-0.061326023,0.058601707,-0.048950132,0.0954542,-0.11803601,0.025248824,-0.044940025,0.094443515,-0.030982219,0.10439713,-0.11885467,0.005820711,-0.029188626,0.1064715,-0.02096909,0.11387523,-0.11799615,4.8395363e-05,-0.022510914,0.0975418,-0.022719821,0.12030312,-0.11676594,-0.0007532069,-0.029265797,0.06889388,-0.034965083,0.12359415,-0.11536603,0.013352338
4,-0.08194017,0.033204585,-0.07738942,0.10077896,-0.13416952,0.06264307,-0.07109549,0.056117527,-0.057589326,0.108076714,-0.136761,0.030096916,-0.052837357,0.09639105,-0.036065202,0.11952841,-0.13651836,0.0079785045,-0.03443307,0.11327413,-0.022282202,0.12974484,-0.13410053,0.00051733165,-0.024546003,0.10747181,-0.020300385,0.13580044,-0.13165376,-0.005245357,-0.027848637,0.07691382,-0.031422485,0.13949947,-0.12897354,0.0050650625
5,-0.09061356,0.03752279,-0.08544401,0.106113516,-0.1457858,0.06306054,-0.07792299,0.05736845,-0.06443003,0.11655302,-0.14842555,0.030578652,-0.059405014,0.09512164,-0.041694388,0.12970074,-0.14653195,0.010386804,-0.040541902,0.114958726,-0.026261596,0.1395475,-0.14299776,0.0032392666,-0.029026007,0.11247032,-0.021850334,0.14445055,-0.13978441,-0.0060184603,-0.029614327,0.0824165,-0.03152669,0.1479051,-0.1361614,0.00039399753
6,-0.100203484,0.045615636,-0.09389426,0.10787219,-0.15205677,0.060936756,-0.085117035,0.061158244,-0.07215657,0.12112443,-0.15509076,0.030692004,-0.066655405,0.09505534,-0.048630714,0.13445494,-0.15188436,0.012319642,-0.047152802,0.11827681,-0.031743053,0.14340553,-0.14848788,0.0036942596,-0.033667117,0.118119076,-0.025493128,0.14772153,-0.14553571,-0.008670994,-0.03202719,0.088835694,-0.03351078,0.1511147,-0.14144668,-0.00574271
7,-0.10922338,0.053370796,-0.101384886,0.1083848,-0.15757433,0.053829905,-0.09118123,0.06588963,-0.079255834,0.1258975,-0.16067472,0.02811589,-0.07386633,0.09207825,-0.05602681,0.13904268,-0.15460739,0.014657523,-0.055062495,0.11923355,-0.038473137,0.14631203,-0.15107876,0.005169521,-0.04020799,0.12034283,-0.031697493,0.15008424,-0.14858237,-0.008530586,-0.037747633,0.0915592,-0.039445475,0.15322319,-0.14430022,-0.006926441
8,-0.1173386,0.06156684,-0.107792325,0.107793376,-0.16206975,0.046000566,-0.096050456,0.069917515,-0.08543831,0.12965964,-0.16505976,0.025944648,-0.080174014,0.08833675,-0.06252608,0.1420415,-0.1559853,0.017175168,-0.06189249,0.12080497,-0.043919828,0.14712195,-0.15248704,0.005055528,-0.045012567,0.12349805,-0.036559723,0.1506363,-0.15108003,-0.010479566,-0.041621048,0.09481306,-0.043946512,0.15377128,-0.14702979,-0.009562769
9,-0.12187465,0.069618516,-0.11079572,0.107063666,-0.16605747,0.036297236,-0.09773018,0.07200806,-0.08883501,0.13315137,-0.16849211,0.023354653,-0.08400268,0.082459874,-0.06649626,0.14427683,-0.15615295,0.01938759,-0.066366725,0.12239808,-0.046582635,0.14663635,-0.15288399,0.0040323855,-0.046990853,0.12704585,-0.03858316,0.15010367,-0.1532798,-0.013302609,-0.04252975,0.09810889,-0.045472164,0.15334865,-0.15029164,-0.013698779
10,-0.1246016,0.073203355,-0.11295404,0.107515864,-0.17017974,0.03228246,-0.09912601,0.07196706,-0.091206454,0.13649641,-0.17141001,0.02395182,-0.086961895,0.07773945,-0.06949185,0.14678837,-0.15643373,0.023509668,-0.070058145,0.12264563,-0.049025495,0.14702034,-0.15269887,0.006701447,-0.049354244,0.1299203,-0.0406637,0.14956935,-0.15432802,-0.012270791,-0.043880653,0.101862326,-0.046530504,0.15244077,-0.15272664,-0.015745033
