Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.045343004,0.042550012,0.045324784,0.04760942,0.036457904,0.041115407,0.045266442,0.043158747,0.045255397,0.047515422,0.025222924,0.039233558,0.045195263,0.044166554,0.045197416,0.047232937,0.018611843,0.033106603,0.045140196,0.045330048,0.04515591,0.04672136,0.014988927,0.025158897,0.045104645,0.046334103,0.045130014,0.04601211,0.0099026635,0.018793892,0.045088734,0.04699734,0.04511924,0.045659278,-0.038122363,0.0010537363
2,0.09411401,0.036655553,0.0940616,0.091428176,0.04899373,0.08689627,0.094029486,0.04249361,0.09401834,0.09005381,-0.008612038,0.08173728,0.09396011,0.05542254,0.0939709,0.08678009,-0.022043053,0.049394842,0.09389209,0.07015428,0.09387522,0.082142465,-0.027720498,-0.0037898105,0.09377205,0.079631194,0.09369598,0.07789952,-0.033867974,-0.019318504,0.093592,0.08436992,0.09349782,0.078328915,-0.083724715,0.0008959053
3,0.13593744,0.005271053,0.13615802,0.125327,0.085144415,0.13370915,0.13640353,0.016170723,0.13617887,0.12153862,-0.005414745,0.12749907,0.1362838,0.044092264,0.1355464,0.11472485,-0.036085024,0.08787275,0.13532908,0.076166436,0.13379161,0.10884253,-0.046648946,0.0077323304,0.13316631,0.09523493,0.13029888,0.106100924,-0.054976158,-0.016527742,0.12948897,0.10705701,0.1264799,0.10961019,-0.121648796,0.0006339603
4,0.14510337,-0.030340588,0.14593747,0.14403875,0.10887321,0.16702712,0.14937617,-0.013684164,0.14842694,0.13624409,0.0075148153,0.15827586,0.15039209,0.029113447,0.14693128,0.12579979,-0.029001424,0.107791744,0.14720057,0.072538175,0.1411515,0.123988956,-0.042442687,-0.002400825,0.14009674,0.10049228,0.13058296,0.12618557,-0.052720565,-0.025707223,0.12923901,0.12222035,0.11938273,0.13428454,-0.13951433,0.0006243783
5,0.12632972,-0.06286672,0.12849024,0.15070203,0.099533565,0.17748646,0.1373997,-0.037669964,0.13628812,0.1370366,0.0021970577,0.16308005,0.14117613,0.02326504,0.13461867,0.120842904,-0.021437002,0.09455658,0.13606358,0.06920086,0.12541278,0.1255291,-0.03196217,-0.040688682,0.124533966,0.106146716,0.108378276,0.13324893,-0.04582615,-0.061973717,0.10737348,0.13713959,0.09011159,0.15054312,-0.15352711,0.00034970746
6,0.107933626,-0.081887335,0.11250976,0.14868939,0.07377409,0.18643594,0.12640378,-0.044058833,0.12582909,0.12966141,-0.014628742,0.17074963,0.1337138,0.03200703,0.12543193,0.10873783,-0.019214962,0.08182974,0.12848663,0.07088839,0.11636397,0.11838407,-0.024310796,-0.077921115,0.11576715,0.11107761,0.09653361,0.1292481,-0.03869673,-0.09436999,0.09643247,0.1456733,0.07471683,0.15239054,-0.15333132,-0.00019453502
7,0.09625332,-0.09194816,0.104348205,0.13972269,0.050131533,0.19959144,0.12225227,-0.0389048,0.12278873,0.11730294,-0.025660498,0.18741949,0.1334001,0.0518981,0.12467725,0.09342489,-0.010589486,0.08141799,0.12907666,0.07910557,0.11858002,0.10774394,-0.01092463,-0.10510263,0.11767252,0.11394578,0.09907199,0.12208276,-0.024102783,-0.112966776,0.09952456,0.14554447,0.07681198,0.14860676,-0.13817728,-0.00070304784
8,0.091869086,-0.096431285,0.10303273,0.12987696,0.036646727,0.22258432,0.124324985,-0.029213767,0.1257597,0.105921015,-0.02902545,0.21413958,0.13925652,0.07188326,0.13140965,0.08183467,0.0011318057,0.09374735,0.13718578,0.08451674,0.13006243,0.10026006,0.0023512638,-0.122028366,0.12803824,0.11285849,0.112030245,0.11521316,-0.010121281,-0.12312511,0.112712435,0.14002623,0.09086534,0.14276294,-0.12456866,-0.0006123479
9,0.08426946,-0.09906452,0.09746368,0.12299627,0.03437795,0.25186503,0.12217748,-0.021517564,0.12399157,0.098369226,-0.027092168,0.24428082,0.14114529,0.08279599,0.13510495,0.076701954,0.013445325,0.112135865,0.14286517,0.077944554,0.13904847,0.09893337,0.011940931,-0.1351713,0.13518962,0.105414525,0.1214544,0.11019042,0.0009234373,-0.13429476,0.12223346,0.13294291,0.100865215,0.13631515,-0.11453561,-0.00034605156
10,0.07079123,-0.10092787,0.085445315,0.118988216,0.026036492,0.27970663,0.11437121,-0.016705828,0.11625654,0.093474835,-0.03701008,0.26909953,0.13819803,0.085651346,0.1342073,0.07498497,0.014808209,0.12659022,0.14483956,0.06226178,0.14339426,0.10013721,0.009760253,-0.15400577,0.13752927,0.095723,0.12513657,0.103523135,0.0034406167,-0.15473755,0.12637678,0.12902245,0.10508233,0.12575813,-0.1075084,-0.00033144138
