Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.074578665,0.051255193,0.07458901,0.07357586,0.038487777,0.06844796,0.07455832,0.054544464,0.074538715,0.072869785,0.018162116,0.06296884,0.07450886,0.06043879,0.07445551,0.07107642,0.0043701893,0.028214624,0.074437976,0.06583997,0.07433804,0.06838186,-0.005455433,0.00856984,0.074328825,0.06918689,0.07418884,0.06561647,-0.01734021,5.6944788e-05,0.07417886,0.0708401,0.07403503,0.06526616,-0.065150455,0.00046912808
2,0.14330289,0.012526107,0.14467193,0.119154334,0.07036736,0.14640084,0.14440286,0.026155297,0.14395705,0.1113097,0.010975035,0.13772018,0.14372535,0.059845082,0.14143656,0.10098229,-0.017790701,0.07932618,0.14087695,0.08667546,0.13663185,0.09911034,-0.0334415,0.016684905,0.1359022,0.09927101,0.12938038,0.10396609,-0.051569432,-0.0045254147,0.12847915,0.106441356,0.12221122,0.11293026,-0.12860538,-0.002806084
3,0.13218677,-0.045173742,0.13631964,0.13862287,0.078982204,0.19249657,0.14326565,-0.02461739,0.14157514,0.11771054,0.016344903,0.17482337,0.14541551,0.031312257,0.13648254,0.0994616,-0.00568312,0.09382014,0.13690653,0.07036844,0.121921256,0.11125286,-0.017764138,-0.00016700057,0.120970644,0.09826293,0.101471834,0.1296127,-0.033742677,-0.012592976,0.09998208,0.12484969,0.08355716,0.14458682,-0.1297358,-0.006010235
4,0.1071986,-0.07755112,0.11551187,0.1366502,0.034067616,0.20922944,0.13137802,-0.04245409,0.13024119,0.10481901,-0.016792003,0.1767571,0.13937356,0.030587556,0.12666984,0.081431024,-0.016913706,0.061503273,0.12912847,0.06481768,0.109176464,0.102597505,-0.0151344,-0.055774085,0.10874583,0.10423233,0.083820835,0.12369741,-0.021595068,-0.055641714,0.08295962,0.14352326,0.0628898,0.14004697,-0.121023685,-0.0071638357
5,0.105568655,-0.08813948,0.11994235,0.12420925,0.0228922,0.24501029,0.14257431,-0.03195044,0.14304487,0.090625405,-0.018178852,0.20170137,0.15678568,0.054233555,0.14356667,0.07132262,-0.0064366097,0.054680742,0.14704347,0.073065095,0.12835842,0.10112942,-0.00043917855,-0.09112501,0.1268733,0.111258924,0.104102194,0.120479725,-0.0025829214,-0.07720346,0.10295515,0.148913,0.08593408,0.13548559,-0.11312845,-0.008580993
6,0.08285978,-0.092526905,0.10238369,0.11521441,0.025150398,0.2911326,0.13201286,-0.019906612,0.13324337,0.07889997,-0.013559608,0.23807879,0.15335013,0.06242673,0.14215997,0.06874625,0.008174842,0.06444314,0.14753935,0.057361804,0.13177651,0.10680941,0.011255422,-0.12476231,0.12819684,0.101120904,0.10751666,0.11758175,0.013839665,-0.1057129,0.10620713,0.14399028,0.08981118,0.12727943,-0.10076257,-0.009216722
7,0.061692603,-0.09491529,0.085028656,0.10862719,0.010673249,0.33036435,0.1216531,-0.008711943,0.12323717,0.069290414,-0.02779722,0.26964343,0.15018444,0.06696857,0.141833,0.06655769,0.006205872,0.07600302,0.14958633,0.03994132,0.13641913,0.10867632,0.006069185,-0.15989134,0.13088769,0.09281921,0.112043016,0.10710798,0.014032655,-0.141975,0.11127756,0.14106482,0.09539589,0.11084588,-0.09625296,-0.009407346
8,0.053987272,-0.1024964,0.07974946,0.10370354,0.004864473,0.36453402,0.12214759,-0.000758416,0.12399023,0.06278058,-0.033228837,0.30254376,0.15576726,0.07864867,0.14998414,0.06424626,0.011783095,0.09864375,0.15909716,0.036116067,0.14803445,0.10919389,0.007997885,-0.17191748,0.14057642,0.091181085,0.12391671,0.099501014,0.015515027,-0.1597018,0.12354169,0.13682829,0.1085633,0.101928264,-0.099823594,-0.010183005
9,0.040678512,-0.11323225,0.06781048,0.104537025,-0.00023637588,0.388093,0.11645973,0.0014288061,0.11842013,0.05960974,-0.039393213,0.32604915,0.15346426,0.088251784,0.14980592,0.060922854,0.017572885,0.12021705,0.15960895,0.03378887,0.15006107,0.10841183,0.01005904,-0.17487375,0.14116906,0.08993006,0.12622206,0.092936195,0.014756423,-0.17651163,0.12622851,0.1328385,0.1107869,0.09681311,-0.10409312,-0.010757135
10,0.033015646,-0.12252149,0.06084677,0.105648674,-0.004877905,0.40309083,0.11387769,0.0014375431,0.11588536,0.058127888,-0.04553348,0.34156305,0.15269469,0.09680311,0.15041244,0.05822771,0.021321252,0.13539246,0.1604388,0.0354846,0.15182602,0.10742578,0.011216161,-0.17433815,0.14220633,0.09238283,0.12898214,0.086886205,0.013230113,-0.18834215,0.12958638,0.13025846,0.11386538,0.09349471,-0.110360146,-0.010929984
11,0.03207651,-0.12795416,0.05991654,0.10725201,-0.0074864333,0.41065294,0.11495348,0.0011844668,0.116981566,0.058435965,-0.05029005,0.35013968,0.15426463,0.10405974,0.15267152,0.056684237,0.022321217,0.14281322,0.16245571,0.040758505,0.15436761,0.106161796,0.011357298,-0.17085609,0.14472117,0.09710494,0.13311033,0.082102366,0.010950345,-0.19284488,0.13431258,0.1283427,0.1185291,0.09191511,-0.117636144,-0.010714359
12,0.027366871,-0.13123031,0.05510201,0.11108227,-0.008550665,0.41464296,0.11219576,-0.0002720169,0.11423174,0.060972728,-0.05485447,0.3539947,0.15178324,0.1072995,0.15070407,0.057081472,0.02187814,0.14735049,0.16033112,0.042540118,0.1525289,0.10674524,0.009204651,-0.16796054,0.14299057,0.09976648,0.1327052,0.0788377,0.007472579,-0.19901471,0.13436234,0.12706855,0.11831056,0.090542145,-0.12322882,-0.010614023
13,0.027259743,-0.13288513,0.054631524,0.11404229,-0.006362477,0.41647735,0.1125814,-0.0018162767,0.11462334,0.06438603,-0.056550644,0.35585988,0.15164462,0.110302016,0.15069802,0.058788244,0.022340896,0.14947166,0.15996939,0.046188604,0.1522949,0.10830524,0.008324286,-0.16416343,0.14309551,0.10450456,0.13437988,0.076274484,0.0061316816,-0.200757,0.13658732,0.1262347,0.12056752,0.09046981,-0.13027538,-0.01021581
14,0.025754439,-0.13327263,0.052961737,0.1169947,-0.004291027,0.4158361,0.11200681,-0.0036445737,0.11405309,0.06817657,-0.058442056,0.3542268,0.15046549,0.11152014,0.14941162,0.061049428,0.022115147,0.14865205,0.15836392,0.048544787,0.15064023,0.110325105,0.0066019814,-0.16280627,0.14185874,0.10883436,0.1344704,0.07417045,0.004759056,-0.20436858,0.13722478,0.12644675,0.12124483,0.09019975,-0.1365403,-0.009991854
15,0.025210973,-0.13334598,0.05210455,0.11953442,-0.0015702734,0.41548914,0.112133354,-0.0056907046,0.11418556,0.07235645,-0.06021416,0.35261673,0.14995423,0.112345,0.14881997,0.06377575,0.021729272,0.14756885,0.1575439,0.050971415,0.14971378,0.11255688,0.004651192,-0.16245973,0.14130697,0.113716975,0.13539457,0.07174785,0.0035971203,-0.20875296,0.13881046,0.12693402,0.12292748,0.0898782,-0.143328,-0.009799355
16,0.02498835,-0.13312611,0.05127117,0.12242115,0.0015894317,0.41561663,0.112021975,-0.007497416,0.11406537,0.0764796,-0.061480753,0.3521724,0.14904192,0.11344237,0.14800677,0.065792084,0.021698708,0.14784423,0.15634908,0.053899627,0.1485086,0.11376873,0.0038186933,-0.15968956,0.14045306,0.11803641,0.1360366,0.069166325,0.0034228996,-0.2109478,0.14003313,0.12682286,0.12404757,0.08979933,-0.1489589,-0.009658613
17,0.023732653,-0.13283247,0.049634207,0.12472135,0.005428959,0.4158625,0.11149155,-0.009007659,0.11353775,0.08008552,-0.06194428,0.3515114,0.14785126,0.11489241,0.14692485,0.067432284,0.022949735,0.1483349,0.154853,0.056967348,0.14700995,0.11484178,0.003872282,-0.15769777,0.13924727,0.12203859,0.13634108,0.066897884,0.0038602825,-0.2146966,0.14091296,0.12689419,0.12485853,0.089799695,-0.15295276,-0.009475099
18,0.023965893,-0.13222694,0.048951708,0.12725341,0.008444358,0.41717628,0.11173801,-0.010672093,0.1137431,0.08377464,-0.063305624,0.3522751,0.14749709,0.115176305,0.14696194,0.06877716,0.022168571,0.14941135,0.15457976,0.059449967,0.14671937,0.114915155,0.0026140204,-0.15576562,0.13921143,0.1251572,0.13756154,0.063965,0.0036081776,-0.21747419,0.1427024,0.12675706,0.12638713,0.08931286,-0.15758987,-0.009377472
19,0.023179447,-0.13202505,0.04727322,0.12963046,0.012708609,0.41838333,0.111051,-0.012177854,0.113007456,0.087050974,-0.0631726,0.3532089,0.14616,0.11590717,0.14608343,0.06943442,0.023657663,0.15143713,0.15322724,0.06204787,0.14542788,0.114524715,0.003739625,-0.15234718,0.13811478,0.12751727,0.13772625,0.06162844,0.0048397183,-0.21972188,0.1433468,0.12628624,0.12662855,0.08952264,-0.16070503,-0.00899819
20,0.022385709,-0.13122025,0.045694925,0.13166283,0.014049808,0.41895825,0.110648155,-0.013362436,0.112560205,0.08988107,-0.06566303,0.35315496,0.14529571,0.11670643,0.14556678,0.06938758,0.022671647,0.152023,0.15226251,0.06501915,0.14448209,0.11312415,0.0029753014,-0.15084419,0.13747321,0.13009574,0.13824023,0.05841702,0.005230416,-0.22290759,0.14441171,0.12638086,0.12738599,0.088470206,-0.16303238,-0.008835162
21,0.022205433,-0.13084875,0.044682764,0.13267818,0.01903365,0.42119932,0.11096311,-0.014572483,0.11282188,0.09232937,-0.0646533,0.3544245,0.1453838,0.11700047,0.14618318,0.069791764,0.02458038,0.153806,0.1525487,0.067355484,0.14472051,0.11250726,0.003963646,-0.15023784,0.13783552,0.13181588,0.13959396,0.05643117,0.0065927966,-0.22676924,0.14627738,0.12640892,0.12900382,0.08837236,-0.16508462,-0.00879322
22,0.019883892,-0.13028954,0.04172437,0.13427746,0.02195539,0.4223051,0.10982152,-0.016086482,0.1116119,0.094609,-0.06543031,0.35416037,0.14424516,0.116274424,0.14543493,0.06982718,0.024743529,0.1539804,0.1515124,0.06858938,0.14354213,0.11161925,0.0032582888,-0.1516333,0.13687366,0.1324461,0.13924435,0.05454368,0.0071637197,-0.23229606,0.14637716,0.1269492,0.12881197,0.08753225,-0.1660524,-0.008764721
23,0.019768078,-0.1297534,0.040949102,0.1347212,0.025912667,0.4228776,0.11049055,-0.016840564,0.11223274,0.0957729,-0.06426698,0.3541071,0.14458315,0.11689414,0.14607707,0.068675384,0.026814325,0.15466641,0.1515235,0.071807325,0.1434511,0.1096405,0.0051389653,-0.15099792,0.1371175,0.13371363,0.14013591,0.052949417,0.009812195,-0.23440076,0.14773718,0.12731773,0.12994733,0.08743069,-0.16621496,-0.008677691
24,0.019097587,-0.12917839,0.03934391,0.13604681,0.028208632,0.4243484,0.11033937,-0.01800003,0.111974664,0.097617425,-0.06524524,0.35488942,0.14430855,0.11646457,0.14628047,0.067869194,0.026531994,0.15582596,0.15132584,0.073607855,0.14318644,0.10767792,0.0049953447,-0.15081309,0.13710935,0.13407019,0.14067015,0.0507944,0.011385857,-0.23666967,0.14869703,0.12749222,0.13053915,0.08654782,-0.1666209,-0.008816394
