Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.07484961,0.035346415,0.07480527,0.07770713,0.06271047,0.06414193,0.07483508,0.041003935,0.07480704,0.07726159,0.017721938,0.028774735,0.07483212,0.049154524,0.07481614,0.07617739,-0.005038255,-0.002509538,0.07485868,0.056922283,0.0748365,0.07479872,-0.017085776,-0.014037352,0.07490176,0.062420584,0.074848585,0.07361023,-0.025342168,-0.02024825,0.074919276,0.06571725,0.07482161,0.0738508,-0.06596461,0.0016718697
2,0.11547356,-0.009983351,0.116655886,0.13186875,0.13423952,0.12916768,0.11768401,0.003067709,0.11757309,0.1298091,0.06199371,0.08473643,0.117037214,0.029138241,0.11516339,0.12574847,-7.658312e-05,0.032821056,0.11434013,0.050522044,0.11029958,0.12576912,-0.03715946,0.0023188214,0.10937257,0.06427821,0.1022693,0.12916255,-0.063825116,-0.0090891095,0.100807436,0.07810228,0.09190383,0.13427778,-0.13085622,0.001857581
3,0.08947245,-0.03883094,0.09143782,0.15573713,0.14796336,0.14503045,0.09532512,-0.024882074,0.0947441,0.14912146,0.06882234,0.10162465,0.094533086,0.0071182013,0.09084794,0.14157839,-0.00025523803,0.052665435,0.09046637,0.0315035,0.08291635,0.14307323,-0.042708457,0.019867253,0.082737185,0.05045861,0.06977525,0.14984207,-0.07654094,0.0014072972,0.06906734,0.07782913,0.05353575,0.15681547,-0.15027681,0.0015386569
4,0.101967394,-0.028267663,0.10286552,0.1583586,0.10912201,0.16775855,0.10153653,-0.0043979054,0.099247105,0.14303403,0.03735759,0.15038772,0.09425653,0.022253482,0.09100323,0.1350492,-0.013977427,0.09494492,0.08999218,0.034331348,0.08401191,0.13732444,-0.03873248,0.05745017,0.084212884,0.059124693,0.071678035,0.14064828,-0.070646144,0.032432117,0.07245044,0.0998458,0.057513338,0.1436653,-0.14699493,0.0029932805
5,0.10971645,-0.030003002,0.11022052,0.15504803,0.05609044,0.16433293,0.10689723,0.00058850704,0.103669,0.1331481,-0.0160679,0.15436387,0.09805624,0.026729055,0.09485736,0.12450462,-0.06292368,0.08413064,0.09482501,0.041305102,0.089234725,0.123730235,-0.07666649,0.049394935,0.090804316,0.073906064,0.07761436,0.1239821,-0.106125824,0.031056365,0.080814905,0.118008986,0.06444844,0.13022535,-0.17475036,0.0043375157
6,0.11075304,-0.04320299,0.10929839,0.1590645,0.025227528,0.15679742,0.10467633,-0.01624326,0.1008124,0.13451448,-0.048384413,0.14799961,0.095396295,0.0068656136,0.09224433,0.124569006,-0.096094556,0.07638049,0.09260946,0.030685116,0.08631378,0.11928668,-0.105899826,0.06028095,0.08871913,0.07157077,0.072566554,0.119800955,-0.1394187,0.053545866,0.076886915,0.11660773,0.05498876,0.13120502,-0.20040667,0.0049825306
7,0.12300991,-0.05558855,0.11983752,0.16568096,0.015755082,0.16936067,0.11351863,-0.029441213,0.109221786,0.14143889,-0.049267787,0.15977341,0.10276028,-0.0076676784,0.09991027,0.131951,-0.09305883,0.09421238,0.09895867,0.02422608,0.092393905,0.12404484,-0.10404895,0.09687665,0.09402174,0.06779452,0.07545977,0.12719725,-0.14947112,0.09844264,0.07850753,0.11116014,0.051866394,0.14120743,-0.21066648,0.0038610243
8,0.120409876,-0.066755295,0.11735362,0.16279043,-0.0015614338,0.18238907,0.11110043,-0.035302762,0.1066794,0.13835028,-0.0528883,0.16751347,0.10142617,-0.013197289,0.098661214,0.12933747,-0.090029135,0.099656604,0.09846771,0.026117554,0.09167518,0.11833153,-0.101996325,0.10993451,0.09412127,0.07027013,0.07442233,0.12282404,-0.1550797,0.114788406,0.077968374,0.10870442,0.04881298,0.13982114,-0.21473168,0.0030408604
9,0.11571033,-0.07575896,0.11442528,0.1575596,-0.011095796,0.20294838,0.108702965,-0.034966696,0.10459535,0.13386403,-0.04577707,0.17784332,0.10116702,-0.010940056,0.09847556,0.12613024,-0.07711542,0.10295384,0.09914287,0.034563866,0.09225465,0.11251097,-0.09229439,0.11538732,0.09534646,0.07785785,0.07550259,0.11771443,-0.15424868,0.12031741,0.07928755,0.109490864,0.049274847,0.13806868,-0.21802925,0.0025032172
10,0.11226917,-0.084452264,0.11225454,0.15350057,-0.018970728,0.22631489,0.10666777,-0.034890067,0.102453314,0.1305218,-0.037776355,0.19236085,0.10086763,-0.010338093,0.0981047,0.124681175,-0.06396836,0.1094676,0.09963005,0.040004767,0.092874184,0.108888164,-0.082058094,0.12108091,0.096491426,0.08413509,0.07682456,0.113516204,-0.15234898,0.12341716,0.08071129,0.11152739,0.050242066,0.13630937,-0.22184181,0.0023552466
11,0.111406006,-0.09449554,0.11090165,0.15242043,-0.031448077,0.24434161,0.10503683,-0.039241757,0.099963784,0.12956594,-0.038447104,0.20545836,0.10029005,-0.016103925,0.09729274,0.12567085,-0.061187256,0.1166226,0.099921316,0.039018806,0.09343764,0.10722932,-0.08048179,0.12947755,0.09775558,0.08751034,0.07777586,0.109693155,-0.15719248,0.1319292,0.08208391,0.113692045,0.050137095,0.135351,-0.23301648,0.0024924907
