Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.016599497,-0.026598137,-0.018037148,-0.044784673,0.03789282,0.00944286,-0.013184349,-0.011109976,-0.014070442,-0.04120764,0.02911218,0.005463575,-0.01133972,-0.0019071156,-0.011923904,-0.03588784,0.024482511,0.003840266,-0.010668176,0.0037797873,-0.010871571,-0.029024871,0.021633873,0.0031671037,-0.011508791,0.028833836,-0.011831194,-0.021142494,0.00817845,0.0028837137,-0.018960504,0.036651887,-0.019805267,-0.01312554,-8.75094e-05,0.0026209988
2,-0.029756755,-0.050821714,-0.033589855,-0.084158644,0.05603353,0.023381477,-0.0178865,-0.022314256,-0.019371653,-0.070109524,0.014571134,0.009876117,-0.0092042945,-0.007377674,-0.010020217,-0.047720496,-0.0011396292,0.002836602,-0.0031729338,0.0012916465,-0.0034630958,-0.021650182,-0.008317748,-0.00066611404,0.0007640149,0.029997798,0.00093519664,0.0017949608,-0.023842247,-0.0037511366,-0.0022141528,0.049310047,-0.0024749208,0.019181345,-0.03110707,-0.0060090385
3,-0.033262268,-0.05856302,-0.04197506,-0.12602583,0.069563165,0.033903643,-0.020243816,-0.009731004,-0.022069626,-0.103451334,-0.014706139,0.014775187,-0.009790014,0.008319765,-0.01057371,-0.064144194,-0.037353925,0.0047065853,-0.002803336,0.01771835,-0.00320993,-0.017433576,-0.04631725,-0.0004162421,0.0018538127,0.04862221,0.0014659071,0.02220951,-0.061900984,-0.005297076,-0.0013620596,0.07568349,-0.0021196315,0.048921585,-0.06840973,-0.008129565
4,-0.028451279,-0.061127692,-0.042673,-0.16581494,0.07098977,0.032612372,-0.019073261,0.008533977,-0.021131989,-0.1350876,-0.05513317,0.009510833,-0.010938336,0.027363034,-0.0116967335,-0.07910276,-0.08160082,-0.0014324805,-0.007096087,0.037224222,-0.0077145896,-0.012801541,-0.09144186,-0.005429258,-0.0058371816,0.07078546,-0.0074379547,0.041287456,-0.10691453,-0.009940377,-0.015008164,0.103871234,-0.017831903,0.075946726,-0.11370863,-0.012839814
5,-0.03517099,-0.07145042,-0.052880593,-0.19542569,0.06687654,0.03391445,-0.027318235,0.020924438,-0.02932425,-0.16059841,-0.09255009,0.006046621,-0.020780351,0.040384296,-0.021636847,-0.09455291,-0.12277034,-0.006026637,-0.019479046,0.05169777,-0.020682888,-0.016452357,-0.13393936,-0.009516135,-0.020458542,0.089853525,-0.02419295,0.047264263,-0.14959799,-0.014781416,-0.03323938,0.1295854,-0.039358113,0.08820932,-0.15786774,-0.0208881
6,-0.04836059,-0.082396254,-0.068396494,-0.21436688,0.079305656,0.031592574,-0.039407816,0.032488473,-0.041256197,-0.17981356,-0.11537605,-0.0014128766,-0.03301391,0.049993895,-0.03430532,-0.10869774,-0.15081084,-0.013494803,-0.03357923,0.062225968,-0.03576232,-0.024693063,-0.16348644,-0.015085625,-0.036147904,0.10548101,-0.0420322,0.044286426,-0.17892098,-0.020363042,-0.0498543,0.15130071,-0.058254074,0.08974318,-0.18906161,-0.030370858
7,-0.06414595,-0.08817425,-0.08650228,-0.22027728,0.101779945,0.026781207,-0.05345151,0.042667005,-0.055101275,-0.18694948,-0.12148284,-0.009482553,-0.04810042,0.056682993,-0.049309697,-0.112421826,-0.16105513,-0.019661734,-0.051959354,0.06992431,-0.05405749,-0.0253349,-0.1744987,-0.017261313,-0.05859994,0.11692504,-0.06459102,0.045221608,-0.18776946,-0.020753123,-0.07591684,0.1648603,-0.08515598,0.092923015,-0.19439007,-0.02835087
8,-0.07745516,-0.087381855,-0.10239439,-0.21713662,0.12874304,0.019016888,-0.06448886,0.05097185,-0.06636376,-0.1841174,-0.11514324,-0.017518017,-0.06109705,0.061424017,-0.062248565,-0.10644853,-0.15695976,-0.023869548,-0.06953385,0.07586121,-0.07107795,-0.017914483,-0.17088571,-0.015738098,-0.0823974,0.12430919,-0.08733915,0.05122795,-0.1810501,-0.016664747,-0.105578795,0.17017385,-0.11529113,0.099143796,-0.18124603,-0.018187944
9,-0.08725129,-0.08099686,-0.11469755,-0.2135537,0.14777619,0.012136644,-0.07241299,0.061901785,-0.07541114,-0.18067506,-0.11079492,-0.022372704,-0.07123699,0.06912803,-0.0732344,-0.101604,-0.15290096,-0.024438096,-0.08369815,0.08405209,-0.08521477,-0.01321205,-0.16711783,-0.012105115,-0.10117675,0.13223128,-0.105434544,0.053742867,-0.17503124,-0.013817821,-0.12776491,0.17346907,-0.13842663,0.10147632,-0.17275397,-0.016263384
10,-0.085916474,-0.07226987,-0.11466114,-0.21332647,0.13097183,0.006612159,-0.07158981,0.07406877,-0.076738454,-0.17819257,-0.1286959,-0.021953998,-0.07487974,0.07948562,-0.07818962,-0.09945858,-0.16481423,-0.020514159,-0.09080274,0.095031925,-0.09181147,-0.011515648,-0.1759541,-0.0089785885,-0.10974833,0.14288805,-0.113238856,0.05497316,-0.18098918,-0.016428018,-0.13754298,0.17667174,-0.15021828,0.10276614,-0.176324,-0.026693717
